Gene = CCK
index = 312
Annotated 5SS: [ 207 1487]
Annotated 3SS: [1270 6671]
SMsplice 5SS: [ 207 1487]
SMsplice 3SS: [1270 6671]
top_k =  1000
Partition function (log Z): -1.5719690713902152

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.9880615325150502
Position 207: 0.8327376110598147
Position 4597: 0.5215349462904396
Position 4384: 0.2825471518268618
Position 1081: 0.18192130735663076
Position 4407: 0.1687789161294711
Position 219: 0.09655710909224056
Position 4339: 0.09640837229270648
Position 2453: 0.08150586781494654
Position 6561: 0.08103484694619306
Position 6354: 0.08057212405973355
Position 2128: 0.07511916896967867
Position 494: 0.06669117050681243
Position 1643: 0.06044813337145621
Position 1949: 0.045727358267091706
Position 4355: 0.035332676906772276
Position 2029: 0.03525543882879175
Position 2439: 0.02402171808581763
Position 4779: 0.018859570862443102
Position 1589: 0.017786437767673965
Position 4964: 0.017517232703099652
Position 2485: 0.015720375547806663
Position 3785: 0.015275434814799019
Position 4757: 0.014224593806618056
Position 1665: 0.013769830959682311
Position 71: 0.010269994516111991
Position 4152: 0.00935178529181055
Position 1055: 0.008753222005704038
Position 5661: 0.008326177118528072
Position 4735: 0.007510702093002544
Position 1309: 0.007089312078924788
Position 4763: 0.0068968112196919115
Position 5273: 0.006831928497831799
Position 1293: 0.005703366427549
Position 2607: 0.0051667953487176625
Position 1118: 0.0038052794993018633
Position 386: 0.003771820106840185
Position 2717: 0.0036806014931390287
Position 375: 0.0036150604540453523
Position 2846: 0.003303572640986397
Position 4631: 0.002990095194776614
Position 100: 0.0027093569414807293
Position 1160: 0.0025613337328898858
Position 4842: 0.002263959770465362
Position 4307: 0.002075139472568346
Position 380: 0.0019141616889075258
Position 5360: 0.001732555595319064
Position 4907: 0.0016993044705981856
Position 4401: 0.001382550969272981
Position 6787: 0.0012821842854445387
Position 211: 0.0007337319272935553
Position 700: 0.000664799534224525
Position 169: 0.0006086425490591828
Position 2088: 0.0005776149425522748
Position 1408: 0.0005454401995981709
Position 725: 0.0004874692590304497
Position 240: 0.00039784011829706957
Position 4343: 0.0003925746716285909
Position 4442: 0.0003477980496633762
Position 5902: 0.00034625584854597465
Position 1394: 0.00033223940887033176
Position 2349: 0.00029840714158110474
Position 1339: 0.0002927764458984786
Position 5714: 0.0002831220165117875
Position 245: 0.0002760642248327611
Position 390: 0.00026824512738656
Position 4721: 0.00016521378736875165
Position 242: 0.00010110323593459805
Position 247: 8.56217885151221e-05
Position 131: 6.350505894508343e-05
Position 1034: 6.042290099184499e-05
Position 1931: 5.8248030434554774e-05
Position 6912: 5.70815451805439e-05
Position 1198: 4.652092707433901e-05
Position 949: 4.52398528904122e-05
Position 1175: 4.0561858114624145e-05
Position 223: 3.2841431438596295e-05
Position 1874: 3.143094659476677e-05
Position 2214: 2.3698899538672753e-05
Position 472: 1.793155840918009e-05
Position 1618: 1.7477052781654433e-05
Position 347: 1.1608095933372523e-05
Position 785: 1.0985421746441976e-05
Position 810: 1.0132829277145516e-05
Position 848: 8.14798340183908e-06
Position 3781: 6.776750736182306e-06
Position 367: 6.6452919302350625e-06
Position 2595: 4.852654718921748e-06
Position 1953: 4.852533026281175e-06
Position 2408: 4.2775223615971195e-06
Position 60: 4.2021134382619905e-06
Position 831: 3.6306916118102133e-06
Position 1431: 2.339335120686532e-06
Position 1794: 2.244306685064865e-06
Position 862: 1.519926482146596e-06
Position 277: 1.0407015003573926e-06
Position 11: 7.302238198576972e-07
Position 606: 6.020821322080491e-07
Position 693: 4.844067713381218e-07
Position 42: 1.3499673381111172e-07
Position 54: 1.693632665258596e-08
Position 66: 1.5387062293184693e-08
Position 1179: 1.35520596381195e-08
Position 14: 9.591650866255022e-09
Position 309: 9.407578779690435e-09
Position 23: 5.576020045744198e-09
Position 44: 4.109135790152002e-09
Position 249: 4.096111828896291e-09
Position 536: 9.225729142431579e-10
Position 483: 8.156328614293113e-10
Position 1239: 6.263918240790799e-10
Position 311: 3.532671785295494e-10
Position 265: 3.527076462675673e-10
Position 192: 1.508039895334295e-11
Position 703: 8.531910209192604e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6671: 0.868086752566747
Position 4273: 0.5497555182918281
Position 1270: 0.4954578524394801
Position 4503: 0.46143206782324914
Position 1351: 0.4056824960023775
Position 2304: 0.11318034831144189
Position 990: 0.09013359709682991
Position 1559: 0.08089429192335364
Position 4690: 0.07858253286933625
Position 2055: 0.07337572337535395
Position 953: 0.072827213240788
Position 6510: 0.06662330408075688
Position 1374: 0.06609480390399519
Position 6093: 0.06227627109157826
Position 6478: 0.05741943701416049
Position 2254: 0.0367983267749369
Position 4482: 0.025781201663917605
Position 1821: 0.024504320121423777
Position 4526: 0.02154770801546357
Position 4328: 0.018837352405096954
Position 4241: 0.015790058782151967
Position 4304: 0.015617945725610613
Position 6263: 0.015191961020754045
Position 1864: 0.015003622895002483
Position 4840: 0.014698498176910215
Position 894: 0.01387166146435249
Position 1949: 0.013049115288085689
Position 324: 0.01275704318452863
Position 1867: 0.012250643205467298
Position 1215: 0.010691995261297294
Position 956: 0.00825405670737348
Position 5565: 0.007974364914757068
Position 5204: 0.007474744004670164
Position 1592: 0.007445441799385989
Position 1239: 0.00741254391181726
Position 3704: 0.007396337155660981
Position 1397: 0.007388576942775261
Position 1025: 0.007198980491493274
Position 1709: 0.006915516747053858
Position 4010: 0.0063219967670456925
Position 3673: 0.005456413533877357
Position 2278: 0.005037727561779397
Position 4144: 0.004956407261330453
Position 1335: 0.0048999111268906706
Position 5812: 0.00432630928732775
Position 6251: 0.00432076903189124
Position 1774: 0.004153741227042692
Position 6019: 0.0038807364494394046
Position 1628: 0.003539658560113154
Position 6700: 0.0034867772453322943
Position 5123: 0.003144749136224793
Position 1532: 0.0027149539727241213
Position 2742: 0.0027047593584938914
Position 3177: 0.002473623983531233
Position 3654: 0.002450300173294777
Position 4423: 0.002378211264502992
Position 375: 0.002058290603366811
Position 421: 0.0019563592860922458
Position 3867: 0.00193285074837723
Position 2767: 0.0019104817974490763
Position 882: 0.0016708812058008765
Position 431: 0.0015421214167418258
Position 6931: 0.001426333190540715
Position 1788: 0.0013871759693620327
Position 3205: 0.0013315332323901316
Position 571: 0.0013160498081233381
Position 3412: 0.0013088132972869603
Position 6777: 0.0012878364549125138
Position 5707: 0.001278453890197682
Position 5584: 0.0012013697900584645
Position 3974: 0.0011817001842789258
Position 5606: 0.001150018388855621
Position 1231: 0.0011367255556646771
Position 6709: 0.0011274762186620818
Position 1746: 0.0009282804586725711
Position 6729: 0.0009098138063053712
Position 1401: 0.0009088846030992433
Position 1712: 0.00087915484541249
Position 454: 0.0008692655719715683
Position 393: 0.0008062355074654659
Position 1923: 0.0007561267735427301
Position 347: 0.0007363273708499605
Position 1186: 0.0006766616405509795
Position 4066: 0.0006737686940896638
Position 1794: 0.0006725404316400929
Position 4125: 0.0005946581512176462
Position 1565: 0.0005818598373801057
Position 258: 0.0005200242372339238
Position 1839: 0.0004931459073170154
Position 272: 0.0004889730695056234
Position 326: 0.0004834782183483974
Position 3090: 0.00046757362556239246
Position 152: 0.0004438274027968657
Position 6959: 0.00041202511608772266
Position 3912: 0.0004023935265878274
Position 960: 0.00039607094863970655
Position 1910: 0.00037524269268051003
Position 621: 0.00037488143164504537
Position 860: 0.00035332830616301505
Position 404: 0.0003370034360302503
Position 395: 0.0003159215640945219
Position 1032: 0.000307533949600246
Position 1280: 0.00026820462896518123
Position 6022: 0.0002471919844804957
Position 1416: 0.00023954189347758742
Position 6989: 0.000234353442731393
Position 5858: 0.00021008849463000304
Position 827: 0.0002074377160354586
Position 4665: 0.00019909664055073708
Position 351: 0.00019852742651668763
Position 5349: 0.00019637182619255668
Position 3684: 0.00018270472772750486
Position 1769: 0.0001755328253525289
Position 1381: 0.00016658455236753656
Position 3626: 0.0001614270458624187
Position 2057: 0.00014481641877371674
Position 1756: 0.00014301693685405726
Position 379: 0.0001383532503123518
Position 2551: 0.00013603513942324414
Position 995: 0.00012924189639411675
Position 2120: 0.00012744502005640137
Position 4151: 0.00012737418733756208
Position 2836: 0.00012517248081721992
Position 2337: 0.0001236217850332965
Position 206: 0.0001226632424906663
Position 5836: 0.00011841116433992255
Position 6560: 0.00011580817180252404
Position 3830: 0.00010249944834708359
Position 6620: 0.00010193901523283931
Position 5055: 9.719590259601443e-05
Position 1959: 8.834744435278955e-05
Position 4899: 8.281852914698044e-05
Position 3096: 7.928701189195261e-05
Position 703: 7.855646365836044e-05
Position 1726: 6.136862627824207e-05
Position 3132: 5.924237279995476e-05
Position 2222: 5.343022876794547e-05
Position 466: 5.237869186492846e-05
Position 1218: 4.492395083900897e-05
Position 958: 4.0442461834600195e-05
Position 3318: 3.305615605877855e-05
Position 4878: 3.027695779014983e-05
Position 2024: 2.962774056345558e-05
Position 4629: 2.7280406734493426e-05
Position 4596: 2.423171876455473e-05
Position 3271: 1.9945137981111e-05
Position 183: 1.9509442789628618e-05
Position 491: 1.9456585786831234e-05
Position 595: 1.9041328450621948e-05
Position 2803: 1.7448278115425468e-05
Position 1463: 1.6037534758911078e-05
Position 3435: 1.5965334323586604e-05
Position 1687: 1.4334191363364398e-05
Position 1122: 1.20489629604457e-05
Position 1062: 9.9801154122221e-06
Position 227: 9.895202143544934e-06
Position 1962: 9.081635662257379e-06
Position 1600: 7.496550480493819e-06
Position 835: 5.783366346428323e-06
Position 1920: 5.7129920051809795e-06
Position 2028: 5.6997640158083765e-06
Position 649: 5.128596185125346e-06
Position 334: 5.112480133356927e-06
Position 1071: 5.013778225314015e-06
Position 2073: 4.726269312786268e-06
Position 1386: 4.59406447832416e-06
Position 210: 4.508545757768889e-06
Position 532: 4.4602166045184525e-06
Position 1831: 3.6196615631362307e-06
Position 406: 2.8708609827475955e-06
Position 187: 2.5702152632604325e-06
Position 1406: 2.5498131738668158e-06
Position 848: 2.414014660481545e-06
Position 1418: 1.3253198209383174e-06
Position 1779: 1.2360628777842124e-06
Position 480: 1.1257463205371485e-06
Position 1438: 8.598125548803147e-07
Position 1669: 8.48038107358628e-07
Position 1665: 6.18290309648625e-07
Position 1473: 5.599769718961597e-07
Position 736: 5.150531871859099e-07
Position 2026: 5.063376129737232e-07
Position 2067: 3.891807445096534e-07
Position 1059: 3.6783188945683563e-07
Position 1076: 3.2686936425312297e-07
Position 1476: 2.999271530482331e-07
Position 472: 2.5814626027830094e-07
Position 2600: 1.7329729859244514e-07
Position 1080: 3.558688786931974e-08
Position 543: 3.545812745471951e-08
Position 114: 2.7239453910165303e-08
Position 582: 7.326818327101903e-09
Position 120: 6.436833733222944e-09
Position 1486: 3.6417212587597857e-09
Position 1640: 1.6321330787259732e-09
Position 240: 1.377355925469581e-09
Position 604: 1.288511762557617e-09
Position 534: 1.0815981224313334e-09
Position 116: 9.186909112243263e-10
Position 655: 6.4124547401257606e-12
