Gene = EIF2B5
index = 491
Annotated 5SS: [ 317 1473 2542 2812 2983 4894 5467 6807 7115 7340 7623 7879 8302 8961
 9444]
Annotated 3SS: [1347 2355 2633 2901 4815 5153 6660 6972 7237 7514 7787 8177 8834 9332
 9619]
SMsplice 5SS: [ 317 1473 2542 2812 2983 4894 5352 6807 7115 7340 7623 7879 8961 9444]
SMsplice 3SS: [1347 2355 2633 2901 4815 5153 6602 6972 7220 7514 7787 8834 9332 9619]
top_k =  1000
Partition function (log Z): 26.807706981882834

Sorted 5' Splice Sites (High to Low Probability):
Position 7623: 0.9837410926135608
Position 7340: 0.967280175254947
Position 2983: 0.9635540392130684
Position 9444: 0.9282736004382911
Position 4894: 0.8841608885894495
Position 8961: 0.8273592845923287
Position 317: 0.8059406470935728
Position 6807: 0.7741747296918945
Position 5352: 0.7719669743288149
Position 7879: 0.7408116818495011
Position 7115: 0.6876206143695064
Position 2267: 0.6784222644240383
Position 2812: 0.5444939811189664
Position 1473: 0.4936854465866182
Position 2542: 0.4873834959489122
Position 2465: 0.462927618323048
Position 8178: 0.33806809791753994
Position 158: 0.3366491869312799
Position 7131: 0.28076254382999705
Position 2731: 0.17870712547193293
Position 7938: 0.16386408754326026
Position 8215: 0.13520606294078974
Position 2125: 0.11058150544706409
Position 8302: 0.08617641550029963
Position 5889: 0.08443726433447558
Position 4958: 0.07788768096008121
Position 6513: 0.07304153663907428
Position 5467: 0.07258723720129932
Position 8337: 0.06945120471860605
Position 6246: 0.06828767780578718
Position 7924: 0.06249915679807249
Position 1588: 0.04911935919820293
Position 5477: 0.04882698903131917
Position 839: 0.04853847477938985
Position 8613: 0.04777527618796763
Position 9010: 0.03746236662212474
Position 1624: 0.03607738249775576
Position 9492: 0.03041304473142254
Position 8784: 0.028226211136299986
Position 150: 0.027309734790705382
Position 485: 0.026263035454191373
Position 3849: 0.026053663601843184
Position 6004: 0.025777827280045747
Position 9124: 0.02571393488510517
Position 688: 0.023770996241503667
Position 109: 0.01842707807354596
Position 867: 0.018227315035332946
Position 2728: 0.017406905505364376
Position 8944: 0.016649485687595306
Position 9742: 0.015342390804266077
Position 7117: 0.014739563482556612
Position 8530: 0.012856887637783755
Position 2786: 0.01032600043731712
Position 2761: 0.010107823800119115
Position 871: 0.008534656474089533
Position 7102: 0.008342795738182605
Position 8206: 0.007828083010412375
Position 2488: 0.0077576996000343285
Position 4523: 0.007214421397074374
Position 1412: 0.0064096327334110855
Position 957: 0.005369035485777982
Position 8383: 0.005258636584236546
Position 8603: 0.005056009786161881
Position 1552: 0.004911136265901183
Position 3033: 0.004123363890507555
Position 7554: 0.003979366982495806
Position 6661: 0.003739028293431254
Position 4945: 0.0037210318769464244
Position 653: 0.00274732981774666
Position 7711: 0.0025441586991908553
Position 3029: 0.002452177831956617
Position 4874: 0.0022818821254220498
Position 9517: 0.0022376045867443083
Position 5053: 0.0022262720495364345
Position 2829: 0.002118091335246741
Position 2284: 0.0018515373313390047
Position 512: 0.0017419436935285334
Position 2747: 0.0017383093635771562
Position 7563: 0.001591448041919503
Position 2935: 0.0015773031958792813
Position 9703: 0.0015329207146949587
