Gene = NOP16
index = 952
Annotated 5SS: [ 543  741 2136 3755]
Annotated 3SS: [ 631 2065 3647 4600]
SMsplice 5SS: [ 543  741 1000 2136 3755]
SMsplice 3SS: [ 631  839 2065 3647 4600]
top_k =  1000
Partition function (log Z): -3.062340214410246

Sorted 5' Splice Sites (High to Low Probability):
Position 2136: 0.8112884142006564
Position 543: 0.703785550367238
Position 3755: 0.6485026718585789
Position 1000: 0.5228110261900399
Position 741: 0.34785485625532553
Position 3310: 0.3373564771243034
Position 669: 0.33487658500717327
Position 2346: 0.2578079981360886
Position 730: 0.18363170671166634
Position 3046: 0.14397598126141634
Position 207: 0.1259906652867046
Position 2250: 0.11088234133230736
Position 4110: 0.08305966198706809
Position 3167: 0.05974267762143525
Position 2420: 0.04828532350680305
Position 2376: 0.035423288381687505
Position 3543: 0.029289773294136474
Position 3162: 0.0289189359040041
Position 213: 0.025389163370079983
Position 2140: 0.0190136189430661
Position 2111: 0.013099875525752022
Position 3728: 0.011490341382512578
Position 3531: 0.010428264062390955
Position 3534: 0.006027737468047111
Position 419: 0.005479737744291357
Position 3716: 0.005284031575489932
Position 898: 0.005081468813735712
Position 4656: 0.004797697461939206
Position 4487: 0.0038769609606990304
Position 1329: 0.0033485540940443575
Position 2163: 0.0031318541174781894
Position 2274: 0.0022426740279814293
Position 4335: 0.002134385958471881
Position 2403: 0.002104021954948687
Position 251: 0.0018357844367068428
Position 720: 0.001782648064741778
Position 303: 0.00171384054487575
Position 589: 0.0015285826995257048
Position 3435: 0.0015064070219737952
Position 384: 0.0011326411732759192
Position 1386: 0.0010485517596420752
Position 628: 0.0009790958325653974
Position 3443: 0.0008083908342365511
Position 3216: 0.0008007145265102628
Position 2081: 0.000668349740703573
Position 4315: 0.0006656877454480106
Position 1980: 0.0006444993303121418
Position 2368: 0.0006378109517950605
Position 2283: 0.0005964673593182681
Position 8: 0.0005571850001549608
Position 427: 0.000528640778954821
Position 2309: 0.0004645475218695352
Position 4853: 0.00041861608073213595
Position 695: 0.0004093929198555493
Position 156: 0.00035243593176110616
Position 2258: 0.000322805582472939
Position 1152: 0.00028158412167865075
Position 2066: 0.0002691405416733021
Position 2549: 0.00024679213811615807
Position 3366: 0.00024331333936501774
Position 1638: 0.00022386574696259886
Position 2265: 0.0002033075894533446
Position 4871: 0.00015119074161688728
Position 757: 0.00014766205509991731
Position 4810: 0.00014566101339122007
Position 2145: 0.00013017761531582519
Position 2126: 9.954226229567168e-05
Position 763: 9.023423677276623e-05
Position 868: 8.770407957787769e-05
Position 564: 8.230301849575297e-05
Position 1046: 7.053461196378748e-05
Position 288: 6.898768268213037e-05
Position 557: 6.386886012381445e-05
Position 69: 5.939085824774349e-05
Position 113: 5.820648851267372e-05
Position 1542: 5.394292615748818e-05
Position 887: 5.3153674764331166e-05
Position 817: 5.202555739111612e-05
Position 1454: 4.6415021490495244e-05
Position 2566: 4.3805255236172636e-05
Position 1107: 3.509288207024293e-05
Position 18: 3.226206954162409e-05
Position 1279: 3.0409348451656926e-05
Position 961: 2.8071692297741255e-05
Position 471: 2.542848523635222e-05
Position 76: 1.8271518161973955e-05
Position 424: 1.6714780264757498e-05
Position 370: 1.2372470732545752e-05
Position 28: 1.0024243336824748e-05
Position 3354: 5.194422753557504e-06
Position 1237: 4.83744842253309e-06
Position 1059: 4.753263888072574e-06
Position 814: 4.160832112800901e-06
Position 1248: 4.077162649964045e-06
Position 915: 3.863096105626207e-06
Position 148: 2.614174301937153e-06
Position 570: 2.259212463710883e-06
Position 497: 1.8274236602786445e-06
Position 476: 1.4072117895872026e-06
Position 2142: 4.971673190844126e-07
Position 406: 3.48547342620515e-07
Position 614: 2.9631057911443264e-07
Position 484: 2.2499009672894203e-07
Position 482: 2.1895121330644952e-07
Position 285: 1.6007225870676537e-07
Position 350: 1.2917922585449773e-07
Position 804: 5.0572912109108085e-08
Position 702: 3.1027157742975344e-08
Position 404: 2.654402947278559e-08
Position 291: 9.932132485877372e-09
Position 306: 8.13642360916797e-09
Position 769: 9.523195029358591e-11
Position 271: 1.065058362987451e-14
Position 374: 1.6498495895735348e-16
Position 806: 1.911637622211736e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 2065: 0.8558942449564081
Position 631: 0.6977439769298842
Position 3647: 0.6772464227654796
Position 839: 0.5193920483603957
Position 3069: 0.4245327555312882
Position 2220: 0.41151763886174936
Position 4600: 0.3907118370584284
Position 4720: 0.1782010061418037
Position 4021: 0.13359773947713283
Position 2955: 0.12762095173126953
Position 4073: 0.10720369071619382
Position 4017: 0.0839118017781835
Position 2880: 0.058335915218112364
Position 4212: 0.04947684900120683
Position 2031: 0.04400463529637852
Position 3423: 0.03439713369173714
Position 3309: 0.0191600836070599
Position 4232: 0.016412806675006816
Position 4691: 0.014442995943037993
Position 2048: 0.00965482822323751
Position 868: 0.00817318655196774
Position 4208: 0.007620403298039546
Position 482: 0.007575525796097238
Position 431: 0.006275303465696116
Position 345: 0.006117331969117559
Position 367: 0.005621423685123844
Position 803: 0.00521324491264519
Position 4760: 0.004613850051799607
Position 4648: 0.0038321204147467886
Position 3108: 0.003800459209008492
Position 4688: 0.002952766757500377
Position 291: 0.002917255371752179
Position 3156: 0.0025572210844993577
Position 522: 0.0025298673919981534
Position 396: 0.0024558135394800455
Position 383: 0.0024221378370610064
Position 2839: 0.0023184809453696627
Position 2005: 0.001980814697648716
Position 2162: 0.0019679141998846174
Position 1237: 0.0014867989127286389
Position 4432: 0.0013709090432959012
Position 4978: 0.0012520093631182522
Position 3438: 0.0011282877779877284
Position 2613: 0.0009743846077382126
Position 468: 0.0009406517278228772
Position 3586: 0.0008442370998537935
Position 4185: 0.0008249717517366749
Position 4723: 0.000767211888381837
Position 4585: 0.0007502923613006384
Position 1158: 0.0007202552168438014
Position 370: 0.000712031393873678
Position 715: 0.0007037533527019138
Position 2516: 0.0006090874684997395
Position 444: 0.0006008537822280504
Position 3848: 0.0005862613504753619
Position 1266: 0.0005632533458219468
Position 3827: 0.0005428051111720713
Position 2071: 0.0005147088120806291
Position 526: 0.0004389657164988934
Position 4621: 0.000429240899898161
Position 4570: 0.00040157425476384953
Position 495: 0.00039855605151897485
Position 1857: 0.0003556001762968794
Position 450: 0.0003353210175913643
Position 464: 0.0003270405799041253
Position 2459: 0.0003129971656723968
Position 1240: 0.00030694294244997417
Position 4478: 0.00030595318891300013
Position 2701: 0.00030567376176581504
Position 4381: 0.0003053256371339945
Position 1967: 0.00029640689564570016
Position 677: 0.00026956583023321446
Position 2345: 0.0002552986205301835
Position 317: 0.00023166164260666762
Position 932: 0.00022840618021509115
Position 4113: 0.00019642895380736318
Position 1809: 0.0001944901888976664
Position 1123: 0.00018986380962081022
Position 3968: 0.00018921130864565943
Position 2226: 0.00016217628095427695
Position 1406: 0.00014276849829100344
