Gene = HSD17B7
index = 665
Annotated 5SS: [   90  2117  5932  7171  9192 12790 13578 14747]
Annotated 3SS: [ 1912  5838  7055  8996 12684 13520 14647 21551]
SMsplice 5SS: [   90  2117  4811  7171  9192 12790 13578 14747]
SMsplice 3SS: [ 1984  4703  7055  8996 12684 13520 14647 21551]
top_k =  1000
Partition function (log Z): 16.02440553805865

Sorted 5' Splice Sites (High to Low Probability):
Position 9192: 0.9966857809286725
Position 12790: 0.9956861147068103
Position 14747: 0.9773650809173934
Position 7171: 0.9455656591987184
Position 4811: 0.8520558448366001
Position 2117: 0.8345599905409183
Position 13578: 0.7799274288694018
Position 90: 0.5721322491898588
Position 6842: 0.5536279524977317
Position 12204: 0.5284355516394945
Position 5932: 0.5262306242483672
Position 8821: 0.46353726803774015
Position 7796: 0.44879142924402404
Position 9518: 0.34392850115595547
Position 5380: 0.33382220108019695
Position 10746: 0.2947820902137155
Position 4636: 0.25341110724725
Position 5098: 0.24798621958325587
Position 225: 0.24281821227420863
Position 5031: 0.22683118431185417
Position 9755: 0.22183184685300245
Position 7470: 0.20702119992780346
Position 15588: 0.18760281212111293
Position 5385: 0.1780385812259983
Position 962: 0.15277314024618752
Position 6023: 0.15246318668176417
Position 16282: 0.09642216428452927
Position 6838: 0.09141035875536875
Position 6827: 0.08554432215204405
Position 7754: 0.08486216106004754
Position 955: 0.08260878935086881
Position 1469: 0.07694465864833394
Position 310: 0.0758291842246345
Position 2934: 0.0681957029822982
Position 15545: 0.05797087900169876
Position 14408: 0.0571544013481677
Position 10806: 0.05500820875010406
Position 41: 0.05493740131222091
Position 9979: 0.050643220057204126
Position 10466: 0.047104154483306286
Position 15108: 0.04700689412473643
Position 17945: 0.042197678677726995
Position 3283: 0.04054260582692137
Position 8190: 0.03848982619097174
Position 11119: 0.0383237293996296
Position 19518: 0.03203135009377858
Position 17649: 0.03186542086302987
Position 20602: 0.029969610227409904
Position 4745: 0.029167939071102933
Position 18867: 0.026207809221042887
Position 7135: 0.024458269379707395
Position 21050: 0.02245419411529061
Position 18955: 0.02169190510874194
Position 12595: 0.01702177215072809
Position 13634: 0.016071308028744173
Position 8805: 0.014971016029268824
Position 250: 0.014364146341909972
Position 2212: 0.014321072593431272
Position 1602: 0.014119154822119546
Position 4235: 0.013675996263097139
Position 7544: 0.013637674159439816
Position 11151: 0.01327098515382994
Position 4269: 0.01255747456686868
Position 2888: 0.011852474305724838
Position 6822: 0.011582717344378211
Position 64: 0.011493395746481547
Position 4146: 0.010928333681980918
Position 15819: 0.010100179503390946
Position 4918: 0.00983269965088228
Position 21199: 0.009410307000084002
Position 9607: 0.00884904195713398
Position 14194: 0.007193239133392695
Position 10052: 0.006948141832573756
Position 875: 0.00662955740984522
Position 5644: 0.0065959831830984415
Position 4835: 0.006312972042645144
Position 1565: 0.005525724382332848
Position 5461: 0.0052982730286366105
Position 4571: 0.005042037838656658
Position 5661: 0.004953297027988157
Position 15166: 0.004657185262968518
Position 4221: 0.00463497086278984
Position 4988: 0.004161815586687258
Position 4112: 0.003925099692777756
Position 9467: 0.003887595174859182
Position 2061: 0.0038862462606861063
Position 13642: 0.0037490497111680506
Position 2811: 0.0037239649798070148
Position 12496: 0.0035863556493362443
Position 11805: 0.003489947336644493
Position 5475: 0.003273250181818231
Position 15829: 0.003140103855809532
Position 360: 0.0031132133787214883
Position 16349: 0.0030564744514590255
Position 3287: 0.002969833495362503
Position 9484: 0.002854212477553697
Position 18863: 0.0027495681155461256
Position 1476: 0.00270101711515359
Position 466: 0.0025487486002726766
Position 15177: 0.0024319322762933896
Position 10204: 0.002354175913621267
Position 7842: 0.0023077772894598367
Position 13623: 0.00219240403439857
Position 13318: 0.0021793594806875927
Position 15325: 0.0021594630150072154
Position 9267: 0.0021251637079372694
Position 14139: 0.001971494231242561
Position 17769: 0.0019549725574326457
Position 6133: 0.0019256540033089021
Position 8737: 0.0019067013071035323
Position 7527: 0.0018751193412818922
Position 6795: 0.001727006310069212
Position 13305: 0.0017115963755308331
Position 401: 0.0017072283320817311
Position 414: 0.0016896326546069571
Position 5839: 0.001669952407767592
Position 13893: 0.0016364381184469654
Position 343: 0.0015691937096111708
Position 4098: 0.0014805324602931752
Position 6773: 0.0014590835399351586
Position 12713: 0.0014220933531494987
Position 1473: 0.0013624734359074036
Position 13604: 0.001293689944971107
Position 6922: 0.0012512536024452386
Position 6306: 0.0011772596152512683
Position 204: 0.0011449215626313472
Position 45: 0.0011388793521350628
Position 1754: 0.000965755171839957
Position 3098: 0.000960430682017347
Position 5194: 0.0008364352773915556
Position 14225: 0.0007822852355361965
Position 1044: 0.0007796508279928672
Position 4893: 0.000760350803028761
Position 7220: 0.000749804375429452
Position 4214: 0.0006951651219996617
Position 7250: 0.0006905906875670455
Position 5549: 0.0006807428303488303
Position 2567: 0.0006688495161176113
Position 13702: 0.0006637158917129919
Position 4182: 0.0006213099542772714
Position 13341: 0.0005605808684248004
Position 15350: 0.000509982513418131
Position 257: 0.0004215222282843697
Position 7318: 0.00040494998229852
Position 1273: 0.00039859793842311053
Position 624: 0.00038480720547340986
Position 13149: 0.00037097858043512645
Position 14233: 0.00036281574438423996
Position 3057: 0.0003450139769550525
Position 10164: 0.00033311851398451357
Position 8037: 0.0003293842556826991
Position 4305: 0.0002946169832242522
Position 7902: 0.00028987018325909677
Position 525: 0.0002855775916473764
Position 12794: 0.0002803971810356102
Position 7831: 0.00026622865408736145
Position 6294: 0.00025206681508941215
Position 7208: 0.0002472637590694836
Position 5627: 0.00023520288098477702
Position 13156: 0.00021633196101401283
Position 133: 0.00021574020297341508
Position 15803: 0.00021466477897742666
Position 15860: 0.0002064494295857064
Position 3347: 0.00020514699679434072
Position 2150: 0.00020274111322489145
Position 3754: 0.0001977904038526812
Position 15794: 0.00019521783382550517
Position 264: 0.00018331546617260925
Position 14648: 0.00016283213791517403
Position 9449: 0.00016031668568712774
Position 9600: 0.00015687635437566314
Position 8715: 0.00013637984695544854
Position 7103: 0.00013436301419278085
Position 6285: 0.00013036361811573176
Position 15453: 0.00011351883677089505
Position 149: 0.00011266558651269944
Position 9997: 0.00010614719392336495
Position 236: 0.00010554393435950806
Position 9366: 0.00010006885639205966
Position 10853: 9.735073318709576e-05
Position 9817: 8.626225052706552e-05
Position 7182: 7.712759656652123e-05
Position 9880: 6.740195702683716e-05
Position 1442: 6.28622532355036e-05
Position 10158: 5.591521037167859e-05
Position 14848: 4.034461216285612e-05
Position 1454: 3.7563850974904556e-05
Position 630: 3.6248372891307746e-05
Position 9528: 3.443805004813675e-05
Position 3074: 2.7774096670253446e-05
Position 17: 2.2301815351401337e-05
Position 15554: 2.0094143392969215e-05
Position 106: 1.780321202855533e-05
Position 9719: 1.544815204371265e-05
Position 39: 1.1732417451599835e-05
Position 13041: 1.0008953896801715e-05
Position 227: 7.3332630033853715e-06
Position 9573: 7.108783407549268e-06
Position 9522: 5.6807294826754475e-06
Position 1298: 5.270040166944138e-06
Position 477: 4.998848473486879e-06
Position 9588: 4.981402754870326e-06
Position 559: 4.75806301241443e-06
Position 1323: 4.251929272358522e-06
Position 444: 3.7138883520118324e-06
Position 1278: 3.584069785336914e-06
Position 214: 3.4763161032516367e-06
Position 662: 3.267571572094682e-06
Position 14753: 1.9887719417748616e-06
Position 731: 1.462219948320368e-06
Position 937: 1.3440957655403168e-06
Position 314: 1.0157064930536983e-06
Position 19: 8.550070020414964e-07
Position 1081: 7.205514802607282e-07
Position 67: 4.836709804922497e-07
Position 917: 4.649175774206413e-07
Position 1208: 4.3838150237236747e-07
Position 2219: 3.291087631877028e-07
Position 1740: 2.4166768876694037e-07
Position 329: 4.273559037668628e-08
Position 674: 2.7575891856012787e-08
Position 473: 2.5579847440016694e-08
Position 286: 9.523809182447735e-09
Position 405: 4.151859728181438e-09
Position 271: 2.1273162485892237e-09
Position 321: 1.6821695425211555e-09
Position 323: 1.3304992531135081e-09
Position 418: 6.43417591504202e-11
Position 468: 4.94572418712046e-11
Position 452: 6.536344976280522e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12684: 0.974868053897123
Position 14647: 0.9401992552461402
Position 7055: 0.8668234084582277
Position 21551: 0.7954213882561779
Position 13520: 0.7795468852312389
Position 8996: 0.7730240919594477
Position 4703: 0.5932208495111317
Position 5281: 0.473384081382103
Position 12085: 0.44003668147493513
Position 1984: 0.38905272423497117
Position 1912: 0.37566660492151327
Position 9466: 0.35434431408405737
Position 5741: 0.33012067939007655
