Gene = SPATA9
index = 1305
Annotated 5SS: [  203   469  7585 19044]
Annotated 3SS: [  379  7356 18947 24082]
SMsplice 5SS: [  469  8707 19044]
SMsplice 3SS: [ 8618 18947 24082]
top_k =  1000
Partition function (log Z): -9.440268505905024

Sorted 5' Splice Sites (High to Low Probability):
Position 19044: 0.9863043989446233
Position 469: 0.9772544319395776
Position 8707: 0.7310392981622691
Position 16962: 0.3330016533411378
Position 23486: 0.2781978355624485
Position 13: 0.2346528220413295
Position 15552: 0.18738543453697798
Position 2555: 0.16944641686347972
Position 1198: 0.15588138076574415
Position 7585: 0.14883960829429746
Position 1592: 0.13331232851016714
Position 12469: 0.11844869472366057
Position 178: 0.09754178953471379
Position 22189: 0.0856163446752819
Position 3501: 0.07836190559694764
Position 22196: 0.07571763014573836
Position 23682: 0.04968264963668399
Position 203: 0.04739093485075541
Position 8311: 0.036074006393264885
Position 21685: 0.034633866833229304
Position 19962: 0.027315740322610683
Position 21993: 0.022041539474736145
Position 235: 0.018569647831504218
Position 671: 0.01544032089059482
Position 20757: 0.011012559378462695
Position 6: 0.006007056050500022
Position 904: 0.005406385801743557
Position 22302: 0.004731816751469182
Position 715: 0.004564740121099642
Position 21173: 0.00433225075582669
Position 984: 0.0036538816229488387
Position 220: 0.003461144074652202
Position 229: 0.0033802225692881895
Position 1466: 0.00221547405959246
Position 1135: 0.001951166549559805
Position 162: 0.0019065711295748206
Position 666: 0.0015890024738178373
Position 170: 0.0014351272816187236
Position 2733: 0.0012029324255789365
Position 1892: 0.0010596817184910805
Position 109: 0.0009993501249033344
Position 306: 0.0004655005123068795
Position 157: 0.00036819397363311175
Position 1142: 0.00031052679606534384
Position 1617: 0.00030838114268461845
Position 474: 0.0002755195503355536
Position 237: 0.00013817688053473063
Position 1604: 0.00012866738613717172
Position 859: 0.0001177478386476968
Position 17: 0.00010730728190018257
Position 1483: 0.00010085984672775158
Position 1395: 8.199635491572617e-05
Position 217: 4.186721958388313e-05
Position 180: 3.428109455795676e-05
Position 2226: 3.301491295333278e-05
Position 42: 3.2430761723704585e-05
Position 285: 3.0924641486680416e-05
Position 1258: 2.4729052689312064e-05
Position 1447: 2.2551676341600277e-05
Position 1613: 2.0971802382556285e-05
Position 1838: 2.0845648956995517e-05
Position 1008: 1.549158302965187e-05
Position 308: 1.5467045462198675e-05
Position 1019: 1.4104979495640352e-05
Position 1044: 1.2548574546751642e-05
Position 1219: 1.1303163397631795e-05
Position 315: 9.721633427108021e-06
Position 753: 8.152422458367548e-06
Position 912: 4.6123789915653435e-06
Position 3964: 4.275942980973801e-06
Position 884: 4.2287423753853e-06
Position 1247: 3.727073672461984e-06
Position 268: 3.5581381003703156e-06
Position 4246: 2.8949013930427484e-07
Position 348: 1.536350257369456e-07
Position 1522: 1.5010352965329175e-07
Position 1439: 1.1910802355802437e-07
Position 22: 1.0589086119594199e-07
Position 412: 1.0506859228998235e-07
Position 523: 7.725323791679282e-08
Position 1169: 6.401358973083346e-08
Position 420: 5.692228387662148e-08
Position 339: 1.3297027092969954e-08
Position 887: 9.824501908016214e-09
Position 379: 5.111262779801036e-09
Position 1666: 3.112174202086047e-09
Position 3344: 2.670569016874415e-09
Position 632: 2.1013801868136182e-09
Position 828: 1.973585039322124e-09
Position 2866: 6.794130041406542e-10
Position 561: 1.0550894845637699e-10
Position 459: 1.1187734859312109e-11
Position 373: 2.0393714674062446e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18947: 0.9951443240075445
Position 24082: 0.7738192499420895
Position 8618: 0.5387440674612345
Position 379: 0.36765362844024313
Position 16856: 0.33353346818427226
Position 23224: 0.31407259427967726
Position 22093: 0.1954142543651031
Position 2434: 0.16779604453627803
Position 15478: 0.15531688281394768
Position 8454: 0.13036288853280958
Position 12109: 0.1187248241836306
Position 1111: 0.11366942904359713
Position 1495: 0.09487054245602494
Position 7494: 0.09118654490869368
Position 3407: 0.07646767818504983
Position 23572: 0.07004199499234147
Position 7356: 0.04607800938120422
Position 8411: 0.03471551440230219
Position 333: 0.0344360884830256
Position 1315: 0.03376954355141894
Position 21625: 0.033481794581153995
Position 1063: 0.0318459232965245
Position 23890: 0.028786578807062212
Position 21938: 0.0277997513860421
Position 15393: 0.026440257160894806
Position 8392: 0.02090311220080948
Position 8207: 0.020434327178032542
Position 19152: 0.01920333028777747
Position 19818: 0.018695756430177696
Position 8178: 0.01564584214998575
Position 7343: 0.011576920764486017
Position 20419: 0.011517938678112329
Position 597: 0.011347316227260408
Position 20697: 0.010641170965245925
Position 22127: 0.009777343972278127
Position 19769: 0.0096041587669245
Position 21078: 0.009303328373768481
Position 8516: 0.006363680067233291
Position 15431: 0.006360771765659523
Position 556: 0.006262855566593521
Position 19490: 0.00607644132518929
Position 20835: 0.005352738828941401
Position 941: 0.004678532344109426
Position 21483: 0.00428076126949904
Position 20331: 0.004049634963685589
Position 24086: 0.004019164849605652
Position 20876: 0.0036666536225198982
Position 19652: 0.003607307776763234
Position 20727: 0.0033834693003583064
Position 1434: 0.0023976859389707988
Position 24522: 0.00230720572854859
Position 21332: 0.0022734740115544737
Position 1034: 0.0019621708204053947
Position 3325: 0.0018979799732346248
Position 1071: 0.0018035142414601023
Position 20100: 0.0016394055375906179
Position 2440: 0.00151804570916595
Position 19576: 0.0014351304056700628
Position 1279: 0.001259818006760625
Position 561: 0.0012546326800596988
Position 953: 0.001184586765231816
Position 20473: 0.0011385450649886422
Position 1497: 0.001130203797186303
Position 1811: 0.0010628261744260613
Position 415: 0.001042710786250374
Position 713: 0.0010239985677526612
Position 1120: 0.00101669004640738
Position 19205: 0.0008863242053020943
Position 15944: 0.0008720427282221357
Position 20956: 0.0007735242292384297
Position 21279: 0.0007498350261472627
Position 1500: 0.0007480231062847988
Position 348: 0.0007172734583804261
Position 16526: 0.0006107690622105227
Position 872: 0.0006088880186470775
Position 225: 0.0005159041229470374
Position 20906: 0.0005119808350908212
Position 806: 0.000488453200234438
Position 1459: 0.00046086517238529004
Position 576: 0.00041742080288937727
Position 2229: 0.00041020953465338166
Position 627: 0.00040531863961491696
Position 17054: 0.0003907106098042508
Position 19260: 0.0003475261699104245
Position 19402: 0.0003470768900074187
Position 19315: 0.00032897684964486925
Position 177: 0.00031133315726219676
Position 2335: 0.0003055006173442255
Position 1521: 0.00030381001914612827
Position 393: 0.0003033084991303464
Position 14648: 0.00026538003746308093
Position 1134: 0.0002605754894354125
Position 19118: 0.0002522097631019665
Position 293: 0.00020834286631615667
Position 2443: 0.00019138676857336574
Position 1291: 0.00015672576896516628
Position 14490: 0.00014971668278476377
Position 2490: 0.00012833484117831794
Position 2592: 0.00010179678725254534
Position 762: 9.569776957742775e-05
Position 384: 9.494854579579132e-05
Position 16324: 8.730408619893676e-05
Position 523: 8.201574152110741e-05
Position 2703: 8.045401921299293e-05
Position 14785: 8.002500834203719e-05
Position 10599: 7.59758671650564e-05
Position 4412: 7.36556199491779e-05
Position 10894: 6.439816468194183e-05
Position 11129: 5.3084533996115144e-05
Position 4622: 4.9637077438329714e-05
Position 2729: 4.9402802218767034e-05
Position 2629: 4.291584199250842e-05
Position 1282: 4.290489639886763e-05
Position 1166: 4.243860449452075e-05
Position 1147: 4.185084516040422e-05
Position 1169: 4.131982617926448e-05
Position 646: 4.0389878402113026e-05
Position 903: 3.915192976067864e-05
Position 2108: 3.7024048108398446e-05
Position 1517: 3.519213813659157e-05
Position 285: 3.4727971478654454e-05
Position 785: 3.443884067232052e-05
Position 12771: 3.279550506923262e-05
Position 13912: 3.168298233653528e-05
Position 5622: 3.1423984166394776e-05
Position 15604: 2.9798457289476297e-05
Position 3594: 2.7040501833112224e-05
Position 8945: 2.599673539895977e-05
Position 9671: 2.3682140160293183e-05
Position 266: 2.1784736449093897e-05
Position 8792: 2.1525877460712872e-05
Position 1470: 2.1333586739959794e-05
Position 10041: 2.009054387800639e-05
Position 729: 2.0026686554906613e-05
Position 9513: 1.937541493706305e-05
Position 8811: 1.8908728263910795e-05
Position 1247: 1.8538994766125712e-05
Position 10640: 1.8121043037885445e-05
Position 449: 1.7756494258165534e-05
Position 1792: 1.548509931832174e-05
Position 774: 1.4912591551854692e-05
Position 75: 1.436966892963063e-05
Position 10074: 1.4072742667043369e-05
Position 6594: 1.3636378375146854e-05
Position 2395: 1.3085538499305752e-05
Position 4275: 1.2291335152232225e-05
Position 13536: 1.1126623239843387e-05
Position 998: 1.0803611131280111e-05
Position 257: 1.0540991639360292e-05
Position 1717: 1.0216981027947503e-05
Position 9486: 9.763135043503162e-06
Position 9827: 9.180694271694116e-06
Position 643: 8.088699516396533e-06
Position 4646: 7.97649431024589e-06
Position 120: 7.777655207428989e-06
Position 5134: 7.726698417508245e-06
Position 1330: 7.255918706315389e-06
Position 2576: 6.930423017894845e-06
Position 2301: 6.52588793819323e-06
Position 4100: 6.31818296886778e-06
Position 1889: 6.2929632618839045e-06
Position 4237: 6.051083448711301e-06
Position 10077: 5.946862861866483e-06
Position 841: 5.358843655126625e-06
Position 877: 5.131133833769992e-06
Position 203: 4.824321426542571e-06
Position 397: 4.612204835904532e-06
Position 2402: 4.511161962829408e-06
Position 1338: 4.353481450453397e-06
Position 10576: 3.6418417693431024e-06
Position 2024: 3.4153435049978865e-06
Position 1000: 2.9458295445570773e-06
Position 3888: 2.4623715608897256e-06
Position 9388: 2.2878820488363945e-06
Position 2084: 2.2830925536581283e-06
Position 200: 2.2287748633342995e-06
Position 495: 2.0438172350532815e-06
Position 3791: 1.8749117881885837e-06
Position 186: 1.478932424064278e-06
Position 694: 1.430597898024469e-06
Position 884: 1.3980720672132761e-06
Position 5676: 1.3017746806528316e-06
