Gene = SRM
index = 1332
Annotated 5SS: [ 248  800 1225 3421 4014 4244 5063]
Annotated 3SS: [ 678 1131 3266 3929 4097 4939 5138]
SMsplice 5SS: [ 248  800 1225 3421 4014 4244 5063]
SMsplice 3SS: [ 678 1131 3266 3929 4097 4939 5138]
top_k =  1000
Partition function (log Z): 19.017081316125765

Sorted 5' Splice Sites (High to Low Probability):
Position 4014: 0.99874136646631
Position 248: 0.9979749164941992
Position 4244: 0.9929513797228231
Position 5063: 0.9742699602443012
Position 800: 0.9172197337089268
Position 3421: 0.7402217991310993
Position 1225: 0.7028486721555002
Position 1315: 0.19464308082991183
Position 1042: 0.12267978733845189
Position 1247: 0.09459672508207059
Position 1046: 0.07543382264281927
Position 847: 0.07342706172174325
Position 1055: 0.03748194052456963
Position 1023: 0.03745752760588203
Position 2015: 0.021628145044194642
Position 3470: 0.018075442096346154
Position 3462: 0.014694413366328984
Position 3342: 0.01124971623619668
Position 4622: 0.0061014432822870685
Position 1063: 0.0059131136476391665
Position 3807: 0.004565364785154276
Position 1726: 0.004276010097020347
Position 4871: 0.004134929050043632
Position 4569: 0.003998601967240965
Position 1804: 0.0026352246697289358
Position 624: 0.0023947265630202405
Position 4685: 0.0021507128597287473
Position 1869: 0.0020016211051615373
Position 1211: 0.0019400154130513102
Position 2817: 0.0018840285987452526
Position 4283: 0.0015113579576491326
Position 1682: 0.0015029027001364067
Position 4377: 0.0014258332323219699
Position 4534: 0.0013464693453054718
Position 3727: 0.0013253481437424431
Position 4667: 0.0012313092149526573
Position 2047: 0.0012060573942283684
Position 3856: 0.00119097006368905
Position 4831: 0.001146830875175356
Position 189: 0.0010955771092342097
Position 4409: 0.000957225917300994
Position 3346: 0.0009185522561373738
Position 3705: 0.0008252190900152395
Position 2990: 0.0007699593046107372
Position 1398: 0.0006984341247582944
Position 3390: 0.0006690671006337678
Position 3114: 0.0006163807281687776
Position 3752: 0.0005655511491037169
Position 2092: 0.000535716109337925
Position 1709: 0.0004972553333177614
Position 4985: 0.0003821952647320743
Position 550: 0.00038001036932133574
Position 3352: 0.0002734328500542778
Position 2531: 0.00026970795758862216
Position 428: 0.00026947289312468986
Position 3494: 0.00025067031402284417
Position 3996: 0.0001901647301363968
Position 5151: 0.00018044835967757818
Position 1505: 0.00015334043218324705
Position 1197: 0.0001398428606060025
Position 3864: 0.00013641184799051962
Position 4265: 0.0001098197311564693
Position 1395: 0.00010049967544600615
Position 5005: 9.422518798025398e-05
Position 3625: 9.412948104136693e-05
Position 2755: 9.191726780914889e-05
Position 5067: 8.512316869293872e-05
Position 4255: 7.889436615294937e-05
Position 1348: 7.345037538800902e-05
Position 5050: 6.909759674919176e-05
Position 1547: 6.468980823100273e-05
Position 1174: 5.393528372811981e-05
Position 1363: 4.92276858834585e-05
Position 2874: 4.6956357626510995e-05
Position 1253: 4.551490536520059e-05
Position 3279: 4.400971663542724e-05
Position 2391: 4.39192891632111e-05
Position 1858: 4.057521222954197e-05
Position 140: 3.917973035281815e-05
Position 4050: 3.837999306219539e-05
Position 929: 3.625090816176018e-05
Position 5087: 3.393328000921205e-05
Position 2205: 3.097182666533518e-05
Position 1358: 3.088364388768496e-05
Position 4825: 3.0177702080364873e-05
Position 5325: 2.8790264117727682e-05
Position 502: 2.8764563381756622e-05
Position 896: 2.653254793724695e-05
Position 883: 2.5331850487552084e-05
Position 2267: 2.4685231784911073e-05
Position 3759: 2.3001221623973065e-05
Position 3586: 2.0972821488235653e-05
Position 678: 2.0356965733662405e-05
Position 5039: 2.0219673016169752e-05
Position 552: 1.8967447709221062e-05
Position 479: 1.765356461238156e-05
Position 1013: 1.728048438017446e-05
Position 886: 1.6886450020667277e-05
Position 5214: 1.6444605821524396e-05
Position 3359: 1.394580972633322e-05
Position 3671: 1.353588863157001e-05
Position 808: 1.151785005002797e-05
Position 4271: 1.1054305288700764e-05
Position 3444: 1.0466498472894114e-05
Position 4257: 9.170237385843372e-06
Position 711: 8.622812982965687e-06
Position 3534: 8.091388549937792e-06
Position 823: 7.223425141088691e-06
Position 1177: 6.824959544190953e-06
Position 1160: 5.369707626576553e-06
Position 4771: 4.499082987727741e-06
Position 462: 4.091923662045246e-06
Position 4640: 4.080408115620522e-06
Position 5329: 4.0195687345458635e-06
Position 4228: 3.6907078075282184e-06
Position 739: 3.1200100114443664e-06
Position 1278: 2.9954099763965308e-06
Position 653: 2.861170261942305e-06
Position 5273: 2.8033101239584185e-06
Position 1259: 2.5751132421217408e-06
Position 10: 2.508827091849796e-06
Position 849: 2.472888357721457e-06
Position 5321: 2.364619736115862e-06
Position 810: 2.2264655973753786e-06
Position 5084: 1.9632626806485215e-06
Position 4778: 1.7533303335256117e-06
Position 4768: 1.6945975358129067e-06
Position 3998: 1.3868835580550648e-06
Position 161: 1.3306236738071822e-06
Position 5021: 1.0567681448262798e-06
Position 4961: 8.9570683745671e-07
Position 43: 8.883861279861798e-07
Position 5327: 6.684560537868147e-07
Position 701: 5.999647317281899e-07
Position 1132: 5.189475315268587e-07
Position 721: 1.8490696694057298e-07
Position 695: 1.8221696683635541e-07
Position 460: 1.7472486426540095e-07
Position 442: 1.7365302700321856e-07
Position 538: 1.288910423259732e-07
Position 18: 1.2062105010034882e-07
Position 436: 6.343846314252579e-08
Position 1229: 6.220098305721911e-08
Position 4144: 6.024869795604996e-08
Position 703: 5.15103421380654e-08
Position 1209: 3.7122108960537216e-08
Position 1237: 3.54779569780687e-08
Position 916: 3.3440831879211726e-08
Position 1204: 1.2332670884243418e-08
Position 179: 8.756518521156032e-09
Position 4419: 2.971454047208135e-09
Position 1192: 2.4706370882146714e-09
Position 713: 2.0683377989968988e-09
Position 4169: 1.4116672794521953e-09
Position 352: 1.1066394299075727e-09
Position 237: 8.453705124364039e-10
Position 15: 8.363700185579563e-10
Position 4692: 5.019129058944469e-10
Position 4627: 2.5037105722047483e-10
Position 1324: 4.7966862087977445e-11
Position 1201: 2.704142642341006e-11
Position 663: 7.896453243575667e-12
Position 628: 1.7624559842101147e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3929: 0.9990194648410916
Position 1131: 0.9928034334127782
Position 4939: 0.9621463209585225
Position 678: 0.9225705855976686
Position 5138: 0.8771325006840207
Position 3266: 0.6613388011056658
Position 4097: 0.638072618476174
Position 964: 0.250313756623476
Position 4087: 0.1850223458175065
Position 4132: 0.15070194589509228
Position 5188: 0.08271454601888285
Position 3322: 0.0727861947323096
Position 643: 0.06321239382864423
Position 3220: 0.04477333603811449
Position 1912: 0.01713497345147031
Position 868: 0.016688451698826736
Position 5231: 0.014499529261193906
Position 4343: 0.014234415146591068
Position 4954: 0.01110470851712005
Position 4108: 0.009864222563743266
Position 4649: 0.008724156398080846
Position 4981: 0.00644456382719253
Position 890: 0.006259776486852162
Position 1469: 0.005400769959340629
Position 4144: 0.004985715670049819
Position 3581: 0.004678262192662632
Position 4978: 0.004175837817876446
Position 4984: 0.004024122632104798
Position 4941: 0.0035263510163969346
Position 5431: 0.0029449776292795496
Position 682: 0.00262392766863584
Position 1857: 0.0025526088949550615
Position 3242: 0.002503780488265804
Position 1490: 0.0024669163552076367
Position 466: 0.0022570229999518583
Position 652: 0.002241624081126967
Position 1880: 0.0018565902174603362
Position 3683: 0.0015824614739885366
Position 4153: 0.001570258503900233
Position 3300: 0.0015288492739249742
Position 3371: 0.00152198410450079
Position 721: 0.0015065691408664961
Position 4206: 0.001367795363374063
Position 4135: 0.0013458178713363646
Position 4966: 0.0010224094573005097
Position 473: 0.0010085998877034782
Position 645: 0.0009494905032115894
Position 5155: 0.0009346143168685205
Position 4102: 0.0009253634804070064
Position 969: 0.0008271783820844736
Position 2703: 0.0008139754739325657
Position 1681: 0.0008108472866107553
Position 1629: 0.0007831177437502823
Position 3702: 0.0007799914801866933
Position 3411: 0.0007374561616135307
Position 2456: 0.0007098412286816024
Position 988: 0.0006927024756791601
Position 896: 0.0006885137463584889
Position 3529: 0.0006866254476606716
Position 1655: 0.0006735245648111444
Position 1159: 0.0006683711724534592
Position 926: 0.0005993794045018844
Position 5273: 0.0004981432821491978
Position 1825: 0.0004962294321459111
Position 4616: 0.0004867326974252179
Position 5357: 0.00046491860907210724
Position 2889: 0.00044715733523674315
Position 3290: 0.0004375233538179763
Position 1828: 0.0004239304506675998
Position 1465: 0.000421199835418531
Position 4957: 0.00041567131462042173
Position 2659: 0.00041245410359295
Position 2901: 0.0003598278946879823
Position 1933: 0.0003569503254307478
Position 4563: 0.0003437760375351351
Position 1626: 0.00031281978970384186
Position 1979: 0.0003069106242521078
Position 5165: 0.00030675044160881245
Position 3229: 0.0003009414260722673
Position 3014: 0.0003002944182759011
Position 3823: 0.00029981499075256037
Position 3726: 0.0002993023304007529
Position 3952: 0.00027945656509649095
Position 3751: 0.0002753552258990093
Position 780: 0.00027336106667614867
Position 4472: 0.00026990022010341526
Position 3279: 0.0002251631764365305
Position 3359: 0.00021442816500457198
Position 3612: 0.00020055645024433377
Position 1153: 0.00018029647961797694
Position 751: 0.00017419094408375994
Position 3942: 0.0001707779826169678
Position 1927: 0.0001678578260035486
Position 4860: 0.0001418129558681157
Position 1709: 0.00013809303525261465
Position 2671: 0.00013534950280868948
Position 3859: 0.000135016925787172
Position 2748: 0.00011790242168685244
Position 4478: 0.00011752258944463521
Position 1775: 0.00011121524301251934
Position 2873: 0.00010820551332750116
Position 4993: 9.895268369124408e-05
Position 1091: 9.614442023408e-05
Position 4666: 9.330738588938256e-05
Position 4360: 8.897902636939322e-05
Position 4621: 8.498659975286693e-05
Position 978: 8.176658325115361e-05
Position 5377: 7.894870308502369e-05
Position 1100: 6.971703510442898e-05
Position 1197: 6.946906629682526e-05
Position 2985: 5.979088221447511e-05
Position 1209: 5.837405617110384e-05
Position 4999: 5.800017698844641e-05
Position 2114: 5.76501599565816e-05
Position 2790: 5.615763735836394e-05
Position 5205: 5.122440526709817e-05
Position 3329: 5.1139388527435464e-05
Position 584: 4.8158241107874275e-05
Position 892: 4.7688021551969554e-05
Position 1723: 3.963494028580829e-05
Position 4521: 3.9302691481244975e-05
Position 2463: 3.9074317345289314e-05
Position 3287: 3.8855822030944345e-05
Position 1073: 3.864019897850753e-05
Position 1915: 3.663297814931683e-05
Position 4822: 3.567361166070439e-05
Position 2918: 3.551187052114671e-05
Position 338: 3.091845787097353e-05
Position 4446: 2.9768590735775326e-05
Position 2199: 2.809818000888604e-05
Position 5282: 2.7847446361832674e-05
Position 5160: 2.7421661090910947e-05
Position 4354: 2.7209546158463042e-05
Position 4499: 2.7068965137063746e-05
Position 2866: 2.6988346847430395e-05
Position 3874: 2.6029304037460828e-05
Position 5288: 2.5848872958752682e-05
Position 1564: 2.484592031164535e-05
Position 4233: 2.3851526618180276e-05
Position 5367: 2.382176994726506e-05
Position 1268: 2.3090472315384006e-05
Position 1310: 2.136983720358208e-05
Position 3022: 2.0666262279776627e-05
Position 3835: 2.052689564862003e-05
Position 3745: 1.9980852675864115e-05
Position 612: 1.8644130609079822e-05
Position 799: 1.8628980214625626e-05
Position 483: 1.6287998641416765e-05
Position 4575: 1.5933716576861858e-05
Position 4012: 1.5406351917419184e-05
Position 5062: 1.5361092011217633e-05
Position 4459: 1.4663899512496537e-05
Position 4368: 1.4576360292584533e-05
Position 1886: 1.4425977340043356e-05
Position 1026: 1.3807163558630771e-05
Position 4527: 1.3548371649099164e-05
Position 1996: 1.307206294558174e-05
Position 3183: 1.205230844471822e-05
Position 3442: 1.1177559163072984e-05
Position 3377: 1.1162364815164478e-05
Position 2982: 1.1159978937937131e-05
Position 3461: 1.0906794942077907e-05
Position 3892: 1.0610061194927526e-05
Position 4904: 1.0158166084422196e-05
Position 993: 1.0020848567314391e-05
Position 4534: 9.64110525450782e-06
Position 2610: 9.342581485122788e-06
Position 4495: 8.991484490012856e-06
Position 911: 8.340121700748434e-06
Position 1182: 8.0826353620266e-06
Position 4871: 7.912562047857452e-06
Position 2668: 7.498476748248832e-06
Position 2497: 7.200989717224898e-06
Position 4761: 6.663109809990912e-06
Position 5050: 6.368683707529068e-06
Position 2404: 6.119092503355791e-06
Position 3967: 6.001687044446794e-06
Position 1893: 5.869091985045912e-06
Position 227: 5.8163646492677834e-06
Position 1173: 5.64511408040324e-06
Position 4660: 5.433627698273503e-06
Position 2572: 5.292614993574107e-06
Position 754: 4.873073430711227e-06
Position 3955: 4.838969178961822e-06
Position 823: 4.783991396219432e-06
Position 5097: 4.524257135151751e-06
Position 4796: 4.3077927116219475e-06
Position 4213: 4.214915423956741e-06
Position 4684: 3.965610699118572e-06
Position 846: 3.6747988762614487e-06
Position 1011: 3.6208867029129645e-06
Position 4450: 3.0158853565745865e-06
Position 188: 2.7520171261049988e-06
Position 3806: 2.69968657063239e-06
Position 1943: 2.633724722433965e-06
Position 1936: 2.6015749220645355e-06
Position 3896: 2.5756671272881776e-06
Position 4824: 2.5444683645608662e-06
Position 902: 2.0378758948473476e-06
Position 734: 2.0306487065959147e-06
Position 4786: 1.8432805910588292e-06
Position 3783: 1.6448897481486274e-06
Position 3885: 1.5539132812046784e-06
Position 4689: 1.4204652263683889e-06
Position 494: 1.3707003177613908e-06
Position 3905: 1.351177463571605e-06
Position 266: 1.2102304510604e-06
Position 3794: 1.1383763916985597e-06
Position 4818: 9.265972844901655e-07
Position 442: 9.066860986167154e-07
Position 491: 7.117068076615996e-07
Position 906: 5.920412910111662e-07
Position 281: 5.402934111366057e-07
Position 1032: 4.873187736928561e-07
Position 730: 4.545810705803968e-07
Position 1631: 4.4907642455889277e-07
Position 1021: 4.448198796936642e-07
Position 4376: 3.8778065753755257e-07
Position 808: 3.4199805567808037e-07
Position 4489: 3.4117413518476154e-07
Position 436: 3.3308873912226863e-07
Position 1635: 2.172870620800886e-07
Position 4390: 2.146046961139654e-07
Position 4502: 2.1155677297328447e-07
Position 4237: 1.958174583452181e-07
Position 1052: 1.9027710509111927e-07
Position 3455: 1.2466648240630854e-07
Position 485: 1.2304948933216628e-07
Position 247: 1.20252847720444e-07
Position 732: 1.115463385861043e-07
Position 3709: 1.0648516973891051e-07
Position 1306: 1.0078455955259712e-07
Position 4799: 9.853069012134107e-08
Position 4792: 9.677016368148901e-08
Position 1693: 8.617311270687422e-08
Position 1550: 8.559529642017543e-08
Position 173: 7.121145941166638e-08
Position 3621: 5.587316044261814e-08
Position 1547: 5.17421670355631e-08
Position 3531: 4.926874495417049e-08
Position 1059: 4.738423999285723e-08
Position 1314: 3.617347163988862e-08
Position 739: 3.3357399184410584e-08
Position 1240: 3.2382089988647225e-08
Position 3633: 3.230527901104534e-08
Position 1471: 3.185578828438855e-08
Position 3586: 2.0078215613552536e-08
Position 86: 1.8710565233588382e-08
Position 157: 1.5723644705363942e-08
Position 3492: 1.4529864473136194e-08
Position 1246: 1.4289435218461136e-08
Position 1363: 1.411107793202911e-08
Position 3589: 9.427725683327677e-09
Position 1366: 7.080804728517474e-09
Position 1394: 4.977390830948871e-09
Position 134: 4.640393087892844e-09
Position 1588: 4.343825824780809e-09
Position 1275: 4.052032575511069e-09
Position 1229: 3.5200150331894463e-09
Position 197: 3.2301931339757395e-09
Position 287: 2.1864280809624387e-09
Position 1576: 1.957547406249604e-09
Position 1356: 1.9462814986946623e-09
Position 1743: 1.803269644041621e-09
Position 1792: 1.3858842463372853e-09
Position 4381: 1.082651119588888e-09
Position 194: 9.770747127509576e-10
Position 597: 8.535871186508588e-10
Position 4058: 6.24658398970564e-10
Position 1242: 4.05214196346053e-10
Position 834: 1.5704667628720764e-10
Position 1224: 1.1437180640768249e-10
Position 149: 9.35262005609965e-11
Position 1318: 8.055889014196486e-11
Position 1375: 6.893058750006087e-11
Position 4282: 4.9426209374475946e-11
Position 1382: 2.3487894796583086e-12
Position 4296: 2.072219277597468e-12
Position 1215: 1.887402265743084e-16
