Gene = AL161784.1
index = 54
Annotated 5SS: [62]
Annotated 3SS: [6667]
SMsplice 5SS: [134]
SMsplice 3SS: [309]
top_k =  1000
Partition function (log Z): -10.167251785651317

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.8833077160828052
Position 451: 0.24411610349072532
Position 2580: 0.07960915727051318
Position 72: 0.07921215088048522
Position 2474: 0.06327295386927619
Position 2374: 0.062169868185238106
Position 2911: 0.039842648533211796
Position 3479: 0.026291797914838867
Position 2528: 0.02108449760999239
Position 149: 0.018198685728566102
Position 2676: 0.0179529583215348
Position 2309: 0.01668223431864865
Position 1804: 0.01362185156945817
Position 2301: 0.01289637039317824
Position 5906: 0.011385849675155275
Position 6110: 0.011083040496485771
Position 6216: 0.009727317745588961
Position 173: 0.009100692072567971
Position 2210: 0.007306646723567137
Position 1265: 0.005390989548780154
Position 2320: 0.004108290070880181
Position 2090: 0.003966001546091346
Position 5941: 0.003898905127853087
Position 1841: 0.0036776744076969215
Position 396: 0.0034878605656880573
Position 679: 0.0029456318171776057
Position 6337: 0.0021605655490468216
Position 311: 0.0021365785915983503
Position 6230: 0.0018012759351523767
Position 3399: 0.0017272553512092672
Position 361: 0.0010411928879131872
Position 1611: 0.0005692611419127665
Position 3803: 0.0005088101443799912
Position 582: 0.0004375296098251075
Position 525: 0.0004196176127472071
Position 2215: 0.0004092047435679122
Position 740: 0.0003963720254165581
Position 2721: 0.00039167164032768303
Position 3603: 0.00037700716769422304
Position 1956: 0.0003104143697431357
Position 3656: 0.0003088166387636524
Position 183: 0.00022672332646731956
Position 810: 0.00022040857147143613
Position 1324: 0.00019366701100672278
Position 573: 0.00018000785041184323
Position 138: 0.00017189400253619997
Position 1974: 0.0001445346118810702
Position 2713: 0.00013657547874876836
Position 1699: 0.0001316246986872693
Position 1681: 0.00012047315447782159
Position 959: 9.570810335892197e-05
Position 424: 8.227920355126585e-05
Position 1405: 7.86980376362843e-05
Position 1888: 6.362162575664997e-05
Position 481: 5.2132896856732416e-05
Position 1482: 4.9948331981006294e-05
Position 2408: 4.76440545408918e-05
Position 2202: 3.526539302228277e-05
Position 3237: 2.1611562405663856e-05
Position 2596: 2.0145586538208828e-05
Position 1142: 1.8118218399203794e-05
Position 84: 1.7993305500716957e-05
Position 216: 1.6483806725865873e-05
Position 152: 1.5939117734159045e-05
Position 1272: 1.530703666641672e-05
Position 1662: 1.3508618025959883e-05
Position 2617: 9.954776924435593e-06
Position 2593: 9.384597920730474e-06
Position 865: 6.289288676893347e-06
Position 1172: 4.998935235891004e-06
Position 723: 4.6264188504442405e-07
Position 513: 4.488236980113166e-07
Position 3189: 4.3991997955072284e-07
Position 1068: 2.8576819134633155e-07
Position 590: 1.5323596963027185e-07
Position 747: 6.742277586459309e-08
Position 953: 6.640320767787556e-08
Position 900: 3.208957683520591e-08
Position 186: 3.080821621989565e-08
Position 341: 8.464708975907089e-09
Position 258: 8.373985646995757e-09
Position 1223: 2.7886079391496975e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 309: 0.34623046484772596
Position 2441: 0.27434228792734966
Position 3362: 0.14735115195258555
Position 4003: 0.1413253800990287
Position 6052: 0.1026451248050017
Position 2258: 0.09526505453549779
Position 6020: 0.057314972539772475
Position 6366: 0.051044512038160884
Position 2849: 0.0482817140279527
Position 5657: 0.046635538924918854
Position 2987: 0.021380172633364464
Position 5781: 0.01948350279988599
Position 2645: 0.018152250971857607
Position 6776: 0.014593006639268423
Position 6705: 0.014069141921196333
Position 1653: 0.013989124555562922
Position 290: 0.013598078446109864
Position 1180: 0.012995356714281885
Position 4111: 0.012855304230863814
Position 3367: 0.011887595805713887
Position 3437: 0.01149020291941697
Position 4397: 0.010649913569180297
Position 653: 0.009722680331624248
Position 2018: 0.009570185134641696
Position 379: 0.007822966350971421
Position 2129: 0.007705506409747758
Position 2330: 0.006566589130596726
Position 2287: 0.00628832249957327
Position 4430: 0.005965354774280369
Position 346: 0.005664602382403743
Position 2592: 0.005633061051102245
Position 5668: 0.005375856941107779
Position 1142: 0.005278693938871647
Position 3689: 0.005046291898131116
Position 5995: 0.0045175307581939664
Position 1497: 0.004277810563517475
Position 1486: 0.0036002482058168153
Position 1650: 0.0035366083211754874
Position 6567: 0.003485528940101832
Position 5761: 0.003481310632593367
Position 4664: 0.0034092182436520012
Position 1887: 0.0032403396584672665
Position 1386: 0.0031494905940263316
Position 3298: 0.00313513370030045
Position 3120: 0.0029998674608975903
Position 2827: 0.0029723069282336805
Position 6030: 0.0029268460139925275
Position 5322: 0.002895306967153622
Position 4219: 0.0028438663350103827
Position 3183: 0.0024576877089415323
Position 4737: 0.0024419754729890805
Position 258: 0.0019254697973789038
Position 5506: 0.00191990175479546
Position 581: 0.001758122488517456
Position 2264: 0.001615746050239969
Position 3545: 0.001529506451811373
Position 4237: 0.0014991619660238386
Position 498: 0.001494254145618157
Position 2910: 0.0014893874146583946
Position 618: 0.0014838858951530115
Position 3728: 0.001443218146149597
Position 5395: 0.001324210105092058
Position 2147: 0.0012620387012800105
Position 545: 0.0012491394903874262
Position 2518: 0.0012352500320868243
Position 1606: 0.0012332433090281847
Position 2089: 0.0012284334910466954
Position 4667: 0.001146891270179656
Position 3757: 0.0011099441158776988
Position 4588: 0.0010613108683104953
Position 1724: 0.0009685533731883555
Position 1829: 0.0009447741688865419
Position 3914: 0.00094059149746202
Position 1095: 0.000933331971383388
Position 4564: 0.0009037361004687896
Position 4158: 0.0008969599026955195
Position 4878: 0.0008686507066502803
Position 1947: 0.0008585446833009425
Position 2473: 0.0008458235772428574
Position 1467: 0.0007609443460512532
Position 5605: 0.0007409060744891893
Position 216: 0.0006772187919113714
Position 1350: 0.0006722620649439179
Position 752: 0.0006530238336108826
Position 2999: 0.0006229439400345767
Position 1186: 0.000600073288280183
Position 1997: 0.0004965116550258882
Position 5062: 0.0004938783966274826
Position 1634: 0.0004474132606367655
Position 709: 0.00041239060645384244
Position 4824: 0.00039875904419990794
Position 4960: 0.00031455019010731376
Position 5262: 0.0002996647333277274
Position 2648: 0.00029357234516378387
Position 2735: 0.00026168638915394335
Position 1052: 0.00023957523907827043
Position 4621: 0.00022688885856520465
Position 1737: 0.00021829006926156884
Position 2198: 0.00021461344419819027
Position 1336: 0.00021450350021047902
Position 3829: 0.0002131016459896323
Position 4277: 0.00021120835949431103
Position 599: 0.00020628900489624253
Position 3789: 0.00018720108612532195
Position 1592: 0.00018015015524990726
Position 1075: 0.00017653047712690872
Position 3205: 0.00017468389911765974
Position 1670: 0.0001708532985698068
Position 2160: 0.00015738320914651533
Position 2957: 0.00015225663312419275
Position 1222: 0.00013720822752198668
