Gene = LMLN
index = 787
Annotated 5SS: [  241 14275 14873 15912 16516 20305 23849 25691 30477 36083 39143 59186
 61406 64589 75844]
Annotated 3SS: [14176 14841 15828 16397 20125 23742 25595 30358 35974 39065 59052 61245
 64457 75632 78366]
SMsplice 5SS: [  241 14275 15398 15912 20305 23849 30477 36083 39143 42926 59186 61406
 64589 75844]
SMsplice 3SS: [14176 15125 15828 20125 23742 30358 35974 39065 42814 59052 61245 64457
 75632 78366]
top_k =  1000
Partition function (log Z): -18.355188746412107

Sorted 5' Splice Sites (High to Low Probability):
Position 14275: 0.9965346378451791
Position 39143: 0.993242157361941
Position 42926: 0.9398581608893478
Position 36083: 0.9358746963912484
Position 20305: 0.7744091271167428
Position 23849: 0.7551555872834718
Position 15398: 0.73555967873046
Position 30477: 0.6693422160933232
Position 241: 0.5151174540506088
Position 41816: 0.5123316344028779
Position 25874: 0.3894762433716896
Position 15912: 0.38902918432798983
Position 15988: 0.33693793279982454
Position 120: 0.2894670196302532
Position 25691: 0.2713266847478743
Position 42055: 0.26910634906372694
Position 14873: 0.2480831062755311
Position 16446: 0.23658498836711309
Position 6870: 0.2360454375054391
Position 14569: 0.1842582449659271
Position 35090: 0.18016511377247482
Position 23604: 0.14728440152019992
Position 2321: 0.14309902133935173
Position 30459: 0.14289822197630542
Position 38472: 0.14101554681756337
Position 7212: 0.13478525540003636
Position 25509: 0.11074928567981981
Position 16516: 0.06893804812213222
Position 14605: 0.06469272056252978
Position 570: 0.055905286417928544
Position 36073: 0.05453085157760779
Position 42210: 0.05003230600965475
Position 23834: 0.04656678386388908
Position 23534: 0.046269894389243074
Position 11597: 0.0417622372859373
Position 34778: 0.039675738938713886
Position 20148: 0.03821726359305925
Position 25: 0.03373497354363625
Position 38501: 0.03276202544693801
Position 22169: 0.031632385947052484
Position 38899: 0.03156742941793111
Position 22481: 0.03032984984659508
Position 276: 0.030246257471562912
Position 38659: 0.028918425643108668
Position 16678: 0.02765091384011709
Position 40921: 0.027650206458974466
Position 9025: 0.027562978377855978
Position 19986: 0.02480053847276701
Position 22421: 0.023538617717145695
Position 1043: 0.02303301299425737
Position 46191: 0.022649584809801622
Position 2910: 0.021761282985406416
Position 1207: 0.020880893705437505
Position 34547: 0.019894822527521526
Position 38921: 0.01836464816037349
Position 7955: 0.01807822538063521
Position 126: 0.017904521192531768
Position 14690: 0.017415603823503347
Position 42718: 0.016684576402575653
Position 16044: 0.016258385838686367
Position 39836: 0.014352573189536503
Position 130: 0.014064626448501845
Position 11002: 0.014036777759415892
Position 36456: 0.013587833300414938
Position 4342: 0.01180532050800101
Position 1632: 0.011536886261362197
Position 15018: 0.01043828175647757
Position 41168: 0.009360526413793896
Position 43365: 0.008873816868729727
Position 23618: 0.0084041339003317
Position 16569: 0.006955699715259398
Position 23899: 0.00602987555834285
Position 36273: 0.005616023980913058
Position 40204: 0.005584210418705806
Position 40600: 0.004858055970810567
Position 15052: 0.004431958245286836
Position 70: 0.004325097419996128
Position 43572: 0.0038487567482776964
Position 23488: 0.0033499223437403686
Position 747: 0.0031461055543956355
Position 2095: 0.0029466281246916153
Position 526: 0.002936211696450324
Position 325: 0.0029359913628660686
Position 1248: 0.0025891492691678866
Position 46320: 0.002301387266776323
Position 6876: 0.0018031823726141357
Position 45076: 0.0017503098227568139
Position 43520: 0.0016010831036682228
Position 43624: 0.0015978911862905925
Position 622: 0.001488820481059056
Position 44608: 0.0014557404743455909
Position 44556: 0.001448293457606499
Position 44712: 0.0014428420799081495
Position 44660: 0.001442842079908147
Position 711: 0.001437027822554806
Position 574: 0.0014363228914772922
Position 44504: 0.0013942018116004102
Position 14982: 0.0013550767175042112
Position 43676: 0.0013380355802972926
Position 2038: 0.001333887271795963
Position 45024: 0.0013183326000769247
Position 44764: 0.001274466931254704
Position 44972: 0.0012742079027693684
