Gene = SPINK7
index = 1319
Annotated 5SS: [ 122  977 1802]
Annotated 3SS: [ 950 1676 3215]
SMsplice 5SS: [122]
SMsplice 3SS: [3215]
top_k =  1000
Partition function (log Z): -7.089179897167259

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.8932739098129407
Position 977: 0.33992749554305984
Position 1802: 0.1707671033347413
Position 350: 0.13129760384525502
Position 132: 0.043499096679391454
Position 2683: 0.025232364086693607
Position 1384: 0.022350525737409623
Position 2975: 0.01687949192452296
Position 1931: 0.016381528776526898
Position 981: 0.0117669971892762
Position 3120: 0.010977054855470542
Position 2053: 0.00798115526937977
Position 1836: 0.006423957832022525
Position 3076: 0.006247587273734691
Position 2744: 0.002698901513334953
Position 864: 0.0020744667143311555
Position 1098: 0.0018683973605616308
Position 216: 0.0017747677456626722
Position 2096: 0.0015831422774877193
Position 1898: 0.001575149308375873
Position 237: 0.0014008055297772893
Position 391: 0.0013960703609534409
Position 2492: 0.0011455951846300052
Position 191: 0.0010108403868479652
Position 1700: 0.0008328590118929706
Position 92: 0.0005787905724800524
Position 859: 0.0005103064475917404
Position 2555: 0.0003136451560554832
Position 697: 0.0002968664011352119
Position 3361: 0.000289401964857893
Position 2941: 0.0002708297873180133
Position 1789: 0.00024322224387854672
Position 1266: 0.000160073318590063
Position 2042: 0.00013273697880038167
Position 504: 0.00012923364076258042
Position 126: 0.00011731376164413006
Position 77: 0.00010556427433144514
Position 100: 9.930393942650018e-05
Position 1221: 9.929821951946079e-05
Position 2130: 8.598900408843428e-05
Position 2111: 8.42211253113146e-05
Position 2149: 6.521684967205912e-05
Position 1969: 6.321340168937082e-05
Position 1217: 3.67492916169251e-05
Position 1248: 3.4325677479201415e-05
Position 1743: 3.0249804018432583e-05
Position 460: 2.9167327123515376e-05
Position 231: 2.828750780431707e-05
Position 1339: 2.3195522606553712e-05
Position 388: 1.7577801527703816e-05
Position 830: 1.1741707971239255e-05
Position 1040: 9.146319509350845e-06
Position 110: 6.011703345905553e-06
Position 213: 5.52053906385737e-06
Position 241: 4.961104868359529e-06
Position 1374: 4.910001415121255e-06
Position 832: 3.7496106025913478e-06
Position 960: 3.590374076219073e-06
Position 763: 3.36674127739265e-06
Position 487: 3.1365783058138358e-06
Position 636: 2.8636756628261724e-06
Position 3: 1.983066928329336e-06
Position 15: 1.8769330028253991e-06
Position 97: 1.8156618041862689e-06
Position 283: 1.610367886921056e-06
