Gene = LAMTOR5
index = 760
Annotated 5SS: [ 123 1391 3790]
Annotated 3SS: [1328 3671 6124]
SMsplice 5SS: [676]
SMsplice 3SS: [6124]
top_k =  1000
Partition function (log Z): -7.98954873532863

Sorted 5' Splice Sites (High to Low Probability):
Position 676: 0.4466191882810956
Position 3790: 0.3388279045077053
Position 123: 0.3034395247086065
Position 79: 0.30051386691569726
Position 1391: 0.15502462951040888
Position 3278: 0.06812588234268259
Position 3426: 0.05520315622507958
Position 3225: 0.04476722703769114
Position 405: 0.026228503136483467
Position 3167: 0.02080639968584195
Position 5232: 0.015265868083338786
Position 1772: 0.01463835877311435
Position 3839: 0.014216559976644064
Position 3052: 0.013965170902237731
Position 202: 0.011457384865249847
Position 75: 0.010268673252867568
Position 3767: 0.010203828248142326
Position 501: 0.00870652383056266
Position 2960: 0.005804018465118729
Position 2011: 0.004790258377807727
Position 962: 0.004628402620929681
Position 5587: 0.0044447913662886696
Position 4224: 0.004248722469637845
Position 1146: 0.003675218063486412
Position 293: 0.003333339346496456
Position 5010: 0.0033026566691173606
Position 4032: 0.0030269626120029785
Position 1102: 0.0027099777144293544
Position 83: 0.0024816781870967666
Position 1960: 0.0018801064226308902
Position 4810: 0.0016174715033195634
Position 3154: 0.001599255914562733
Position 157: 0.001547053029339544
Position 2179: 0.0015259481996328036
Position 1258: 0.0012862661405851226
Position 1568: 0.001099514416570796
Position 5630: 0.0010692677594564858
Position 5050: 0.0010311898926012718
Position 617: 0.0010004844894444848
Position 489: 0.0008737184990385374
Position 216: 0.0005363089009400929
Position 1243: 0.000517011777440885
Position 2129: 0.0004886213359701163
Position 510: 0.00046010133725530856
Position 3645: 0.00039499605796747007
Position 710: 0.00034622440166855173
Position 514: 0.00032149999570068737
Position 1190: 0.00028110383168544533
Position 2401: 0.00027252443150653657
Position 1704: 0.00024492695730652823
Position 2593: 0.0001619876032910868
Position 4752: 0.00016168098792824172
Position 439: 0.0001564317520925709
Position 3937: 0.0001547034611187258
Position 533: 0.00013042543513141488
Position 3366: 0.0001264577769351029
Position 59: 0.00010479700752197492
Position 1395: 6.619257952250742e-05
Position 1564: 6.496407408604121e-05
Position 1499: 5.9095693462660805e-05
Position 464: 5.5002317785013656e-05
Position 474: 3.33012468340352e-05
Position 411: 2.932041822698065e-05
Position 16: 2.650399721660311e-05
Position 127: 2.441918395544239e-05
Position 227: 1.2507808687410599e-05
Position 344: 1.2464408791053938e-05
Position 797: 1.0491943057411388e-05
Position 130: 6.370238058706677e-06
Position 541: 5.761008026097189e-06
Position 425: 4.8646011822147155e-06
Position 472: 3.781981509671484e-06
Position 610: 3.3016296382327e-06
Position 414: 3.1798970323760734e-06
Position 579: 2.2953650911947284e-06
Position 44: 1.1283881904992616e-06
Position 32: 8.384155398387727e-07
Position 772: 7.067463868100044e-07
Position 696: 6.815291198475647e-07
Position 458: 6.693849275622577e-07
Position 72: 6.41250030375311e-07
Position 714: 4.842684271526099e-07
Position 587: 4.5692333574037373e-07
Position 467: 4.566071440435129e-07
Position 525: 1.97669769761757e-07
Position 29: 1.4942504703568292e-07
