Gene = SOHLH1
index = 1295
Annotated 5SS: [ 126  534 1200 2023 2917 4479]
Annotated 3SS: [ 401 1051 1900 2722 4264 5070]
SMsplice 5SS: [ 126  534 1200 2023 2889 4189 4479 5142]
SMsplice 3SS: [ 401 1051 1900 2722 4139 4294 5070 5713]
top_k =  1000
Partition function (log Z): 9.252978830075337

Sorted 5' Splice Sites (High to Low Probability):
Position 534: 0.9753043113674257
Position 5142: 0.9284332200376
Position 126: 0.8778072240143174
Position 2023: 0.8561585228052835
Position 4479: 0.8360950815563646
Position 4189: 0.6882268475856013
Position 1200: 0.6324436561345093
Position 2889: 0.6198533008387366
Position 2917: 0.31695780657247513
Position 2268: 0.26005269061184416
Position 3792: 0.22252610662322359
Position 5559: 0.19832922081669999
Position 2261: 0.15087454064715675
Position 1601: 0.1431342669420775
Position 3623: 0.11507558384413352
Position 1983: 0.1077705367659954
Position 2227: 0.09400637734725811
Position 4172: 0.06464912041860474
Position 4166: 0.055622680532175166
Position 2863: 0.0478585840023732
Position 5625: 0.03858372507979516
Position 2317: 0.02963767553320588
Position 1658: 0.02857712208627538
Position 2188: 0.02095100712115909
Position 5179: 0.020763143381575547
Position 1207: 0.020382232919719384
Position 94: 0.019742714072591146
Position 5452: 0.019192968330368192
Position 2181: 0.01852803929004345
Position 1242: 0.018358527014576458
Position 2253: 0.01682496416520079
Position 3936: 0.01575253189656327
Position 1693: 0.014250462383577005
Position 3956: 0.013787343899174225
Position 5325: 0.011573755795721315
Position 2415: 0.011447343314431074
Position 2314: 0.009768173118045382
Position 5333: 0.009698363680110232
Position 557: 0.0075986604289934
Position 2654: 0.0075894919446221005
Position 1213: 0.007577263153880283
Position 4201: 0.007574781553503023
Position 4047: 0.0074910750909258405
Position 3453: 0.006382359005247147
Position 678: 0.0061263066991674095
Position 2861: 0.00611849484235347
Position 1131: 0.0059169478306347325
Position 5896: 0.005737326638996546
Position 1822: 0.005542759331458286
Position 2545: 0.005088670791471788
Position 979: 0.004573302715125821
Position 2321: 0.004251215146993292
Position 1653: 0.004171835325838261
Position 2896: 0.004108311431678663
Position 3614: 0.0038927158408187555
Position 4510: 0.0036970020240754977
Position 585: 0.0033625733021604514
Position 4491: 0.003220039579853225
Position 866: 0.003023998757579219
Position 2173: 0.0028870658757732845
Position 5375: 0.0028325224666699974
Position 5535: 0.002515187617068557
Position 4159: 0.002482152603479323
Position 2326: 0.0024399735278901294
Position 1680: 0.002331337514678555
Position 153: 0.0023109510253125206
Position 112: 0.0022790308336959023
Position 3771: 0.0022057918440180416
Position 2295: 0.0021059712835576946
Position 5454: 0.0019505344560914123
Position 1222: 0.0017190496888359334
Position 171: 0.0017077019673777292
Position 2633: 0.0016922126419078147
Position 2609: 0.0016827902275314173
Position 858: 0.0016164417715985807
Position 3043: 0.0015473862337834492
Position 1027: 0.0015431057938249822
Position 1142: 0.0014910767515211383
Position 4680: 0.0014213960906998922
Position 3968: 0.0013971986419377951
Position 3527: 0.0013263763868619472
Position 5474: 0.0011941313601696343
Position 4315: 0.001156186071309545
Position 4514: 0.0011555716426353791
Position 72: 0.0010470063930722831
Position 2873: 0.0010120683383554854
Position 825: 0.0009755991441831612
Position 1072: 0.0009364796370030905
Position 3434: 0.0008653737550683281
Position 2141: 0.0008304739129123398
Position 3342: 0.0006928127965414579
Position 1718: 0.0006570389626543428
Position 1272: 0.0006358139693671796
Position 5476: 0.0006278329391132442
Position 3921: 0.0006030795215988961
Position 2447: 0.0005709489475961991
Position 2183: 0.0003764706524357668
Position 2058: 0.00029144801219911317
