Gene = CD14
index = 319
Annotated 5SS: [633]
Annotated 3SS: [720]
SMsplice 5SS: [633]
SMsplice 3SS: [720]
top_k =  1000
Partition function (log Z): -2.8362199839314224

Sorted 5' Splice Sites (High to Low Probability):
Position 633: 0.8678920342605642
Position 171: 0.7554437557156635
Position 1237: 0.1951091409610131
Position 852: 0.1598097015221468
Position 791: 0.060476221795541074
Position 1036: 0.057565446860942865
Position 869: 0.041284298464531854
Position 441: 0.029549882392802544
Position 1285: 0.02882983802613122
Position 886: 0.028451664922231282
Position 867: 0.023196449058793457
Position 1018: 0.01610803207295141
Position 449: 0.012397992718892527
Position 610: 0.010977971740078765
Position 960: 0.010559988348005712
Position 1460: 0.009697911436326898
Position 988: 0.005695720707241294
Position 150: 0.00463616149458642
Position 369: 0.004459010913155047
Position 639: 0.0017047056700489882
Position 880: 0.0009389762200512976
Position 973: 0.0006364423781902755
Position 207: 0.0006305498203107939
Position 1003: 0.0005299831319799862
Position 820: 0.0003832907377833598
Position 1588: 0.00028251418748686895
Position 871: 0.00027536725620130333
Position 873: 0.00025664118887915965
Position 363: 0.00015444521424029097
Position 31: 0.00014038826385296232
Position 458: 0.0001270645418189217
Position 1792: 0.00012008986733733663
Position 202: 0.00012007795041364268
Position 553: 6.906319253352946e-05
Position 1437: 6.764222022744293e-05
Position 563: 5.3091743234685755e-05
Position 187: 5.007007282171684e-05
Position 934: 2.804842980507565e-05
Position 905: 2.2191259286053597e-05
Position 760: 1.0752114819326167e-05
Position 16: 8.882751941525947e-06
Position 766: 8.535366064734523e-06
Position 59: 7.769903241737689e-06
Position 504: 7.076289413556522e-06
Position 530: 5.835731997494431e-06
Position 644: 5.037282883432875e-06
Position 1051: 4.949710868949805e-06
Position 132: 3.6907072986522244e-06
Position 595: 3.319076086582124e-06
Position 652: 1.8162129058219248e-06
Position 306: 1.2278298944868332e-06
Position 95: 1.1922100324686264e-06
Position 532: 5.08062251368927e-07
Position 273: 4.1138719610642903e-07
Position 637: 2.3555985833917263e-07
Position 195: 1.5083131835654555e-07
Position 522: 1.0141921845178706e-07
Position 683: 1.6908510766988107e-08
Position 561: 2.71360926054624e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 720: 0.9822825007043076
Position 1377: 0.2649416405157238
Position 253: 0.2263184793410839
Position 566: 0.15401475356526378
Position 1154: 0.15241843433560623
Position 490: 0.12904169676549607
Position 408: 0.11614546557936593
