Gene = CLCC1
index = 374
Annotated 5SS: [   97 13149 13638 15847 19622 19983 22053 23413 23822 26381 28833]
Annotated 3SS: [13008 13535 15738 19399 19841 21958 23314 23674 26038 28514 30955]
SMsplice 5SS: [   97   712 13149 13638 15847 16120 19983 22053 23413 23822 26178 26381]
SMsplice 3SS: [  589 13008 13535 15738 15948 19841 21958 23314 23674 26038 26296 30955]
top_k =  1000
Partition function (log Z): 9.582897407137915

Sorted 5' Splice Sites (High to Low Probability):
Position 13638: 0.9801052499303151
Position 26178: 0.9689155722989227
Position 23822: 0.9630396667452784
Position 23413: 0.962344883083377
Position 26381: 0.9556711407547815
Position 97: 0.9393851315250933
Position 13149: 0.8664823001204502
Position 15847: 0.8517866696282019
Position 22053: 0.8092873360559358
Position 16120: 0.7738992351611388
Position 712: 0.7006134006634359
Position 19983: 0.5714701927195591
Position 8467: 0.388900995962521
Position 16554: 0.34318616205214136
Position 19622: 0.3243631310361878
Position 25934: 0.2925041396664968
Position 19899: 0.25764218156935115
Position 26727: 0.24231590067105763
Position 19506: 0.11512627828716933
Position 28767: 0.11188409302439711
Position 1149: 0.10632685229004636
Position 20999: 0.07562947618105133
Position 28354: 0.07149081919798637
Position 14224: 0.0641141483086786
Position 20925: 0.06393642237242803
Position 16234: 0.055360781868622984
Position 26852: 0.05518614097855924
Position 18292: 0.05110421142841927
Position 23214: 0.0410647778152045
Position 15505: 0.03837679440565578
Position 29291: 0.035795567203400575
Position 18259: 0.03448528902528828
Position 28738: 0.03333149161137219
Position 25292: 0.03236456047514056
Position 16128: 0.032210736471133136
Position 20777: 0.031939207448921834
Position 13867: 0.03158022239467946
Position 28349: 0.031287319323493025
Position 24768: 0.030457392081537225
Position 14304: 0.027403713982442172
Position 61: 0.02505898112697246
Position 14232: 0.02305325143316557
Position 8382: 0.022826816549041645
Position 31073: 0.019242008836235985
Position 33387: 0.019113417473804083
Position 27214: 0.016162399622251456
Position 19916: 0.01569932710677277
Position 115: 0.015557191803236661
Position 19907: 0.015232120427183032
Position 16512: 0.014405188475847734
Position 31148: 0.014370831526828384
Position 25513: 0.013432838473627555
Position 28435: 0.012875042307622793
Position 22381: 0.012849307544949312
Position 28654: 0.01228803554874718
Position 22058: 0.010445085668800608
Position 17955: 0.010184564367868128
Position 15077: 0.010087180740420195
Position 28891: 0.009581031762331278
Position 13317: 0.009244626332349012
Position 23394: 0.00884706849995733
Position 18079: 0.00879664325718777
Position 16930: 0.007934876710672814
Position 1108: 0.007742817144787199
Position 29019: 0.00764218453957739
Position 15861: 0.007392671288932978
Position 23445: 0.006731680926132352
Position 30485: 0.006392330828874928
Position 16556: 0.0063566361418208655
Position 5316: 0.0060896004909355905
Position 20172: 0.005997277295616585
Position 22846: 0.005976719952077098
Position 14362: 0.005730874525042594
Position 25542: 0.005634742390802328
Position 332: 0.004938052579122294
Position 18287: 0.004223368122212898
Position 237: 0.0037066185015142083
Position 22044: 0.0035421677198415797
Position 22750: 0.003496825233045458
Position 23026: 0.0034389237636387833
Position 7541: 0.0034027451387429685
Position 24884: 0.0031799258300271175
Position 16404: 0.0031102435705373335
Position 101: 0.0029740457011045523
Position 7056: 0.002910322079986286
Position 23916: 0.0025531244405777457
Position 14559: 0.002530970743515262
Position 28838: 0.0025196146956957583
Position 30021: 0.002410906328463048
Position 26169: 0.002090103717951204
Position 29811: 0.0019404701204846016
Position 25041: 0.0019212662269136563
Position 22391: 0.0018633311086316072
Position 5356: 0.0018608993182242287
Position 13171: 0.0017978573988353163
Position 22346: 0.0017856474305760449
Position 26372: 0.001641290685536777
Position 30167: 0.0015629699040154805
Position 26445: 0.0014889867011621323
Position 914: 0.0013981936708759497
Position 3452: 0.0012668222465479996
Position 1860: 0.0012624683844246344
Position 22549: 0.0012314691846843158
Position 8291: 0.0012294677416063255
Position 16070: 0.0012288888930488294
Position 255: 0.0012076725949582766
Position 15148: 0.0011885932731597899
Position 1843: 0.0011085947438693531
Position 15851: 0.001097468853630848
Position 33359: 0.001059321468060133
Position 25604: 0.0009301352132439958
Position 24839: 0.0008273720278005291
Position 19112: 0.0008029851520340279
Position 15595: 0.0007891455786830707
Position 19970: 0.0007872457517728625
Position 1816: 0.0007747191630047768
Position 32217: 0.0007664930418442358
Position 18432: 0.0007459747607872812
Position 7877: 0.0007414346678470605
Position 3590: 0.0007297642082452196
Position 131: 0.0007143521021289488
Position 22865: 0.0006909088063065063
Position 16110: 0.0006513688532824343
Position 6022: 0.0006425920321798821
Position 13962: 0.0006214848432554293
Position 3664: 0.0005830167681310415
Position 2878: 0.0005729266838805904
Position 5867: 0.0005722729214406605
Position 851: 0.0005722098489662302
Position 25576: 0.0004752674821848988
Position 13741: 0.0004506513167791083
Position 16925: 0.0004134917464101251
Position 25056: 0.00037947033016105043
Position 739: 0.0003033309704315637
Position 21759: 0.00025919754099397067
Position 1417: 0.0002540119625113376
Position 26369: 0.00024838495951542294
Position 417: 0.00023061697442331808
Position 1949: 0.0002078173053390489
Position 28162: 0.00019269263531296584
Position 16371: 0.00018800840551654017
Position 397: 0.0001866072576593528
Position 7403: 0.00018423552842420477
Position 24075: 0.00016768216427269074
Position 26242: 0.0001642733577975253
Position 6431: 0.00016167524869014857
Position 27951: 0.00016143005024847664
Position 6874: 0.00015651960945322555
Position 2190: 0.00015375998452836313
Position 16133: 0.00014326164894790854
Position 7331: 0.00013432259607579151
Position 4229: 0.00013411986992789977
Position 2995: 0.00010952018742588728
Position 16066: 0.00010738638252497912
Position 6448: 0.00010714213924375861
Position 25881: 0.00010369927170394278
Position 5083: 0.00010288212572193806
Position 23792: 8.748308637658194e-05
Position 23826: 8.385549435970965e-05
Position 27130: 7.563952676098243e-05
Position 312: 6.121400743346931e-05
Position 27332: 4.8425377819483786e-05
Position 259: 4.676671098325928e-05
Position 895: 4.255386175535246e-05
Position 30: 4.146336134103616e-05
Position 165: 4.103605611791499e-05
Position 24549: 3.412118244934371e-05
Position 122: 3.265575086061306e-05
Position 24625: 2.6914529935897214e-05
Position 888: 2.6727023278786298e-05
Position 110: 2.6364886778789008e-05
Position 457: 2.574020691242635e-05
Position 23429: 2.249213165936566e-05
Position 26250: 2.2387877167645716e-05
Position 23398: 1.6854446110108894e-05
Position 105: 1.6795356653182144e-05
Position 140: 1.1957835351963767e-05
Position 486: 1.1439216504952902e-05
Position 407: 9.31678746926123e-06
Position 302: 9.165493015761707e-06
Position 19946: 9.050409052194577e-06
Position 696: 6.889455399729777e-06
Position 119: 5.548419635071079e-06
Position 14287: 4.9615699376580054e-06
Position 241: 4.185202682905466e-06
Position 483: 3.6144307376991144e-06
Position 20098: 3.5497087653294327e-06
Position 20074: 3.4592381040797507e-06
Position 524: 2.2176366566193087e-06
Position 26732: 1.72387537527815e-06
Position 918: 1.696835320408623e-06
Position 664: 1.4052862567109582e-06
Position 480: 1.3252074984645829e-06
Position 63: 1.0819178138835764e-06
Position 511: 1.0758816887246665e-06
Position 1262: 8.721852377099689e-07
Position 1336: 8.558665842481498e-07
Position 117: 6.570223563637172e-07
Position 949: 5.490985408122782e-07
Position 620: 5.468247427168761e-07
Position 763: 4.353949174901429e-07
Position 834: 3.9479190103455277e-07
Position 752: 3.9274081193547895e-07
Position 150: 2.782872633701839e-07
Position 625: 2.5204150364431046e-07
Position 1531: 1.7534689140505784e-07
Position 226: 6.186587467199687e-08
Position 1389: 5.8599217234283265e-08
Position 2219: 5.050751843749014e-08
Position 321: 2.4819980533467074e-08
Position 628: 1.0842322193218557e-08
Position 1411: 8.461453594376918e-09
Position 595: 8.608796038754425e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 26038: 0.9876107107667227
Position 23314: 0.9767569661539186
Position 23674: 0.9638600136676968
Position 13535: 0.949977987072951
Position 26296: 0.9268549001133678
Position 19841: 0.8578260461719794
Position 15738: 0.8473364490096877
Position 21958: 0.7674488277892042
Position 589: 0.6544585741820341
Position 30955: 0.637003630424107
Position 13008: 0.45046518917037714
Position 15948: 0.43079715595040036
Position 13062: 0.39537258061241315
Position 8246: 0.38844460337765857
Position 16300: 0.34754687849661653
Position 15975: 0.29332964568447417
Position 19399: 0.24816117574290814
Position 28514: 0.212362771681185
Position 19549: 0.1913282335804491
Position 33252: 0.18688983224208564
Position 25766: 0.14535089996334452
Position 987: 0.0859772400173492
Position 20820: 0.07829108482766155
Position 26613: 0.07768259301582214
Position 16066: 0.06546439564424367
Position 14108: 0.061256504855271295
Position 28228: 0.058947886894922336
Position 25789: 0.05842096115719549
Position 20654: 0.05542946965208434
Position 26597: 0.05280813004455246
Position 25688: 0.050076293544290114
Position 22916: 0.04556884893751401
Position 28178: 0.045146011595392124
Position 29605: 0.042398892699305996
Position 26643: 0.04150657460774589
Position 14196: 0.03602421318895503
Position 26647: 0.03531795003057747
Position 15978: 0.031887450820380296
Position 29208: 0.03128314621648632
Position 13726: 0.03115893523563201
Position 26681: 0.02946527039271772
Position 18033: 0.02696662733312548
Position 15415: 0.026536485661057322
Position 28541: 0.025603702574646666
Position 16020: 0.025183421374568773
Position 24669: 0.025149830720591265
Position 20790: 0.023650347917482672
Position 13101: 0.022442387736495366
Position 18138: 0.02190964249817407
Position 33454: 0.020484290190171475
Position 26810: 0.020189099070169598
Position 25809: 0.019783885617153107
Position 613: 0.019547617796426848
Position 13949: 0.01847348984557385
Position 32256: 0.01812718263221445
