Gene = ZNHIT1
index = 1625
Annotated 5SS: [ 550 5107 5889 6175]
Annotated 3SS: [4935 5808 6004 6268]
SMsplice 5SS: [ 550 5107 5889 6175]
SMsplice 3SS: [4935 5808 6004 6268]
top_k =  1000
Partition function (log Z): 0.8533876398503223

Sorted 5' Splice Sites (High to Low Probability):
Position 6175: 0.9554880669049862
Position 5107: 0.9476285620615561
Position 5889: 0.8992125088043275
Position 550: 0.870252032061373
Position 265: 0.17502138956733132
Position 6133: 0.03508277966774397
Position 2595: 0.027084669021145962
Position 5342: 0.02531704611393533
Position 590: 0.024939188973427704
Position 2945: 0.023606824889822672
Position 5930: 0.01994843941789369
Position 1579: 0.01688328195849099
Position 481: 0.016441528333905112
Position 567: 0.014437959029096618
Position 4569: 0.011774696184173993
Position 554: 0.01105358918885384
Position 2268: 0.010484586075930188
Position 3895: 0.008986078568130626
Position 4562: 0.007229751819404536
Position 4129: 0.0071861702781389645
Position 5389: 0.005843913053310867
Position 3364: 0.005833081209067199
Position 5651: 0.005509552330704545
Position 4302: 0.005051703086030165
Position 5275: 0.004767170965411911
Position 5900: 0.004715414066420323
Position 4218: 0.00396984828437971
Position 818: 0.0026748796623184915
Position 5429: 0.002613369350647331
Position 2338: 0.002527006831476228
Position 4429: 0.0021249107807711563
Position 2120: 0.0018261790620214251
Position 4381: 0.001696584595609199
Position 3683: 0.0016193189155309716
Position 2756: 0.0015774141055177721
Position 2225: 0.0014297952922557567
Position 5833: 0.0013831694398628983
Position 2152: 0.0011946045521752254
Position 6143: 0.0011431815828074519
Position 485: 0.0009222018738322106
Position 4442: 0.0008032749298998348
Position 4214: 0.000782209309599559
Position 404: 0.0007742494557996888
Position 1165: 0.0007602989335410602
Position 4247: 0.0007244697635284627
Position 4505: 0.000698358582606523
Position 1563: 0.0006160379614132932
Position 768: 0.0005676627618523284
Position 3004: 0.0005265123258843472
Position 2852: 0.00047162409404204994
Position 5232: 0.0004068728812882814
Position 3528: 0.00040528969336971025
Position 5473: 0.00038000254924775226
Position 4164: 0.00031670769705408736
Position 2776: 0.000287004048647497
Position 491: 0.000263948000074466
Position 1719: 0.00026170998793736494
Position 5694: 0.0002579166859568995
Position 888: 0.0002526050983695356
