Gene = MED18
index = 829
Annotated 5SS: [ 143 1698]
Annotated 3SS: [1558 5378]
SMsplice 5SS: [ 143 1698]
SMsplice 3SS: [1558 5378]
top_k =  1000
Partition function (log Z): -8.934923435117955

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.746540026510586
Position 143: 0.54173973797355
Position 87: 0.3265587583047729
Position 2572: 0.3040380551414813
Position 5474: 0.20390236711538562
Position 1559: 0.05733488272551337
Position 5715: 0.04801017719323517
Position 43: 0.04274015963789626
Position 5609: 0.02631174146640167
Position 1338: 0.022289128561102205
Position 2386: 0.021351481879724972
Position 3941: 0.017982807326506006
Position 2848: 0.01578351989391535
Position 1372: 0.010190759521600153
Position 722: 0.009959063689760577
Position 5427: 0.00976801587231121
Position 763: 0.007791171752848278
Position 3963: 0.007702042470202871
Position 5257: 0.007295301847914116
Position 3673: 0.006330613633253449
Position 58: 0.006301441988689465
Position 801: 0.004997684405110822
Position 2141: 0.004930055333171043
Position 3807: 0.0046461339431005605
Position 852: 0.004403948112929036
Position 4350: 0.0037118836108065065
Position 3847: 0.003675279517469417
Position 1299: 0.0029212290081789155
Position 1940: 0.0022309052571980936
Position 5223: 0.0019785648581707744
Position 3634: 0.0016591111335165513
Position 3888: 0.0016091652190345109
Position 5009: 0.0015291509472031587
Position 5228: 0.001496896530043411
Position 530: 0.001460040325438285
Position 1924: 0.0014135031658200725
Position 1543: 0.0012559456886538718
Position 5689: 0.0012199992677437163
Position 3084: 0.0012067259889797512
Position 4358: 0.0010605184703063432
Position 3998: 0.0008199417870866061
Position 4547: 0.0006045965010417645
Position 3020: 0.0005968171190269344
Position 95: 0.0005818712808118799
Position 1512: 0.0005689228262883827
Position 343: 0.0005680329640689776
Position 4130: 0.00048743062124862607
Position 2985: 0.0004740999241238927
Position 650: 0.0004118963763436959
Position 3240: 0.0004062607814510219
Position 3578: 0.0003357902354954992
Position 3961: 0.00033086042577730766
Position 513: 0.000329386616326222
Position 145: 0.00029542526742214366
Position 2098: 0.0002916126154631944
Position 1533: 0.00028079085036840595
Position 4641: 0.0002443641551920538
Position 3895: 0.00023184400177781497
Position 797: 0.00023026596269043895
Position 2941: 0.00017877263478903105
Position 644: 0.00017798155018163876
Position 2530: 0.00013658845772803805
Position 4052: 0.00011050570109974822
Position 3876: 0.00010613888992420438
Position 3357: 9.8625008618723e-05
Position 4377: 9.719212342121372e-05
Position 772: 8.149678965343821e-05
Position 2261: 8.128549577227874e-05
Position 172: 7.199318402827611e-05
Position 1702: 4.140604454921259e-05
Position 1380: 2.7115792975803894e-05
Position 1349: 2.4732964063645442e-05
Position 1009: 2.306739101089921e-05
Position 4764: 2.177385210462382e-05
Position 2071: 2.0280311421520613e-05
Position 455: 1.912553501975112e-05
Position 156: 1.8233628615513768e-05
Position 430: 1.7199072791814035e-05
Position 274: 1.6498639471445665e-05
Position 451: 1.4475164538757827e-05
Position 3: 1.424032147494235e-05
Position 170: 1.0578459326602952e-05
Position 4047: 1.0350648645131372e-05
Position 3870: 1.0254557536683168e-05
Position 1223: 1.0231262355016847e-05
Position 2473: 9.937641030749468e-06
Position 2194: 9.88388888910563e-06
Position 1742: 9.361006312517595e-06
Position 2557: 9.132136975805174e-06
Position 2092: 7.014629207005062e-06
Position 1684: 6.9787806052131455e-06
Position 823: 4.742703495922371e-06
Position 1791: 4.674449069158705e-06
Position 1028: 4.410844264738247e-06
Position 2214: 2.426906896873437e-06
Position 1594: 2.377220224419519e-06
Position 2209: 2.02327961250202e-06
Position 1599: 1.6973849034541857e-06
Position 1972: 9.263934254377724e-07
Position 2017: 8.369340102207999e-07
Position 2020: 7.724821921181681e-07
Position 861: 3.9552078700950284e-07
Position 974: 3.544999941288995e-07
Position 1233: 3.411087591664425e-07
Position 1820: 4.270423812784354e-08
Position 52: 1.3535555382578304e-08
Position 464: 1.0920952402304969e-08
Position 11: 1.081672768637906e-08
Position 154: 7.030965645906453e-09
Position 441: 6.301760660302647e-09
Position 603: 3.384785959037586e-09
Position 592: 3.3214229310205208e-09
Position 485: 3.1616320358035527e-09
Position 421: 2.577409544784734e-09
Position 435: 2.5197625244025543e-09
Position 68: 3.61765545880625e-10
Position 637: 2.8509667325571923e-10
Position 606: 2.3333059091943023e-10
Position 587: 1.316029606164305e-10
Position 589: 2.0745808615781582e-11
Position 300: 3.1221311457271844e-12
Position 285: 1.5525072842827047e-12
Position 767: 5.298907300194092e-13
Position 873: 1.0614332279859733e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5378: 0.6815399094658436
Position 2311: 0.38906391281963437
Position 1558: 0.3790975335272148
Position 1619: 0.2833196492159315
Position 6028: 0.2629903195660829
Position 1424: 0.06540706050590991
Position 5538: 0.050320617941615846
Position 1490: 0.0457290272364706
Position 3764: 0.04069096847871373
Position 6048: 0.03185510855618693
Position 5575: 0.031277677076029915
Position 6024: 0.020547736176732032
Position 5517: 0.020097108835740403
Position 5305: 0.018665989256457505
Position 2726: 0.017403632320597117
Position 2307: 0.008931990391439019
Position 6447: 0.008424161957053191
Position 5071: 0.007971928176242014
Position 3451: 0.007750896124356641
Position 1906: 0.007057086773758284
Position 5094: 0.006564856539916517
Position 2696: 0.006315025605465704
Position 5382: 0.005735861408731381
Position 1747: 0.004981875487410828
Position 5820: 0.004928879381076622
Position 2750: 0.004872852000812931
Position 2473: 0.004634049955843962
Position 4170: 0.004554279853643269
Position 6431: 0.004155738597964324
Position 2476: 0.003708214816312693
Position 1395: 0.0036217527469202186
Position 6341: 0.0035317829980324703
Position 268: 0.003258719624257725
Position 3633: 0.0031697239283158237
Position 1495: 0.0031672104753799734
Position 1599: 0.0030452458403227556
Position 6188: 0.002631420554588177
Position 3126: 0.002355955044987898
Position 4446: 0.0022673100148403753
Position 6185: 0.0019827564066930226
Position 2331: 0.0018971287295240925
Position 4575: 0.0018077639216463382
Position 2889: 0.0017899952892187897
Position 3706: 0.0016782847554605964
Position 6360: 0.001672897462900856
Position 2238: 0.0016666121972647107
Position 5543: 0.0016178213846105016
Position 1836: 0.0015339243082714384
Position 1506: 0.0014936538386119364
Position 293: 0.001402171688984998
Position 2940: 0.001378637162612784
Position 5768: 0.0011358500174203316
Position 5390: 0.001113692484476499
Position 1543: 0.001027056333403105
Position 4884: 0.0009190114691368433
Position 4918: 0.0008511263717150462
Position 6869: 0.0007356939088503439
Position 4199: 0.0006966095658670828
Position 1446: 0.000694793423723538
Position 1279: 0.000641455985797441
Position 606: 0.0005833835947308808
Position 4219: 0.0005740217384212748
Position 4505: 0.0005592644519554755
Position 3786: 0.0005295529324430493
Position 1640: 0.0004632233371365782
Position 1355: 0.0004255521958989523
Position 1696: 0.00041984961447958025
Position 5346: 0.00041874939254369964
Position 2681: 0.00040919504575762534
Position 4043: 0.0004018100928850124
Position 679: 0.0003825290859824953
Position 5701: 0.00037888364079536967
Position 2557: 0.00033811672251883357
Position 2268: 0.000322702535090127
Position 5903: 0.00031482799180327894
Position 2800: 0.00030773620920194106
Position 5842: 0.0002931817699191537
Position 983: 0.0002848715532311574
Position 2422: 0.0002815860105086529
Position 1923: 0.00027363125288788943
Position 1337: 0.0002684774533459064
Position 2409: 0.0002649121837892463
Position 3789: 0.0002527026570355694
Position 5488: 0.0002520711631847887
Position 1312: 0.00025125416756769287
Position 6536: 0.0002497766896606311
Position 1208: 0.0002493025128201517
Position 823: 0.0002274178820846435
Position 5350: 0.00022205414064805842
Position 566: 0.00021550743374429705
Position 2313: 0.00019983168809909689
Position 2454: 0.00019129772833257784
Position 5719: 0.0001904924311170102
Position 3344: 0.00017743432672855016
Position 4268: 0.0001483935982477677
Position 1123: 0.00014367681072847619
Position 2786: 0.00014129146289458452
Position 1328: 0.000116493314374091
Position 3480: 0.00011124994851299035
Position 4300: 0.00010361140697837999
Position 2434: 9.808797631908067e-05
Position 576: 8.91350005434611e-05
Position 3869: 8.598381397242128e-05
Position 4175: 8.516249542246104e-05
Position 485: 8.061968196232176e-05
Position 5866: 7.95026277144583e-05
Position 609: 7.918258881947246e-05
Position 2895: 7.130198139050125e-05
Position 1170: 7.129891919984383e-05
Position 2530: 6.68307148249877e-05
Position 459: 6.410694217491693e-05
Position 430: 5.527946632272394e-05
Position 3106: 4.5771937005483856e-05
Position 1172: 4.566461486829692e-05
Position 2357: 3.970341134756606e-05
Position 1594: 3.665917499154094e-05
Position 1805: 3.6304864924597394e-05
Position 1972: 3.2747134584506046e-05
Position 1283: 3.203049111198029e-05
Position 2036: 3.167267464455096e-05
Position 4532: 3.13993612223923e-05
Position 433: 3.073628337754598e-05
Position 2824: 2.9162847840294512e-05
Position 634: 2.902510786040194e-05
Position 4312: 2.6832024546227267e-05
Position 1166: 2.6389277414537588e-05
Position 1316: 2.2227674872090316e-05
Position 1144: 2.2034508760212893e-05
Position 873: 1.5402916550695996e-05
Position 691: 1.5060819634942431e-05
Position 851: 1.361028547147812e-05
Position 913: 1.276831375925927e-05
Position 123: 1.2388807411361705e-05
Position 513: 9.015904905968258e-06
Position 743: 8.05969765061296e-06
Position 274: 5.9656926948337645e-06
Position 921: 5.933015261237273e-06
Position 1630: 4.565103331793881e-06
Position 2285: 3.951023891098565e-06
Position 3492: 3.888341985693395e-06
Position 1297: 3.737074350838989e-06
Position 5579: 3.476193653141319e-06
Position 1140: 3.267385469866077e-06
Position 2003: 3.1308595643097072e-06
Position 1758: 2.6423414589956368e-06
Position 1348: 2.5875073656401567e-06
Position 2091: 2.370232702307276e-06
Position 629: 2.2972138623023555e-06
Position 2042: 2.278323287608897e-06
Position 1368: 2.086280977579443e-06
Position 1944: 2.081667532358765e-06
Position 2010: 1.9854956248376026e-06
Position 1091: 1.9662442877711893e-06
Position 1782: 1.9513043238131677e-06
