Gene = GPR157
index = 616
Annotated 5SS: [  526 17895 23685]
Annotated 3SS: [17680 23489 24535]
SMsplice 5SS: [  526  1244  8907  9286 13200 16879 17895 23624]
SMsplice 3SS: [ 1099  8784  9092 13063 16787 17680 23528 26417]
top_k =  1000
Partition function (log Z): -6.846086243941663

Sorted 5' Splice Sites (High to Low Probability):
Position 526: 0.8895086279531198
Position 17895: 0.8635367136922459
Position 23624: 0.8269895675877832
Position 9286: 0.7889752114493715
Position 1244: 0.7823075817736886
Position 16879: 0.7638775955036681
Position 13200: 0.7532371106178841
Position 8907: 0.4946934840349948
Position 20883: 0.42928209839465475
Position 18284: 0.3185160554232523
Position 26492: 0.29998013877152024
Position 23892: 0.27924034402341746
Position 1509: 0.2761510130010609
Position 13904: 0.21813406592775894
Position 20644: 0.12251030795900164
Position 4228: 0.11975872939554098
Position 20927: 0.11719536342894822
Position 26296: 0.1101033653309364
Position 23685: 0.09026857506117603
Position 6828: 0.05503517248448753
Position 26521: 0.05444316707560623
Position 903: 0.05084260618473216
Position 9400: 0.038239567703703126
Position 24972: 0.0353301350753252
Position 8933: 0.035056245615652785
Position 24037: 0.03484502334383915
Position 4232: 0.030419092872508442
Position 7120: 0.02971067675698566
Position 19702: 0.02827117293793864
Position 6900: 0.026864249814014574
Position 8855: 0.026140943391734783
Position 23667: 0.023258449028340292
Position 23897: 0.023062302915768718
Position 21972: 0.022262199365290322
Position 2867: 0.021593480542490693
Position 969: 0.020715771264178513
Position 9154: 0.019627352488437968
Position 7125: 0.019080010255835615
Position 13420: 0.019039658326094146
Position 9683: 0.018236511893733057
Position 22095: 0.017255080805650386
Position 20992: 0.017029504267294562
Position 3485: 0.016185548496610226
Position 757: 0.015859434447629096
Position 17946: 0.015826716322202
Position 22138: 0.014379554023950303
Position 23998: 0.014262927406214307
Position 23619: 0.013892409943341831
Position 24045: 0.013363879930444238
Position 24950: 0.011772259946469622
Position 23689: 0.011327162299270228
Position 24082: 0.00975620758611908
Position 13805: 0.008944054579059404
Position 23607: 0.007780989160602565
Position 24072: 0.0075837084335682765
Position 16086: 0.007431407199168583
Position 4582: 0.006977310478163676
Position 13884: 0.006643487994938224
Position 17765: 0.006641031227143198
