Gene = PHF24
index = 1022
Annotated 5SS: [   78 13353 14208 17907 18417 18920 19318]
Annotated 3SS: [12970 14021 17827 18210 18758 19221 19690]
SMsplice 5SS: [   78 13087 14208 17907 18417 18920 19318 21929]
SMsplice 3SS: [12970 14021 17827 18210 18758 19218 21835 24117]
top_k =  1000
Partition function (log Z): 3.0879983552202668

Sorted 5' Splice Sites (High to Low Probability):
Position 19318: 0.9798263189484667
Position 78: 0.9789003956806704
Position 17907: 0.9489508053475736
Position 14208: 0.8439004366789077
Position 13087: 0.8206138298635978
Position 18417: 0.8006402801354103
Position 21929: 0.6517927019892387
Position 18920: 0.51364864184906
Position 22316: 0.49741292087027705
Position 19807: 0.24153205382671947
Position 12746: 0.2097141802280805
Position 13353: 0.18848549253069777
Position 22068: 0.1607088264394162
Position 18840: 0.1503109641607823
Position 13023: 0.14786053032920699
Position 7425: 0.1321744030394212
Position 6866: 0.12117087440438654
Position 21323: 0.09115439641051111
Position 13425: 0.0882982220808608
Position 893: 0.07446662685403464
Position 12063: 0.07116387633057505
Position 1855: 0.06525438225352453
Position 18844: 0.06298580730829564
Position 22784: 0.06217165619746868
Position 13943: 0.059804897108703965
Position 16593: 0.058362220613565385
Position 14160: 0.057233353561454044
Position 23157: 0.055547227916899734
Position 19520: 0.044443826430805126
Position 16198: 0.043606820038443746
Position 1007: 0.0423889273656146
Position 16866: 0.03266952602003804
Position 7338: 0.03191773770787501
Position 18680: 0.02838672984425781
Position 20351: 0.025306958281253986
Position 17912: 0.023471482296036517
Position 8928: 0.02298526608157553
Position 22642: 0.022746368876061636
Position 1679: 0.020083984412705213
Position 6683: 0.01989559178461174
Position 22750: 0.019814085669426225
Position 21955: 0.01594481920639554
Position 5178: 0.013973501564357916
Position 19044: 0.01325830865114475
Position 15493: 0.01299664018135683
Position 18677: 0.012364332858634952
Position 22440: 0.010771911326800363
Position 20157: 0.010300559496346269
Position 6031: 0.01026489010570649
Position 16270: 0.009090335325054945
Position 18890: 0.008815814234069432
Position 7317: 0.008179097193610246
Position 23241: 0.007967165785432613
Position 20590: 0.006929236020222989
Position 5332: 0.0067977499502589545
Position 829: 0.006744644150197706
Position 15955: 0.006558086225578414
Position 4720: 0.006521657582943165
Position 257: 0.006415051165989525
Position 12661: 0.00639036041493322
Position 23608: 0.006387955286347808
Position 10375: 0.005730016870336045
Position 21453: 0.0054396708090802435
Position 19054: 0.005146916697117578
Position 10701: 0.004879527010849676
Position 4727: 0.004838772431337257
Position 3752: 0.004719892000324435
Position 13430: 0.004683187014927165
Position 6328: 0.004440886737807653
Position 16990: 0.0039739165772067556
Position 13137: 0.003961645733249497
Position 13488: 0.0039028200209900374
Position 5504: 0.003890894957174492
Position 20914: 0.003008828108521368
Position 18014: 0.002822634848497989
Position 14848: 0.0027353445079666473
Position 11135: 0.00271710015368376
Position 7389: 0.0024850860218090572
Position 13357: 0.0024812350507026084
Position 18148: 0.0022771360090776795
Position 13696: 0.0022729994042557902
Position 19484: 0.002166548279204352
Position 674: 0.002139183000446104
Position 650: 0.002085529628156427
Position 22681: 0.001847904663787761
Position 18915: 0.0018185065589620345
Position 19113: 0.0017611509568011558
Position 188: 0.0017333158681512723
Position 469: 0.001676118322280552
Position 18289: 0.0016580248217337285
Position 19377: 0.0016024616960152703
Position 162: 0.0015902657409747564
Position 13014: 0.0015538018809230889
Position 16857: 0.0015344373709012217
Position 16149: 0.001514634086453348
Position 15256: 0.00132983410159194
Position 4274: 0.0012625772706528367
Position 903: 0.0012142165137385163
Position 21885: 0.0012038059466148291
Position 5468: 0.0011801284755443074
Position 6346: 0.001179563498411452
Position 13713: 0.0011241204139839883
Position 14799: 0.0011127838665793348
Position 15419: 0.0011000424147973142
Position 18589: 0.001097773859027437
Position 6672: 0.0010918268404765446
Position 870: 0.0010847259511416098
Position 27: 0.0009123797711587047
Position 14901: 0.0008492973304437067
Position 4988: 0.0008136487252609929
Position 6767: 0.0007954834085995667
Position 2437: 0.0007821352090334113
Position 925: 0.0006855755891708773
Position 18668: 0.0006834254352397498
Position 986: 0.0006530731046799932
Position 23056: 0.0006346646560300529
Position 13421: 0.0005569345644882297
Position 19497: 0.0005186181534287054
Position 18157: 0.0004956412108226174
Position 18116: 0.000476554385990998
Position 127: 0.0004763101477211369
Position 3261: 0.0004668548190837224
Position 4281: 0.00045500907906947355
Position 4712: 0.0003985787111311434
Position 965: 0.0003705548259853125
Position 4293: 0.0003533246680338463
Position 24060: 0.0003261271056934728
Position 6039: 0.00030664594295763496
Position 19322: 0.0002953656267213835
Position 5743: 0.00024137103371911083
Position 2218: 0.00023762735273553977
Position 20355: 0.0002316964122277538
Position 5512: 0.00022204840204033855
Position 1998: 0.0001863697281584295
Position 2122: 0.00018264121133041531
Position 220: 0.00013397277582622292
Position 18404: 0.00012659993224192284
Position 72: 0.00012411597682083806
Position 14494: 0.00011956229571386822
Position 626: 9.417238740661557e-05
Position 1575: 9.078131124741579e-05
Position 878: 9.037174734701719e-05
Position 14055: 7.911690807098453e-05
Position 14781: 6.459923306694625e-05
Position 1217: 4.5238326213813614e-05
Position 21933: 4.1388924849993495e-05
Position 1599: 4.103724146103546e-05
Position 21946: 3.434568996043619e-05
Position 1609: 3.318408076584438e-05
Position 14409: 3.2668366650733286e-05
Position 1351: 3.178003846904255e-05
Position 15142: 2.784073754085201e-05
Position 529: 2.482744558203084e-05
Position 18878: 1.686641568278829e-05
Position 15635: 1.635421190260812e-05
Position 22409: 1.5487281550113003e-05
Position 17892: 1.2471478001292043e-05
Position 638: 1.1203826424630322e-05
Position 18007: 1.1109539370210789e-05
Position 1103: 8.214781079562592e-06
Position 1084: 7.966522692479481e-06
Position 2299: 7.25745580681874e-06
Position 516: 6.521627143075279e-06
Position 4786: 6.4985651148285145e-06
Position 1707: 6.407350157354252e-06
Position 1711: 4.535658803822606e-06
Position 472: 4.356866439838289e-06
Position 998: 3.999181654463459e-06
Position 975: 3.6240962324709453e-06
Position 631: 3.48427106455556e-06
Position 745: 3.0485201464014235e-06
Position 291: 2.5368929504811468e-06
Position 170: 2.0537920601381063e-06
Position 19884: 1.9618258419799426e-06
Position 262: 1.5872374841504964e-06
Position 385: 1.5411817452778121e-06
Position 36: 1.1663545542862297e-06
Position 406: 7.401468881743076e-07
Position 1257: 6.331892517237504e-07
Position 1425: 6.063909375596887e-07
Position 31: 5.024803514599287e-07
Position 403: 3.8043481291454477e-07
Position 168: 2.934118086977268e-07
Position 580: 2.6161386162782707e-07
Position 248: 2.2459065608389136e-07
Position 1246: 2.1103980287153548e-07
Position 315: 2.0760425026166769e-07
Position 346: 1.449047863420821e-07
Position 6: 1.3265731221260682e-07
Position 2545: 9.279349120340203e-08
Position 199: 2.7534624713335497e-08
Position 144: 2.5170010235299578e-08
Position 56: 1.2521909007950867e-09
Position 201: 2.97593740482509e-10
Position 111: 1.8471862769354333e-10
Position 29: 4.8053880694695445e-11
Position 377: 1.834712611421748e-11
Position 379: 2.3474005301080978e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12970: 0.9837159156988003
Position 17827: 0.9243282725134039
Position 18758: 0.7513963190026705
Position 14021: 0.709947404375172
Position 18210: 0.6944770843431486
Position 24117: 0.6249811466197273
Position 22187: 0.45639711142923584
Position 19218: 0.4495113123542459
Position 21835: 0.4422701327397338
Position 19221: 0.32938467247348086
Position 22590: 0.27367328215129805
Position 21878: 0.2582967011459085
Position 19690: 0.25479367677144865
Position 12599: 0.21610454064301363
Position 14086: 0.16993484588538008
Position 7104: 0.1674067822178393
Position 13304: 0.16258243352754925
Position 19247: 0.13003100439558735
Position 6739: 0.11717509220991924
Position 748: 0.07759671660642778
Position 23102: 0.07690688826964831
Position 22050: 0.07140993320075201
Position 22869: 0.06414439284504224
Position 1787: 0.06329249826588819
Position 21219: 0.060615283780144365
Position 13206: 0.05925264149732022
Position 16064: 0.05548816051124641
Position 21975: 0.052336839513905664
Position 19413: 0.0473339282133348
Position 22012: 0.04432719314387542
Position 16403: 0.04364892151518742
Position 19016: 0.04258507772685825
Position 17761: 0.03959004933569119
Position 774: 0.03847026555348428
Position 13868: 0.03453016999624322
Position 24056: 0.0341058562038652
Position 18230: 0.03317020993144475
Position 11943: 0.030220881436610003
Position 13181: 0.030102414181719713
Position 11981: 0.028101291733853232
Position 21192: 0.02666068187844867
Position 16726: 0.02627592203505745
Position 18255: 0.024077598833881414
Position 18574: 0.021719355839927554
Position 8746: 0.021391260653848183
Position 13790: 0.021250184336091892
Position 18258: 0.02122034351345461
Position 14098: 0.020013248762328274
Position 19043: 0.018071724805331462
Position 23485: 0.01657643818096304
Position 18280: 0.014795923517695847
Position 6632: 0.014028241195779449
Position 18979: 0.013444403350980894
Position 12003: 0.012841703160111819
Position 18516: 0.012813686375646772
Position 5039: 0.01232723975539038
Position 1440: 0.0122183829234829
Position 20218: 0.011941327304417243
Position 6463: 0.011644845932159018
Position 5881: 0.00952324607754715
Position 18071: 0.009422492057837366
Position 1460: 0.009307613975150626
Position 20040: 0.00866708863286379
Position 13119: 0.008320007890481184
Position 23500: 0.00822781595997102
Position 21764: 0.007958760587936674
Position 13086: 0.007937546979705081
Position 20193: 0.007581605390088962
Position 22018: 0.007073670410950463
Position 20456: 0.00672724003440777
Position 15254: 0.006588241945308005
Position 23954: 0.006072461552180462
Position 13572: 0.0059442581280687
Position 22288: 0.00569771672748197
Position 21020: 0.0055425421770806445
Position 17743: 0.005349817945828343
Position 16361: 0.005315414470374103
Position 22235: 0.005310195132260767
Position 16660: 0.005090394381913067
Position 23446: 0.005080574947911619
Position 15228: 0.004902046122898489
Position 10575: 0.004879527010849676
