Gene = COX19
index = 400
Annotated 5SS: [ 172 2419]
Annotated 3SS: [2306 6142]
SMsplice 5SS: [ 172 2419]
SMsplice 3SS: [2306 6142]
top_k =  1000
Partition function (log Z): -6.45165090109784

Sorted 5' Splice Sites (High to Low Probability):
Position 2419: 0.9224905847326512
Position 172: 0.8397813627826864
Position 6558: 0.3013731736250239
Position 186: 0.1488566372883747
Position 7085: 0.1006899393163545
Position 6293: 0.061377500879229746
Position 7766: 0.05951032196066605
Position 7255: 0.05778045715197352
Position 3232: 0.04691622388661102
Position 2751: 0.04466669739516682
Position 7041: 0.04377953121265961
Position 4340: 0.04131256078950956
Position 2758: 0.038695125691137734
Position 693: 0.03403962408754907
Position 7562: 0.029118175854053675
Position 527: 0.02879036140254587
Position 3268: 0.025798608562207562
Position 6371: 0.024041056096970076
Position 596: 0.021859844469838914
Position 7161: 0.021646226147423373
Position 350: 0.018137693241436728
Position 4544: 0.01806687264354999
Position 467: 0.01717494009587229
Position 8391: 0.016203700321873925
Position 2704: 0.015229613010665166
Position 3305: 0.01340593113955231
Position 7008: 0.010064376177037294
Position 6506: 0.009721829261927398
Position 4601: 0.007987684662238155
Position 6249: 0.0073029366672051925
Position 6057: 0.005975202321351952
Position 2900: 0.0035832881742606224
Position 420: 0.0034576141563102763
Position 2944: 0.0030005288344536417
Position 8274: 0.0027464680280851863
Position 4073: 0.0024183494005688582
Position 2754: 0.0023697086840543196
Position 3538: 0.001828254871166111
Position 200: 0.0014722747239112924
Position 908: 0.001464229775175555
Position 3293: 0.0012543198011383794
Position 407: 0.0012221337235864865
Position 559: 0.001043832450093892
Position 4488: 0.001001930475540558
Position 8119: 0.000526874721015195
Position 3633: 0.00047166202085565897
Position 6257: 0.0004373618205054654
Position 3990: 0.0003903353392800293
Position 1852: 0.00036771809041223505
Position 865: 0.0003529504409231123
Position 2083: 0.00030880571809187003
Position 5806: 0.00029916140682640085
Position 539: 0.0002765065493130276
Position 6796: 0.00023865386992908167
Position 454: 0.00023854429735167124
Position 214: 0.00023608542519464712
Position 1303: 0.00020366384482980968
Position 2056: 0.00019341639924082857
Position 1896: 0.00017265442825764853
Position 1098: 0.00016507603615802544
Position 1528: 0.00015521566498913924
Position 50: 0.00013874152905432176
Position 266: 0.0001178026747878568
Position 3546: 0.00011721076611931757
Position 588: 0.0001152220565427083
Position 576: 0.0001077176402192558
Position 2423: 0.00010710578937313839
Position 2178: 0.00010116168478684571
Position 1151: 9.796519880643281e-05
Position 639: 9.520150721730699e-05
Position 7538: 8.917567102548711e-05
Position 458: 8.858412493260265e-05
Position 2497: 6.512321476740105e-05
Position 1938: 6.307932083328478e-05
Position 3544: 6.276954742509063e-05
Position 4139: 5.542715951023449e-05
Position 2093: 4.638226708426157e-05
Position 220: 4.2577168405656495e-05
Position 3516: 3.7504398703028375e-05
Position 4957: 3.549813435666443e-05
Position 783: 3.4565332929597945e-05
Position 3129: 3.4107064002978824e-05
Position 653: 3.342038466389178e-05
Position 1480: 3.1095525287538184e-05
Position 248: 3.090302458605768e-05
Position 2307: 2.5790699719117983e-05
Position 960: 2.4878113391547638e-05
Position 1145: 2.073995348764041e-05
Position 4397: 1.9730931465743535e-05
Position 610: 1.146826946728096e-05
Position 2765: 1.0902481328139861e-05
Position 377: 1.077693083497906e-05
Position 1102: 1.0611321631857795e-05
Position 3038: 1.0375777617797655e-05
Position 601: 9.20831431687898e-06
Position 2313: 8.778418558531248e-06
Position 1178: 7.607161135306221e-06
Position 1074: 6.416184860618603e-06
Position 666: 6.377218489064972e-06
Position 2149: 6.016345460226255e-06
Position 718: 4.35000809234947e-06
Position 918: 4.001960846112862e-06
Position 859: 3.405854806746164e-06
Position 1743: 3.2615766392087296e-06
Position 323: 2.7703676570199168e-06
Position 2587: 1.5485299289527204e-06
Position 2808: 1.5114653720434977e-06
Position 2790: 1.2565279101209726e-06
Position 2341: 3.0604372731981775e-07
Position 92: 2.953325653685032e-07
Position 81: 1.7851697581933444e-07
Position 2681: 1.4723849553006513e-07
Position 18: 1.2352133594997028e-07
Position 368: 1.7837758817070639e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2306: 0.9249510830647256
Position 6399: 0.301348126510586
Position 7431: 0.2753814116860206
Position 8530: 0.2745270740654838
Position 6142: 0.22713633230644142
Position 6859: 0.15969794676145646
Position 2538: 0.11719558073783568
Position 7672: 0.09484105054512507
Position 4264: 0.0878915966541405
Position 7129: 0.06601010660084225
Position 7387: 0.05782315578075506
Position 316: 0.050436127822227256
Position 3231: 0.038591588070345836
Position 349: 0.036079272728872715
Position 6915: 0.035488284487990185
Position 7652: 0.034322764908214926
Position 474: 0.030020984920215838
Position 3068: 0.019759103036561587
Position 2511: 0.019648219564401853
Position 6884: 0.018577438531990842
Position 8559: 0.015612617266187977
Position 3103: 0.015529832942314218
Position 7041: 0.01378722962609367
Position 8316: 0.013761845045566722
Position 2787: 0.008923475212172896
Position 3128: 0.008290455216126112
Position 6919: 0.008099635411600395
Position 3079: 0.008002723732942718
Position 6123: 0.006296016786089399
Position 4072: 0.005475566578251417
Position 3124: 0.005336011061347624
Position 8273: 0.005253689210593206
Position 4421: 0.0048570686742342795
Position 5941: 0.004628620648879546
Position 3731: 0.004447969804707107
Position 8091: 0.004409480747792968
Position 5978: 0.0032804778886164837
Position 3107: 0.003187693351991333
Position 2379: 0.0028448259252320364
Position 6292: 0.0027825381780726788
Position 6950: 0.00256575074983199
Position 7231: 0.002556099956630146
Position 2703: 0.002486465430252868
Position 576: 0.0023816361855378207
Position 2569: 0.0017582718094036095
Position 8930: 0.00164859999020455
Position 3198: 0.0016430095810724544
Position 3466: 0.0015259174016102432
Position 2907: 0.0014842708591322148
Position 2487: 0.0014253848475347707
Position 6449: 0.0013856848982251513
Position 7609: 0.0012796793551872292
Position 3893: 0.0012298093685287875
Position 6839: 0.0010496044072906795
Position 8468: 0.0010149968053723621
Position 6655: 0.0009958743269917925
Position 6888: 0.0009927416511000217
Position 4339: 0.0009743356251444119
Position 7542: 0.0009366235936962035
Position 7165: 0.0009282707342713914
Position 261: 0.0008755954549399071
Position 411: 0.0008680731639416762
Position 621: 0.0008526904176043425
Position 7993: 0.0007478959053193351
Position 4092: 0.0007195403724924728
Position 6592: 0.0007095507150060786
Position 4225: 0.0006617469722005956
Position 5712: 0.0006378560664708895
Position 3896: 0.0006142559023823071
Position 6427: 0.0006137180206670554
Position 2578: 0.0005886451622397151
Position 4350: 0.0005802944266491524
Position 3413: 0.0005650650305039762
Position 3184: 0.0004987775700530365
Position 2846: 0.0004905610650027582
Position 6529: 0.0004395491872224979
Position 1956: 0.0004273012002872553
Position 3340: 0.00040909704172879005
Position 7629: 0.0004063461628323083
Position 4481: 0.00040585756885206547
Position 4183: 0.0003745802637708727
Position 6028: 0.00037337114320170386
Position 1800: 0.0003330233157146565
Position 4445: 0.00033301050337504457
Position 6323: 0.0003300272317582413
Position 1008: 0.00031968683027070756
Position 551: 0.0003070602439527622
Position 1660: 0.00027277662458562206
Position 6806: 0.0002597474855424673
Position 804: 0.00024437918913821743
Position 7511: 0.0002381359422110912
Position 3041: 0.00023577435194907615
Position 389: 0.00023126202899218786
Position 6402: 0.00022455172502738166
Position 7910: 0.00022164911306507939
Position 1124: 0.0002108288081574889
Position 675: 0.0001951840344008403
Position 2177: 0.00019237378877790876
Position 2828: 0.0001879822578725492
Position 5333: 0.00018506018395603166
Position 7661: 0.00018151975545917202
Position 2148: 0.00016546154027584546
Position 7360: 0.00015543600460626763
Position 2634: 0.00015249705834557894
Position 6576: 0.00015229626338013328
Position 5875: 0.00015092292373354276
Position 2524: 0.00013982355666956878
Position 3444: 0.00013206908158536185
Position 6254: 0.00012986506707736477
Position 7001: 0.00012099936990488472
Position 2279: 0.00011963115991478693
Position 3573: 0.00011585420472106044
Position 2596: 0.00011497570856811926
Position 3410: 0.00010310740164889816
Position 1196: 9.334452996011737e-05
Position 6623: 9.10152974400763e-05
Position 4304: 9.004017089746587e-05
Position 1429: 8.103225166151412e-05
Position 2123: 7.671786679841612e-05
Position 6374: 7.614097197773654e-05
Position 5907: 7.063683283377218e-05
Position 1285: 5.69456730949614e-05
Position 1879: 5.635079450806323e-05
Position 1583: 5.311334021907627e-05
Position 4686: 4.51005924593494e-05
Position 506: 4.391055837887993e-05
Position 4862: 3.549813435666443e-05
Position 4292: 3.511838129757001e-05
Position 476: 3.4606692174649825e-05
Position 692: 3.414988813224811e-05
Position 3973: 3.2647279138386214e-05
Position 1172: 3.235651133550566e-05
Position 1350: 3.138386186289707e-05
Position 384: 3.124204056741419e-05
Position 1717: 3.0210258460806052e-05
Position 1929: 2.8790321780739766e-05
Position 1376: 2.6462420778349892e-05
Position 1642: 2.624253837543451e-05
Position 894: 2.538289454825662e-05
Position 1851: 2.4806323442355214e-05
Position 2497: 2.1293973352415748e-05
Position 852: 2.085522117757495e-05
Position 512: 2.041048538893053e-05
Position 633: 1.9361483429280273e-05
Position 499: 1.932540854261046e-05
Position 4427: 1.9134257331838875e-05
Position 271: 1.6805000563685203e-05
Position 858: 1.353367847085443e-05
Position 778: 1.3423336314261037e-05
Position 2327: 1.3006375117033542e-05
Position 3918: 9.687228393377345e-06
Position 810: 9.311045931033605e-06
Position 2161: 8.547669501537476e-06
Position 1607: 8.433338139853025e-06
Position 363: 8.39337608545164e-06
Position 710: 7.5734250860092275e-06
Position 1734: 6.038149297083359e-06
Position 1260: 5.038405844033931e-06
Position 2383: 4.959346440355568e-06
Position 2409: 3.841092214364571e-06
Position 831: 3.7075661287064605e-06
Position 2966: 3.2792914729564472e-06
Position 827: 2.957707777316563e-06
Position 2226: 2.830123815145797e-06
Position 1352: 2.6492523157905957e-06
Position 2203: 2.2526185771123595e-06
Position 559: 1.8389782004631652e-06
Position 534: 1.716275452436137e-06
Position 2659: 1.1756980904219027e-06
Position 2628: 9.009583300901212e-07
Position 2211: 4.86089204535228e-07
Position 2319: 4.782123089281937e-07
Position 2661: 4.1268376014200893e-07
Position 2096: 3.4349242847615013e-07
Position 2402: 3.4306614774464325e-07
Position 2229: 3.2731916788614527e-07
Position 2220: 1.9548005153987373e-07
Position 3155: 2.4294193899752884e-08
Position 3088: 2.22735830574938e-08
Position 2029: 1.347576070558975e-08
Position 171: 7.66518534348822e-09
Position 285: 3.5365422807502223e-09
Position 238: 2.9781976426235813e-09
Position 686: 2.7274482088836302e-09
Position 523: 1.6150346159684254e-09
Position 151: 9.932969342852847e-10
Position 906: 9.110041294384254e-10
Position 2012: 8.947857505247103e-10
Position 146: 8.320716841859357e-10
Position 356: 6.827332359076744e-10
Position 119: 6.217537809014235e-10
Position 865: 5.212169814739673e-10
Position 821: 4.3330946283297526e-10
Position 715: 4.173702921795656e-10
Position 517: 1.0027704209852419e-10
Position 231: 9.996456402171646e-11
Position 1222: 7.293406297886689e-11
Position 834: 4.716154555259726e-11
Position 128: 4.4475954437765424e-11
Position 185: 3.611376820284171e-11
Position 121: 2.5880688528910304e-11
Position 197: 4.461051277081312e-12
Position 81: 2.9762608495675422e-12
Position 176: 3.421090268785976e-14
