Gene = RP9
index = 1190
Annotated 5SS: [  170  8860 10084 12120 12898]
Annotated 3SS: [ 8828  9953 12027 12835 13957]
SMsplice 5SS: [  170 10084 12120 12898]
SMsplice 3SS: [ 9953 12027 12835 13957]
top_k =  1000
Partition function (log Z): 0.5429403984338155

Sorted 5' Splice Sites (High to Low Probability):
Position 12120: 0.9933072726208544
Position 170: 0.9919863853959463
Position 10084: 0.8835387528864277
Position 12898: 0.8687402106538294
Position 8860: 0.5444794607853036
Position 3768: 0.4059966556631084
Position 5697: 0.2959480682382227
Position 4405: 0.13420467933522962
Position 5022: 0.12583903635331636
Position 1913: 0.09613556293210851
Position 14032: 0.08536443582555676
Position 12893: 0.07782545759737498
Position 4054: 0.04034529542708923
Position 9311: 0.040077447067373095
Position 9303: 0.03366305242730244
Position 10446: 0.02062912578516059
Position 1222: 0.02041266270739786
Position 9758: 0.020109104575649385
Position 12490: 0.019355611406651395
Position 12733: 0.019317633651492264
Position 9269: 0.017571655385027918
Position 13823: 0.015701676876654032
Position 10766: 0.015200100210077184
Position 3268: 0.013517854170249722
Position 3827: 0.012885869727993486
Position 9772: 0.01048192270078649
Position 2137: 0.009682087616014011
Position 2572: 0.009462201738443603
Position 5089: 0.008845907192966922
Position 3772: 0.006679231015576992
Position 8914: 0.005960766845465871
Position 8304: 0.005478307137002667
Position 13399: 0.005454787393402942
Position 10253: 0.004777914577164773
Position 8684: 0.004659889879019472
Position 501: 0.004256677266003459
Position 6822: 0.0042120482869873995
Position 12903: 0.004045841262902332
Position 13467: 0.003854830249901841
Position 13483: 0.0037297467620172457
Position 5101: 0.003492963596016115
Position 13908: 0.003455555484748511
Position 4973: 0.0033617318782086605
Position 6368: 0.0031103929187140983
Position 5654: 0.0029156472560745053
Position 1600: 0.00263264478451425
Position 309: 0.0026306512591280427
Position 241: 0.002626777849817672
Position 11265: 0.0025649462132513725
Position 2103: 0.0024063701404918743
Position 10074: 0.0021608593121259195
Position 2152: 0.0019328800114293753
Position 12243: 0.0017943469473887677
Position 13230: 0.001786419613272304
Position 6845: 0.001657336081300878
Position 4479: 0.0016051899176470566
Position 4462: 0.001443691388820221
Position 5099: 0.0014088804093052559
Position 14264: 0.0013757773116728632
Position 13444: 0.0012185000693807223
Position 1112: 0.0010729135063945383
Position 1890: 0.0010050321725596366
Position 6725: 0.000983215984384041
Position 14277: 0.0009604094572240031
Position 7479: 0.000940161785970642
Position 3147: 0.0008084370595733971
Position 14339: 0.0006475838614663839
Position 12124: 0.0006152297341061739
Position 3593: 0.0006087705566474755
Position 5681: 0.0005911567264370929
Position 12694: 0.0005382718486136679
Position 12101: 0.000527428988737831
Position 5873: 0.00044953730133255734
Position 2807: 0.0004321596573518045
Position 4190: 0.00039435186186080097
Position 2707: 0.0003735441771037492
Position 12999: 0.000330271325520951
Position 8251: 0.000309520683644216
Position 12628: 0.0003061439926631153
Position 13391: 0.00028915906796369857
Position 925: 0.00023452295873089627
Position 12110: 0.00017807620072382872
Position 13518: 0.00017640177649000765
Position 4894: 0.00017289718304245493
Position 1695: 0.00016998453390092025
Position 1442: 0.00015004927235510375
Position 12503: 0.00014193990225872934
Position 1396: 0.00012140997594139208
Position 12507: 0.00011304443869074992
Position 3821: 0.00010768815458853052
Position 4960: 0.00010174280341026128
Position 1526: 9.359443727309433e-05
Position 12641: 9.036818447766875e-05
Position 1979: 7.72761944166279e-05
Position 3413: 6.77318960876546e-05
Position 5116: 6.700670490271777e-05
Position 73: 6.212530445651259e-05
Position 3629: 6.054302050865734e-05
Position 12245: 5.699886661107074e-05
Position 12689: 5.63850445862938e-05
Position 4611: 5.180058691691925e-05
Position 1702: 4.6749440556528334e-05
Position 164: 4.568354751768304e-05
Position 12061: 4.50026251427025e-05
Position 12473: 4.461401589107449e-05
Position 1885: 3.729537420238418e-05
Position 8871: 3.3739516610601117e-05
Position 1155: 3.269931156695536e-05
Position 2960: 2.915595908417226e-05
Position 4956: 2.2369922304330702e-05
Position 13597: 1.943165145958778e-05
Position 1399: 1.930694530506884e-05
Position 723: 1.836498678196155e-05
Position 718: 1.825543913351177e-05
Position 917: 1.7364784166926863e-05
Position 1226: 1.6764857316376406e-05
Position 484: 1.6437502877081216e-05
Position 13194: 1.5519062548473957e-05
Position 174: 1.532048014904674e-05
Position 1233: 1.2636421151627609e-05
Position 12617: 9.912529633228575e-06
Position 1085: 8.896899094321352e-06
Position 1560: 7.99022036402819e-06
Position 837: 6.6482759145645585e-06
Position 1171: 6.554210671195552e-06
Position 733: 6.077228006042448e-06
Position 187: 5.721004038239689e-06
Position 257: 5.6085874783516835e-06
Position 704: 5.3321241487974875e-06
Position 835: 4.865327367931967e-06
Position 1482: 4.5623742645519914e-06
Position 1012: 4.308290110115839e-06
Position 1302: 3.944928726069675e-06
Position 13789: 3.7126608071067565e-06
Position 519: 2.938537571664843e-06
Position 1228: 2.9337037367533155e-06
Position 1569: 2.540576985203348e-06
Position 351: 2.379845507516298e-06
Position 1872: 2.28261335750598e-06
Position 1116: 2.0515340922725745e-06
Position 2216: 1.3607612098603294e-06
Position 10090: 1.2259463284510947e-06
Position 633: 1.2024703512325225e-06
Position 1605: 9.715232806881885e-07
Position 1330: 9.126018860110627e-07
Position 324: 6.925787762690029e-07
Position 1106: 6.921781444655301e-07
Position 13175: 6.003399506396998e-07
Position 371: 4.508354475687657e-07
Position 2258: 4.3954944423034265e-07
Position 337: 2.987063220314775e-07
Position 477: 2.3201669389432367e-07
Position 13170: 1.9809461987252032e-07
Position 666: 1.8400773313873762e-07
Position 937: 1.6401189818052787e-07
Position 479: 1.4962662297892045e-07
Position 539: 1.1638261494826391e-07
Position 103: 9.993035675802672e-08
Position 447: 9.05408067090441e-08
Position 606: 8.951991760602133e-08
Position 482: 7.625410903699704e-08
Position 955: 4.851269838318688e-08
Position 772: 2.8844993982754994e-08
Position 458: 1.850471507864244e-08
Position 45: 1.4781736292077388e-08
Position 682: 2.237665052419735e-09
Position 685: 1.827791471037624e-09
Position 950: 1.2597468168636351e-09
Position 202: 1.5024165352470445e-10
Position 20: 3.063033671912111e-11
Position 23: 2.039962210048892e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12027: 0.9465175351687722
Position 12835: 0.9226391185982894
Position 9953: 0.8013061947740834
Position 8828: 0.5342694987421671
Position 13957: 0.5296654140380165
Position 3677: 0.30396350436144964
Position 5571: 0.27616731822664986
Position 13998: 0.22543541238518439
Position 4939: 0.14146573408761018
Position 13257: 0.07212020936975781
Position 9823: 0.0640429675291361
Position 14443: 0.054806417888476365
Position 3686: 0.05233738564507836
Position 4237: 0.049266943602747956
Position 9037: 0.04843873931935981
Position 4256: 0.04561929884584968
Position 12003: 0.04439688794884341
Position 1746: 0.040351130421593655
Position 8985: 0.038808592368008765
Position 14338: 0.03673811072529285
Position 1778: 0.03662122330805509
Position 14031: 0.032224738498148345
Position 9663: 0.03155573986292827
Position 14483: 0.028944181797562037
Position 12560: 0.027451390399881516
Position 4344: 0.027185222491541938
Position 3716: 0.023570814699246333
Position 12595: 0.021486965902951974
Position 5597: 0.02081998913193113
Position 9800: 0.019386963255170347
Position 3961: 0.01897214460202563
Position 14299: 0.018151553797651866
Position 14151: 0.0178452122991794
Position 1032: 0.01766146263237279
Position 13135: 0.016313033854628487
Position 3435: 0.015711191831004757
Position 12373: 0.013969315617314194
Position 10213: 0.013763387595100632
Position 3648: 0.01291400950837942
Position 8683: 0.011034286252817396
Position 3090: 0.010912741209395806
Position 10619: 0.010828323584050455
Position 12767: 0.01040590785823421
Position 1781: 0.010152534847304997
Position 12801: 0.009932811651728692
Position 10177: 0.009481067134019144
Position 2449: 0.008917363736126838
Position 2048: 0.007958787082888268
Position 13779: 0.00795210381258147
Position 1831: 0.00783619975757716
Position 3926: 0.007723073670720151
Position 14202: 0.00734151935678177
Position 13964: 0.0071451277711597014
Position 3578: 0.007009378167978107
Position 4213: 0.006693456462516857
Position 14495: 0.006423529610157668
Position 3876: 0.006044611995131987
Position 4367: 0.005944601867109159
Position 1999: 0.005406832894442516
Position 3509: 0.0052684735472793955
Position 8767: 0.005170182152395619
Position 3988: 0.0050680875789457895
Position 12353: 0.004757250195324483
Position 14511: 0.004438379025900373
Position 8219: 0.004267295972287464
Position 9070: 0.004064823192334903
Position 6625: 0.0036505376126237127
Position 12523: 0.0032271765616678195
Position 3469: 0.00316904734737552
Position 6225: 0.0031103929187141005
Position 6639: 0.0030336604087870885
Position 11924: 0.003015891863986546
Position 13727: 0.0029432546468896002
Position 5573: 0.0029171021634860086
Position 10661: 0.0028849898211949355
Position 11983: 0.0027735213957367543
Position 1525: 0.0027723550075332494
Position 13737: 0.002740015880216463
Position 8519: 0.0027092850754363565
Position 13101: 0.0026156375854140654
Position 13030: 0.002582164608281281
Position 11171: 0.0025649462132513725
Position 13693: 0.0023477760620351407
Position 3639: 0.002131406042527541
Position 1880: 0.002112690612173511
Position 1070: 0.002100762977152649
Position 8595: 0.0019506048035831162
Position 3168: 0.0018699927133348612
Position 13641: 0.0016289671220141165
Position 14037: 0.001591069717815939
Position 8142: 0.0015205318483594184
Position 10715: 0.0014867868048317934
Position 13709: 0.0014318134932831523
Position 4098: 0.001428343754817411
Position 10188: 0.0013457317410030258
Position 13635: 0.0012784440935188384
Position 970: 0.0011770177081403632
Position 13976: 0.0011648886319684294
Position 12845: 0.0011257464014346908
Position 4189: 0.0011059761421653462
Position 14004: 0.0011014674112757074
Position 3916: 0.0010272217223927802
Position 3986: 0.0009925161644380495
Position 7440: 0.0009401617859706425
Position 12971: 0.0009376018242398868
Position 10381: 0.0009256277810038712
Position 13202: 0.000895375204338132
Position 13175: 0.0008128631777407943
Position 12294: 0.0007851807804648216
Position 14431: 0.0007543775238267671
Position 13118: 0.0007511760536746768
Position 14451: 0.0006732060771074253
Position 13216: 0.0006652062833134457
Position 4972: 0.0006421295036694746
Position 14277: 0.0006058856690477379
Position 13918: 0.000601389001572744
Position 13470: 0.0005980922581197712
Position 2400: 0.0005587555362952323
Position 12672: 0.0005244873203439991
Position 13985: 0.0005226359581967014
Position 437: 0.000514233057413523
Position 13307: 0.0004815587169884107
Position 5004: 0.00044559267215987455
Position 4851: 0.0004364996086139847
Position 2915: 0.00043537633737388655
Position 12327: 0.0004120342395670448
Position 13674: 0.0004103719479959128
Position 376: 0.00036672702191047134
Position 2473: 0.00034463754424436676
Position 402: 0.00032188438202754137
Position 3538: 0.00030405800038600173
Position 1043: 0.0002807229552547585
Position 1385: 0.00027169425892511
Position 12471: 0.0002682925263482561
Position 3727: 0.0002641827436396617
Position 2853: 0.0002222803987026193
Position 13358: 0.00022071743492764175
Position 12090: 0.0002176461953037241
Position 1131: 0.0002066949255196815
Position 2965: 0.0002051408628564907
Position 13420: 0.00020509115270983362
Position 3950: 0.0002037600860614429
Position 2378: 0.00020093643412156606
Position 2019: 0.00019299871975471056
Position 12312: 0.0001800311193733012
Position 13967: 0.00016986323961863553
Position 6555: 0.0001684023312615184
Position 405: 0.00016555203095595215
Position 12720: 0.0001597709669225891
Position 443: 0.00014511648842582456
Position 12689: 0.00014179575906882159
Position 13069: 0.0001364456595763173
Position 3036: 0.00013099866196954811
Position 3043: 0.00012130606965995484
Position 279: 0.00011980057753781203
Position 2807: 0.00011953782217634883
Position 803: 0.00010755787438989876
Position 834: 0.00010477039092611144
Position 3589: 0.00010126674827328614
Position 2948: 0.00010109892304370552
Position 1587: 9.957268370763425e-05
Position 3040: 8.871148160448884e-05
Position 4279: 8.797875277302203e-05
Position 301: 8.767047282066547e-05
Position 1106: 8.465941600699234e-05
Position 1852: 8.35385299969628e-05
Position 1694: 8.342767019009714e-05
Position 251: 8.33903618288578e-05
Position 4392: 7.94153233701222e-05
Position 3188: 7.806874663462725e-05
Position 1295: 7.693421722168295e-05
Position 12600: 7.319268265573129e-05
Position 4959: 7.255564807642754e-05
Position 4760: 7.169518649412811e-05
Position 1395: 7.14821963569048e-05
Position 4814: 6.728403272236287e-05
Position 12494: 6.521954471546085e-05
Position 4020: 6.250530613723423e-05
Position 13301: 6.188317758101051e-05
Position 2663: 5.9410923862951305e-05
Position 4730: 5.9014427235729224e-05
Position 857: 5.523303144508417e-05
Position 3320: 5.233701681827512e-05
Position 2963: 5.21407084618098e-05
Position 1424: 5.2104466174984284e-05
Position 5021: 5.2030876890921334e-05
Position 12990: 4.9009805080583286e-05
Position 12977: 4.784179345842551e-05
Position 12226: 4.744112123226843e-05
Position 1198: 4.696548469954336e-05
Position 12446: 4.510076691717227e-05
Position 14368: 4.439169566595434e-05
Position 2610: 4.394466824762926e-05
Position 1347: 4.047260937624654e-05
Position 2704: 4.037466602983797e-05
Position 3404: 3.9106716637827214e-05
Position 12567: 3.4705289390960855e-05
Position 3317: 3.4065397059531365e-05
Position 4492: 3.3716164272174565e-05
Position 1267: 3.3666131406169406e-05
Position 2556: 3.050928276819365e-05
Position 2004: 3.0503242109584086e-05
Position 2613: 2.980969806300588e-05
Position 12869: 2.6377873748251108e-05
Position 13512: 2.4318134658767837e-05
Position 1795: 2.405036295695819e-05
Position 3020: 2.351924014631312e-05
Position 1427: 2.228066948480298e-05
Position 913: 2.1311063088511855e-05
Position 342: 2.1098706422208484e-05
Position 453: 2.0947609811775754e-05
Position 3438: 1.6781313479920903e-05
Position 12702: 1.648671420851048e-05
Position 2455: 1.643375416064854e-05
Position 11833: 1.5747285673497963e-05
Position 2509: 1.4404847531029134e-05
Position 13792: 1.1875554684710546e-05
Position 12617: 1.1401661870076061e-05
Position 539: 1.1148708095821255e-05
Position 2680: 1.080992363527484e-05
Position 1911: 1.0016672969080375e-05
Position 1314: 9.456773244801057e-06
Position 732: 8.90454837283176e-06
Position 3767: 7.612063226258031e-06
Position 3806: 7.1666448551572965e-06
Position 1836: 5.842837026454887e-06
Position 1958: 5.603135745759972e-06
Position 1659: 5.468123858638028e-06
Position 1706: 5.375280584732518e-06
Position 3839: 5.370237910218181e-06
Position 620: 4.937193374688572e-06
Position 12613: 4.300706746622254e-06
Position 578: 4.132409151866062e-06
Position 1272: 4.067189810431726e-06
Position 1326: 2.7383693147048087e-06
Position 13899: 2.330123771170428e-06
Position 754: 2.324962187468365e-06
Position 786: 1.924878381988431e-06
Position 574: 1.861326684323924e-06
Position 1374: 1.3752343941560055e-06
Position 1361: 1.1816804613107959e-06
Position 12530: 9.953367014939715e-07
Position 12575: 8.32934943705928e-07
Position 12423: 8.208587196354254e-07
Position 1786: 7.711215466421471e-07
Position 12889: 7.013083181899354e-07
Position 1603: 5.525195114164425e-07
Position 1155: 5.255676661419272e-07
Position 1371: 4.3765579760360724e-07
Position 1085: 4.096481694314016e-07
Position 1454: 4.093236299051736e-07
Position 2639: 3.8132509295582996e-07
Position 283: 3.069152309461907e-07
Position 622: 2.8779612912713727e-07
Position 420: 2.5569737983477073e-07
Position 1885: 2.542170408623339e-07
Position 762: 2.0358712675856747e-07
Position 992: 1.8369665235306256e-07
Position 304: 1.7279352033662282e-07
Position 351: 1.6445514120169917e-07
Position 1171: 1.6114742065956012e-07
Position 1355: 1.569007910657317e-07
Position 818: 1.3046531044719272e-07
Position 2781: 1.2786028410301533e-07
Position 1649: 1.0469952387007215e-07
Position 1090: 1.0203666042566538e-07
Position 1644: 9.63658872332175e-08
Position 917: 8.916108308859547e-08
Position 2068: 7.928998077960892e-08
Position 276: 7.643847391656118e-08
Position 783: 5.834742549156805e-08
Position 266: 3.986087717271643e-08
Position 702: 7.61891765942695e-09
Position 690: 5.815528210207829e-09
Position 547: 2.6062484010248566e-09
Position 2571: 2.2048819790944602e-09
Position 477: 4.571389536238733e-10
Position 492: 4.493141611809073e-10
Position 458: 4.0278747574790035e-10
Position 586: 3.2591732962647366e-10
Position 1311: 2.545711689784222e-10
Position 380: 2.49731626112224e-10
Position 504: 2.3682362435645476e-10
Position 633: 1.0297204180672684e-10
Position 456: 9.56998903375586e-11
Position 1208: 8.519109483398273e-13
Position 1180: 6.657560868765751e-13
Position 648: 1.9725863885827217e-13
Position 475: 8.60223909934538e-14
