Gene = PPP1R17
index = 1060
Annotated 5SS: [  592  5809  8907 10403]
Annotated 3SS: [ 5690  8753 10249 20488]
SMsplice 5SS: [ 534 5809]
SMsplice 3SS: [ 5690 20488]
top_k =  1000
Partition function (log Z): -7.688866309510269

Sorted 5' Splice Sites (High to Low Probability):
Position 5809: 0.8108141270386741
Position 534: 0.6717721733101233
Position 1199: 0.4509039226443058
Position 1999: 0.4322511305228682
Position 10403: 0.4152648672170345
Position 8907: 0.29951330781818186
Position 592: 0.26090646246905075
Position 3671: 0.1727614258699392
Position 20600: 0.13873052779648543
Position 4054: 0.08415860405777104
Position 5040: 0.05259419998925782
Position 8012: 0.048596128053171636
Position 16023: 0.047962677160662694
Position 1640: 0.042188067334569763
Position 2204: 0.040261601662563824
Position 4022: 0.03410720252755702
Position 281: 0.03235866689226855
Position 20706: 0.03226209343228235
Position 12850: 0.02960948731632182
Position 6576: 0.02207855791165699
Position 6011: 0.021162149623341207
Position 4920: 0.018755323182781728
Position 20592: 0.01700069082318558
Position 9364: 0.014464067916521967
Position 3629: 0.014122438763617733
Position 15382: 0.013863906351697146
Position 6908: 0.011808355377055414
Position 2475: 0.011460425805768375
Position 20549: 0.011229432101640076
Position 7935: 0.01120948051027629
Position 2927: 0.010048045825312421
Position 12603: 0.00958733794532101
Position 385: 0.008925249936701693
Position 629: 0.008138712682593951
Position 12957: 0.00811694216142666
Position 13843: 0.007442144555559566
Position 4105: 0.00735859806470913
Position 8128: 0.0071243581228657964
Position 5603: 0.007042595055033546
Position 1012: 0.006984408875788524
Position 12462: 0.005939278429711106
Position 3633: 0.004936934927093825
Position 1872: 0.004482643675752939
Position 8997: 0.004357408982966341
Position 5833: 0.0037830188419553275
Position 904: 0.0036794016568672643
Position 20832: 0.003381875495805926
Position 4058: 0.0033715174384947614
Position 337: 0.0032803331905358686
Position 1466: 0.0031399864301851366
Position 21000: 0.0030040081367879025
Position 300: 0.002491843687204476
Position 5971: 0.002462273100413958
Position 130: 0.002379196464563468
Position 1937: 0.0022921183251038255
Position 350: 0.002267082748268877
Position 10250: 0.0018530055023191535
Position 1263: 0.001807941363099262
Position 4251: 0.0016132641423559774
Position 8736: 0.0015412619154290205
Position 2009: 0.0013944128446933303
Position 4180: 0.0011887145614868913
Position 1785: 0.0011254120896492983
Position 46: 0.0011084029482277635
Position 2430: 0.001024201562854022
Position 21564: 0.0008642234121592775
Position 345: 0.0008251407919864139
Position 1194: 0.0006899452766644166
Position 9285: 0.0006411955364202578
Position 1052: 0.0005833042173596099
Position 7398: 0.0005718741893341111
Position 1581: 0.0005203181304981943
Position 9221: 0.0004914208356070501
Position 1399: 0.00047729468758576763
Position 5487: 0.00045318781467327965
Position 62: 0.00044459946639579113
Position 274: 0.00044440076817842377
Position 3527: 0.00041503207565716594
Position 649: 0.00036143354275650216
Position 1953: 0.0003149204016769124
Position 871: 0.00030898908385875893
Position 4: 0.0003019427299677699
Position 1975: 0.0002878690747225732
Position 943: 0.0002656058610325716
Position 977: 0.00015843588637155938
Position 19: 0.00014577699754825547
Position 120: 0.00013608301033952655
Position 842: 0.00012790232806696552
Position 895: 0.0001163169035666155
Position 3396: 0.00010980325116547608
Position 2774: 9.8906889858771e-05
Position 217: 7.394423704580212e-05
Position 1428: 6.535452016540444e-05
Position 99: 6.231339099744301e-05
Position 2140: 5.9455219619421e-05
Position 2535: 5.562466106717688e-05
Position 1768: 4.81842184077018e-05
Position 69: 4.301627935509634e-05
Position 5989: 4.181981697126641e-05
Position 836: 4.0996411800378396e-05
Position 12: 3.942074441359487e-05
Position 1149: 3.8339905887591e-05
Position 642: 2.9998955197527076e-05
Position 14: 2.314824560987553e-05
Position 1424: 1.978419913244375e-05
Position 1041: 1.9285421667441794e-05
Position 421: 1.6121683173862676e-05
Position 757: 1.4716578921431878e-05
Position 33: 1.4482017852437407e-05
Position 596: 1.1317753898574169e-05
Position 5980: 1.1102963029380235e-05
Position 176: 6.647337140220436e-06
Position 31: 5.819573684330174e-06
Position 5932: 5.725660131829014e-06
Position 674: 4.040246614779994e-06
Position 209: 3.316285802247895e-06
Position 389: 3.23999600888188e-06
Position 681: 2.700025230107124e-06
Position 285: 2.487592256489906e-06
Position 743: 2.1837512311108893e-06
Position 302: 2.1592827276095486e-06
Position 788: 2.004006328417894e-06
Position 1088: 1.9254917530758277e-06
Position 163: 1.8783679926247108e-06
Position 1068: 1.2611454647357202e-06
Position 1232: 5.882939021769123e-07
Position 691: 3.9855787122538124e-08
Position 364: 1.1091336025195747e-08
Position 427: 3.742744260184895e-09
Position 464: 3.4377370937162605e-09
Position 783: 2.7983523333073516e-09
Position 653: 2.301697281762937e-11
Position 555: 1.780978640739526e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20488: 0.9946768243735766
Position 5690: 0.8168262841455591
Position 1850: 0.3609096822851698
Position 10249: 0.25254191998183295
Position 8644: 0.20917582368582377
Position 1080: 0.20653042021303727
Position 1149: 0.14948330604413368
Position 10261: 0.138980785052025
Position 3655: 0.1365034650627144
Position 20799: 0.10738907368627246
Position 1833: 0.0823168842640975
Position 8753: 0.08175440766570531
Position 3391: 0.0625697099156647
Position 4821: 0.05980720392032471
Position 3840: 0.057318669259037065
Position 15909: 0.04832056229926224
Position 1518: 0.04707185126904281
Position 21039: 0.0419802540559882
Position 7911: 0.03533150665172216
Position 435: 0.034769831297834834
Position 21693: 0.022265043414960328
