Gene = SPINK9
index = 1321
Annotated 5SS: [ 110  895 3047]
Annotated 3SS: [ 862 2918 4107]
SMsplice 5SS: [ 110  941 3047]
SMsplice 3SS: [ 862 2918 3900]
top_k =  1000
Partition function (log Z): -4.677356314443583

Sorted 5' Splice Sites (High to Low Probability):
Position 110: 0.9899607408414494
Position 3047: 0.8349363673483868
Position 941: 0.5381094107700128
Position 895: 0.16214562973420785
Position 2695: 0.14228863920973417
Position 3082: 0.052124642294201454
Position 2718: 0.04106720669073895
Position 3605: 0.04045276131956337
Position 3231: 0.03282582518972982
Position 966: 0.0265378894515643
Position 2430: 0.01704961309109357
Position 920: 0.015326182499557622
Position 1075: 0.015281528912737789
Position 3042: 0.013145166814529747
Position 808: 0.009930404536110998
Position 3423: 0.005729968056979158
Position 2207: 0.004951697327032208
Position 931: 0.004159653365475813
Position 863: 0.0041362171216303666
Position 3389: 0.0032691143529606577
Position 114: 0.0030545254365953386
Position 4163: 0.002961867817219475
Position 1760: 0.00285243852655959
Position 738: 0.0028479432067995943
Position 2414: 0.002502714768920276
Position 1072: 0.0019879656241809616
Position 3493: 0.0018869775065621431
Position 1394: 0.0018502386294521921
Position 2666: 0.0014609597604054263
Position 2978: 0.0010772168516622663
Position 2419: 0.0010560604491502167
Position 3853: 0.0010016225950603484
Position 1005: 0.0008648141216829735
Position 9: 0.0008342245398533591
Position 279: 0.000807528086061531
Position 899: 0.0007269619413015984
Position 2790: 0.0007186068490407164
Position 1831: 0.0007118821605283588
Position 105: 0.0005669032189080691
Position 3112: 0.0005444487560192364
Position 1370: 0.00051114440314115
Position 595: 0.00047433333778678445
Position 3051: 0.00041510631861599876
Position 2464: 0.00038490458499686604
Position 174: 0.00033633018507702464
Position 1934: 0.000298956555507812
Position 3580: 0.0002796774605604633
Position 2468: 0.00022384696402402238
Position 1034: 0.0002196026216056832
Position 1833: 0.00017762430180578187
Position 3348: 0.00017211754905093222
Position 2473: 0.00014307282869099603
