Gene = PPP1R26
index = 1061
Annotated 5SS: [  33 3737 5004]
Annotated 3SS: [3603 4870 5369]
SMsplice 5SS: [ 646 1829 1979 5162]
SMsplice 3SS: [1787 1898 5030 8790]
top_k =  1000
Partition function (log Z): -3.8057656441444085

Sorted 5' Splice Sites (High to Low Probability):
Position 646: 0.857632312621986
Position 1829: 0.6420345671820488
Position 944: 0.3742409398545283
Position 1979: 0.32246184387943033
Position 5211: 0.30764487149308095
Position 5162: 0.27160817719268204
Position 5004: 0.2594570339546402
Position 2071: 0.21385392419074947
Position 2038: 0.19765897913672928
Position 5080: 0.12940318422497782
Position 5558: 0.12473134542834757
Position 1187: 0.12390044972064702
Position 1475: 0.1120438861466619
Position 3737: 0.09403598388924081
Position 1899: 0.09036360574837116
Position 5904: 0.08171267496600088
Position 5071: 0.0751583829192473
Position 7095: 0.06914931114757562
Position 8944: 0.06011418843563881
Position 5946: 0.05828876423461109
Position 389: 0.056272575356079844
Position 1198: 0.04727574233751771
Position 143: 0.03996416059429176
Position 3747: 0.03366356616718013
Position 82: 0.03335801356302059
Position 1533: 0.029730439525667774
Position 6825: 0.028905040123457907
Position 7988: 0.028692247185211843
Position 5273: 0.02845396903790945
Position 8548: 0.022607845693764565
Position 4982: 0.021149989913835914
Position 5382: 0.01895734923672694
Position 3273: 0.018526423171668988
Position 4475: 0.015288112795788325
Position 3646: 0.011004892972691218
Position 33: 0.010876142247369791
Position 7561: 0.010426855031965145
Position 7537: 0.008699321918613428
Position 3036: 0.008491274271795328
Position 7595: 0.008181530772958079
Position 2440: 0.00814828532932857
Position 6071: 0.00813799563366876
Position 112: 0.005821483199941805
Position 9231: 0.00562058319012305
Position 115: 0.00500502311715612
Position 4308: 0.004102569357673602
Position 911: 0.0038753108452976182
Position 6035: 0.0038345113002932647
Position 4467: 0.0038254947893501144
Position 3048: 0.003472886004624846
Position 5036: 0.0033990220716226508
Position 9121: 0.0033437243772944025
Position 9077: 0.0032392748292633805
Position 3478: 0.0028099195645311294
Position 6172: 0.0022178859040891436
Position 518: 0.0016083728835580768
Position 5049: 0.0013447947493771496
Position 1871: 0.0012496784315919596
Position 7984: 0.0011530079568656186
Position 380: 0.0011099484479725396
Position 4705: 0.001094588684769223
Position 2032: 0.001020795392321963
Position 650: 0.0010179610679446338
Position 3642: 0.0008524871322878564
Position 9056: 0.0007945570624227918
Position 3062: 0.0006485534465781451
Position 1876: 0.0006239017811678633
Position 4367: 0.0006141227834714002
Position 4926: 0.0005183273411614404
Position 1453: 0.0004916155063322465
Position 952: 0.00042518693128739527
Position 5108: 0.0004051518891562417
Position 1564: 0.00039220332100959525
Position 4192: 0.0002097124621978366
Position 641: 0.00017810371104997344
Position 5111: 0.0001224718500971585
Position 1659: 0.00012123190588926595
Position 264: 0.00010088222455646765
Position 119: 8.258107626028463e-05
Position 3179: 6.782488909893542e-05
Position 1211: 6.205060461625973e-05
Position 462: 3.498229345793843e-05
Position 7281: 2.9165433704205863e-05
Position 621: 2.85634225778304e-05
Position 1932: 2.0691260753908055e-05
Position 1958: 1.972485138342091e-05
Position 889: 1.814343035077275e-05
Position 1144: 1.7964706378789177e-05
Position 1910: 1.6280811996253937e-05
Position 1323: 1.3906820593430165e-05
Position 196: 1.1510632886221415e-05
Position 1654: 9.897451329575093e-06
Position 997: 7.427059028007313e-06
Position 242: 4.592514828878355e-06
Position 1288: 4.5751323050850525e-06
Position 542: 2.49159058245141e-06
Position 1936: 1.5215714851538336e-06
Position 222: 1.3315498228961178e-06
Position 84: 7.990832754237713e-07
Position 56: 5.7960714945725e-07
Position 677: 2.133065800092635e-07
Position 43: 1.149408730540329e-07
Position 491: 5.638003993121768e-10
Position 579: 6.570268186881395e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1787: 0.7865927058447589
Position 8790: 0.7849604833349452
Position 4870: 0.45901228597501625
Position 5030: 0.4458797721918379
Position 1898: 0.28837465043038824
Position 827: 0.2717185055757359
Position 1954: 0.23463431083379718
Position 5181: 0.20341244204538256
Position 5795: 0.16497320234423327
Position 1043: 0.1581684463095879
Position 3603: 0.1307316131747272
Position 1957: 0.11767151464698328
Position 9392: 0.08614159105883143
Position 1390: 0.07129318506898057
Position 850: 0.0663653457218045
Position 5369: 0.05568234741690361
Position 5430: 0.051268472229245826
Position 9316: 0.044447541545189755
Position 5142: 0.039106759490233775
Position 517: 0.033407064435509726
Position 6822: 0.031709771694447914
Position 7005: 0.031125924336783274
Position 7420: 0.03085014912561068
Position 7914: 0.029207615628082145
Position 1346: 0.02888769416148211
Position 8460: 0.028095351083112712
Position 5145: 0.023895402283028607
Position 9585: 0.023468117157308996
Position 8767: 0.02303752358137432
Position 4272: 0.022305756009147398
Position 6690: 0.020153202245583212
Position 338: 0.01923572781886385
Position 3155: 0.01832774397234513
Position 1368: 0.016950728249272386
Position 2056: 0.01583003342112527
Position 1673: 0.013907217707471428
Position 6648: 0.012896672987859554
Position 6929: 0.008813053235528818
Position 5456: 0.007775956289793395
Position 2907: 0.00770109437128691
Position 1305: 0.006915641211900689
Position 750: 0.006503438826242525
Position 5319: 0.005867301098303033
Position 1080: 0.004906201679426329
Position 2181: 0.004903798990209047
Position 1654: 0.004871688017659089
Position 3557: 0.004707835068545319
Position 6957: 0.004509637931976283
Position 7917: 0.004152861661424397
Position 5470: 0.004143869580635526
Position 5823: 0.003967556158732622
Position 1423: 0.0034702828381931584
Position 9220: 0.003323615138900612
Position 6075: 0.003184097464029849
Position 1604: 0.002998808013915232
Position 3931: 0.002924932790414078
Position 1702: 0.0028310692050009315
Position 3626: 0.002805041932772776
