Gene = LAT2
index = 764
Annotated 5SS: [  693  6674  7469 10392 10613 10859 11224 11339 12297 14388 14802 15365]
Annotated 3SS: [ 6550  7428 10347 10563 10820 11187 11307 12240 14327 14621 15242 19547]
SMsplice 5SS: [  405   693  6466  6674 10670 10859 14388 14802 15365]
SMsplice 3SS: [  534  6320  6550 10563 10820 14327 14621 15242 19547]
top_k =  1000
Partition function (log Z): 8.325279354043163

Sorted 5' Splice Sites (High to Low Probability):
Position 6674: 0.9972512806056065
Position 14802: 0.9445167051726389
Position 693: 0.928293687808288
Position 15365: 0.9155537967971289
Position 14388: 0.8102002212072037
Position 405: 0.7062276468731855
Position 6466: 0.5917571625924445
Position 10670: 0.5696436698855795
Position 10859: 0.5621112587453854
Position 11339: 0.5068802894390356
Position 11224: 0.3667109582754968
Position 962: 0.3577225682989203
Position 3693: 0.2918070312034395
Position 7469: 0.23365020118593247
Position 10392: 0.23025070865150188
Position 14515: 0.21660232009996497
Position 8977: 0.16777171879925776
Position 10613: 0.16086335304642685
Position 11543: 0.12391619839548045
Position 17312: 0.11706505432502509
Position 12396: 0.11470568532275945
Position 5704: 0.08239186758043503
Position 1052: 0.07934948357209473
Position 11204: 0.06126297139712888
Position 5615: 0.060566967938143985
Position 642: 0.05795520151952836
Position 27: 0.044059855335872956
Position 12297: 0.04073397412732991
Position 10746: 0.04018993076732578
Position 407: 0.031482964915673546
Position 11228: 0.03140139816790618
Position 1371: 0.03077298305276649
Position 9834: 0.029126488196890076
Position 850: 0.026522242295324513
Position 14795: 0.02582089971077193
Position 5699: 0.023535234238678447
Position 19809: 0.023196166529961877
Position 11490: 0.020243233434631448
Position 14525: 0.020031051321468145
Position 7592: 0.019365142553823537
Position 11744: 0.012986594180551682
Position 65: 0.01282443869602025
Position 17539: 0.011460865557374075
Position 10680: 0.011142388032667074
Position 19881: 0.010286043559699093
Position 6050: 0.00970312864504882
Position 6040: 0.009548836911494931
Position 14446: 0.009333730704290047
Position 671: 0.008756532973425612
Position 1714: 0.008371716280368044
Position 5970: 0.006992733482077339
Position 7439: 0.006989277448277814
Position 15940: 0.006914310525507483
Position 7119: 0.006802674369203778
Position 67: 0.006405093857223688
Position 15003: 0.006148550303704432
Position 1102: 0.006002393572695926
Position 78: 0.005057280279419264
Position 6833: 0.004576953710109355
Position 1107: 0.00443133306695709
Position 3657: 0.004288238405586057
Position 14993: 0.004221096950047626
Position 1066: 0.004170208548390239
Position 223: 0.004044027283784512
Position 5545: 0.0039268553733653
Position 15455: 0.003792266821416813
Position 14998: 0.0036494853097507785
Position 14622: 0.003566938421160729
Position 12477: 0.00356481876096548
Position 14806: 0.003558933331346864
Position 1339: 0.0035188712379310948
Position 424: 0.0034527291479306025
Position 187: 0.0034474307829225454
Position 8838: 0.0033656782030367168
Position 8266: 0.0032608364731890383
Position 19794: 0.003085868342923123
Position 15408: 0.002933892724854275
Position 10659: 0.0028900725514436772
Position 10414: 0.0028406365006910126
Position 11886: 0.0027878366042391836
Position 1839: 0.0024465040927077954
Position 10506: 0.0022641094899362242
Position 1036: 0.002258231912151511
Position 15314: 0.002122492220076031
Position 7429: 0.002087009717444526
Position 12321: 0.0019251673211085807
Position 11321: 0.001714339010672044
Position 12759: 0.0017138465997638425
Position 5628: 0.0016803501916882065
Position 6965: 0.0013500594278206205
Position 5522: 0.001308098086499001
Position 12390: 0.0012902980166928967
Position 15326: 0.00117129855512307
Position 7294: 0.0011020794965431262
Position 15275: 0.0010925905329789275
Position 6089: 0.0009266805794620925
Position 6286: 0.0009237739013393568
Position 15168: 0.0009177071562691664
