Gene = TMEM167B
index = 1418
Annotated 5SS: [1080 3219]
Annotated 3SS: [3086 4613]
SMsplice 5SS: [1080]
SMsplice 3SS: [3086]
top_k =  1000
Partition function (log Z): -11.407375101970935

Sorted 5' Splice Sites (High to Low Probability):
Position 1080: 0.604868171032367
Position 3219: 0.48109106317396605
Position 611: 0.3072960636646806
Position 680: 0.19784031890117393
Position 1946: 0.14670162359390712
Position 2727: 0.14209249429852713
Position 1363: 0.051532546949850426
Position 6807: 0.04723300588505414
Position 3204: 0.030110327909325336
Position 6801: 0.028929221018180053
Position 2450: 0.025624856134656832
Position 1376: 0.020112720072406828
Position 3292: 0.016892647691312223
Position 3548: 0.011223915405955747
Position 6518: 0.009263511972251927
Position 2423: 0.007767007226686431
Position 298: 0.007664694974952088
Position 828: 0.006861147359248295
Position 3392: 0.0064570669034953055
Position 4773: 0.005275653620969755
Position 1971: 0.005178537081369431
Position 1053: 0.005097923843574449
Position 3280: 0.004740643910361582
Position 154: 0.004685260704628161
Position 2182: 0.004515873354575561
Position 3887: 0.004107994754101404
Position 1106: 0.0033921568395381104
Position 5450: 0.002918359057302192
Position 1516: 0.0023674786804266106
Position 6567: 0.002050854938528923
Position 431: 0.00197352280991654
Position 2203: 0.0018668252650750757
Position 571: 0.001778595493242231
Position 1842: 0.001770523634924183
Position 516: 0.0015587727441128687
Position 2134: 0.0014008123839125493
Position 368: 0.0010655845481741854
Position 2043: 0.0008119202565571107
Position 865: 0.000717852592807001
Position 2975: 0.0005644777019035506
Position 631: 0.0004972243792005733
Position 6117: 0.0004395707068348548
Position 4121: 0.00042617141618034093
Position 1592: 0.0002917567882527142
Position 2956: 0.00028637112278399727
Position 1933: 0.0002762086462610436
Position 2921: 0.00022588690304155452
Position 10: 0.00015181842120467554
Position 7: 0.00014973979226448576
Position 1220: 0.00013916597337864658
Position 2908: 0.00010274046035533538
Position 2434: 0.00010187552699973988
Position 1451: 7.792967486201715e-05
Position 2015: 6.768827326454782e-05
Position 186: 4.6485653186483864e-05
Position 325: 3.3312795561297574e-05
Position 3666: 3.1031605032459465e-05
Position 3674: 2.1935106772871153e-05
Position 537: 2.1330926791999543e-05
Position 1581: 1.9855089570159817e-05
Position 1242: 1.4394068755874153e-05
Position 458: 9.249177036874232e-06
Position 1602: 8.840057987697821e-06
Position 3865: 8.517122060929847e-06
Position 269: 8.153697315118706e-06
Position 1459: 7.767196838518853e-06
Position 265: 7.75904643725641e-06
Position 1630: 6.45384025667214e-06
Position 39: 4.9829667126229385e-06
Position 1522: 4.83918426872558e-06
Position 649: 4.791264438594612e-06
Position 876: 4.3003239401795085e-06
Position 278: 3.96253917452771e-06
Position 916: 3.941623434910359e-06
Position 83: 3.6626321606596634e-06
Position 1112: 3.1844223816055825e-06
Position 377: 2.7236648530054923e-06
Position 402: 1.6936243221748042e-06
Position 990: 1.5372082169173486e-06
Position 255: 1.4647164449427598e-06
Position 244: 1.3942688077611215e-06
Position 398: 1.332167961408835e-06
Position 949: 1.0739008344067173e-06
Position 411: 8.828440247327055e-07
Position 241: 7.447842204419271e-07
Position 639: 6.547272631255365e-07
Position 388: 4.699311142988154e-07
Position 235: 3.8923750846371536e-07
Position 595: 2.763594142442944e-07
Position 967: 1.573428568218803e-07
Position 475: 1.4706684126668338e-07
Position 48: 1.44684539815531e-07
Position 51: 1.3054055618805188e-07
Position 1275: 1.1552479889878558e-07
Position 45: 1.1292972076683368e-07
Position 54: 1.0686061843468473e-07
Position 57: 8.84511023197005e-08
Position 60: 8.530049013437871e-08
Position 63: 6.941413028744371e-08
Position 66: 5.8160549237848194e-08
Position 992: 4.6196865642407595e-08
Position 372: 3.7375244111636455e-08
Position 1132: 2.1169399943022897e-08
Position 1509: 2.0372587593560466e-08
Position 814: 1.854794133087411e-08
Position 1156: 1.5014231383351222e-08
Position 110: 2.7346077233729395e-09
Position 95: 1.9570766467514783e-09
Position 69: 1.1917722229439545e-10
Position 548: 6.280828021388435e-11
Position 502: 3.221559678472646e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3086: 0.6403651692920413
Position 6966: 0.21246840722304042
Position 2546: 0.10352709670528906
Position 6623: 0.10101778975897227
Position 4613: 0.08443647814757374
Position 5813: 0.07451234156465708
Position 5023: 0.06993192188569965
Position 793: 0.06750530352523201
Position 1052: 0.06593396448052666
Position 1182: 0.06359961719823894
Position 6397: 0.06268072836258007
Position 1341: 0.05828594464799465
Position 6674: 0.056124619018595175
Position 2391: 0.051646851592984135
Position 5842: 0.0445698787478049
Position 1689: 0.037899009809963
Position 1773: 0.03481687013597597
Position 1724: 0.030514361840367335
Position 1856: 0.026601468717627523
Position 3324: 0.02165144113401819
Position 2275: 0.019843540715529965
Position 1912: 0.019381262496671214
Position 967: 0.0174467407565752
Position 2415: 0.01680423583620061
Position 3790: 0.016119495444315207
Position 5207: 0.01526618589964102
Position 1759: 0.014487939180031576
Position 1266: 0.012096267585241844
Position 2510: 0.009829510540072873
Position 4806: 0.00949783335545881
Position 6687: 0.00884491572415011
Position 4878: 0.008682807028149744
Position 1655: 0.008013936260547461
Position 5416: 0.006937552053848316
Position 3932: 0.0053518221384228366
Position 4732: 0.005341759042065484
Position 6597: 0.005225490700284456
Position 3979: 0.005062088105155626
Position 3218: 0.005027856795139066
Position 2813: 0.0046581509094137385
Position 5898: 0.004417369173531109
Position 3440: 0.0043240469516747995
Position 3014: 0.004057980372722468
Position 876: 0.004014290094533523
Position 3731: 0.0037355139138593157
Position 2579: 0.0036628008818204195
Position 6411: 0.0035990186225588403
Position 1058: 0.003518465958359499
Position 4228: 0.002889244965923813
Position 914: 0.0025904091793719298
Position 5775: 0.0025734288280850537
Position 2678: 0.002424247133060926
Position 6865: 0.0024177766460915994
Position 5536: 0.002369538213802902
Position 2001: 0.0022947563161289175
Position 6374: 0.0021570656326982598
Position 4705: 0.0020529474374909543
Position 6566: 0.0019154801454994443
Position 5730: 0.0018961687244098192
Position 6455: 0.0016051162790325503
Position 3151: 0.001601460048259301
Position 5516: 0.0015686304224531405
Position 3489: 0.0015269994791471922
Position 6862: 0.001380976769563964
Position 2561: 0.001300995137190266
Position 3480: 0.0012644332019987458
Position 2328: 0.0012298866881005146
Position 6327: 0.001098423396639812
Position 3886: 0.0009684179555627216
Position 2598: 0.0009633171176086468
Position 6167: 0.000954086849966649
Position 5885: 0.0009255086902985265
Position 5679: 0.0008998413963774663
Position 1581: 0.0008968869569190482
Position 4535: 0.0008861409956132352
Position 5905: 0.0007467966357046024
Position 803: 0.0007273354699096918
Position 990: 0.0006588648444324735
Position 847: 0.0006252591180937882
Position 3457: 0.0005821104316132256
Position 1454: 0.0005509298781109358
Position 2707: 0.0005384114988194285
Position 4632: 0.0005217075681605432
Position 2365: 0.0005124339634343505
Position 1729: 0.0005080484091535955
Position 4922: 0.00048417965841036215
Position 701: 0.00046979884519145096
Position 1842: 0.00044419535045086504
Position 2007: 0.0004062015228772029
Position 704: 0.0003904025828814126
Position 6006: 0.00035785561650371323
Position 3379: 0.0003528740549647062
Position 3762: 0.00029471603040728074
Position 5555: 0.0002705638710155727
Position 1829: 0.00026733943852127177
Position 3815: 0.00026503604340991343
Position 5601: 0.00024732365516744116
Position 1525: 0.00024521402906885485
Position 2645: 0.00021981779442975004
Position 542: 0.00021680025718813614
Position 5034: 0.00020097431092180434
Position 406: 0.00019627362453285957
Position 2302: 0.00017914801691136108
Position 4975: 0.00017198031651841138
Position 901: 0.00016945933754922921
Position 779: 0.00012558544996984933
Position 773: 0.00011589948464967954
Position 828: 0.00011239378484912632
Position 515: 0.00010905498362968934
Position 2334: 8.929248141928372e-05
Position 1778: 7.945980348766459e-05
Position 997: 6.342159007745493e-05
Position 1870: 5.895470197288366e-05
Position 1275: 4.804743923094318e-05
Position 430: 4.3033340236233914e-05
Position 1423: 3.698463624087028e-05
Position 1362: 3.6732193218750976e-05
Position 1628: 3.1234176763962564e-05
Position 885: 2.9982561452984353e-05
Position 1816: 2.780856820149458e-05
Position 2371: 1.7978024213050703e-05
Position 2107: 1.6917960409171097e-05
Position 679: 1.3726607994726144e-05
Position 1726: 6.630587445154278e-06
Position 1798: 6.40420988282076e-06
Position 472: 5.996307537678354e-06
Position 458: 5.503492129464791e-06
Position 2065: 4.721846500728409e-06
Position 1667: 4.465114051964954e-06
Position 380: 3.7490141564815367e-06
Position 1360: 2.696051331490633e-06
Position 2023: 2.331813097983354e-06
Position 575: 1.82109291861971e-06
Position 835: 1.8042464090781103e-06
Position 1618: 1.6435058583597977e-06
Position 3461: 1.4210461051452495e-06
Position 808: 1.1082783161757976e-06
Position 1639: 1.0436451212027366e-06
Position 610: 1.0181377680635891e-06
Position 1299: 9.841674813930378e-07
Position 3238: 9.277503745598032e-07
Position 2038: 7.389373981251763e-07
Position 1064: 6.517282317777974e-07
Position 843: 6.393097055348384e-07
Position 548: 5.922973938961833e-07
Position 3265: 5.839990957374789e-07
Position 377: 5.307814035794561e-07
Position 683: 5.172462609611526e-07
Position 557: 3.90533819425515e-07
Position 584: 3.3835064299484767e-07
Position 1484: 3.189132679916189e-07
Position 571: 2.535545961709234e-07
Position 1790: 2.5034847451146315e-07
Position 1565: 2.3285250884030106e-07
Position 1367: 2.1425385691911184e-07
Position 1781: 1.8407462887005336e-07
Position 273: 1.5156667740643612e-07
Position 739: 1.4488558541112903e-07
