Gene = CENPL
index = 345
Annotated 5SS: [  207 13001 16866 21170]
Annotated 3SS: [12825 16613 20626 23612]
SMsplice 5SS: [  207 13001]
SMsplice 3SS: [12825 23612]
top_k =  1000
Partition function (log Z): -8.312493592734949

Sorted 5' Splice Sites (High to Low Probability):
Position 13001: 0.9900402770164617
Position 207: 0.8367836746922009
Position 21170: 0.644445282442322
Position 20667: 0.5283547860101018
Position 16866: 0.2642760500954779
Position 20230: 0.2120188676686881
Position 20212: 0.20323774773122502
Position 23489: 0.1966821126643824
Position 6141: 0.160466357814685
Position 4079: 0.11198065286035438
Position 23884: 0.110255180617526
Position 590: 0.09919856769888892
Position 17694: 0.08235611849738951
Position 19890: 0.07351513575392216
Position 945: 0.05602317365395019
Position 12508: 0.050595544304146305
Position 6328: 0.04926341065459639
Position 10925: 0.04913002777168227
Position 19894: 0.029169450845171165
Position 2503: 0.02512421569882545
Position 297: 0.02167361306813932
Position 8009: 0.020705511256448084
Position 20172: 0.018732975278901894
Position 21694: 0.017643992463909235
Position 5021: 0.01733189479645789
Position 1783: 0.016351453039256603
Position 19903: 0.01581272958061501
Position 12196: 0.014940179537774186
Position 20237: 0.014588924024030522
Position 18575: 0.012914812828018913
Position 10693: 0.012122524977201864
Position 56: 0.011597092792968796
Position 20428: 0.01135716670451955
Position 21387: 0.01060322761012017
Position 17674: 0.010424855262458774
Position 11148: 0.00929474917222226
Position 15649: 0.009206239170011248
Position 23862: 0.009146421190031305
Position 10256: 0.008895279100448768
Position 8930: 0.007999171171382057
Position 21726: 0.007244111839823331
Position 4667: 0.007060572932300945
Position 5653: 0.006449644933365645
Position 15324: 0.0046004851774442785
Position 18500: 0.004568720462734491
Position 19848: 0.004526002527825732
Position 23087: 0.004337036427673874
Position 3075: 0.004198632174889611
Position 17740: 0.004061307117819869
Position 16447: 0.003946431505850818
Position 2435: 0.003915530391424471
Position 8051: 0.0038882810110644457
Position 14062: 0.0034768761553384646
Position 12932: 0.0033818532641574093
Position 14445: 0.0030450325330082092
Position 16513: 0.0029271190719058885
Position 10750: 0.002648211473667888
Position 10276: 0.002247314663134097
Position 18520: 0.0021784665030585696
Position 19242: 0.0017817551733582933
Position 18228: 0.0014547263017674122
Position 18318: 0.0013190215471028737
Position 20929: 0.0013056943390451954
Position 18192: 0.001212702749722374
Position 360: 0.0009341296972890031
Position 16453: 0.0005519829261760342
Position 226: 0.00033412583014276324
Position 14357: 0.0002888192519338392
Position 179: 0.0002257509366860532
Position 1440: 0.00018722522014960721
Position 220: 0.00017502381185931698
Position 1851: 0.00017252367197896783
Position 3013: 0.00014153148526930412
Position 6087: 0.00013677548196119315
Position 757: 0.00011526388711707844
Position 3885: 9.873158470694878e-05
Position 3044: 9.779049129078098e-05
Position 1362: 9.546822949121473e-05
Position 4805: 8.943468351828697e-05
Position 7657: 6.830702545783184e-05
Position 1831: 6.774771030956266e-05
Position 1101: 6.41338873880244e-05
Position 7572: 6.287248493724027e-05
Position 636: 2.32156883698316e-05
Position 12: 2.0340208896280582e-05
Position 4760: 1.5824603184489054e-05
Position 655: 1.558173253810755e-05
Position 1163: 9.410174787868547e-06
Position 267: 8.790616588778342e-06
Position 4410: 7.374204145426537e-06
Position 4193: 7.1711778911517625e-06
Position 5: 6.629821525381239e-06
Position 1391: 5.837609207364497e-06
Position 1610: 5.735595635030967e-06
Position 614: 5.402050476967431e-06
Position 817: 5.006190353622694e-06
Position 1920: 3.831693805735624e-06
Position 13647: 3.471492974422733e-06
Position 13591: 3.267565451007788e-06
Position 390: 3.1693425634272873e-06
Position 291: 3.1447870476820734e-06
Position 561: 2.8033232559709955e-06
Position 643: 2.7906968710381194e-06
Position 248: 2.501219516005679e-06
Position 332: 2.268171133618136e-06
Position 1319: 2.114062248808007e-06
Position 3: 1.8193858254271594e-06
Position 349: 1.7787899050626541e-06
Position 865: 1.5062432906245142e-06
Position 382: 1.3304589650938397e-06
Position 1410: 1.1071313568082238e-06
Position 24: 9.582360618692757e-07
Position 960: 8.703067634826516e-07
Position 1041: 8.584204948482251e-07
Position 1434: 7.501865922598281e-07
Position 259: 7.026498098364777e-07
Position 1419: 5.311644275639001e-07
Position 619: 4.025722396080415e-07
Position 569: 3.9425624502856886e-07
Position 465: 3.497668482107507e-07
Position 441: 3.4392205824149124e-07
Position 1307: 3.3677540395176315e-07
Position 374: 3.2993058881272473e-07
Position 92: 2.485345299149364e-07
Position 164: 2.034235210576409e-07
Position 443: 1.8280331012825242e-07
Position 768: 1.674178314747321e-07
Position 262: 1.3097395263044345e-07
Position 264: 5.392980707250736e-08
Position 731: 4.839511014786623e-08
Position 820: 4.5273399213423883e-08
Position 649: 3.714279235128033e-08
Position 448: 3.4774688465462636e-08
Position 6379: 3.344570142332912e-08
Position 734: 2.6392040779595352e-08
Position 2370: 2.513864796463339e-08
Position 755: 2.361250680896865e-08
Position 790: 2.3572233879757472e-08
Position 122: 1.8134659994310566e-08
Position 473: 1.6611395827555377e-08
Position 366: 1.3490758176984803e-08
Position 12900: 5.527867944661285e-09
Position 60: 1.7950938062499919e-09
Position 299: 9.224655402199862e-10
Position 133: 8.136731113722818e-10
Position 289: 3.798499836784397e-10
Position 314: 2.1834564802945874e-10
Position 80: 9.008202922356522e-11
Position 301: 6.276052468512725e-11
Position 71: 5.088075136498447e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12825: 0.9481203645510935
Position 23612: 0.9182284051882715
Position 20626: 0.5566849319852771
Position 20058: 0.4750720798603872
Position 21084: 0.383043078248595
Position 23377: 0.17894016834575174
Position 20943: 0.16698376329915418
Position 19748: 0.12432113662419664
Position 3981: 0.10736973888345805
Position 16613: 0.09738952203383584
Position 16821: 0.08639493492395973
Position 17555: 0.08636717543460587
Position 6062: 0.07607637551952715
Position 23973: 0.06238152739171781
Position 20832: 0.05808488841093574
Position 24006: 0.054802327732146536
Position 12260: 0.04674481836699488
Position 16702: 0.04342666332354653
Position 10643: 0.0425108276288184
Position 21540: 0.0374631459122836
Position 16754: 0.03428690973235595
Position 6239: 0.03255174303911905
Position 6032: 0.0298024393343363
Position 12846: 0.02710339038223158
Position 2400: 0.023986743616515125
Position 20981: 0.023728602755477078
Position 23351: 0.01858986616550662
Position 7749: 0.017668718341777863
Position 6086: 0.01716525045871387
Position 6116: 0.01705598326334783
Position 12044: 0.01482842924864345
Position 1695: 0.014814510640839856
Position 4925: 0.014304417826553367
Position 20603: 0.013078212964658633
Position 5991: 0.0128678960494729
Position 10850: 0.011931303005923748
Position 21321: 0.011760640489897998
Position 18368: 0.011611372047637195
Position 10148: 0.01114316145173461
Position 6019: 0.01099075178189012
Position 15514: 0.009302409096988375
Position 10604: 0.008252350445498257
Position 911: 0.007963779973703176
Position 12829: 0.007920137260526625
Position 21596: 0.007448300527503205
Position 22116: 0.006575804519857299
Position 16141: 0.006366778690585249
Position 4570: 0.006207738634161146
Position 8767: 0.006072365348229783
Position 17575: 0.005891013291013728
Position 17551: 0.005846059884646113
Position 6134: 0.00564375041764613
Position 5997: 0.005530178501279928
Position 5532: 0.00507334161190233
Position 23019: 0.004963746262860526
Position 10924: 0.004902715083965911
Position 783: 0.004766503407631098
Position 18412: 0.0045882752465082844
Position 12899: 0.0045595562037540165
Position 15177: 0.004463718928368183
Position 7968: 0.004418006976829759
Position 11053: 0.004395583830166318
Position 12916: 0.0042612870300750266
Position 359: 0.004086676214387066
Position 749: 0.003971950632962376
Position 12323: 0.0038543736663805435
Position 683: 0.0033334465598512347
Position 14165: 0.0033241870898406477
Position 16658: 0.0031390929260642275
Position 18086: 0.00300366142381144
Position 2404: 0.0026004946464276086
Position 2889: 0.0024163131978496605
Position 18445: 0.002140937263229459
Position 24184: 0.0020886088350181233
Position 8843: 0.0019272040703816559
Position 19104: 0.0018620807797445022
Position 18425: 0.0015532821767604813
Position 2950: 0.0015373136218598828
Position 12790: 0.0015031612230228567
Position 22112: 0.001475010739819321
Position 5828: 0.0014426894788908602
Position 4961: 0.0012871049878074475
Position 1711: 0.0012525477818271355
Position 7822: 0.001221023027709261
Position 10883: 0.0012135341305907613
Position 13830: 0.001200010666918384
Position 16193: 0.0010799710224808638
Position 18185: 0.0010618737620541737
Position 3995: 0.0010450236370815682
Position 5578: 0.0010432335356238677
Position 13892: 0.0009803600795647758
Position 2358: 0.0009194805132373227
Position 4544: 0.0009125958340525098
Position 4905: 0.0008962716555656084
Position 13222: 0.0008717347837846348
Position 13778: 0.0008331641946465062
Position 3875: 0.0007942783223782811
Position 660: 0.0007641444334783657
Position 7571: 0.0007244050087610691
Position 465: 0.0006873819472436488
Position 6263: 0.0006829600593298236
Position 3805: 0.0006765024002720143
Position 4903: 0.000670973869145297
Position 7878: 0.0006353229372124115
Position 377: 0.0006108938373172943
Position 13929: 0.0005869356557911983
Position 21256: 0.0005856069060865061
Position 3930: 0.000581488049665381
Position 840: 0.0005260352754329761
Position 2189: 0.0004887375440814902
Position 2925: 0.0004462943623837894
Position 3884: 0.000415519415705316
Position 21431: 0.0003969045099459666
Position 3857: 0.00037704111687727007
Position 3950: 0.0003757677007669442
Position 14342: 0.00036013566234085657
Position 3776: 0.0003523051497970821
Position 5472: 0.00032258105132105137
Position 22186: 0.0003123919325848667
Position 24141: 0.00031058267510021076
Position 421: 0.0002963990454766559
Position 2328: 0.0002605532007090172
Position 21466: 0.00024314840887408498
Position 15201: 0.000191890580894191
Position 1635: 0.00018985925018967333
Position 4759: 0.00018968998388894966
Position 17954: 0.000179234607315013
Position 2128: 0.00017670265598395917
Position 14539: 0.00016539179482630097
Position 21380: 0.00015721742569076508
Position 21413: 0.0001515832507127216
Position 22315: 0.00014943594965835508
Position 13108: 0.0001440884940783353
Position 809: 0.00013567356337770305
Position 419: 0.00012050205523414132
Position 11886: 0.00011246334879157891
Position 764: 9.67017001607531e-05
Position 18387: 9.664539509099756e-05
Position 501: 9.280220909922761e-05
Position 1622: 8.906318409314037e-05
Position 1431: 8.799193071568313e-05
Position 755: 8.445273774432517e-05
Position 332: 8.342154074556932e-05
Position 2082: 8.179342173857441e-05
Position 2195: 8.011811857032139e-05
Position 2275: 7.74808713420279e-05
Position 18629: 7.211416017162421e-05
Position 22339: 7.100202861067757e-05
Position 19692: 6.742234872669553e-05
Position 846: 6.672138766051346e-05
Position 1655: 6.548296768947766e-05
Position 15725: 6.426401956417933e-05
Position 751: 6.283052814349571e-05
Position 13659: 6.031451239219662e-05
Position 13242: 5.623625313481014e-05
Position 478: 4.43123823550658e-05
Position 14617: 4.3064246516803796e-05
Position 5840: 4.2857924173347563e-05
Position 7401: 3.537615817911943e-05
Position 122: 3.51956812845148e-05
Position 17343: 3.1826371093773505e-05
Position 15218: 2.955060548871956e-05
Position 112: 2.9331525860688904e-05
Position 18644: 2.5106616681995782e-05
Position 18018: 2.4929509893398518e-05
Position 3669: 2.474918834737775e-05
Position 18089: 2.3718692551630578e-05
Position 16977: 2.3585219481768364e-05
Position 2707: 2.1733892214523888e-05
Position 15729: 1.9142581063644534e-05
Position 3966: 1.8640913081365367e-05
Position 4008: 1.8610540753802392e-05
Position 3717: 1.8017257993983426e-05
Position 2105: 1.784667428837024e-05
Position 14563: 1.742354311230538e-05
Position 7418: 1.690189771504457e-05
Position 4705: 1.6309402772655874e-05
Position 2287: 1.5653528064639014e-05
Position 20809: 1.534393215124543e-05
Position 15799: 1.5022476746412567e-05
Position 13618: 1.4653980984424382e-05
Position 5734: 1.442395259997912e-05
Position 13218: 1.4176146742343773e-05
Position 155: 1.304220706723824e-05
Position 133: 1.2973662537993697e-05
Position 15749: 1.267719170766579e-05
Position 2760: 1.2119286527448991e-05
Position 18625: 1.0816504181504957e-05
Position 7466: 1.0809332556094271e-05
Position 5612: 1.0595922653312334e-05
Position 296: 9.579480970507067e-06
Position 883: 9.482793858965315e-06
Position 14023: 8.129379407311205e-06
Position 2406: 7.875871281881914e-06
Position 4550: 7.730168148910491e-06
Position 4070: 7.714177551580791e-06
Position 1451: 7.684002927566761e-06
Position 2344: 7.628223525419928e-06
Position 3878: 7.0958483297799845e-06
Position 4708: 6.561163961437737e-06
Position 15466: 6.501611128999393e-06
Position 13080: 6.469693968325068e-06
Position 2417: 5.930719597910667e-06
Position 14406: 5.9053033274960165e-06
Position 3897: 5.750731411362524e-06
Position 1482: 5.063160171329267e-06
Position 14707: 4.783062736095954e-06
Position 868: 4.510525449124321e-06
Position 14567: 4.310398814577828e-06
Position 879: 3.956413688926375e-06
Position 988: 3.7565590955624995e-06
Position 486: 3.6651540454068174e-06
Position 940: 3.584257120194432e-06
Position 2238: 3.3715141489961877e-06
Position 13377: 3.123499171738644e-06
