Gene = GPR141
index = 614
Annotated 5SS: [   32  1427 46166]
Annotated 3SS: [ 1306 46042 56506]
SMsplice 5SS: [   32  1427  1712 14332 40765 46166]
SMsplice 3SS: [ 1306  1587 14211 40674 46042 57120]
top_k =  1000
Partition function (log Z): -25.262595298550576

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.9721888486965438
Position 1712: 0.9498792267450195
Position 1427: 0.7075138319151355
Position 6789: 0.4039023727667809
Position 7832: 0.22409510613796163
Position 7340: 0.2099398800984272
Position 555: 0.15125319046541624
Position 9706: 0.12783244785944134
Position 2269: 0.10719367598996549
Position 2046: 0.060394379193270745
Position 6429: 0.05962576149296208
Position 4795: 0.023389075841021213
Position 5617: 0.02268997132113908
Position 491: 0.01791758205641046
Position 1025: 0.017756900760819844
Position 1169: 0.013307011302062279
Position 2773: 0.012404030235529776
Position 7823: 0.012228337085634254
Position 5214: 0.011681628334388457
Position 9763: 0.01049677898168189
Position 1788: 0.010225302325043853
Position 9557: 0.006064266890130286
Position 4887: 0.004744912106291533
Position 914: 0.004523947740111616
Position 503: 0.004344957204599011
Position 252: 0.00432819041431652
Position 51: 0.0039120098346261175
Position 769: 0.0034840484054117424
Position 7571: 0.003390821232724916
Position 7335: 0.003367179488213453
Position 1457: 0.0026864286015137865
Position 5643: 0.0026016392177623513
Position 4779: 0.002305378514896808
Position 6602: 0.002226997724179106
Position 526: 0.002201356394762381
Position 1055: 0.0020809604652762682
Position 1139: 0.001627307731257683
Position 994: 0.001383368783295729
Position 1192: 0.0011080221062271798
Position 1431: 0.0010815269163969609
Position 1433: 0.0010798217470778546
Position 232: 0.0010338317998770058
Position 5380: 0.0009489281789860688
Position 773: 0.0009423238364967059
Position 1028: 0.0008033072384353532
Position 964: 0.0007872862310904224
Position 2271: 0.0007440501617125343
Position 5515: 0.0006383279132448306
Position 2882: 0.0005916264258146094
Position 3777: 0.0005391867084832416
Position 714: 0.0005270186929273557
Position 587: 0.00041629797710494523
Position 5489: 0.00039776893085020156
Position 5927: 0.00038655028876846876
Position 544: 0.00038037771389152743
Position 1463: 0.00032344210072322567
Position 1969: 0.0001927616025646481
Position 1461: 0.00017215143560889848
Position 674: 0.00016322298822261973
Position 1465: 0.00013373829056328494
Position 7585: 0.00011728292288751257
Position 1382: 0.00011457648466249337
Position 1670: 0.000109460311686134
