Gene = LRRC41
index = 793
Annotated 5SS: [  485  5325  6046 18247 22484 23213 23417 24117 24427]
Annotated 3SS: [ 5237  5974 17108 22222 23047 23317 23993 24350 24523]
SMsplice 5SS: [  445  4773  5325  6046 23417 24427]
SMsplice 3SS: [ 4568  5237  5974 23317 24350 25301]
top_k =  1000
Partition function (log Z): 0.11995762445049363

Sorted 5' Splice Sites (High to Low Probability):
Position 5325: 0.959342720394006
Position 24427: 0.9165411568837816
Position 6046: 0.8776495986380244
Position 445: 0.8182935121112231
Position 4773: 0.6937877918385749
Position 5641: 0.3393363644813105
Position 25375: 0.18112031042732435
Position 485: 0.16173393714890144
Position 24: 0.11432861929127569
Position 22484: 0.09641562472132728
Position 4805: 0.09209355441994903
Position 6056: 0.08362012658336698
Position 14886: 0.08004530880254786
Position 6627: 0.06905208282977722
Position 23213: 0.06636058978163781
Position 14718: 0.0450063220002052
Position 23417: 0.04195510663129298
Position 6063: 0.037952730962439535
Position 3077: 0.036109877102077276
Position 5389: 0.03600140875942317
Position 3201: 0.029883667948586264
Position 14779: 0.028969215930145963
Position 18247: 0.015671528685961035
Position 6400: 0.014158582580495738
Position 24687: 0.011943042081654785
Position 2707: 0.006689515487402131
Position 5523: 0.006620753526135217
Position 24774: 0.0062816045514530105
Position 31: 0.005732426879965382
Position 334: 0.004470777807550212
Position 3992: 0.0037498130097826723
Position 1951: 0.0031789951090808004
Position 4154: 0.0029621240724207955
Position 4314: 0.002912979114525754
Position 2770: 0.002817954102759974
Position 3544: 0.0027728136329071636
Position 96: 0.0026669041878863964
Position 497: 0.0024465474935979853
Position 846: 0.0021560637349946955
Position 3546: 0.0020245328346713406
Position 5112: 0.0018312229901663224
Position 887: 0.0016471162394293018
Position 2503: 0.0015130432828376111
Position 432: 0.0013473938046790629
Position 2107: 0.001093883448985299
Position 2427: 0.0010319469960324954
Position 3047: 0.0009765701528125365
Position 5495: 0.0007075114522543872
Position 2900: 0.0007022832343405528
Position 6089: 0.0006840701845702489
Position 2808: 0.0006775855708485416
Position 1628: 0.0006704521958332148
Position 5329: 0.0005788975325892229
Position 5784: 0.0005770292477408973
Position 150: 0.0005553655312013799
Position 2831: 0.00047681668819053215
Position 3241: 0.00045371243777204837
Position 5579: 0.0004310604630007186
Position 1080: 0.0003981956581347489
Position 4907: 0.0003695937644710086
Position 4609: 0.0003413167261408443
Position 1889: 0.00034085716625826233
Position 423: 0.0003333890805186964
Position 3097: 0.00029869111162413107
Position 1911: 0.000298561811829283
Position 2356: 0.0002941097937763707
Position 1177: 0.00026821742899920596
Position 4817: 0.00019384349066680137
Position 5814: 0.00019182556438003358
Position 4838: 0.00015485022838075978
Position 127: 0.0001359078809708949
Position 15023: 0.00012760199496514773
Position 1932: 0.00010257685973943066
Position 1877: 9.898672876653909e-05
Position 6838: 9.151712705395979e-05
Position 4667: 7.96366109514432e-05
Position 246: 7.700928145508693e-05
Position 2487: 7.096128356586992e-05
Position 1546: 6.970144174055882e-05
Position 3034: 6.950800511518483e-05
Position 40: 6.514048437751287e-05
Position 2874: 5.9564027485894665e-05
Position 329: 5.569587760531409e-05
Position 14183: 5.4930291439163944e-05
Position 113: 4.8201721600931353e-05
Position 6423: 4.806649502782037e-05
Position 2984: 4.581420762435856e-05
Position 15374: 4.445083077298557e-05
Position 1251: 4.1521256699382695e-05
Position 4800: 3.880348051069499e-05
Position 1147: 3.823288919938491e-05
Position 152: 3.810818563426866e-05
Position 4820: 3.7761538896521584e-05
Position 478: 3.3838124745173586e-05
Position 2319: 3.0699916318148236e-05
Position 5436: 3.0069871435410343e-05
Position 3058: 2.667030480651791e-05
Position 4685: 2.17625543417683e-05
Position 2646: 2.0769593431599024e-05
Position 1597: 2.0262918901016808e-05
Position 3205: 1.873472580333299e-05
Position 11555: 1.8395674361688218e-05
Position 3444: 1.7936813262389258e-05
Position 2199: 1.6589066222695865e-05
Position 3815: 1.5104453669442379e-05
Position 3841: 1.4748546418739935e-05
Position 610: 1.245101335497996e-05
Position 5915: 1.2070697226572685e-05
Position 5890: 1.201381946103316e-05
Position 6050: 1.1188063917138047e-05
Position 654: 1.0022537820172969e-05
Position 6123: 9.837455955350029e-06
Position 80: 4.339733240615699e-06
Position 5589: 3.99923396093069e-06
Position 5633: 3.973121492113879e-06
Position 7094: 3.518788144341053e-06
Position 5942: 2.892071980629761e-06
Position 463: 4.0096522391529433e-07
Position 736: 2.846866418645357e-07
