Gene = MIIP
index = 843
Annotated 5SS: [   87  2375  2977  3452  9676  9816 10429 10659 11938]
Annotated 3SS: [ 2178  2628  3366  9566  9756 10298 10561 11799 12255]
SMsplice 5SS: [   87  2375  2977  3452 10429 10659 11938]
SMsplice 3SS: [ 2178  2628  3366 10298 10561 11799 12255]
top_k =  1000
Partition function (log Z): 9.162901721278356

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9976095303615385
Position 10429: 0.9914035444148873
Position 3452: 0.9793922173693975
Position 10659: 0.9654104833852246
Position 11938: 0.9367166076758877
Position 2977: 0.6701397168236948
Position 9816: 0.49807081820617755
Position 2375: 0.40188955514221314
Position 9676: 0.3536805204847384
Position 11492: 0.2333156969492015
Position 2350: 0.20837225187781536
Position 9182: 0.09600936751485765
Position 9657: 0.09203930469948664
Position 9128: 0.0796842091852164
Position 11497: 0.06550556372129342
Position 12294: 0.051021925507024134
Position 8726: 0.04820604977499181
Position 7335: 0.043636046765268326
Position 9696: 0.034343645864766605
Position 11069: 0.02960724570372791
Position 8778: 0.026868976880946402
Position 7287: 0.020786066631976644
Position 7374: 0.01989842573163903
Position 10827: 0.019189617587863448
Position 9902: 0.01904894584371824
Position 6359: 0.017576660881532334
Position 3270: 0.014718249941793335
Position 11009: 0.013153700911586488
Position 8313: 0.012995849236205169
Position 11447: 0.01200974221454343
Position 2323: 0.011987485388251713
Position 999: 0.011971303137239068
Position 11528: 0.01162758210363881
Position 594: 0.00979236934947652
Position 2724: 0.009293861478629891
Position 11435: 0.009038527659182843
Position 4909: 0.008745560191601208
Position 959: 0.00856049010402006
Position 11213: 0.00798560106433369
Position 2327: 0.007286181445621231
Position 11344: 0.007100479022953106
Position 11294: 0.006961907529537744
Position 10760: 0.006685224167186949
Position 11251: 0.006231514071842743
Position 509: 0.006067448325053688
Position 9255: 0.005574256664145108
Position 12307: 0.004002903973833399
Position 1015: 0.0038742249648216526
Position 4748: 0.0037068508165260593
Position 10684: 0.003689933521665401
Position 9460: 0.003569223543722121
Position 3144: 0.0035239333491338624
Position 12028: 0.003396007226467776
Position 2733: 0.003275064031059898
Position 2578: 0.0031032513580522125
Position 531: 0.003002567266352587
Position 2179: 0.0029561181495270927
Position 11485: 0.0029267986864243557
Position 11690: 0.0029152050769646384
Position 11665: 0.00277635409142592
Position 11657: 0.0027129395351539
Position 8388: 0.0027023099606391394
Position 9982: 0.002594225883840629
Position 9068: 0.002560453213709375
Position 1746: 0.002543667775051054
Position 2582: 0.0025349132085933646
Position 518: 0.002368739973227677
Position 11669: 0.002349341335786206
Position 3099: 0.0022553787254714053
Position 11768: 0.0021236517640693246
Position 12466: 0.0013795946445806025
Position 2342: 0.0013424100733111129
