Gene = RBM22
index = 1119
Annotated 5SS: [ 176  664 1866 2609 4317 4575 5602 7032 7889 8213]
Annotated 3SS: [ 609 1835 2475 4215 4401 5400 6866 7799 8080 9225]
SMsplice 5SS: [ 176 1866 2609 4317 4547 5602 7032 7889 8213]
SMsplice 3SS: [1724 2475 4215 4401 5400 6866 7799 8080 9225]
top_k =  1000
Partition function (log Z): 15.704440134792186

Sorted 5' Splice Sites (High to Low Probability):
Position 4317: 0.9899623947339763
Position 7032: 0.9867194965252721
Position 7889: 0.9604257558848288
Position 176: 0.9567463098417743
Position 8213: 0.9044994078108173
Position 2609: 0.8959925489754232
Position 1866: 0.8084665933583224
Position 4547: 0.6961518719688047
Position 5602: 0.6953830988925841
Position 664: 0.33988160903358544
Position 6367: 0.2563460696373301
Position 9082: 0.211388369908951
Position 1086: 0.18491673711174267
Position 7546: 0.12080811674307834
Position 8435: 0.08590008713045733
Position 831: 0.08535907912177475
Position 2032: 0.08340763370951636
Position 7314: 0.07760333184842558
Position 5574: 0.07080888782775499
Position 3534: 0.06693861235007185
Position 8304: 0.057466063744245864
Position 7231: 0.04990564531153799
Position 2151: 0.043965522996447
Position 7566: 0.042680301530049855
Position 2859: 0.042608722318556586
Position 7735: 0.04044059076757077
Position 3394: 0.03266218057544839
Position 2561: 0.028275900138499895
Position 4534: 0.02629305083516052
Position 1870: 0.026075708828636024
Position 4892: 0.02120194681813888
Position 6777: 0.020775330272347087
Position 1335: 0.01991886713820261
Position 713: 0.01908752065138452
Position 8796: 0.016958424216370213
Position 2647: 0.016911202501643983
Position 1116: 0.016733280224204203
Position 1654: 0.015338614326136224
Position 4637: 0.014463275151526006
Position 2604: 0.01392616470011406
Position 7963: 0.013515313808569409
Position 1847: 0.012704223671936916
Position 7258: 0.011461208895496944
Position 1585: 0.010984444504053809
Position 7702: 0.010452255578593384
Position 4887: 0.010334285281780006
Position 2854: 0.010248655492977652
Position 853: 0.009779382945064226
Position 3811: 0.007984361911978445
Position 2956: 0.007810532713933716
Position 7447: 0.007806722909600029
Position 2360: 0.007674780769090552
Position 6997: 0.006203390366484611
Position 6738: 0.006077800088688525
Position 2663: 0.004283800314236865
Position 3773: 0.004263752336020488
Position 8956: 0.004247197420463716
Position 7760: 0.004117304166022338
