Gene = SEC13
index = 1238
Annotated 5SS: [  129  3129  5858  8600  9214 15620 16146 17153]
Annotated 3SS: [ 3083  5741  8447  9079 15485 16021 17005 19803]
SMsplice 5SS: [  129  5858  8600  9214 15620 16146 17153]
SMsplice 3SS: [ 5741  8447  9079 15485 16021 17005 17350]
top_k =  1000
Partition function (log Z): 14.455241262448546

Sorted 5' Splice Sites (High to Low Probability):
Position 9214: 0.9979459073269615
Position 129: 0.9867962395559541
Position 5858: 0.9725891144365558
Position 8600: 0.9707288095697678
Position 16146: 0.9421837717250411
Position 15620: 0.9157617946721698
Position 17153: 0.8985752646928362
Position 2040: 0.5036768204467725
Position 11766: 0.43409395525951094
Position 8801: 0.4290654588923771
Position 6230: 0.33888275548727215
Position 670: 0.24857787320927463
Position 19926: 0.20984095171251788
Position 13692: 0.1639983081458623
Position 7936: 0.10571299395888542
Position 19629: 0.09818174652767872
Position 3129: 0.08273091009652317
Position 11805: 0.08088433760887245
Position 2954: 0.07500130253987855
Position 7741: 0.053317180098882255
Position 6335: 0.04834463604646584
Position 5499: 0.04639065921811128
Position 1641: 0.03943033070218574
Position 12709: 0.03749019644417723
Position 8175: 0.036639322837639925
Position 19469: 0.0360404909835083
Position 15578: 0.03427390444280626
Position 16917: 0.030554716556631584
Position 17099: 0.029678685924445815
Position 7852: 0.027502243528712226
Position 13010: 0.027450519394038142
Position 657: 0.024669257044772623
Position 6822: 0.02336482327599559
Position 5798: 0.02230774378969072
Position 11544: 0.01991943094235485
Position 13739: 0.018987996910963777
Position 6346: 0.018262345458549874
Position 7183: 0.01728360420851249
Position 5020: 0.0167619239237149
Position 4789: 0.015827105988399193
Position 1448: 0.015422962592782245
Position 17598: 0.01516135759229478
Position 4439: 0.014524055978781956
Position 997: 0.014150255928880952
Position 1452: 0.014144412475987037
Position 308: 0.013776913248192635
Position 19659: 0.01353171723690908
Position 3661: 0.013427180825446576
Position 2994: 0.013369026246526495
Position 16237: 0.013108128144176535
Position 2371: 0.01207211096404507
