Gene = IL12A
index = 686
Annotated 5SS: [ 425 1563 4376 4743 4860 5095]
Annotated 3SS: [1416 4261 4700 4817 4950 6653]
SMsplice 5SS: [ 425 1563 4376 4860 5095]
SMsplice 3SS: [1416 4261 4700 4950 6653]
top_k =  1000
Partition function (log Z): -1.5256337403527591

Sorted 5' Splice Sites (High to Low Probability):
Position 5095: 0.9754663872002886
Position 1563: 0.9545780532934038
Position 4860: 0.9135440348075488
Position 4376: 0.8661018354616811
Position 425: 0.7491092681743382
Position 4743: 0.19300774982265603
Position 2633: 0.10414518774773472
Position 1159: 0.06874537645590968
Position 462: 0.058713225201439526
Position 2809: 0.04829912747907966
Position 1309: 0.029280189089955763
Position 3599: 0.02491609683471741
Position 445: 0.02266929925015577
Position 4215: 0.022112005271000462
Position 900: 0.01933378984090893
Position 819: 0.017059430812785062
Position 3452: 0.01672831643433879
Position 3018: 0.016417455473942615
Position 362: 0.014554156888661709
Position 6151: 0.011169032128019786
Position 1018: 0.010865995755726538
Position 6261: 0.009307563335743336
Position 6624: 0.008647799052469722
Position 3785: 0.006974603468592813
Position 851: 0.006427914098144244
Position 3777: 0.006387212398452339
Position 3970: 0.005830273499309829
Position 3304: 0.005641931203789485
Position 321: 0.005587440549351222
Position 3744: 0.004538794702928955
Position 2440: 0.004495024147924665
Position 5804: 0.004340809051001534
Position 35: 0.004181946877236068
Position 4462: 0.0037805082666928363
Position 224: 0.003366186087298071
Position 3549: 0.0032713328454458323
Position 3288: 0.0030367584895157973
Position 2429: 0.0030070486137832096
Position 3358: 0.002799943427959745
Position 2594: 0.0027203663171257793
Position 73: 0.002272874488157347
Position 489: 0.0022514845059542323
Position 3965: 0.0022154006578782477
Position 1340: 0.002165289703431931
Position 277: 0.0020510131793997155
Position 975: 0.0020258784902456852
Position 3982: 0.0018089927381680583
Position 7106: 0.0016772343495123822
Position 429: 0.0016362023791831042
Position 411: 0.0016262801256115827
Position 3251: 0.0013684477347366132
Position 5262: 0.0012863193383768374
Position 1272: 0.0011809323344283132
Position 1636: 0.0010916005721343233
Position 6572: 0.001080670382325226
Position 493: 0.001055294150180878
Position 5114: 0.0010225092421270602
Position 6818: 0.0009705489255143645
Position 3608: 0.0008368998303256391
Position 6670: 0.0007378573619555153
Position 159: 0.0007359790499851784
Position 2967: 0.0006702690426826323
Position 6076: 0.0006702219224308296
Position 3828: 0.0006276323518834412
Position 6498: 0.0005626851263179538
Position 6156: 0.0005382323197732344
Position 3684: 0.0005325698646526343
Position 5311: 0.0004991398111471166
Position 2451: 0.0004788237117023185
Position 6528: 0.000456927277860377
Position 4153: 0.0003938340032111797
Position 4074: 0.00038367602067449
Position 1334: 0.00037874519087038964
Position 1144: 0.0003367771212016668
Position 3781: 0.00033423484375448044
Position 963: 0.0003292824951371539
Position 5608: 0.00032863587831908524
Position 4996: 0.00030084618994112426
Position 576: 0.0002917544503840961
Position 5978: 0.0002860128651321632
Position 6513: 0.00025316031500703006
Position 1869: 0.00024617508103959773
Position 4503: 0.00024540732256216063
Position 741: 0.0002417620897860405
Position 1048: 0.00023978975075588765
Position 904: 0.00022281318893646924
Position 266: 0.00020893875539770875
Position 4772: 0.00020482423454674812
Position 309: 0.00018271061785752463
Position 205: 0.00017311489900534639
Position 668: 0.00017070165710800775
Position 6008: 0.00016500239534524556
Position 5576: 0.0001627300867121024
Position 3315: 0.00016100512495185657
Position 3789: 0.0001491256586494953
Position 5832: 0.00014497351970218098
Position 756: 0.0001337346707717744
Position 7: 0.00012728244583564595
Position 413: 0.00012025900644397292
Position 5180: 0.00011602827989828973
Position 6309: 0.00011167253241491258
Position 32: 0.00010856287535917205
Position 697: 0.0001036999107498272
Position 7147: 0.00010229596508120643
Position 969: 9.133776710326705e-05
Position 568: 7.931703482267538e-05
Position 578: 7.516228410726314e-05
Position 6945: 7.451177734762749e-05
Position 910: 7.414245197468897e-05
Position 44: 7.262532167427534e-05
Position 4555: 6.846788491756606e-05
Position 6126: 6.680060240929435e-05
Position 5297: 6.51902822850778e-05
Position 892: 6.421007757176814e-05
Position 6210: 5.9647336378881936e-05
Position 505: 5.8038037402829554e-05
Position 539: 5.7906360511062854e-05
Position 4411: 5.1300500553374025e-05
Position 4208: 3.62110185786046e-05
Position 1118: 3.6112536451331574e-05
Position 5834: 3.4684772658989994e-05
Position 385: 3.3468515087058745e-05
Position 2121: 3.292253446065274e-05
Position 897: 2.9187481123819706e-05
Position 861: 2.4184405219341904e-05
Position 1360: 2.3185957800803953e-05
Position 2136: 2.3114949999255337e-05
