Gene = NPRL2
index = 959
Annotated 5SS: [ 517 1161 1427 1706 2218 2407 2565 2775 2968 3333]
Annotated 3SS: [1068 1257 1596 2080 2308 2527 2680 2849 3189 3417]
SMsplice 5SS: [ 770 1179 2218 2407 2565 2775 2968 3333]
SMsplice 3SS: [1068 2080 2308 2527 2680 2849 3189 3417]
top_k =  1000
Partition function (log Z): 8.925017757612192

Sorted 5' Splice Sites (High to Low Probability):
Position 2968: 0.9588763592734861
Position 2407: 0.8953627887332793
Position 2775: 0.7739742239941848
Position 2218: 0.7587465548824479
Position 770: 0.5617016963674598
Position 517: 0.5052342577422209
Position 3333: 0.5042251300771372
Position 1179: 0.49768519718396376
Position 1186: 0.40886757297226956
Position 2565: 0.39544145386289065
Position 2569: 0.29122058969899794
Position 1706: 0.28308245691515904
Position 1427: 0.2627203957894679
Position 2781: 0.15584305835740675
Position 219: 0.1361004126502349
Position 1161: 0.08668570014456535
Position 836: 0.07207937900751346
Position 896: 0.07120500995415195
Position 2107: 0.039040101638880206
Position 860: 0.032235345258407
Position 909: 0.03180788238094436
Position 3241: 0.026392163820124895
Position 2381: 0.025651787509097877
Position 1349: 0.024214429953191105
Position 3254: 0.01884648290287601
Position 2237: 0.014244119986518736
Position 1312: 0.013503505476141606
Position 1689: 0.01193786379442625
Position 1738: 0.011864672672508876
Position 1831: 0.010765204938216946
Position 382: 0.009804436104483321
Position 638: 0.009392746661243177
Position 1876: 0.009218462919673298
Position 2439: 0.009072270748896065
Position 1351: 0.005672110815232977
Position 430: 0.005636570737147495
Position 1353: 0.004854590824066333
Position 1476: 0.004405963631419865
Position 1804: 0.004292964538297361
Position 758: 0.002861178863131404
Position 1391: 0.002790444142680356
Position 743: 0.0019002508664050823
Position 2411: 0.0017199761365034726
Position 2145: 0.0016987061507709644
Position 2528: 0.0015076029917856974
Position 931: 0.0014098842138351574
Position 2152: 0.0013682418957319498
Position 3128: 0.0012687610904719231
Position 1159: 0.0011975421332428898
Position 1757: 0.0010505063534759064
Position 2723: 0.0009640159917537972
Position 3248: 0.0009139193186394687
Position 2196: 0.0009022877902168642
Position 790: 0.000677646213697139
Position 68: 0.0006200506763649233
Position 2711: 0.0005899448114509773
Position 3482: 0.00052821489297853
Position 39: 0.00048676896169663893
Position 2578: 0.0004726435409803111
Position 1638: 0.0004633080227902369
Position 137: 0.00046077965728324213
Position 732: 0.00043620293736944233
Position 3491: 0.0004049111255132672
Position 2762: 0.0003432578136288478
Position 2915: 0.0003385424363840874
Position 2785: 0.00025859032334915366
Position 812: 0.000228935780405436
Position 2023: 0.00019148184531655598
Position 2957: 0.00017751377457460776
Position 713: 0.00013130625155476468
Position 284: 0.00013027213758175763
Position 717: 0.00012642610937825817
Position 2134: 0.0001238202536217032
Position 2472: 0.00011855383957853334
Position 3350: 0.0001169320191261817
Position 3356: 0.00010484700607064554
Position 779: 9.22915614805651e-05
Position 1003: 8.975156391042041e-05
Position 1116: 8.602486915639433e-05
Position 589: 8.151474195844857e-05
Position 2474: 7.36010071024909e-05
Position 830: 7.083707359780191e-05
Position 1449: 5.5334712670460415e-05
Position 3516: 5.281840663345861e-05
Position 2583: 4.341645086725689e-05
Position 1292: 2.687462013120751e-05
Position 9: 2.3630720744842707e-05
Position 369: 2.1349880921163965e-05
Position 1466: 1.9583779250239418e-05
Position 371: 1.8987789647800804e-05
Position 195: 1.8118638198653465e-05
Position 226: 1.582368157872968e-05
Position 1190: 1.571608606216886e-05
Position 2734: 1.5473895094481376e-05
Position 751: 1.4453578853774423e-05
Position 1294: 1.2574562953094018e-05
Position 480: 1.1702230163371846e-05
Position 3520: 1.1091130926249296e-05
Position 2999: 1.0381568386409642e-05
Position 140: 8.723772957822197e-06
Position 1486: 8.606658839592663e-06
Position 805: 7.880282325779748e-06
Position 774: 7.819636866564826e-06
Position 654: 7.180484654312688e-06
Position 2690: 7.098363195592302e-06
Position 592: 5.962656118754111e-06
Position 25: 5.855156588549806e-06
Position 681: 5.673138658875268e-06
Position 1199: 4.960031468035021e-06
Position 2573: 4.914510643095258e-06
Position 1495: 3.961105117175511e-06
Position 31: 2.6271718759450035e-06
Position 2480: 2.055157398612677e-06
Position 2778: 1.956833475627211e-06
Position 1114: 1.8364206731982172e-06
Position 913: 1.3411028822426472e-06
Position 944: 1.2571721586377207e-06
Position 1642: 1.2364964074671841e-06
Position 358: 9.808190888306037e-07
Position 851: 4.3716749421125945e-07
Position 699: 2.4462410274872247e-07
Position 258: 1.6866790658329364e-07
Position 1069: 9.392000522129641e-08
Position 330: 6.908606522008657e-08
Position 3202: 8.364254706814057e-09
Position 12: 6.3172920451038535e-09
Position 1098: 3.3447274856337905e-09
Position 1025: 3.210622117296416e-09
Position 556: 9.073509497900662e-12
Position 599: 2.592588039362304e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1068: 0.9920771898201821
Position 2308: 0.9766149830563359
Position 2849: 0.8226372487757301
Position 2680: 0.8091561452191861
Position 3189: 0.7919339685131727
Position 2080: 0.6446065013022654
Position 2527: 0.6089320673487673
Position 3417: 0.60273944985974
Position 1596: 0.3001976783293302
Position 1257: 0.2712692952091282
Position 611: 0.2276671703186209
Position 2884: 0.15254836380296918
Position 631: 0.14844656324363634
Position 3035: 0.12503395798871383
Position 2106: 0.08575298773880685
Position 2653: 0.061597412896549034
Position 2564: 0.05473979166482972
Position 1262: 0.039719724819818475
Position 2142: 0.034669806218979526
Position 2001: 0.029546202773741304
Position 378: 0.02818284906672373
Position 757: 0.022182630353950742
Position 1600: 0.020174964769286867
Position 2344: 0.01635846718420857
Position 2710: 0.011602028185535141
Position 2044: 0.00562403540711997
Position 1495: 0.005549037155634224
Position 2501: 0.0048887167968073245
Position 1309: 0.004823054223593857
Position 2196: 0.004811723286745749
Position 2047: 0.004074548062819491
Position 446: 0.00341975372871793
Position 3071: 0.003079770833383239
Position 2170: 0.0028328777338058344
Position 1276: 0.002686088273539747
Position 687: 0.002644203096273322
Position 2504: 0.002340837700044844
Position 1078: 0.002214231934319557
Position 3228: 0.002211803954198597
Position 1363: 0.0021686152813436732
Position 711: 0.002073443399494784
Position 476: 0.001958750790813221
Position 2118: 0.001890351447608562
Position 2347: 0.0018784121265119468
Position 2895: 0.001730988676276267
Position 3038: 0.0014248943691102342
Position 504: 0.0012977377010808455
Position 1960: 0.001222091060784136
Position 3193: 0.0011191147418736847
Position 3296: 0.001112638237056728
Position 3068: 0.0010768618195100975
Position 585: 0.001029040866006126
Position 1460: 0.001001643009493429
Position 338: 0.0009770953590912247
Position 720: 0.0009285027215623464
Position 2488: 0.000911626725579528
Position 369: 0.000858875401339865
Position 2478: 0.0008113818466820487
Position 1811: 0.0007959808812261201
Position 3202: 0.0007473433554456077
Position 1966: 0.0006966698416236405
Position 2085: 0.000659139729549725
Position 1623: 0.0006485076443159551
Position 3585: 0.0006339964566739254
Position 735: 0.0005722616609301767
Position 2145: 0.000554240870069863
Position 409: 0.0005289751340676114
Position 3557: 0.0005107436708345273
Position 1025: 0.0005055177174987328
Position 1312: 0.000503431607764466
Position 402: 0.0004947315227244008
Position 2944: 0.0004896211164693886
Position 3147: 0.00048087080647443
Position 2262: 0.0004409391894557021
Position 346: 0.00042175421863365414
Position 1030: 0.0004058479729430335
Position 3217: 0.00039630626683783327
Position 2716: 0.000365501612482832
Position 381: 0.0003009628235965516
Position 2641: 0.0002905540096643869
Position 2857: 0.00028044577552883835
Position 826: 0.00027406473647667324
Position 297: 0.0002507208615030808
Position 1273: 0.0002273502086270479
Position 1715: 0.00021799721044018678
Position 2398: 0.00020181448953406352
Position 1844: 0.00019310495046524122
Position 2514: 0.0001902769327118363
Position 3571: 0.00018843879888810576
Position 516: 0.00015900726042530477
Position 1524: 0.00015526588119637097
Position 3238: 0.00014928180053200388
Position 835: 0.00014213193028651098
Position 1626: 0.0001410894338432107
Position 2859: 0.00013431577397201138
Position 2588: 0.00012692509830370053
Position 2568: 0.0001250614369517158
Position 1108: 0.00011688189211563563
Position 769: 0.00011399346542995303
Position 2632: 0.00011282773827557817
Position 1628: 0.00011277121972401361
Position 859: 9.167902094365263e-05
Position 1464: 9.128744134141138e-05
Position 3096: 8.923812459514939e-05
Position 2947: 8.92274731597478e-05
Position 3424: 8.10951092071661e-05
Position 121: 8.015177336376826e-05
Position 1962: 7.336276753462525e-05
Position 1981: 7.1273367261152e-05
Position 2815: 6.989669732252269e-05
Position 589: 6.80099574542515e-05
Position 2616: 6.544103533659048e-05
Position 412: 5.9728835407281426e-05
Position 3559: 5.4240656848688704e-05
Position 311: 5.028961838929125e-05
Position 3157: 4.94268056751614e-05
Position 2726: 4.875082945496122e-05
Position 3536: 4.653851987783563e-05
Position 1424: 4.6225750193824215e-05
Position 2354: 4.028601822457785e-05
Position 766: 3.64646493647798e-05
Position 924: 3.631544210353826e-05
Position 810: 3.141321516823596e-05
Position 2357: 3.0902392446113296e-05
Position 1529: 2.976887904153092e-05
Position 3266: 2.847179978190912e-05
Position 3144: 2.2832624581919852e-05
Position 239: 2.229886465296646e-05
Position 2865: 2.081241486811245e-05
Position 3271: 2.0592579312005988e-05
Position 865: 2.0091165590497224e-05
Position 2621: 1.946948717320788e-05
Position 649: 1.6721172130448426e-05
Position 1607: 1.623892395685117e-05
Position 152: 1.618626479883921e-05
Position 805: 1.2905536615797693e-05
Position 2031: 1.2552245653773083e-05
Position 692: 1.2427060243591152e-05
Position 1668: 1.2149803351342824e-05
Position 592: 1.0578444432981544e-05
Position 126: 8.978396960047352e-06
Position 3241: 8.763873681896333e-06
Position 863: 8.672958884370134e-06
Position 3486: 8.65732464680587e-06
Position 881: 7.733289844672128e-06
Position 647: 7.689060451059559e-06
Position 851: 7.441642108065508e-06
Position 3482: 7.361011829754171e-06
Position 271: 6.494576625170971e-06
Position 3121: 6.1919666846103745e-06
Position 830: 6.164070865638907e-06
Position 480: 5.9755814207857695e-06
Position 549: 5.224508400773672e-06
Position 313: 5.037022687482049e-06
Position 156: 4.902047497083819e-06
Position 790: 4.871267944354572e-06
Position 1095: 4.069812887178584e-06
Position 2770: 3.305215757878128e-06
Position 872: 3.042216628335405e-06
Position 3082: 2.5852730685467112e-06
Position 847: 2.489464662832285e-06
Position 1093: 2.4443926092488503e-06
Position 354: 2.1792141758334403e-06
Position 844: 2.074351168189948e-06
Position 664: 2.0602559863093405e-06
Position 98: 1.8365172722845149e-06
Position 1399: 1.7384823623958417e-06
Position 284: 1.7039342757608755e-06
Position 642: 1.6269052691373663e-06
Position 812: 1.4076815227775722e-06
Position 324: 1.179122690116938e-06
Position 2901: 8.213300946586633e-07
Position 999: 7.285503378859527e-07
Position 1369: 6.21607313187714e-07
Position 551: 5.257699741598209e-07
Position 1042: 5.240206424021737e-07
Position 1002: 4.810903830919801e-07
Position 566: 3.877070239448281e-07
Position 840: 3.744239783624305e-07
Position 888: 3.5287770014481324e-07
Position 1632: 3.3817396337765186e-07
Position 1384: 3.0217028562484243e-07
Position 1317: 2.97457750059808e-07
Position 1114: 2.768918741596454e-07
Position 564: 2.59858455387474e-07
Position 203: 2.550569977093635e-07
Position 1224: 2.3633066619978099e-07
Position 1135: 2.2909063923416542e-07
Position 2921: 9.571644213206704e-08
Position 1131: 7.554719252379091e-08
Position 928: 6.655251588057049e-08
Position 2953: 4.5017186106292244e-08
Position 931: 3.827149412500857e-08
Position 937: 2.5028263260841317e-08
Position 976: 1.9694723957522492e-08
Position 971: 6.113178550919045e-09
Position 3370: 5.833591094558091e-09
Position 77: 1.0348622428905503e-09
