Gene = COMMD10
index = 394
Annotated 5SS: [   103   2597   6199   7710  49188 206586]
Annotated 3SS: [  2505   6087   7553  49076 206525 207459]
SMsplice 5SS: [   103   2597   6199   7710  49188  62196  86667 133371]
SMsplice 3SS: [  2505   6087   7553  49076  62113  86552 133171 203260]
top_k =  1000
Partition function (log Z): -84.82810304975565

Sorted 5' Splice Sites (High to Low Probability):
Position 7710: 0.9108210729652937
Position 6199: 0.903142756272803
Position 103: 0.8430518829451439
Position 2597: 0.8366853439039577
Position 14185: 0.4964691819390296
Position 5421: 0.35675538706085336
Position 11644: 0.30835249470986764
Position 14991: 0.29830767096217115
Position 6505: 0.19997051492681822
Position 12774: 0.1747261560096447
Position 3607: 0.1617632859176544
Position 13751: 0.16143019212543516
Position 2861: 0.14020416870603375
Position 8448: 0.1346251656869067
Position 13976: 0.12196265134248759
Position 4273: 0.09644087388840229
Position 7705: 0.08808547306678716
Position 2834: 0.058809512916293306
Position 452: 0.0517749304467489
Position 7081: 0.05171333405463768
Position 492: 0.03991515268641881
Position 340: 0.0319549294242485
Position 5654: 0.025018635292632794
Position 4232: 0.023671113170992266
Position 478: 0.023047857094621146
Position 7065: 0.023035805352864994
Position 7144: 0.0179048407618871
Position 773: 0.016156840749864926
Position 4317: 0.015824285866601662
Position 7324: 0.013708193083712062
Position 3632: 0.013196776042362045
Position 12098: 0.01274498654821945
Position 2312: 0.012590548858496692
Position 1036: 0.011900441766841921
Position 14641: 0.01099445816761544
Position 1342: 0.010539003620670949
Position 12245: 0.008008812515431061
Position 6295: 0.00797831397402877
Position 588: 0.00779297062417201
Position 2906: 0.00763155243095155
Position 5596: 0.00723676791969707
Position 2732: 0.006621895907013686
Position 210: 0.006367940418630083
Position 11464: 0.0054032902911028335
Position 4127: 0.005351918971688518
Position 3147: 0.0052370556726101984
Position 344: 0.005232210277755288
Position 128: 0.0051145763066098296
Position 8292: 0.004945120801013404
Position 6509: 0.00425381900608847
Position 1409: 0.0038155360495287383
Position 1971: 0.0037926400830689834
Position 11026: 0.0030856132581630357
Position 8300: 0.0027433664337159886
Position 4466: 0.00258568636823514
Position 4788: 0.002352646419927139
Position 1034: 0.0022414591470818535
Position 4690: 0.0022412112839637786
Position 1749: 0.0020181579565298436
Position 400: 0.0019587883260164716
Position 562: 0.0017045793750207273
Position 265: 0.0016824134556723091
Position 7000: 0.0016624126995338964
Position 5416: 0.0015329132002666558
Position 1156: 0.0012571943005630704
Position 7431: 0.0012015918547647365
Position 322: 0.0011346376809757734
Position 4714: 0.001085192348925878
Position 3121: 0.0009440742541456441
Position 2745: 0.0009386713618802558
Position 592: 0.0008787209018501506
Position 4599: 0.0008769486824923315
Position 9538: 0.0008535964318915234
Position 220: 0.000782539946637367
Position 2340: 0.0007509323582786785
Position 230: 0.000698552417396961
Position 829: 0.0006847230325156236
Position 8107: 0.0006820724583783719
Position 417: 0.0006703244239375969
Position 6029: 0.0006124064067884274
Position 9413: 0.0005507868646047298
Position 10938: 0.000527238434213982
Position 5390: 0.0005034857436471807
Position 521: 0.0005034829924724559
Position 114: 0.0004859936754241945
Position 1138: 0.0004830544425341989
Position 6429: 0.0004716863404432068
Position 2778: 0.0004678808314983968
Position 2848: 0.0004596997453702206
Position 4432: 0.0004424559544059692
Position 5172: 0.00043357617567808544
Position 2245: 0.0004095747579910327
Position 616: 0.00040003988824404097
Position 374: 0.00039388587001668176
Position 672: 0.00038031519206635885
Position 225: 0.0003578233505603526
Position 5031: 0.00033924392130622654
Position 937: 0.00029396208326130425
Position 6704: 0.00028301771294007204
Position 6436: 0.0002419257823540369
Position 243: 0.00024165452312984386
Position 7330: 0.00023229098869464884
