Gene = ERCC8
index = 504
Annotated 5SS: [  120 16188 22998 26787 40260 41404 42610 45425 46776 54163 57612]
Annotated 3SS: [16091 22895 26662 40177 41334 42542 45323 46650 53964 57530 70367]
SMsplice 5SS: [  120 16188 26787 41485 42610 45425 46776 51508 54163 54799 57612]
SMsplice 3SS: [16091 26662 41334 42505 45323 46650 51407 53964 54649 57530 70367]
top_k =  1000
Partition function (log Z): 5.506660014944434

Sorted 5' Splice Sites (High to Low Probability):
Position 26787: 1.0000000000000029
Position 42610: 0.9993693849899061
Position 16188: 0.9974216377111873
Position 51508: 0.9747804810015304
Position 57612: 0.9563197684168742
Position 54163: 0.9511806421262184
Position 45425: 0.9140837988068428
Position 120: 0.8559409419332352
Position 46776: 0.8474782750255239
Position 41485: 0.774964041584653
Position 7309: 0.7353126459916907
Position 5772: 0.5487151218148404
Position 54799: 0.5020166591592714
Position 44133: 0.44220749731849723
Position 20761: 0.43003347892289834
Position 67791: 0.42556162844819556
Position 6190: 0.41782457559356884
Position 22998: 0.3935114098212198
Position 51751: 0.31005482777971716
Position 50535: 0.30098909337695295
Position 29866: 0.28762203126755076
Position 54779: 0.2646411952856785
Position 2249: 0.25584343051064884
Position 12945: 0.23524983263128965
Position 668: 0.2335926414900751
Position 49733: 0.2078091565052664
Position 6940: 0.19294488250288877
Position 48379: 0.17804400432605316
Position 60404: 0.16832688511656407
Position 48388: 0.16628846222346608
Position 21004: 0.1528630593771299
Position 58188: 0.1436067284064103
Position 68959: 0.1413951670730107
Position 19799: 0.13164757525263962
Position 5911: 0.1275515612614305
Position 17485: 0.12711043898960697
Position 70540: 0.12602432346585965
Position 44990: 0.12192273885794695
Position 70544: 0.11765892605326161
Position 5980: 0.11591849835759674
Position 6185: 0.11450568043044031
Position 16986: 0.11025004366409813
Position 17620: 0.10085157957661364
Position 176: 0.09805686055222196
Position 51715: 0.09317266442874025
Position 47832: 0.09217988912164807
Position 47744: 0.09139195922905087
Position 49683: 0.07132442944015083
Position 54922: 0.07002892031886028
Position 55173: 0.06819832831620955
Position 70503: 0.06321207816913525
Position 11193: 0.06028101240600887
Position 52067: 0.058248872871817466
Position 57108: 0.05733301473707923
Position 13494: 0.05123423069232347
Position 57845: 0.04900600118576516
Position 9355: 0.047439641559238764
Position 54467: 0.044417383389228245
Position 44985: 0.04109665495839499
Position 48759: 0.04034808854028185
Position 57634: 0.03938018303825818
Position 68945: 0.03715679271338395
Position 45806: 0.034857454872859676
Position 3599: 0.03362924311584577
Position 20583: 0.03103956563077505
Position 5790: 0.03098985132444443
Position 53015: 0.03078142625836786
Position 44141: 0.025224843970688235
Position 52325: 0.02222419321308505
Position 1716: 0.021645981966721278
Position 69020: 0.021238236753321222
Position 62330: 0.020401788731320983
Position 63735: 0.0201640397002568
Position 64049: 0.019675682499733
Position 58475: 0.019439101987482867
Position 51698: 0.01884068939908467
Position 16726: 0.015847984721468648
Position 67797: 0.01559840452772247
Position 52553: 0.01498245629368773
Position 5778: 0.014980667600620647
Position 17056: 0.0140056222708945
Position 55367: 0.013899535233619606
Position 56669: 0.013095700556637497
Position 53466: 0.012905514442093476
Position 50006: 0.011384248309585097
Position 47087: 0.010991083403311685
Position 53366: 0.010464100409542028
Position 55235: 0.010382938143813527
Position 52726: 0.010312120260115975
Position 5116: 0.010099573384672536
Position 47028: 0.009971653866191157
Position 51834: 0.009969490707270032
Position 3744: 0.009935092061756827
Position 578: 0.009828944487806262
Position 46419: 0.00937202025735765
Position 8872: 0.009340875016349304
Position 10112: 0.009156124714441244
Position 2838: 0.008917308574773151
Position 284: 0.007474821495529062
Position 67774: 0.007454196083041631
Position 51526: 0.007356057120747158
Position 48364: 0.006157083564749282
Position 55736: 0.006113051625028075
Position 1686: 0.005336481614168267
Position 46515: 0.005087529414134403
Position 51839: 0.005026591665668409
Position 50564: 0.00473119118862414
Position 46723: 0.004241462116541783
Position 742: 0.003658582808946467
Position 649: 0.0035756668947085337
Position 3360: 0.003563351879367384
Position 67846: 0.0029979225658901933
Position 45260: 0.0027707521461479067
Position 13586: 0.002694974260325017
Position 52871: 0.0025839780846135633
Position 1672: 0.0024389850294298443
Position 45052: 0.0023855701353579493
Position 47847: 0.0023333075264268975
Position 44401: 0.0023096135397338803
Position 46803: 0.0021570268384026336
Position 55587: 0.0021381128110207776
Position 54775: 0.0021039385444042887
Position 1591: 0.0018622677196155834
Position 3468: 0.0018374336017145981
Position 67593: 0.0017801460017985234
Position 954: 0.0017734597188360734
Position 47111: 0.001759034778040157
Position 6337: 0.00166227431982425
Position 1575: 0.001587030826582752
Position 54759: 0.0015836398029465946
Position 3462: 0.0014715243457329385
Position 52913: 0.0012519441009137544
Position 59880: 0.0011943660786839097
Position 17377: 0.0011595905620113715
Position 2169: 0.0011528575528773656
Position 54059: 0.0010300070294427426
