Gene = BRI3
index = 141
Annotated 5SS: [263 779]
Annotated 3SS: [ 675 9435]
SMsplice 5SS: [263 779]
SMsplice 3SS: [ 675 9435]
top_k =  1000
Partition function (log Z): -0.5278260107932145

Sorted 5' Splice Sites (High to Low Probability):
Position 779: 0.9973256738602777
Position 263: 0.9767223576553089
Position 3595: 0.43967459108703594
Position 1210: 0.17261771225552233
Position 5263: 0.14414154566070295
Position 2379: 0.11043741891572197
Position 6304: 0.05187972725934819
Position 4866: 0.04856589125146483
Position 954: 0.03989276321189253
Position 5199: 0.03845842066834748
Position 2435: 0.0358965198787782
Position 2429: 0.03180740541724965
Position 5910: 0.027024566729231165
Position 1255: 0.017971184419785208
Position 3235: 0.015028599965638103
Position 3544: 0.014855231304937867
Position 2124: 0.014331633867857808
Position 5286: 0.013220512842187162
Position 2523: 0.012453500281131246
Position 9617: 0.011045159573767676
Position 2347: 0.010681695776161751
Position 6671: 0.009288796805242517
Position 2181: 0.007112984719035891
Position 7267: 0.006841683779301222
Position 6081: 0.006078569068801937
Position 1857: 0.005853620600027854
Position 5329: 0.0058296431437170415
Position 5425: 0.0050318738822805
Position 325: 0.0049261583715603675
Position 1661: 0.00459183772271526
Position 5047: 0.004439230171346242
Position 192: 0.004258622696587045
Position 5993: 0.0042307003453058165
Position 2261: 0.004141664857886815
Position 594: 0.004071065951201682
Position 7426: 0.003923356726861166
Position 8250: 0.0037294221648162054
Position 5581: 0.0035795073263768136
Position 341: 0.0032918909327875677
Position 3831: 0.0032677174483492864
Position 315: 0.0030092182332405503
Position 3304: 0.0027799078628020337
Position 3981: 0.002436761575194913
Position 1115: 0.002297025214537151
Position 938: 0.002257872717086609
Position 271: 0.002241900045351982
Position 783: 0.002056565203388659
Position 6600: 0.0020333567174562503
Position 3408: 0.001800712149883085
Position 1946: 0.0017269020956281723
Position 1633: 0.0015152329033432553
Position 453: 0.0013198694903870862
Position 303: 0.0012607386344117445
Position 329: 0.0011602626698085676
Position 948: 0.0009551516511337624
Position 1170: 0.0009432368600468187
Position 2778: 0.000920207950728127
Position 5953: 0.0008986857231759806
Position 5989: 0.0008469208440029306
Position 3619: 0.0008251121474524649
Position 8463: 0.0008222760716409746
Position 2442: 0.0007748116436689939
Position 1406: 0.0007035922331613952
Position 1059: 0.0006584171476524313
Position 2922: 0.0006232571866442701
Position 3430: 0.0005417062082276462
Position 1180: 0.0005247355828202263
Position 1433: 0.0005103249364904376
Position 1625: 0.00043218481501751063
Position 377: 0.00038849037761247174
Position 1718: 0.0003502501687431937
Position 6376: 0.0003406144172959217
Position 3292: 0.0003233293277163609
Position 1873: 0.000305374426668913
Position 872: 0.00030014926808612
Position 787: 0.0002732258325846128
Position 558: 0.00023250143311675747
Position 2357: 0.00015076487040317438
Position 543: 0.00014752608433898448
Position 31: 0.00014250855879285382
Position 2387: 0.00014218463120029356
Position 2449: 0.00011561724847397214
Position 2129: 0.00010793626832852692
Position 4603: 0.00010233428977024945
Position 1801: 0.00010183198103717701
Position 868: 8.898074473487778e-05
Position 588: 7.972569482144951e-05
Position 4817: 7.264973886430039e-05
Position 1599: 7.239971110751605e-05
Position 756: 5.821687781679292e-05
Position 358: 4.9823616714038053e-05
Position 612: 4.004458467977483e-05
Position 1627: 3.885777638592434e-05
Position 1039: 2.9116742688499222e-05
Position 1512: 2.7704819466066572e-05
Position 1924: 2.595974969725719e-05
Position 1750: 2.28903620608927e-05
Position 1815: 2.2852747074037443e-05
Position 1629: 1.91727139144343e-05
Position 3690: 1.552701664175704e-05
Position 3787: 1.3730700842844485e-05
Position 2058: 1.3657418107949289e-05
Position 3744: 1.1004744344990216e-05
Position 1995: 1.0466718645136636e-05
Position 3537: 9.817086621910151e-06
Position 999: 9.637965314677259e-06
Position 2437: 8.191445627737409e-06
Position 2769: 7.925128634896396e-06
Position 3007: 6.370037168423816e-06
Position 753: 6.048947822416696e-06
Position 1276: 5.513296206373073e-06
Position 940: 5.512404686709685e-06
Position 2773: 4.982990821999096e-06
Position 627: 4.236691360186115e-06
Position 1144: 3.403412803288632e-06
Position 2111: 2.6405501274067747e-06
Position 438: 2.3628192754337704e-06
Position 512: 2.3461509952516237e-06
Position 2117: 2.0504171937984678e-06
Position 1851: 1.9303744150471914e-06
Position 2993: 1.9292783574049974e-06
Position 750: 1.9089247444330816e-06
Position 2064: 1.7531810618120518e-06
Position 549: 1.6726458367694072e-06
Position 1156: 1.2065412506359593e-06
Position 1117: 1.0418143010707196e-06
Position 862: 7.375331648052039e-07
Position 1077: 5.562426597577317e-07
Position 985: 3.8231567174383015e-07
Position 1050: 3.7802838536224573e-07
Position 771: 2.911034135780819e-07
Position 256: 1.866031969904674e-07
Position 766: 9.890895977668628e-08
Position 493: 7.620825724450445e-08
Position 1074: 7.172296209612413e-08
Position 495: 2.7964344142004546e-08
Position 699: 7.274790180713904e-09
Position 615: 6.687718015668444e-09
Position 60: 6.175737479254081e-09
Position 40: 3.372500338873886e-09
Position 1214: 3.2252778051292378e-09
Position 723: 2.359874225311487e-09
Position 1237: 1.8031452890982962e-09
Position 450: 7.854765241370788e-10
Position 621: 1.2759269777724764e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 675: 0.9918490540180213
Position 9435: 0.6444132097598714
Position 3492: 0.45369921130855817
Position 2298: 0.26241501841866594
Position 5115: 0.11138972140633763
Position 1016: 0.0905834958743414
Position 6493: 0.054118792712068875
Position 5198: 0.0484725583657199
Position 8534: 0.04815979130059401
Position 843: 0.04800459294270015
Position 8160: 0.04543258412102924
Position 5821: 0.044827341207504035
Position 1144: 0.0448155355610493
Position 4688: 0.04476119067178536
Position 4955: 0.03732695819039363
Position 6254: 0.034742666624618085
Position 3100: 0.030309777358125307
Position 1039: 0.022195307652633455
Position 3680: 0.018495928709397248
Position 2040: 0.01628404486002738
Position 9701: 0.015578429756488224
Position 7854: 0.014225809019894179
