Gene = DCP2
index = 432
Annotated 5SS: [  251  9251 15513 16035 24501 24734 24939 27342 31307 34072]
Annotated 3SS: [ 9098 15384 15935 24347 24620 24830 27205 31201 34019 36584]
SMsplice 5SS: [  251  6126 15513 15852 16035 24501 24734 24939 31307]
SMsplice 3SS: [ 6011 15417 15677 15935 24347 24620 24830 31201 43608]
top_k =  1000
Partition function (log Z): 9.381029215025602

Sorted 5' Splice Sites (High to Low Probability):
Position 24939: 0.9997026292007481
Position 24734: 0.9942669765950939
Position 251: 0.9904385217612919
Position 16035: 0.9900240976963228
Position 15513: 0.9478401206520684
Position 24501: 0.9339150368632443
Position 6126: 0.932519164998426
Position 31307: 0.8525014477008452
Position 6459: 0.7288417844599616
Position 15852: 0.6805968436967857
Position 27342: 0.41580841649776656
Position 702: 0.29496782868392385
Position 16438: 0.27564494587955
Position 788: 0.24931602094920027
Position 12521: 0.21935610179914689
Position 32932: 0.18485472111738716
Position 12482: 0.10887447732055827
Position 36657: 0.09603995478192066
Position 28916: 0.08819439415583302
Position 1030: 0.08778529795865397
Position 38511: 0.08131462116719387
Position 32950: 0.08113670722558347
Position 35245: 0.06993108002690585
Position 19927: 0.06835495191051079
Position 36184: 0.06458228874669038
Position 13181: 0.061765952409490926
Position 33440: 0.05655891291166013
Position 12598: 0.05649019073458727
Position 26114: 0.05352821932070353
Position 36801: 0.0489976030524001
Position 24524: 0.03823341096601971
Position 1070: 0.031166817044787562
Position 36308: 0.030691877990249406
Position 31887: 0.02702239238067586
Position 37754: 0.026964918143258704
Position 16832: 0.025198988133128698
Position 36765: 0.025169872509551012
Position 19167: 0.024927865499021276
Position 31824: 0.02455750720887716
Position 25311: 0.02119612851618393
Position 24535: 0.019725492327725854
Position 2384: 0.019130478443414985
Position 6205: 0.018954589106048313
Position 5662: 0.018210096230010582
Position 11016: 0.017566153116832947
Position 1819: 0.017185594224370188
Position 4436: 0.016669795649611713
Position 38734: 0.016586794271112034
Position 6654: 0.016516041758576787
Position 6857: 0.016321123900621435
Position 17110: 0.014888939296595575
Position 6670: 0.01460300034777339
Position 26782: 0.013966530417477335
Position 21927: 0.01261484458975675
Position 2749: 0.011882595792366212
Position 6130: 0.011693734952242945
Position 12232: 0.010117513084757323
Position 1612: 0.009415404534535958
Position 778: 0.008718292669707937
