Gene = SPRR2F
index = 1322
Annotated 5SS: [42]
Annotated 3SS: [762]
SMsplice 5SS: [42]
SMsplice 3SS: [762]
top_k =  1000
Partition function (log Z): -7.837050941041668

Sorted 5' Splice Sites (High to Low Probability):
Position 42: 0.9601466351088679
Position 612: 0.11394214258142996
Position 446: 0.06151481848150739
Position 349: 0.028493220146259296
Position 461: 0.020738230237594045
Position 690: 0.016274469014317595
Position 593: 0.009641999057801179
Position 243: 0.0026054148681326763
Position 9: 0.0014926014063456768
Position 333: 0.0010744766307181734
Position 112: 0.0008128444204173904
Position 351: 0.00037232056343710214
Position 648: 0.00030053997582900013
Position 289: 0.0002856665085648481
Position 87: 0.00019447702837498135
Position 117: 0.00016316591445982858
Position 473: 0.0001465277524691533
Position 997: 0.00014232205725481028
Position 218: 0.0001130209360310963
Position 137: 9.956643213794231e-05
Position 223: 9.26314596599186e-05
Position 901: 9.089474213712846e-05
Position 874: 7.435374758441151e-05
Position 388: 6.363886738425566e-05
Position 247: 6.21646671478819e-05
Position 211: 4.5596418586887735e-05
Position 847: 4.334300047316441e-05
Position 521: 4.006867092178673e-05
Position 75: 3.852637326715034e-05
Position 494: 3.6069372616389156e-05
Position 318: 1.4945605637091827e-05
Position 606: 1.3511665836603889e-05
Position 830: 1.3394560413411954e-05
Position 46: 9.64804476626123e-06
Position 979: 5.290300647714844e-06
Position 156: 4.897435734808884e-06
Position 339: 3.372502845532508e-06
Position 225: 3.2394570199019987e-06
Position 390: 2.845771653317038e-06
Position 68: 2.812803097063591e-06
Position 378: 1.8274882758705398e-06
Position 832: 1.6620321587414496e-06
Position 1162: 1.563450407311721e-06
Position 861: 1.3578039639264626e-06
Position 398: 1.1979163833405403e-06
Position 60: 2.3272995226281366e-07
Position 320: 2.645380078563617e-08
Position 342: 7.177686349508425e-09
Position 575: 1.7640432208565908e-10
Position 903: 8.895360562434917e-11
Position 910: 7.457164527503805e-11
Position 524: 3.3305267238324435e-11
Position 381: 2.0781806912989206e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 762: 0.7799813789407062
Position 332: 0.19157033435507034
Position 534: 0.1398648743165416
Position 722: 0.022710165754830338
Position 378: 0.015361158145372698
Position 506: 0.009863263263129071
Position 491: 0.00865533253616236
Position 796: 0.007816299897740648
Position 973: 0.006335164255362348
Position 348: 0.005781194423470601
Position 423: 0.0045888055261934695
Position 799: 0.004332102204911007
Position 200: 0.0027980791802448535
Position 1062: 0.0027173195722741666
Position 1198: 0.0024269446824135
Position 211: 0.0019753686003220433
Position 1124: 0.0018798040004810845
Position 345: 0.0014784063494380616
Position 1175: 0.0009185542339208569
Position 216: 0.0007290339689739942
Position 847: 0.0006908899023834501
Position 108: 0.0006275989473510979
Position 667: 0.0005654949555712048
Position 910: 0.00046338288046849496
Position 802: 0.0004488012389357321
Position 925: 0.0004249546434447155
Position 874: 0.00037918299410759024
Position 156: 0.0003552821590757955
Position 928: 0.00034640130595126994
Position 171: 0.000345066185507957
Position 1155: 0.00029704918627125506
Position 901: 0.0002687040007101164
Position 1087: 0.0002609350036614187
Position 536: 0.0002056078098475139
Position 1349: 0.00017660211163339197
Position 1380: 0.00017321887945945285
Position 275: 0.00015966722230674574
Position 701: 0.0001351428723353667
Position 1284: 0.000122231543006587
Position 238: 0.00010608107461456204
Position 780: 9.015870730326113e-05
Position 582: 8.679224055427753e-05
Position 563: 8.617167760354192e-05
Position 606: 6.199043468806023e-05
Position 1161: 5.902181609282939e-05
Position 1204: 4.204137943876485e-05
Position 991: 4.063811655553678e-05
Position 1019: 3.863440667299189e-05
Position 770: 3.490980171981858e-05
Position 979: 3.165628922494641e-05
Position 854: 3.165347747272726e-05
Position 993: 2.9563943431148428e-05
Position 436: 2.6109256460816115e-05
Position 1235: 2.5855650548208523e-05
Position 777: 2.5550739087521223e-05
Position 820: 2.0602832542058477e-05
Position 243: 1.9834764733921804e-05
Position 637: 1.620424604241687e-05
Position 272: 1.5495682711251152e-05
Position 1095: 1.3185259570039021e-05
Position 646: 1.2015144059367733e-05
Position 937: 1.0560984904454756e-05
Position 593: 9.65935797509716e-06
Position 112: 8.343689429633128e-06
Position 1036: 5.8657592019582386e-06
Position 1105: 5.644981304688102e-06
Position 218: 5.470508066636504e-06
Position 1242: 4.455678745276499e-06
Position 934: 4.146227502510973e-06
Position 454: 4.017029312917704e-06
Position 442: 3.909644626262133e-06
Position 811: 3.056846692571003e-06
Position 1331: 2.6732018578422573e-06
Position 177: 2.6638989523947877e-06
Position 573: 2.5461401966681622e-06
Position 997: 1.915463636985578e-06
Position 674: 1.219090314792307e-06
Position 1030: 9.891711018036861e-07
Position 240: 8.362607519821619e-07
Position 575: 3.625632115075388e-07
Position 289: 3.6255521537590347e-07
Position 259: 3.22429802768289e-07
Position 222: 2.57451176708112e-07
Position 612: 1.432548626762656e-07
Position 450: 1.066346810880812e-07
Position 355: 5.047182690968917e-08
Position 247: 2.8619771607165678e-08
Position 252: 3.8607698633140295e-09
Position 179: 2.883335372688466e-09
Position 357: 3.652974514773899e-10
