Gene = NTPCR
index = 967
Annotated 5SS: [  121  5096  5820 19495]
Annotated 3SS: [ 4932  5722 19284 27538]
SMsplice 5SS: [  121  5096  5820 13713 15686 17246 17487 18430 18652 19495]
SMsplice 3SS: [ 4932  5722 13563 15587 17160 17434 18268 18544 19284 27538]
top_k =  1000
Partition function (log Z): 0.11813022717613464

Sorted 5' Splice Sites (High to Low Probability):
Position 121: 0.9415845027576117
Position 17487: 0.8773342167137638
Position 13713: 0.844461219063456
Position 18430: 0.8209626992785947
Position 5820: 0.7059883385879774
Position 17246: 0.6850437582330532
Position 19495: 0.6317234843141913
Position 5096: 0.5493965182166284
Position 6206: 0.47196004586712925
Position 18652: 0.46391061038765974
Position 15686: 0.45464752603812325
Position 7283: 0.42132294470346776
Position 15690: 0.3742455149397202
Position 27685: 0.35853709742216056
Position 7423: 0.32851440797858
Position 5824: 0.2804280613805254
Position 7483: 0.26570432069380934
Position 14741: 0.260575377878117
Position 8745: 0.23256141012548162
Position 9356: 0.1868726327464132
Position 13004: 0.16691423408712808
Position 16003: 0.14891488878990702
Position 509: 0.14766614961080912
Position 30211: 0.13299437899867825
Position 14198: 0.10767311772393343
Position 16378: 0.10438537085816488
Position 8709: 0.10240373669095483
Position 4658: 0.10182605190565486
Position 23813: 0.0918871313249951
Position 19203: 0.08401852015136
Position 10098: 0.08364231551223021
Position 27583: 0.075278033729307
Position 16206: 0.07151746429545852
Position 898: 0.06684328627364046
Position 20705: 0.0632580097810353
Position 2584: 0.05251193135684859
Position 821: 0.052317145983633184
Position 24555: 0.04863792846545667
Position 7129: 0.04838740395482354
Position 8092: 0.044539865413557464
Position 3677: 0.038255536554304234
Position 16161: 0.036875901604092896
Position 18953: 0.0361078593210912
Position 19953: 0.03268443392941947
Position 19791: 0.031365803679489934
Position 13814: 0.02640288890896318
Position 19617: 0.02450082505018708
Position 14612: 0.021827702915508243
Position 19835: 0.02132072418932538
Position 3954: 0.019758351485862854
Position 20027: 0.01909902886576773
Position 19375: 0.018684719192840486
Position 20848: 0.016695033917506416
Position 14700: 0.016192222694879122
Position 14364: 0.016069455154743787
Position 13989: 0.01556876684218163
Position 16821: 0.015332714134433833
Position 12246: 0.014856127036555427
Position 7432: 0.014850795300864984
Position 19992: 0.014192863666363844
Position 6059: 0.014125925797099613
Position 21829: 0.013611974297102477
Position 16992: 0.0126508929829784
Position 30560: 0.012383466627950668
Position 12079: 0.01132041568374438
Position 3934: 0.01112331499205078
Position 5357: 0.010786973457280994
Position 24077: 0.010510300850556748
Position 5526: 0.010079891366702431
Position 7823: 0.010060017315251813
Position 2717: 0.009859821367270405
Position 85: 0.009491399824720512
Position 6201: 0.00947165995619752
Position 2162: 0.009277062074722732
Position 2380: 0.008978391548503247
Position 17321: 0.007707109214488506
Position 12616: 0.0077003311998312795
Position 15219: 0.007486006173207166
Position 11027: 0.006971103429104956
Position 560: 0.006582655004441402
Position 22971: 0.005955560350877047
Position 4180: 0.0057510096610579806
Position 19486: 0.005547230854918964
Position 20715: 0.005547172514527189
Position 11573: 0.005485218405477129
Position 4234: 0.004776187530568462
Position 4444: 0.004171390205209942
Position 845: 0.003968583052912525
Position 696: 0.0037173989746550657
Position 18617: 0.003631162372397356
Position 6369: 0.0033953364306611488
Position 12502: 0.0032190292746934824
Position 17553: 0.003163535126067104
Position 5546: 0.003099150779070755
Position 17525: 0.0025473998406835003
Position 399: 0.0025230506404594027
Position 1749: 0.0024044958556858082
Position 2701: 0.002345695259132714
Position 17557: 0.0023193156500716187
Position 2680: 0.002193740417723225
Position 522: 0.0021692179573812426
Position 5367: 0.0021564316933394027
Position 28023: 0.0021182495024322373
Position 5091: 0.0020921787322166173
Position 1076: 0.0020797357107506607
Position 17638: 0.002079499218258467
Position 21588: 0.002012799485315191
Position 4966: 0.001989629248683375
Position 20864: 0.001955008784530806
Position 7437: 0.001952569025351469
Position 18752: 0.0019087443117185806
Position 4875: 0.0017742517723693004
Position 16168: 0.001754827803931234
Position 833: 0.0015186712342766199
Position 441: 0.0015124142908369443
Position 4257: 0.0013550180053873077
Position 18327: 0.0012317868535730212
Position 19989: 0.0011787452716725722
Position 19179: 0.0011516270158510194
Position 5765: 0.0011000074808549488
Position 1156: 0.0010699095063424404
Position 5063: 0.0008723781487813792
Position 17610: 0.0007844419634645263
Position 27614: 0.0007414674632357179
Position 9477: 0.0007106841997625808
Position 2744: 0.0006329632960093203
Position 6955: 0.0006311887721172053
Position 3763: 0.0005855536134278268
Position 4971: 0.0005537223193412368
Position 5723: 0.0005320369386441717
Position 5019: 0.0004966861852185693
Position 682: 0.0004702099034606212
Position 7760: 0.0003961935415435275
Position 16304: 0.0003733298856883141
Position 14191: 0.0003730164064737161
Position 19613: 0.00036871724171552044
Position 152: 0.00035036763894094174
Position 9450: 0.0003381055697788243
Position 6219: 0.0003188415811589336
Position 4296: 0.0002457399511113557
Position 4987: 0.0002372470472991319
Position 4281: 0.00023234249502035497
Position 1240: 0.00016913010640099538
Position 6791: 0.00014498802177591812
Position 2374: 0.00014464056431609597
Position 6572: 0.0001436547236067988
Position 5828: 0.00014312196752356093
Position 5863: 0.00013928397524213065
Position 6016: 9.768254796925754e-05
Position 6712: 9.346325008850804e-05
Position 3056: 8.935240857174383e-05
Position 161: 6.385750645211024e-05
Position 337: 5.910176287162672e-05
Position 19317: 5.23780862123577e-05
Position 260: 4.627075945057874e-05
Position 595: 4.2892349022294276e-05
Position 471: 3.766711158295852e-05
Position 295: 3.237112769578541e-05
Position 1865: 1.650575150308599e-05
Position 27698: 1.5945661006771038e-05
Position 1000: 1.5918067989072972e-05
Position 7111: 1.3501291626391323e-05
Position 7414: 1.3275149407300135e-05
Position 2367: 1.3025624358645885e-05
Position 1327: 1.1201273143742621e-05
Position 835: 9.67479511367578e-06
Position 1022: 9.654654458598222e-06
Position 2108: 9.082834629402594e-06
Position 756: 9.078919754819439e-06
Position 12: 8.235287133472728e-06
Position 1932: 8.151363913874775e-06
Position 428: 7.2067488145012066e-06
Position 99: 5.842019352999711e-06
Position 872: 5.208611674465808e-06
Position 815: 4.715727015725377e-06
Position 272: 4.513167568227906e-06
Position 2183: 4.397143850517946e-06
Position 760: 3.831555523661066e-06
Position 526: 3.563920294300035e-06
Position 19139: 3.30013472541939e-06
Position 1236: 3.2394352418851813e-06
Position 476: 3.1532387646089864e-06
Position 1355: 3.1312759541273715e-06
Position 205: 2.999359697736421e-06
Position 411: 2.904067108877028e-06
Position 495: 2.3175244238186256e-06
Position 592: 2.180247984315278e-06
Position 2384: 1.9168383889204795e-06
Position 345: 9.503126958255411e-07
Position 195: 5.979813553204949e-07
Position 17538: 3.9658401009473916e-07
Position 190: 2.3287422777458908e-07
Position 276: 2.1678452356257886e-07
Position 235: 1.726154814428091e-07
Position 484: 9.331316451134374e-08
Position 101: 7.300496555574623e-08
Position 416: 2.7121927682329954e-08
Position 263: 5.2890821862918926e-09
Position 951: 2.641745654222846e-09
Position 502: 7.144373408549385e-10
Position 422: 6.010514948223032e-10
Position 570: 1.2110560837102861e-10
Position 425: 6.361979861093368e-11
Position 414: 2.2858097209994264e-12
Position 544: 1.9383043284174286e-14
Position 617: 1.7337707722357703e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5722: 0.9796597539391586
Position 27538: 0.9538345829747638
Position 15587: 0.8326304728714998
Position 18268: 0.8299244562721816
Position 17434: 0.7721747415280223
Position 13563: 0.7410721025734074
Position 17160: 0.6771555743771073
Position 19284: 0.5598329719321206
Position 4932: 0.5516256569350932
Position 18544: 0.4624461487611223
Position 6103: 0.45968738076567867
Position 8592: 0.3345750739088604
Position 14643: 0.25966193232723905
Position 7377: 0.23621716090613534
Position 7371: 0.23253924297841147
Position 7045: 0.15254444400198192
Position 12803: 0.1503616041505775
Position 16103: 0.1484136490076253
Position 31713: 0.144262068925972
Position 30155: 0.14050695487292364
Position 7024: 0.13859742716015572
Position 13487: 0.13130291523103438
Position 27859: 0.12174742836555318
Position 7335: 0.11334382319985249
Position 6927: 0.10751039013107966
Position 9253: 0.10633420978694695
Position 15941: 0.09267865485361444
Position 9280: 0.08136880849444586
Position 9744: 0.07921884218779245
Position 20625: 0.07724806898749709
Position 23700: 0.07609454434449205
Position 19399: 0.06971583624307347
Position 19049: 0.0669107197309126
Position 19875: 0.06622204187483696
Position 669: 0.06428259484158362
Position 414: 0.06349537084070157
Position 2454: 0.06295599788906014
Position 13984: 0.061873554115998805
Position 15897: 0.05249880204263592
Position 33044: 0.0472255480843814
Position 4600: 0.045777565573777025
Position 17316: 0.04442047520125816
Position 3598: 0.03907361137667706
Position 7115: 0.035386842284634325
Position 16066: 0.0338192258347187
Position 19750: 0.033793585516559206
Position 24345: 0.03282291044196958
Position 16300: 0.0326763857097461
Position 19262: 0.03200602339881789
Position 30490: 0.031549548751539626
Position 14144: 0.031389878902107184
Position 7926: 0.030580715695928972
Position 31118: 0.030140259991009836
