Gene = ZNF775
index = 1622
Annotated 5SS: [  58 9166]
Annotated 3SS: [ 9085 17176]
SMsplice 5SS: [  58 1797 9166]
SMsplice 3SS: [ 1645  9085 17176]
top_k =  1000
Partition function (log Z): -5.951831419673922

Sorted 5' Splice Sites (High to Low Probability):
Position 9166: 0.9991031347622138
Position 1797: 0.6494599110455195
Position 3488: 0.5199723284171044
Position 1254: 0.3597346505009224
Position 58: 0.3333659712457718
Position 5079: 0.33112546447544133
Position 724: 0.19659421122955714
Position 17364: 0.18252394291381166
Position 15163: 0.173396441739812
Position 2612: 0.1543644835061485
Position 1826: 0.1257244834862306
Position 16739: 0.10710097017953694
Position 7232: 0.08161355250293749
Position 4800: 0.07050111455508823
Position 2094: 0.06619915311099399
Position 3687: 0.06296040003298166
Position 664: 0.057420344048679524
Position 509: 0.05277769591264883
Position 5260: 0.048529010032338366
Position 1602: 0.036729610496048434
Position 16656: 0.03544544723816793
Position 3091: 0.03482709836557765
Position 1830: 0.03258158536633107
Position 16637: 0.030795162275957803
Position 1932: 0.023974868737819927
Position 8263: 0.023796770555010935
Position 15451: 0.022894316414198534
Position 329: 0.022880525649873397
Position 2759: 0.021509517917461442
Position 13341: 0.02126616328823568
Position 1229: 0.02034269838425844
Position 5902: 0.01830976974087873
Position 14172: 0.016476305350543185
Position 117: 0.014152636994069663
Position 10154: 0.013880345446982177
Position 10091: 0.01256322169028112
Position 2904: 0.01210164299222105
Position 674: 0.01095627244309591
Position 4900: 0.00989361802282943
Position 16578: 0.009203264659418684
Position 3679: 0.009140905557228822
Position 4767: 0.00909722367572874
Position 513: 0.008225886241824553
Position 4532: 0.007795940923385461
Position 2693: 0.007662815759042583
Position 2291: 0.006696464950969147
Position 5889: 0.006623592773461989
Position 8295: 0.006559615359837968
Position 1345: 0.00653498042378438
Position 4512: 0.006408952084759866
Position 1149: 0.006408010513917639
Position 1977: 0.006300488213806348
Position 3095: 0.0060313823426495425
Position 5056: 0.005949329617328245
Position 4716: 0.005842400252001829
Position 14476: 0.0056454268974127295
Position 2504: 0.005296159586225068
Position 5723: 0.005052016127143952
Position 4064: 0.004242176221001577
Position 781: 0.0042117147595685306
Position 299: 0.004081862951248514
Position 4151: 0.003812717848441992
Position 902: 0.003132523154898376
Position 4964: 0.003108170102620596
Position 16105: 0.0030645870870449543
Position 11440: 0.002741121497853943
Position 5083: 0.0027230276789879404
Position 1646: 0.002696732239129804
Position 10048: 0.0024581751674804583
Position 2537: 0.002344813704176889
Position 11169: 0.002286320029688276
Position 612: 0.002030325624799561
Position 2626: 0.0019515783607793435
Position 786: 0.0018898029562380819
Position 3675: 0.0017981312632815057
Position 17646: 0.0017871218542654698
Position 1347: 0.0017386130049234741
Position 16010: 0.0016686125090811695
Position 1535: 0.0015907321679855043
Position 5534: 0.0014394507534717812
Position 1116: 0.0010797731398484325
Position 1241: 0.0010557163747112377
Position 5884: 0.0008570533726320268
Position 7612: 0.0008439948100587405
Position 345: 0.0007949129842707674
Position 7596: 0.0007645666280982756
Position 598: 0.0007510977889011657
Position 569: 0.0006979953676073896
Position 1765: 0.0005370941631500301
Position 5380: 0.0005253584371370688
Position 1108: 0.0004164374991701111
Position 4539: 0.000332159386295193
