Gene = RAB29
index = 1107
Annotated 5SS: [ 174  614 2951 3975 4714]
Annotated 3SS: [ 359 2878 3792 4591 4992]
SMsplice 5SS: [ 614 2951 3975 4714]
SMsplice 3SS: [2878 3792 4591 4992]
top_k =  1000
Partition function (log Z): 1.6030104529663376

Sorted 5' Splice Sites (High to Low Probability):
Position 3975: 0.9837491251829409
Position 4714: 0.9422203018180016
Position 614: 0.8940656258268089
Position 2951: 0.8228553222423268
Position 174: 0.3447769171664446
Position 5141: 0.13508142363929768
Position 178: 0.11512971922134914
Position 1249: 0.0621857046174651
Position 1334: 0.058505081956525866
Position 5104: 0.055634912689976924
Position 6273: 0.05259284109984169
Position 3690: 0.03376214195691155
Position 7233: 0.028470981508283262
Position 2686: 0.023594262503419977
Position 845: 0.02290377396872351
Position 1013: 0.022485652868044
Position 2424: 0.022063358308730904
Position 607: 0.021356161395521597
Position 4838: 0.018194186576471295
Position 1008: 0.017808774828770368
Position 372: 0.014706995395883845
Position 4115: 0.013739463281442047
Position 239: 0.013589658366900499
Position 5080: 0.013423598186411251
Position 4434: 0.013216810413170759
Position 5092: 0.011163337092914434
Position 286: 0.009385988482540361
Position 5221: 0.00798581673660885
Position 118: 0.007337464548198085
Position 6309: 0.005939406272055742
Position 1438: 0.005893759832885266
Position 6353: 0.005750316152926936
Position 4745: 0.005373699673776099
Position 1850: 0.004325921483908847
Position 183: 0.0042971494990090625
Position 4273: 0.003698580920586871
Position 5109: 0.0032313295400721405
Position 3948: 0.002926041701569878
Position 73: 0.0027910288990724446
Position 7230: 0.002527191554791086
Position 6525: 0.0024889011425340297
Position 3613: 0.0021918735398581534
Position 45: 0.0017964312076095698
Position 6238: 0.001726896292388179
Position 7142: 0.0016282895467404812
Position 6681: 0.0012293935716321252
Position 3899: 0.0011148480350948748
Position 3097: 0.0010919105099940322
Position 3171: 0.0010076612039815781
Position 2288: 0.0008865801189094889
Position 4662: 0.0008771706003190254
Position 318: 0.0006188647033613608
Position 1064: 0.0005889685693371372
Position 6188: 0.0005863240970261773
Position 1838: 0.0005211341608681659
Position 7240: 0.0005157414904772383
Position 406: 0.0004957218013574121
Position 630: 0.0004947006697487935
Position 3194: 0.0004298243554064903
Position 4019: 0.00041825143587363863
Position 5150: 0.00041084705981708205
Position 4521: 0.0003971991180898831
Position 730: 0.0003908303688225094
Position 2956: 0.0003835031578919993
Position 4410: 0.0003651972844399319
Position 230: 0.00032055465323273214
Position 3219: 0.0003195889902381752
Position 5810: 0.00025852485108810103
Position 5131: 0.00022629374579398196
Position 376: 0.00021605309745349703
Position 1139: 0.00019360297872486
Position 3422: 0.0001337392392717738
Position 5324: 0.00012064194525008556
Position 168: 0.00010869342831522573
Position 6567: 0.00010635313301581394
Position 1143: 9.700330392032301e-05
Position 1779: 9.112274985842978e-05
Position 4031: 8.961714031945699e-05
Position 4225: 8.12769148904604e-05
Position 422: 6.288820456603593e-05
Position 1637: 6.216829664390466e-05
Position 3999: 6.168420785187693e-05
Position 3281: 6.074800472366828e-05
Position 7009: 5.915424534954163e-05
Position 4119: 5.4546681120145984e-05
Position 198: 5.328904397066749e-05
Position 1897: 5.2716504923692675e-05
Position 330: 5.2063850273258214e-05
Position 3249: 5.095027577519705e-05
Position 2403: 5.061911684022435e-05
Position 5189: 4.556098345375971e-05
Position 3324: 4.150000585879185e-05
Position 312: 4.132136885319638e-05
Position 2409: 3.070556213840631e-05
Position 5631: 2.814254413656004e-05
Position 600: 2.3864185638186234e-05
Position 1553: 2.310022061216612e-05
Position 1377: 2.2965354675552146e-05
Position 2690: 2.25780770682847e-05
Position 93: 2.1720673380394253e-05
Position 214: 2.0460120465533586e-05
Position 621: 1.984584347404667e-05
Position 5339: 1.9559896940526277e-05
Position 1226: 1.874857823516174e-05
Position 5648: 1.714335141808626e-05
Position 5598: 1.6105030391170726e-05
Position 995: 1.3330690402581e-05
Position 323: 9.035064627059391e-06
Position 1108: 8.767445845546807e-06
Position 5904: 8.72185476508059e-06
Position 559: 7.677045532316591e-06
Position 203: 7.033325325577842e-06
Position 350: 5.804452044939384e-06
Position 738: 5.1953563750494575e-06
Position 6549: 5.145171863721887e-06
Position 4718: 4.6672063091851266e-06
Position 116: 4.481436582452973e-06
Position 4636: 4.07168629732934e-06
Position 4641: 3.2887608760712813e-06
Position 688: 2.759504245205637e-06
Position 693: 1.9060771290417833e-06
Position 6330: 1.7802104209185863e-06
Position 4653: 1.66997491782904e-06
Position 77: 1.5937983277455799e-06
Position 113: 1.3144164978640855e-06
Position 526: 1.0340999356546733e-06
Position 140: 9.51777894177802e-07
Position 395: 6.147317900249276e-07
Position 4613: 5.220026144452533e-07
Position 523: 4.1477359667835123e-07
Position 762: 3.593918185048995e-07
Position 517: 3.5502302961061053e-07
Position 710: 2.8725137853611384e-07
Position 706: 2.118569095909468e-07
Position 718: 1.5397684039288798e-07
Position 806: 5.534988874229365e-08
Position 5842: 5.530890221587494e-08
Position 773: 2.4991865301521243e-08
Position 510: 1.603967759728115e-08
Position 5265: 7.172252526404304e-09
Position 1120: 4.291974848904942e-09
Position 30: 1.778547409090252e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3792: 0.9728120791074327
Position 4992: 0.6884104949419595
Position 4591: 0.4764758842027478
Position 4613: 0.4652611775694855
Position 2878: 0.4538337535688041
Position 2840: 0.25905183984135566
Position 6998: 0.25278396199514763
Position 487: 0.22413944317048073
Position 7326: 0.12320319211549599
Position 6118: 0.10717991457745894
Position 354: 0.09817483445204178
Position 2895: 0.09125404239801996
Position 915: 0.056461903635765455
Position 517: 0.055982040148282036
Position 6432: 0.04538803667806666
Position 1248: 0.036966409759246206
Position 3566: 0.03100197967574946
Position 285: 0.02404553617090243
Position 7141: 0.022887995215760595
Position 2221: 0.022802651695900462
Position 1082: 0.021671870224006254
Position 5531: 0.020413642793384115
Position 6187: 0.01787015478945616
Position 1190: 0.01618546037511262
Position 810: 0.014594508215205656
Position 541: 0.014061966149990342
Position 4074: 0.012760520115152694
Position 2616: 0.011921942602653066
Position 4551: 0.011054420719646255
Position 359: 0.010914452102738064
Position 6202: 0.010480818574722309
Position 3886: 0.010105247667163135
Position 2856: 0.009566606186419333
Position 2600: 0.009037136826747614
Position 4150: 0.008611826306153961
Position 734: 0.00830736186798558
Position 6597: 0.007699343322573364
Position 5054: 0.0069796829707104826
Position 2791: 0.006657287704248151
Position 3797: 0.006496893900871552
Position 4545: 0.005074859635275212
Position 5544: 0.004842246035944195
Position 497: 0.0046745683777719765
Position 1012: 0.004651774987269381
Position 4617: 0.00460389628670403
Position 1123: 0.004546248232782493
Position 395: 0.00356984797431082
Position 1674: 0.0035093057493033888
Position 7133: 0.0034702616183682877
Position 7158: 0.003458058412400181
Position 4521: 0.0029505341718013404
Position 756: 0.0029067938686834546
Position 1115: 0.002740308772402331
Position 4313: 0.002283871478463206
Position 5588: 0.0022009795888612046
Position 1154: 0.0021220037770858275
Position 419: 0.0019353914767483414
Position 1053: 0.0018637836173191961
Position 2168: 0.0018609817078048764
Position 3736: 0.0017337260904366648
Position 2563: 0.0016811990761080886
Position 976: 0.001617539548506623
Position 3531: 0.0015053451295863566
Position 2904: 0.0014603704453946345
Position 5751: 0.0014072324759691044
Position 6645: 0.0014021984762313568
Position 4316: 0.0012740146764646924
Position 1049: 0.001273552478661817
Position 3131: 0.0012368546351232887
Position 3665: 0.0012230442052373516
Position 4383: 0.0011612549567455387
Position 837: 0.001112383559426874
Position 1194: 0.0010709845978037634
Position 1095: 0.001037703212667667
Position 1504: 0.0010286456919680435
Position 3375: 0.00097985032591621
Position 4104: 0.0009516758059586599
Position 4641: 0.0009461218314020486
Position 4224: 0.0008885399690233926
Position 5701: 0.000847455598397664
Position 5221: 0.0007578904404927673
Position 4661: 0.000756786016535071
Position 7301: 0.0007505842320222162
Position 7330: 0.0007457771293961557
Position 3054: 0.0007434882650045118
Position 5290: 0.0007057574905990704
Position 4964: 0.0006791490678408269
Position 1330: 0.0006271239430464046
Position 576: 0.0006204566696903097
Position 1270: 0.0006097987204038643
Position 3584: 0.0005896450720907385
Position 4794: 0.0005781545190795598
Position 356: 0.000577077116477187
Position 3463: 0.0005621851358742346
Position 1333: 0.0005400116070156291
Position 2816: 0.0005361182643222196
Position 5628: 0.0004162558829525421
Position 4407: 0.00040984584476547273
Position 1031: 0.0004077986960162151
Position 5416: 0.00038471138820880265
Position 402: 0.00037678980522949635
Position 7355: 0.0003667040001707967
Position 4338: 0.00032447147621031766
Position 4174: 0.0003182695585668589
Position 564: 0.0003168524425566096
Position 1682: 0.000311805779446693
Position 5318: 0.0003097804324752963
Position 2197: 0.0003050098560163709
Position 1174: 0.0002989208079322126
Position 7181: 0.0002941676537972051
Position 1063: 0.00028986738571178236
Position 2150: 0.00028459580328291383
Position 404: 0.0002780673672611093
Position 973: 0.00022095828780882177
Position 5008: 0.00021690865509399593
Position 2127: 0.0002001974736902542
Position 5189: 0.00018867210671315982
Position 5244: 0.0001860700648375953
Position 4972: 0.00018317140675586538
Position 6617: 0.0001808584306190188
Position 7000: 0.00018001728010374674
Position 6092: 0.00017959074851836443
Position 799: 0.0001784832777607789
Position 5886: 0.00017609117262843956
Position 688: 0.0001735526388050372
Position 4248: 0.00016975134572481823
Position 3892: 0.0001606382003654094
Position 2454: 0.0001588530364094156
Position 4292: 0.00015708421819196253
Position 1628: 0.00015545034462627477
Position 5131: 0.00014511564888626064
Position 6073: 0.0001433828780803184
Position 4828: 0.00014176703966448128
Position 2464: 0.0001350702783045782
Position 3231: 0.00013157883903220423
Position 1407: 0.00012818856399367357
Position 2254: 0.0001188072005554234
Position 5027: 0.00011579367475198594
Position 948: 0.00011036987453222856
Position 581: 0.00010315431107726751
Position 7277: 0.00010269705485067138
Position 940: 0.0001014532012415729
Position 4211: 9.28644094427374e-05
Position 2228: 9.171717362310099e-05
Position 3028: 8.858775815892153e-05
Position 4923: 8.672200893932012e-05
Position 6458: 8.587909942768082e-05
Position 4807: 7.202729313842928e-05
Position 4994: 6.244609840741623e-05
Position 5591: 5.8788501716648946e-05
Position 4627: 5.7830896915525005e-05
Position 4342: 5.734411372366951e-05
Position 1517: 5.733183755998748e-05
Position 4734: 5.338709633013998e-05
Position 368: 5.1992594047439704e-05
Position 738: 5.1752644074260825e-05
Position 5389: 5.036679372393675e-05
Position 5225: 4.932803036666291e-05
Position 1257: 4.803706674073219e-05
Position 4467: 4.6103733662951004e-05
Position 432: 4.493758035742189e-05
Position 5356: 4.118851574237226e-05
Position 4156: 3.978076431664975e-05
Position 5030: 3.898418707525801e-05
Position 203: 3.680191802672533e-05
Position 3908: 3.5492569388282764e-05
Position 4742: 3.17048262258918e-05
Position 113: 2.5549603089834097e-05
Position 308: 2.191683754149825e-05
Position 675: 2.0680637184627895e-05
Position 4453: 1.915192821290573e-05
Position 4393: 1.528399559222036e-05
Position 844: 1.4147298545541196e-05
Position 1434: 1.3879797243501263e-05
Position 4646: 1.2714587483609016e-05
Position 1714: 1.1011933676468285e-05
Position 4023: 1.0926074137189872e-05
Position 2325: 1.0299171249455108e-05
Position 4318: 9.917444311695237e-06
Position 840: 6.090969502663069e-06
Position 214: 5.92556896946007e-06
Position 4670: 5.063303816080239e-06
Position 6155: 4.789029174764505e-06
Position 933: 4.397811167416533e-06
Position 304: 3.7229928204939256e-06
Position 317: 3.4538978600342874e-06
Position 549: 3.087993557069558e-06
Position 4427: 2.5465145279867696e-06
Position 826: 1.6947785694721797e-06
Position 1575: 9.248410341608118e-07
Position 1775: 8.849094823461316e-07
Position 122: 8.099974004821783e-07
Position 1205: 7.933323027439352e-07
Position 1637: 7.927112584570889e-07
Position 168: 5.984611539599237e-07
Position 218: 5.817481059459238e-07
Position 875: 5.738275372619831e-07
Position 140: 5.073665167767045e-07
Position 364: 4.895669175095822e-07
Position 587: 3.48808073386369e-07
Position 238: 2.0908260027149036e-07
Position 248: 2.0760582283088705e-07
Position 979: 1.690857909430156e-07
Position 154: 1.037373032491117e-07
Position 262: 9.90599978791288e-08
Position 330: 7.040144798581468e-08
Position 600: 6.404178329461813e-08
