Gene = AC096644.1
index = 19
Annotated 5SS: [ 40 341]
Annotated 3SS: [ 312 4652]
SMsplice 5SS: [805]
SMsplice 3SS: [4279]
top_k =  1000
Partition function (log Z): -11.838971484383679

Sorted 5' Splice Sites (High to Low Probability):
Position 1435: 0.25715555389352485
Position 805: 0.2062545756339643
Position 685: 0.15400764938689712
Position 190: 0.12470624808715378
Position 1408: 0.10099912680960725
Position 1994: 0.10019558495525888
Position 500: 0.09295649724984842
Position 1254: 0.09128720239251123
Position 2208: 0.06723650406258828
Position 1516: 0.05969896933740912
Position 836: 0.05897669427114644
Position 341: 0.0569284362992714
Position 464: 0.056905189402538976
Position 1061: 0.052196690515527125
Position 156: 0.016750807796315534
Position 801: 0.01454487715711415
Position 924: 0.014515080317496888
Position 3814: 0.013593727875247425
Position 119: 0.011704669018611618
Position 1096: 0.008635984662093952
Position 1614: 0.00740969352599183
Position 528: 0.006417127584429623
Position 151: 0.00251603583056797
Position 1894: 0.002014111831071002
Position 2622: 0.001998957471131272
Position 303: 0.0017268194310675273
Position 627: 0.0011962998626236726
Position 439: 0.0011444625310841976
Position 2749: 0.001117081754803101
Position 2755: 0.000950506377307163
Position 3914: 0.0007467745238695
Position 823: 0.0003304495001031519
Position 80: 0.00023775878386133833
Position 226: 0.00021703046724343367
Position 629: 0.0001923642997500847
Position 143: 0.00018526712568917998
Position 1038: 0.00016488050279000468
Position 1065: 0.00014128306436592288
Position 10: 0.00011412468810019669
Position 1033: 9.917079133805573e-05
Position 1340: 8.936864784580756e-05
Position 949: 4.854693182095291e-05
Position 291: 4.328146371322887e-05
Position 344: 4.1031108038317334e-05
Position 1689: 3.8743488294194844e-05
Position 504: 3.4973531529539884e-05
Position 946: 2.056153734078014e-05
Position 284: 1.9603880715178976e-05
Position 307: 1.7481802164942575e-05
Position 1628: 1.7083352383055595e-05
Position 908: 1.6807195672420497e-05
Position 2071: 1.1333924170467238e-05
Position 194: 6.558591801284537e-06
Position 1077: 6.222153972572571e-06
Position 541: 4.118924435308635e-06
Position 584: 2.360469233390943e-06
Position 1202: 2.0986190846995093e-06
Position 995: 1.5105726106137448e-06
Position 2441: 1.4829193719795338e-06
Position 920: 1.4744505427298874e-06
Position 247: 1.1091446225288217e-06
Position 843: 9.743833950759839e-07
Position 66: 6.713367271372881e-07
Position 862: 5.556727303247406e-07
Position 431: 4.1686457834135526e-07
Position 576: 3.9249200772755166e-07
Position 83: 2.877071342785011e-07
Position 166: 2.1729742666162892e-07
Position 532: 1.8421769218226318e-07
Position 745: 1.4878203177518274e-07
Position 448: 1.4191261707060194e-07
Position 482: 1.203792227315688e-07
Position 470: 1.0039868446485527e-07
Position 351: 9.013024601960887e-08
Position 543: 5.32994773025454e-08
Position 589: 1.6649926832944165e-08
Position 1659: 1.530217708512191e-08
Position 371: 1.114070815207214e-08
Position 393: 9.250171892638439e-09
Position 180: 2.216766941294725e-09
Position 786: 7.852217727060831e-10
Position 569: 2.7422149658209802e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4279: 0.5037811229798003
Position 1325: 0.25519510900537073
Position 1887: 0.14616292401331177
Position 2602: 0.10046690807675958
Position 3767: 0.09061074655737857
Position 1192: 0.07175786876873724
Position 2171: 0.04792062354287991
Position 1126: 0.0409542736188792
Position 2105: 0.032255106080133475
Position 1627: 0.024238004067848373
Position 1727: 0.023954649793628685
Position 4395: 0.02272349692822591
Position 3696: 0.022115848426464083
Position 2317: 0.02022999642566022
Position 1178: 0.01928349761350115
Position 1781: 0.01882887985296106
Position 3600: 0.017934249342608892
Position 932: 0.01498300264167555
Position 2891: 0.009791994150556472
Position 2138: 0.009516050292243346
Position 3479: 0.009279265629081367
Position 1893: 0.00803984128827418
Position 213: 0.006734176593905755
Position 1371: 0.005389906125260614
Position 4359: 0.0052783751178373806
Position 1844: 0.005062128346522868
Position 2396: 0.004514329805085919
Position 684: 0.004073263593025342
Position 4436: 0.003289904643102317
Position 735: 0.002768350468411483
Position 2024: 0.0025178751530287847
Position 1500: 0.002400316578857768
Position 3148: 0.0022752622287982396
Position 2475: 0.002241416390065737
Position 1270: 0.002223560397494759
Position 2114: 0.001809475817411926
Position 881: 0.0018088392375431024
Position 3504: 0.0017773623321206229
Position 1968: 0.0014765752922276149
Position 2759: 0.0014566888736654777
Position 2247: 0.0013499699323086312
Position 1253: 0.0013211373704835334
Position 1356: 0.001244383536133325
Position 2152: 0.0011887434184092351
Position 503: 0.0011570924086052893
Position 3029: 0.0010679430416215472
Position 1276: 0.0009768158924863828
Position 614: 0.0009489997288274128
Position 1868: 0.0008359264141707791
Position 1329: 0.000835714888051729
Position 1239: 0.0006681545359571865
Position 2969: 0.0006634755223747119
Position 1287: 0.0006242004139827009
Position 344: 0.000553542253527364
Position 2566: 0.0005353326263477433
Position 598: 0.0005223059092347309
Position 1327: 0.0004250752184709228
Position 3115: 0.0004222167067156012
Position 1077: 0.00041269037838708366
Position 3571: 0.00039231489051695255
Position 2054: 0.00038912028247241174
Position 4652: 0.00038696062557384944
Position 1406: 0.00035698724840282675
Position 651: 0.0003562351051079493
