Gene = TAF13
index = 1373
Annotated 5SS: [  82 1016 9868]
Annotated 3SS: [  936  9769 11308]
SMsplice 5SS: [  82 1016 9868]
SMsplice 3SS: [  936  9769 11308]
top_k =  1000
Partition function (log Z): -2.819425926961742

Sorted 5' Splice Sites (High to Low Probability):
Position 82: 0.9528981218644995
Position 1016: 0.9368899796920245
Position 9868: 0.9040320431294574
Position 2912: 0.45949949372244026
Position 7126: 0.16254277455702373
Position 2953: 0.07786712505657696
Position 11547: 0.06260927306651251
Position 257: 0.0501401312238269
Position 11402: 0.04486346280970842
Position 1923: 0.03868397299473445
Position 1727: 0.03784893899597264
Position 2870: 0.03761478270682587
Position 606: 0.026537143579689473
Position 9931: 0.01962577356095877
Position 34: 0.01875508060810228
Position 5315: 0.01783852156116092
Position 10875: 0.017612015465468304
Position 2153: 0.014650534820872462
Position 10707: 0.011301002520243401
Position 986: 0.011165887120186001
Position 2725: 0.009649535785293208
Position 9650: 0.008757054166909863
Position 4335: 0.00834087075797735
Position 4341: 0.00771711748586458
Position 10342: 0.0076059962515921875
Position 3851: 0.007358546576115012
Position 1498: 0.006141888770221181
Position 2762: 0.005777252349491858
Position 11392: 0.005618855681178316
Position 4210: 0.005329138796173006
Position 9490: 0.003962364282344493
Position 4205: 0.0030301839859915333
Position 2961: 0.0030244532953764
Position 10982: 0.0021569290791218633
Position 408: 0.002117658299130599
Position 1583: 0.0019548485071490913
Position 9051: 0.0017766745800081546
Position 261: 0.001262462321299038
Position 977: 0.0010098035982837798
Position 234: 0.0008348556407334066
Position 6776: 0.0007963547512638476
Position 801: 0.0007490010598079465
Position 2405: 0.0006600912651704754
Position 10028: 0.0006387144334466885
Position 1918: 0.0005876482526427334
Position 6613: 0.0005176016643829441
Position 161: 0.00045671933747759574
Position 3146: 0.00044584565377370065
Position 3131: 0.00044221128705186597
Position 11340: 0.00043972642177467485
Position 3039: 0.00042333511114062643
Position 11570: 0.00042320286560834956
Position 2772: 0.0003868812519085465
Position 1380: 0.00035460006077240897
Position 1732: 0.0003445739354848842
Position 1020: 0.0003384186214570999
