Gene = ISCA1
index = 718
Annotated 5SS: [  152  8341 10523]
Annotated 3SS: [ 8286 10416 16337]
SMsplice 5SS: [  152  8790 10523 11366 16419]
SMsplice 3SS: [ 8696 10416 11306 16337 17293]
top_k =  1000
Partition function (log Z): -1.6829601649713486

Sorted 5' Splice Sites (High to Low Probability):
Position 10523: 0.9928069123161049
Position 152: 0.88343534592428
Position 16419: 0.8808243157171579
Position 11366: 0.8402407643039813
Position 8790: 0.6652789963388062
Position 4795: 0.4968815163903962
Position 1224: 0.4658761700050373
Position 8341: 0.3506131529218315
Position 2829: 0.2917241842909977
Position 16878: 0.251314052522571
Position 16072: 0.21796976246262761
Position 11092: 0.17968385872186116
Position 12518: 0.1548114643431797
Position 13915: 0.12621206520123382
Position 6610: 0.12568170189728686
Position 10154: 0.08747398104674632
Position 3333: 0.07401095787169398
Position 4723: 0.04789169548625334
Position 1462: 0.0458961724289376
Position 107: 0.04502521438180599
Position 561: 0.044160622699235846
Position 16703: 0.031174101495987032
Position 2474: 0.028098036224828555
Position 17049: 0.02596072380334151
Position 15430: 0.02232296638376121
Position 8766: 0.02136862706237386
Position 13923: 0.020484372971391777
Position 1727: 0.01955102931238446
Position 7829: 0.014357675036033645
Position 16839: 0.013740191108337631
Position 1491: 0.013136104020760193
Position 1434: 0.012566796360231988
Position 16889: 0.012077575962837598
Position 9590: 0.011773785082028762
Position 787: 0.011627256150728783
Position 9156: 0.009700232910531627
Position 2631: 0.009430617627400157
Position 10329: 0.00936791848113218
Position 16696: 0.009068092924365606
Position 8009: 0.008434317322757066
Position 8785: 0.008421507989767853
Position 14402: 0.008053809268768707
Position 3324: 0.006870343347738111
Position 16508: 0.006866287576636838
Position 10926: 0.00547312792194626
Position 493: 0.005470087863977244
Position 10771: 0.005217826783314147
Position 13927: 0.00514742775679932
Position 1839: 0.004821629812486303
Position 11025: 0.0037827717923793187
Position 16610: 0.0037812133765465854
Position 16892: 0.0029809516291924706
Position 16881: 0.0024016975646741177
Position 10958: 0.0020207832121668648
Position 16585: 0.0019046860146578258
Position 712: 0.001883229088204762
Position 7266: 0.001809385715102085
Position 3549: 0.001744584359105591
Position 1468: 0.0014874481385036584
Position 669: 0.001283137303926283
Position 429: 0.0008692628754136354
Position 11546: 0.0008318073843784086
Position 10072: 0.0007741996900826637
Position 6019: 0.0007296764926287972
Position 7780: 0.0006280783440811712
Position 11838: 0.0004477496747832619
Position 98: 0.000407332278078626
Position 3158: 0.00038184747753638553
Position 3969: 0.0002675706409067607
Position 404: 0.00025908466577129907
Position 951: 0.00024320859603250449
Position 73: 0.0002167436064787906
Position 11403: 0.0002035580783405327
Position 2796: 0.000198918131676202
Position 2387: 0.0001404794049305948
Position 703: 0.00013961858447614594
Position 1383: 0.00011017409970434509
Position 338: 0.00010300216426930732
Position 216: 9.213149612720962e-05
Position 534: 9.080500686260148e-05
Position 12711: 8.910616484191121e-05
Position 518: 8.79776423182659e-05
Position 479: 7.513814862242029e-05
Position 816: 5.544309148782614e-05
Position 894: 4.1511197970917094e-05
Position 2415: 3.595108494093952e-05
Position 1286: 3.1624690107439246e-05
Position 195: 3.13164232190597e-05
Position 570: 2.7020019897073632e-05
Position 1203: 2.409643157590984e-05
Position 256: 2.3509514615949018e-05
Position 1191: 2.1751770432528798e-05
Position 156: 1.5194997467995796e-05
Position 86: 1.2637104600148556e-05
Position 527: 1.0471042793580334e-05
Position 383: 1.0384722375028544e-05
Position 1841: 1.012436116782939e-05
Position 1754: 8.576358262368862e-06
Position 809: 7.3262372744552994e-06
Position 1216: 3.7197228242758557e-06
