Gene = CSPG5
index = 415
Annotated 5SS: [ 2196  3960  8107 11722]
Annotated 3SS: [ 2863  7917 11564 18030]
SMsplice 5SS: [ 318 3028 3419 8107]
SMsplice 3SS: [ 2863  3354  7917 18030]
top_k =  1000
Partition function (log Z): 0.3372355898944708

Sorted 5' Splice Sites (High to Low Probability):
Position 3419: 0.9816434630658238
Position 8107: 0.9038641594703274
Position 3028: 0.7591608288448778
Position 11722: 0.4697322619747071
Position 1610: 0.43181444475128145
Position 318: 0.3639001366228797
Position 15276: 0.32541948800418985
Position 160: 0.3108297561522179
Position 8428: 0.2871435995169199
Position 15014: 0.22973540200213172
Position 15338: 0.22042127458990265
Position 11856: 0.20793864715661362
Position 2428: 0.20508483267417724
Position 3960: 0.19682630872277143
Position 13216: 0.19542873264649493
Position 11641: 0.1713438190905368
Position 2704: 0.1379050291663438
Position 903: 0.13341712609467776
Position 1224: 0.1317270447979052
Position 13896: 0.09664436331315784
Position 293: 0.09479931443315032
Position 3049: 0.08970429588845213
Position 13408: 0.08603325023803293
Position 14870: 0.0825817205768001
Position 236: 0.07333924440505
Position 15990: 0.06360275748712975
Position 13741: 0.06249034290816207
Position 11823: 0.06025298309442347
Position 1563: 0.05891756639623416
Position 13784: 0.0553762843096228
Position 9322: 0.05109334247613206
Position 7985: 0.05031389704277771
Position 18143: 0.04923466308234507
Position 3879: 0.047489128723340907
Position 13959: 0.04708573021664588
Position 1798: 0.045160467139830386
Position 14994: 0.03399134494179353
Position 7990: 0.03353117067582692
Position 2196: 0.028426911180748055
Position 8138: 0.022843281873417918
Position 1876: 0.020125837643579107
Position 1768: 0.019753591884487682
Position 3289: 0.018854278478757442
Position 558: 0.01784885041764913
Position 1155: 0.014950994109273653
Position 2393: 0.014612729375520009
Position 15484: 0.013726143054816776
Position 9443: 0.013632432316630317
Position 1772: 0.01189832451412288
Position 3002: 0.011634610608739205
Position 11917: 0.011572694381223146
Position 8307: 0.011537838018554304
Position 2399: 0.010035361686518687
Position 75: 0.009880254620061974
Position 10207: 0.009610815625487034
Position 9318: 0.00952763923213876
Position 6583: 0.008524740277956024
Position 2200: 0.008358099799768318
Position 18234: 0.008019199496507342
Position 3163: 0.007843268044795711
Position 996: 0.006761142292966848
Position 13865: 0.006566282928485295
Position 7772: 0.005637887693007198
Position 120: 0.005634733648976821
Position 633: 0.005156281057482806
Position 5652: 0.004907131417151903
Position 14832: 0.0048917876675328145
Position 15982: 0.004631069671375309
Position 15977: 0.004477230937497424
Position 13585: 0.003959558450223036
Position 6228: 0.003500579027679339
Position 9854: 0.0031675790232265195
Position 929: 0.002902002341179149
Position 11298: 0.0027383381057861688
Position 1624: 0.002489228679050121
Position 3638: 0.0024686395328975697
Position 2488: 0.002381390920740265
Position 466: 0.002213151032341383
Position 13171: 0.0022024490210810245
Position 13182: 0.0020418449800371856
Position 2902: 0.0019868235852353654
Position 16990: 0.0019834128910587705
Position 13538: 0.0019202768560286094
Position 286: 0.0018850268484896246
Position 1848: 0.0018646493856031765
Position 2546: 0.0018169721976212146
Position 2356: 0.0016930073856575767
Position 2347: 0.0016164318523588994
Position 2083: 0.0014592527880658715
Position 2867: 0.0014102791072434131
Position 245: 0.0013675945881854586
Position 2560: 0.0013388493648148027
Position 229: 0.0013270195576243354
Position 8097: 0.0012411028616912004
Position 7479: 0.0010929106909953728
Position 18220: 0.0010233665153343242
Position 2282: 0.000999450771965403
Position 5402: 0.0009807842319288008
Position 5629: 0.0009688256275784021
Position 468: 0.0008540412352391801
Position 2274: 0.0008214121072989455
Position 16905: 0.0007990717275517779
Position 2734: 0.0007396398851458305
Position 7573: 0.0006293533932552305
Position 7460: 0.0005249818351270079
Position 188: 0.0004775761449857273
Position 1724: 0.0004595644636933189
Position 1774: 0.0004296806291504821
Position 3039: 0.00042177902889398963
Position 1018: 0.00041293130906778613
Position 2350: 0.0003975621014965444
Position 2755: 0.00037689245677765854
Position 1776: 0.0003731163597401626
Position 276: 0.0003704418312058869
Position 1746: 0.00033823017318016044
Position 683: 0.00027014748811008863
Position 2377: 0.00022864002150872585
Position 738: 0.00022197272515713933
Position 3631: 0.00020926537835395782
Position 2624: 0.00020253549780051424
Position 601: 0.00020080367792232054
Position 3097: 0.0001843195862503834
Position 10054: 0.0001765333141713051
Position 2659: 0.0001704785453756455
Position 3425: 0.00014942712180616963
Position 1355: 0.00014814910203594678
Position 571: 0.00013114312996778134
Position 1074: 0.00012572491298080594
Position 1455: 9.603474072208173e-05
Position 933: 8.265685566254821e-05
Position 8111: 8.227009989624214e-05
Position 8575: 8.083675477510056e-05
Position 2884: 6.297041232112919e-05
Position 2573: 6.0392472094030115e-05
Position 1802: 5.567167311033287e-05
Position 922: 5.001313801334183e-05
Position 1680: 4.634408285791077e-05
Position 2711: 4.296555076433668e-05
Position 8144: 4.0163073645596255e-05
Position 3456: 3.771573732153052e-05
Position 1505: 2.904845641336918e-05
Position 1288: 2.73886535206626e-05
Position 3756: 2.384112373715465e-05
Position 807: 2.3455268302064785e-05
Position 454: 2.0843857761910623e-05
Position 1245: 1.5070277883261167e-05
Position 5339: 6.87112729891385e-06
Position 472: 6.256669470065965e-06
Position 907: 4.884540896331615e-06
Position 339: 4.557455746234194e-06
Position 543: 3.4254238130448937e-06
Position 1614: 3.3662311810611714e-06
Position 73: 3.2356083101709036e-06
Position 952: 2.3177727647644645e-06
Position 1105: 1.5423499632558996e-06
Position 819: 1.4657222864108639e-06
Position 1033: 1.1195532744573507e-06
Position 37: 8.815581780398382e-07
Position 1132: 7.433236396259944e-07
Position 1496: 6.309165167132395e-07
Position 1129: 4.098477951852409e-07
Position 346: 1.4032881748548438e-07
Position 322: 1.101147725523911e-07
Position 771: 1.0325699346068637e-07
Position 843: 9.950126682352317e-08
Position 218: 8.638518912000012e-08
Position 79: 2.592127926244891e-08
Position 960: 2.403392983622239e-08
Position 384: 2.3386810952722355e-08
Position 64: 1.9304143619743916e-08
Position 309: 1.4762811619532711e-08
Position 82: 7.4424080395521e-09
Position 363: 5.814014858263014e-09
Position 85: 5.735896115050504e-10
Position 475: 6.537235995737521e-11
Position 485: 1.110307912540504e-12
Position 297: 5.888085825083067e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9753202630794289
Position 2863: 0.8801243084653548
Position 18030: 0.845765197344099
Position 7917: 0.7915394304749195
