Gene = ALG6
index = 75
Annotated 5SS: [   98  3470 29008 34754 36952 38810 39537 43742 44472 46557 48368 51851
 61212 61537]
Annotated 3SS: [ 3180 28922 34663 36862 38726 39471 43555 44335 46470 48282 51779 61142
 61337 69232]
SMsplice 5SS: [   98  3698 24080 29008 34754 36952 48368 51851 61537]
SMsplice 3SS: [ 3519 23909 28922 34663 36862 48282 51779 61337 69232]
top_k =  1000
Partition function (log Z): -33.94277733531449

Sorted 5' Splice Sites (High to Low Probability):
Position 3698: 0.9336754784087714
Position 98: 0.4027476230957245
Position 275: 0.3636401963903163
Position 8653: 0.3513304933380329
Position 1407: 0.3490762382923371
Position 3470: 0.28205541384229693
Position 1593: 0.2626214692328299
Position 2587: 0.11284882545263272
Position 3399: 0.07724769762046294
Position 601: 0.0703888241949275
Position 18390: 0.05199302705162294
Position 1608: 0.038124521253396805
Position 631: 0.01665431153309026
Position 148: 0.01651361026022695
Position 895: 0.014376784040590028
Position 3336: 0.012536570132148117
Position 3436: 0.012135693747354882
Position 120: 0.010379407366675511
Position 3350: 0.010149825207324534
Position 2855: 0.006727806953553695
Position 3136: 0.006229222637015856
Position 9650: 0.00522018653606669
Position 6469: 0.003984608674344135
Position 2859: 0.0039361166266820985
Position 266: 0.003892978571201978
Position 3315: 0.0030187191447730863
Position 733: 0.00291880002700267
Position 10287: 0.0021425338281204046
Position 1981: 0.001849031244126354
Position 823: 0.00176941067860111
Position 792: 0.0016255037453850086
Position 270: 0.0016210805951728992
Position 11133: 0.0012970031962446368
Position 10648: 0.0012758058562028001
Position 486: 0.0011224765618869559
Position 288: 0.001088355691417428
Position 490: 0.0010834014605423106
Position 3412: 0.0009386677544643835
Position 1561: 0.000811458327666988
Position 1147: 0.0008092069607015963
Position 259: 0.0006705093841292089
Position 3285: 0.0006288555033992288
Position 1256: 0.0005858998225273026
Position 11526: 0.0005546202740989218
Position 11568: 0.0003862168665622574
Position 3915: 0.00037795814653309844
Position 1524: 0.0002836074540945501
Position 1191: 0.00027759029968335336
Position 5695: 0.0002333319431041804
Position 1906: 0.00017416345373061652
Position 196: 0.00015719564377843578
Position 2508: 0.00011051553605254283
Position 2834: 0.00010328451635068203
Position 535: 9.97100632136054e-05
Position 722: 9.236340501576096e-05
Position 437: 8.629216485153476e-05
Position 1520: 7.75978793860307e-05
Position 140: 7.751380526778715e-05
Position 1006: 7.662122428358558e-05
Position 2288: 6.582473129971714e-05
Position 9608: 6.30337676527544e-05
Position 442: 5.9040140739088587e-05
Position 2464: 5.867949147716989e-05
Position 342: 4.008343327127401e-05
Position 454: 3.121937371099732e-05
Position 10041: 2.582873578437941e-05
Position 7515: 2.3184847023559236e-05
Position 662: 2.2232702833380105e-05
Position 4504: 1.941813214514269e-05
Position 593: 1.406061879574096e-05
Position 1274: 1.3185053007262457e-05
Position 1174: 1.0763522707509063e-05
Position 881: 8.176785371127532e-06
Position 2158: 5.934916973885015e-06
Position 3670: 5.858700301460521e-06
Position 138: 3.2263083320224096e-06
Position 439: 3.1175925710896596e-06
Position 4293: 1.7391405670935072e-06
Position 319: 4.4809422637822013e-07
Position 9137: 3.566808987450337e-07
Position 8004: 2.5730659820949847e-07
Position 444: 1.891512352574332e-07
Position 3882: 1.6589061279149666e-07
Position 294: 1.3058376278455877e-07
Position 522: 1.1837087724868984e-07
Position 297: 1.0175306185517049e-07
Position 640: 8.085827481606535e-08
Position 678: 7.318940737186116e-08
Position 18: 5.619554221342278e-08
Position 615: 1.7132382534088247e-08
Position 814: 8.33668817199304e-09
Position 333: 1.3719379030468607e-09
