Gene = RABL3
index = 1110
Annotated 5SS: [   76 11842 32758 36538 44115 48385 52089]
Annotated 3SS: [11749 32627 36422 43963 48312 52049 52648]
SMsplice 5SS: [   76 11126 11842 29996 32758 36538 44115 48385 48812 49046]
SMsplice 3SS: [11021 11749 29819 32627 36422 43963 48312 48676 48903 52648]
top_k =  1000
Partition function (log Z): -3.3489586433268728

Sorted 5' Splice Sites (High to Low Probability):
Position 36538: 0.9968655828259766
Position 11842: 0.995649314564079
Position 29996: 0.9532847539290142
Position 48385: 0.9425510357652392
Position 76: 0.8121587284572501
Position 11126: 0.8019383768742666
Position 49046: 0.6769517053637392
Position 32758: 0.6447775424199909
Position 44115: 0.6420207222699322
Position 24073: 0.5417255916211665
Position 48812: 0.5396663713466493
Position 19223: 0.5226159666182599
Position 49684: 0.4940536839189665
Position 36791: 0.4789570410938112
Position 24006: 0.4582743986833532
Position 52737: 0.3899149676156119
Position 33835: 0.2633762851658441
Position 8106: 0.25490584644392306
Position 23039: 0.24211963306447523
Position 45698: 0.2267222186856047
Position 23208: 0.19549744106831504
Position 4011: 0.1832318661405588
Position 54: 0.1814685347362862
Position 54040: 0.14452297195975053
Position 43831: 0.120706882391303
Position 779: 0.11850420577670649
Position 52011: 0.11544886539672163
Position 30761: 0.10906607648532307
Position 23163: 0.1046087154652435
Position 3633: 0.10247059070638426
Position 49871: 0.09272449966135086
Position 43009: 0.05869525470911658
Position 48368: 0.05458391291943178
Position 53892: 0.04942120705902893
Position 13236: 0.04538320069424409
Position 54255: 0.041439985319820356
Position 55523: 0.039037719598921036
Position 23342: 0.032294013668916544
Position 53722: 0.030256765507474383
Position 4876: 0.029632442698401554
Position 1771: 0.028924330844096832
Position 1802: 0.025537616525126927
Position 3988: 0.025004231830240132
Position 11628: 0.023088986719389734
Position 48938: 0.021213411052745854
Position 12496: 0.018463322659854918
Position 8408: 0.017055487756819414
Position 2507: 0.015385779017764209
Position 6006: 0.015199167426201223
Position 32751: 0.014093447982060275
Position 49041: 0.013908423154960272
Position 23521: 0.010623936236909949
Position 53052: 0.0101701157308621
Position 9747: 0.010157981802120039
Position 15339: 0.009309710726250354
Position 52476: 0.008530433559402148
Position 1297: 0.008196523087671687
Position 11291: 0.00805199519183717
Position 8366: 0.007108252002402306
Position 14254: 0.006880059598755474
Position 11424: 0.00668014661534782
Position 15359: 0.0065583642788076685
Position 8606: 0.006436295920048177
Position 12403: 0.0061886950928660206
Position 50529: 0.00595261799909169
Position 52081: 0.005490869416577236
Position 29923: 0.005395096723326639
Position 19767: 0.004715740058961188
Position 51468: 0.004588568791017172
Position 50719: 0.00458706264300009
Position 49907: 0.004446197928269679
Position 11977: 0.004303943294258096
Position 16520: 0.004193813698797127
Position 52089: 0.0038880705049614394
Position 11103: 0.003768080749242055
Position 22578: 0.003660378774409921
Position 49370: 0.0036556912608731607
Position 20510: 0.0032322201179041153
Position 1723: 0.003174363410241373
Position 267: 0.0031074009626262875
Position 3534: 0.0029649783725686574
Position 20491: 0.0029342978232490225
Position 4349: 0.0028319774501528554
Position 9815: 0.002559459798060043
Position 4499: 0.0021321362259204505
Position 44154: 0.0021259649761858025
Position 11324: 0.0020606339461377403
Position 3968: 0.0019422198555810468
Position 676: 0.0016719805520378876
Position 8612: 0.001549884227567194
Position 7399: 0.001494247051471745
Position 2162: 0.0013250023837176358
Position 1441: 0.0013108727157093293
Position 13049: 0.0012904662117436995
Position 1095: 0.0009627602168591855
Position 49085: 0.0009185079314269781
Position 9262: 0.0007633428524299406
Position 10288: 0.0005630576284734151
Position 3016: 0.0005439098555378244
Position 48: 0.000531736470979346
Position 36527: 0.0005201413922603972
Position 10748: 0.000492719938514252
Position 3610: 0.0003719297923231252
Position 8589: 0.0003664760973349328
Position 11836: 0.00022247576191299854
Position 316: 0.0002136992517883551
Position 14722: 0.0001826031340916208
Position 15138: 0.0001819684465122008
Position 15040: 0.00016932286454996972
Position 1063: 0.00014240423691642688
Position 1354: 0.00011837783693403212
Position 126: 0.00011364978209148807
Position 343: 8.922835230356128e-05
Position 15166: 7.747524800345336e-05
Position 12524: 5.730973679394016e-05
Position 13267: 5.508594766049735e-05
Position 600: 5.202124044888766e-05
Position 528: 5.1067604215689056e-05
Position 1631: 5.036828495512454e-05
Position 15085: 4.623422200737638e-05
Position 1680: 3.239331946628319e-05
Position 287: 2.965561729220372e-05
Position 992: 2.2805668096385285e-05
Position 1688: 1.9478488357869496e-05
Position 1152: 1.6471968277257197e-05
Position 273: 1.3595900961614807e-05
Position 12811: 1.2807786395503281e-05
Position 585: 1.1834817938913774e-05
Position 12791: 1.027330861342669e-05
Position 1318: 1.0218960950930268e-05
Position 419: 9.659134838871297e-06
Position 1384: 8.934960646975224e-06
Position 2243: 8.838325176067726e-06
Position 1555: 7.967844141681494e-06
Position 505: 6.509976778521472e-06
Position 39336: 6.215630376595957e-06
Position 650: 5.601068117107531e-06
Position 582: 4.9075855718963986e-06
Position 427: 4.671894720917209e-06
Position 2200: 4.561051944662979e-06
Position 60: 4.479265367958172e-06
Position 760: 3.581694550418042e-06
Position 1479: 3.162314013367029e-06
Position 398: 2.945940560930595e-06
Position 12271: 2.821886379170334e-06
Position 1708: 2.423109401565059e-06
Position 491: 2.1483844902091997e-06
Position 1445: 1.8528664611952789e-06
Position 13192: 1.810759733878137e-06
Position 1752: 1.4032743808651982e-06
Position 2333: 1.3806421997007989e-06
Position 1436: 1.3393548991566029e-06
Position 13468: 1.2353264745220209e-06
Position 393: 1.2196660622410578e-06
Position 1135: 1.2028309868901602e-06
Position 62: 1.0942621451972793e-06
Position 233: 1.064046059129242e-06
Position 244: 1.0129221110763845e-06
Position 1310: 9.593026051341866e-07
Position 682: 8.345551760688358e-07
Position 1764: 8.25257904837519e-07
Position 1987: 8.182860934594598e-07
Position 1452: 6.679366411891061e-07
Position 1839: 6.57199611559619e-07
Position 2235: 6.385951939895931e-07
Position 477: 5.40750892085472e-07
Position 348: 3.5231980818413036e-07
Position 1058: 2.81451327548286e-07
Position 231: 2.7770373992980995e-07
Position 341: 2.562387968390849e-07
Position 1394: 2.452894743792102e-07
Position 629: 1.9881735411131362e-07
Position 1307: 1.805608868641875e-07
Position 184: 1.4723604493029402e-07
Position 118: 1.2311403506465304e-07
Position 431: 1.029210984506682e-07
Position 405: 9.659198124725546e-08
Position 11876: 7.560627291436772e-08
Position 11818: 5.197953955609009e-08
Position 1060: 4.420631306761557e-08
Position 4: 3.2219695525808426e-08
Position 470: 1.1177916768934179e-08
Position 457: 5.232210434222079e-09
Position 2475: 3.1072989274418718e-09
Position 664: 2.0184115426276444e-09
Position 717: 6.036828299346176e-10
Position 554: 4.903085806136615e-10
Position 750: 4.573385654519239e-10
Position 258: 1.1040063782049389e-10
Position 679: 9.86682314569707e-11
Position 412: 9.548630864436345e-11
Position 785: 5.834872261348185e-11
Position 255: 2.1364107418191767e-11
Position 35: 1.2125232473775005e-11
Position 837: 5.273953682373938e-12
Position 22: 1.3589342773393694e-12
Position 175: 1.9332680839383803e-14
Position 723: 1.188374790223923e-14
Position 12758: 2.4433467529775487e-15
Position 12377: 2.2670435750336535e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 48312: 0.997462467759034
Position 36422: 0.997386888157349
Position 29819: 0.958679850652341
Position 11749: 0.897831551980829
Position 11021: 0.8057064576235087
Position 32627: 0.6588709904020511
Position 43963: 0.644146687246118
Position 48903: 0.5877775145144584
Position 52648: 0.5684507981815333
Position 23979: 0.5435616920859502
Position 36671: 0.4696145139528392
Position 48676: 0.4675251323757782
Position 23907: 0.45643829821856957
Position 55394: 0.3847668726046235
Position 23125: 0.3430241120894779
Position 8054: 0.26599375275141274
Position 33610: 0.2633762851658441
Position 49602: 0.2627184048826458
Position 49471: 0.2538761418315998
Position 22911: 0.2421196330644751
Position 19060: 0.21835724201540993
Position 45638: 0.20058833814574709
Position 54013: 0.18362935465220623
Position 19136: 0.17810239496816477
Position 53806: 0.17015877291333778
Position 55620: 0.13731242331140772
Position 43524: 0.12071080645335058
Position 51902: 0.12019620943572089
Position 575: 0.11011622581711751
Position 48834: 0.10982135077112068
Position 30568: 0.1090661403018052
Position 3467: 0.1048972648831157
Position 11701: 0.09305331031040712
Position 3914: 0.09265733925126346
Position 19016: 0.07300078972166671
Position 49820: 0.0651125516273832
Position 42876: 0.05869525470911658
Position 3869: 0.058443034162208425
Position 53891: 0.05386173844839151
Position 18916: 0.05315553991301851
Position 53972: 0.04931602897433166
Position 48715: 0.04767858179642876
Position 52935: 0.04698122501380765
Position 53546: 0.04545037304024191
Position 11230: 0.03640234017192016
Position 1542: 0.03371308728874388
Position 3850: 0.02745332182874875
Position 45595: 0.026261075915130286
Position 49754: 0.0230105315285871
Position 1685: 0.022000506291210593
Position 13125: 0.01871836579149225
Position 4732: 0.015590142811454252
Position 2382: 0.01475367313875375
Position 15249: 0.014552467882997046
Position 48492: 0.01395549627824828
Position 9662: 0.012717441600180086
Position 13169: 0.012136596336016749
Position 5812: 0.011932004073164942
Position 55639: 0.011541037334010941
Position 12303: 0.010778027583440961
Position 3940: 0.010097390971647188
Position 4692: 0.009933994429428728
Position 52433: 0.008925382554027804
Position 8462: 0.008352656244950303
Position 48652: 0.008324153188652967
Position 53241: 0.00821829546066387
Position 7865: 0.008098255996019892
Position 48973: 0.007958957864875315
Position 13144: 0.007407773885767295
Position 3899: 0.007326894425458191
Position 1208: 0.007151163001499427
