Gene = UQCRH
index = 1533
Annotated 5SS: [ 190 5497 6686]
Annotated 3SS: [ 5469  6523 12920]
SMsplice 5SS: [ 190 6414 6686]
SMsplice 3SS: [ 6265  6523 12920]
top_k =  1000
Partition function (log Z): -4.517550987783581

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9880764646609618
Position 6686: 0.9668162069158306
Position 6414: 0.909532247544556
Position 5497: 0.31668697916033656
Position 622: 0.15911207732468086
Position 5513: 0.12221921668555008
Position 419: 0.09668743455979578
Position 550: 0.05713916899059495
Position 1088: 0.04622721192585314
Position 651: 0.026215402210132115
Position 581: 0.019635879002575067
Position 10526: 0.016525449407874853
Position 10558: 0.01584285935766079
Position 1653: 0.01485222074474999
Position 10984: 0.014674621828860753
Position 12381: 0.014530275318454756
Position 12822: 0.013523367786933893
Position 5247: 0.011202802464522639
Position 9680: 0.01107503624500087
Position 5540: 0.011042848439951729
Position 6203: 0.009335227130301783
Position 9378: 0.0092783125480275
Position 7254: 0.009127512182427636
Position 3577: 0.00886053781892107
Position 6611: 0.006810628742429797
Position 4041: 0.006758322776624825
Position 9138: 0.006680049955552019
Position 3692: 0.006067886396221587
Position 1464: 0.005499912187780539
Position 8783: 0.0054520474907866915
Position 13050: 0.005014756669575528
Position 7734: 0.004985917981590924
Position 4563: 0.004233421029163858
Position 4702: 0.004117758611305858
Position 1609: 0.0038392326931547247
Position 12642: 0.00382290646634472
Position 6436: 0.0038084035720877224
Position 5981: 0.0028889826227745333
Position 7899: 0.0027822867166425597
Position 1909: 0.0027041896057704677
Position 5653: 0.0026326710172480546
Position 6810: 0.0026022312899576837
Position 11755: 0.0025925881221034322
Position 12394: 0.002524901274401587
Position 4046: 0.0024475479624283
Position 5651: 0.0022437217344653186
Position 10907: 0.0021303837111483754
Position 6690: 0.0020411817804339987
Position 9133: 0.0019529914572917555
Position 9370: 0.0019023245662846133
Position 479: 0.0016817244661688645
Position 9358: 0.0015272813259487633
Position 882: 0.0014834399144504334
Position 410: 0.0013995098736550651
Position 91: 0.0013779898868686066
Position 5529: 0.0013721219106027673
Position 4765: 0.0012034781012592954
Position 3045: 0.001192013675318849
Position 1723: 0.0011648154581449944
Position 3914: 0.0011590510410175402
Position 7889: 0.0010096580317563184
Position 11159: 0.0009749620996541179
Position 9430: 0.0008901788552409834
Position 86: 0.0006928768566408852
Position 8276: 0.0006827095693975665
Position 8898: 0.0006407608078383753
Position 658: 0.000563875948569958
Position 1322: 0.0005586042897519297
Position 4013: 0.00048302443282302897
Position 7222: 0.0004738298788869252
Position 12516: 0.0004595823563929508
Position 1279: 0.00042533774894964327
Position 4456: 0.0004161080693620743
Position 2072: 0.00032404441236133453
Position 3650: 0.0002818940848719064
Position 6441: 0.0002546236794570948
Position 8754: 0.00025141173875255636
Position 404: 0.0002429237037396902
Position 1283: 0.00022155021775577507
Position 10360: 0.00022127845560275332
Position 10712: 0.00021673168306915854
Position 348: 0.00020860811455787492
Position 1763: 0.00019530004922604227
Position 9362: 0.00018926630843900692
Position 1295: 0.00017721178020043245
Position 4568: 0.00017614204449290584
Position 4769: 0.00017441239773614213
Position 624: 0.0001374857142019779
Position 3238: 0.00012017944610537564
Position 3870: 0.00011689835351354937
Position 455: 0.00011366768502101759
Position 2501: 0.00010663792574646844
Position 4033: 9.805548162809173e-05
Position 1552: 7.842936056022281e-05
Position 4975: 6.395381952532255e-05
Position 1034: 6.353545569831934e-05
Position 3474: 6.082734064178975e-05
Position 1941: 6.073096372339775e-05
Position 1549: 4.868131775683275e-05
Position 4508: 4.645299863177344e-05
Position 295: 4.559340306202166e-05
Position 5682: 3.478187561643007e-05
Position 5704: 3.2676366124182936e-05
Position 64: 2.5524176918334835e-05
Position 413: 9.328482624324695e-06
Position 1099: 8.537262387475266e-06
Position 898: 8.12684817709529e-06
Position 1257: 6.163942591428282e-06
Position 51: 5.313647482429603e-06
Position 6957: 4.754228191912641e-06
Position 735: 4.671871516879815e-06
Position 666: 4.637526949139272e-06
Position 450: 4.1327636544053156e-06
Position 1326: 3.3874619053701665e-06
Position 7379: 3.000820561586574e-06
Position 435: 2.654187750978924e-06
Position 1213: 2.3109176852962547e-06
Position 6717: 2.0006063998734498e-06
Position 700: 1.818640487105171e-06
Position 11: 1.484868483855482e-06
Position 490: 1.2329413839771001e-06
Position 11154: 1.1409112506887573e-06
Position 6701: 1.0819860348900837e-06
Position 6726: 9.740551251500911e-07
Position 483: 7.232995766203081e-07
Position 472: 3.857236140516439e-07
Position 111: 2.5374195098680643e-07
Position 626: 2.092764446903728e-07
Position 126: 1.4320995878964758e-07
Position 343: 8.845520582259363e-08
Position 281: 8.841950903406205e-08
Position 13: 8.321276639377475e-08
Position 440: 5.8980662664570836e-08
Position 99: 2.9672568581883817e-08
Position 373: 2.35422875982304e-08
Position 304: 2.2621980014606642e-08
Position 109: 5.3383667486836205e-09
Position 504: 4.331825842693453e-10
Position 317: 8.162742740547168e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6523: 0.975689800462454
Position 6265: 0.8524853823037952
Position 12920: 0.8058237013658716
Position 5469: 0.4570185795500037
Position 337: 0.143410999975219
Position 512: 0.10583197232607243
Position 479: 0.04593773606650011
Position 10388: 0.043936627681949184
Position 6338: 0.04226215534829956
Position 9290: 0.038509207494364116
Position 7530: 0.03036419638345836
Position 10791: 0.021038859999128117
Position 1442: 0.01960470873477016
Position 293: 0.019588341798030706
Position 12690: 0.01904976252543074
Position 775: 0.01762296797478065
Position 6269: 0.016018043227033086
Position 9612: 0.01599555931908658
Position 8983: 0.013838886179881563
Position 361: 0.012652500045429262
Position 3514: 0.012555480689973851
Position 12551: 0.01165859983438721
Position 6539: 0.01021535608155646
Position 7159: 0.010075200556338856
Position 8655: 0.009575198820618898
Position 12275: 0.009547088195315998
Position 6114: 0.009429517036258226
Position 549: 0.008446468850960027
Position 5090: 0.007862305746925364
Position 11574: 0.007571215050101922
Position 799: 0.006957363243891889
Position 6876: 0.006610235971830526
Position 413: 0.006587877701184072
Position 12178: 0.006537353843498175
Position 966: 0.005846016477217565
Position 7047: 0.005526295080218975
Position 12459: 0.005455841650910743
Position 3941: 0.005444159350320376
Position 1368: 0.005411663700171545
Position 1017: 0.005264042011395652
Position 7021: 0.005140124010213374
Position 13129: 0.005014756669575534
Position 4296: 0.004952524331488991
Position 11565: 0.004527828941863399
Position 7682: 0.004523541967145381
Position 6764: 0.0043447621564923055
Position 544: 0.004273118359564227
Position 12477: 0.004194970818954653
Position 3842: 0.004097860142390592
Position 13083: 0.004071260575765853
Position 450: 0.0037015574069992428
Position 936: 0.0033303589033552303
Position 10288: 0.003298381135212039
Position 12291: 0.0031197801856834638
Position 617: 0.002942983108865472
Position 939: 0.002824955890923645
Position 6384: 0.002768968912500203
Position 12028: 0.0025301414114815295
Position 7188: 0.002525507799088679
Position 8180: 0.0023227638803424307
Position 1831: 0.0021784219567828693
Position 8658: 0.002172043774979286
Position 1161: 0.0021250012285440687
Position 8343: 0.0018558333008317086
Position 7622: 0.0018052145412811923
Position 10928: 0.0017865793973215424
Position 580: 0.001731099030220354
Position 5152: 0.001708118213178284
Position 8804: 0.001702152785958713
Position 4631: 0.0016280938230575292
Position 7982: 0.001444873601447331
Position 5192: 0.0013451201179754404
Position 10441: 0.001251473580871147
Position 10808: 0.0012481578396689459
Position 9749: 0.0012263699337958663
Position 8315: 0.001136956593103602
Position 9575: 0.0010356370553096415
Position 8006: 0.0010337253937983766
Position 10352: 0.001029904972003975
Position 4558: 0.0009578517535038226
Position 990: 0.0009001799046965948
Position 12998: 0.0008970479238729976
Position 6856: 0.0008723898610701087
Position 9550: 0.0008326663817653745
Position 3437: 0.0008027807385354046
Position 5812: 0.000802376122964791
Position 8830: 0.0007796383108821669
Position 9240: 0.0007735818627467185
Position 12592: 0.0007706993839424337
Position 12747: 0.0007580263452724007
Position 4508: 0.000718754127921571
Position 8183: 0.0007162947227715498
Position 529: 0.0007018896244969301
Position 12848: 0.0006832114751529439
Position 274: 0.0006682010200152245
Position 3918: 0.0006679445873909854
Position 6170: 0.0006554506215919906
Position 5375: 0.0006503505590977731
Position 8710: 0.0005967120149756026
Position 4660: 0.0005858721074695571
Position 3598: 0.0005818629455319536
Position 12977: 0.0005748859669883454
Position 10615: 0.0005645045444096138
Position 2924: 0.0005592461146435707
Position 3967: 0.0005289730117332822
Position 12060: 0.000516238592926314
Position 3595: 0.00046936671950052365
Position 621: 0.00045853878126235503
Position 11849: 0.00045522812492785844
Position 1031: 0.00045360502406160405
Position 6100: 0.0004453461443596979
Position 4635: 0.00044467223346280027
Position 11335: 0.0004332718426558074
Position 8509: 0.0004052598097271521
Position 4417: 0.000392052196278973
Position 9579: 0.00037360843267029986
Position 6632: 0.0003536784978069114
Position 9247: 0.00033064158754775937
Position 4567: 0.00031818102317854487
Position 5282: 0.0003173170557328206
Position 9524: 0.00031486841833881904
Position 3201: 0.00030690931851722183
Position 8684: 0.0003066624359748298
Position 5637: 0.000299283475009524
Position 7104: 0.0002980730341400526
Position 5065: 0.00028725838644355145
Position 11262: 0.000278910297435167
Position 3459: 0.00027456272545592586
Position 418: 0.0002713588718838724
Position 4602: 0.00026212970055438154
Position 5598: 0.00025093364230434844
Position 2927: 0.00024672100069888153
Position 304: 0.0002444031440158632
Position 9024: 0.0002341352916783346
Position 3299: 0.00023169757875144957
Position 1848: 0.00022917586305915228
Position 1789: 0.00021533994236727118
Position 9162: 0.00020752519823375668
Position 7508: 0.0002013275390075617
Position 3757: 0.00019599786836990016
Position 7699: 0.00018983692676678222
Position 3004: 0.00018978063599734706
Position 483: 0.00018965638611550788
Position 9766: 0.0001877365108113155
Position 5771: 0.00018338024327254422
Position 5258: 0.00018115039124127593
Position 6854: 0.00017789155562463813
Position 5698: 0.00016928909422337832
Position 2843: 0.00016665458659078454
Position 7826: 0.0001644235473606052
Position 7833: 0.00015775310156291208
