Gene = THG1L
index = 1397
Annotated 5SS: [ 435 1848 3549 4738 6798]
Annotated 3SS: [1670 3378 4648 6689 8123]
SMsplice 5SS: [ 435 1848 3378 3549 4738 6798]
SMsplice 3SS: [1670 3302 3473 4648 6689 8123]
top_k =  1000
Partition function (log Z): -0.7512623174742492

Sorted 5' Splice Sites (High to Low Probability):
Position 3549: 0.9509481861853656
Position 1848: 0.9308497545216659
Position 3378: 0.8711539306667601
Position 4738: 0.8665354429981501
Position 435: 0.7121814692709453
Position 6798: 0.6923331217272345
Position 7538: 0.4256976094408762
Position 5656: 0.12856298063868443
Position 351: 0.10508530304394423
Position 538: 0.07441098503108137
Position 2540: 0.068777738568187
Position 8307: 0.06734233862232337
Position 86: 0.06011136766844292
Position 5726: 0.040185483666387314
Position 5926: 0.03606375103381659
Position 5879: 0.034965093233695725
Position 6114: 0.03432152915906139
Position 4565: 0.030098919532417504
Position 130: 0.02926426295879121
Position 1419: 0.028382487130987018
Position 3604: 0.02353028000073983
Position 3361: 0.022701371149609153
Position 9326: 0.021470978476585457
Position 6520: 0.01139780686885942
Position 6064: 0.00964786018902454
Position 1779: 0.008734893145334379
Position 2594: 0.007962069765152579
Position 9342: 0.007206212389372605
Position 3220: 0.007030465805474249
Position 8390: 0.0064032118917428625
Position 7857: 0.006046614011897188
Position 355: 0.005219782128934641
Position 7216: 0.004727546332436966
Position 6306: 0.00461672256939438
Position 9649: 0.004098321574101686
Position 309: 0.003843426262949098
Position 6883: 0.0035175271292389727
Position 5019: 0.0034357382363704348
Position 5196: 0.0034168199616270867
Position 813: 0.003004185426829782
Position 1797: 0.0026997995141714126
Position 557: 0.0025516704791525035
Position 1371: 0.0023463313696443556
Position 3977: 0.0022962813745237474
Position 1736: 0.0022767193967719573
Position 546: 0.0022015384626835922
Position 36: 0.002179101476555807
Position 1534: 0.002162646535908192
Position 262: 0.0021406989797456513
Position 3573: 0.0020778980198789356
Position 8301: 0.0020684452819887365
Position 5029: 0.0020391053130869715
Position 5602: 0.0020114338449958445
Position 7503: 0.001889281616811916
Position 3496: 0.001626057369688493
Position 4784: 0.0015730585279935545
Position 529: 0.0013951174949674663
Position 5721: 0.001391576749332683
Position 403: 0.0013768986302006047
Position 182: 0.0013578810529965844
Position 6611: 0.0013212282075762357
Position 8043: 0.0013062880772654085
Position 4405: 0.0012943462959097867
Position 1201: 0.001252359473209298
Position 4021: 0.0012352037480091486
Position 6497: 0.0011293928120940644
Position 4904: 0.00109135686176933
Position 2569: 0.0010237151116643845
Position 1194: 0.0010096607726564157
Position 4382: 0.0009450476778095055
Position 6145: 0.0008414221888079306
Position 680: 0.0008081456581839907
Position 268: 0.0007709820986145861
Position 7531: 0.0007333452868702736
Position 1790: 0.0007199964613821361
Position 246: 0.0007017339283766965
Position 505: 0.0006985522285043575
Position 6614: 0.0006543646668153659
Position 5560: 0.000613791380755003
Position 9260: 0.0005805144427119284
Position 2321: 0.0005514633466022284
Position 1671: 0.00049220763599633
Position 685: 0.00042116466232257875
Position 2262: 0.00039598258241685576
Position 2717: 0.0003667088845394616
Position 5901: 0.0003665858082699179
Position 6228: 0.000339251764430042
Position 6271: 0.00033814421619400076
Position 6320: 0.00032911654295233366
Position 4504: 0.0003242350435315353
Position 1544: 0.0003176798087092224
Position 1456: 0.00030525274822631917
Position 4500: 0.00030405544100171606
Position 1228: 0.00026102324612510937
Position 6764: 0.00024917718075130233
Position 626: 0.00024392716482851955
Position 2147: 0.0002411096758205385
Position 2127: 0.0002284312082673636
Position 3868: 0.00021625085568100275
Position 257: 0.00021246444502353144
Position 6829: 0.00020917139369466933
Position 1771: 0.00019117648670071664
Position 2481: 0.0001904007870018061
Position 4777: 0.0001809306304286291
Position 1747: 0.00017065162733291507
Position 620: 0.00015850949915907343
Position 239: 0.00015423636701732786
Position 5642: 0.00013774277994413518
Position 1973: 0.00013523002527433698
Position 6310: 0.00013521391191829025
Position 4245: 0.0001348063430031356
Position 3576: 0.00012619824902959683
Position 1182: 0.00012184277238802558
Position 4249: 0.0001028930790569224
Position 2978: 0.00010256558781042214
Position 5863: 9.901493069035861e-05
Position 4515: 9.431850286432936e-05
Position 1809: 9.265233607680666e-05
Position 345: 9.223009756514661e-05
Position 7042: 9.097648597508226e-05
Position 2461: 9.075751966549005e-05
Position 7055: 8.649616759481798e-05
Position 3700: 7.351222809468222e-05
Position 1830: 7.237555794772506e-05
Position 799: 7.019124060944546e-05
Position 3670: 6.958946967817133e-05
Position 4577: 6.911815897469872e-05
Position 5341: 6.723408690920925e-05
Position 699: 6.239298537105668e-05
Position 807: 6.204175670939584e-05
Position 4426: 5.946035480710147e-05
Position 3133: 5.8675701674137016e-05
Position 1156: 5.152188409211825e-05
Position 723: 5.1246718670910194e-05
Position 3463: 4.5925779488255685e-05
Position 5701: 4.390532450423586e-05
Position 1967: 4.1432961752299496e-05
Position 842: 3.703440672468999e-05
Position 2247: 3.587325462741181e-05
Position 1322: 3.253055238369894e-05
Position 2175: 3.232149665255064e-05
Position 79: 3.2006386809599296e-05
Position 2024: 2.995282840902809e-05
Position 2518: 2.9908146451538795e-05
Position 3943: 2.7876068137842277e-05
Position 3947: 2.668751677568195e-05
Position 4520: 2.5459485948478216e-05
Position 2673: 2.4351247668745858e-05
Position 3658: 2.396611880878191e-05
Position 1956: 2.2615671258699913e-05
Position 3723: 2.2060171862254763e-05
Position 1129: 1.9943209911360675e-05
Position 400: 1.9493990312368013e-05
Position 3332: 1.6481814248528767e-05
Position 962: 1.3994488968345563e-05
Position 406: 1.3984086070397309e-05
Position 643: 1.1804114982032236e-05
Position 651: 1.13647442402071e-05
Position 3836: 1.1165216237704774e-05
Position 3912: 1.0546800382210211e-05
Position 860: 1.0395210851620485e-05
Position 4454: 9.43663255836388e-06
Position 5180: 8.838763293733685e-06
Position 3606: 7.838735001451683e-06
Position 523: 7.284843530773629e-06
Position 1557: 7.231971702170595e-06
Position 4417: 6.709400703225789e-06
Position 3382: 6.649532997955801e-06
Position 775: 6.50373498842862e-06
Position 4004: 5.937545785721153e-06
Position 3693: 5.182673420926036e-06
Position 3922: 5.121582896691354e-06
Position 672: 4.740816615568629e-06
Position 590: 4.379798945142538e-06
Position 3933: 4.211231497284133e-06
Position 716: 4.191635346535073e-06
Position 5333: 3.920957136542841e-06
Position 3303: 3.914007999758553e-06
Position 4102: 3.382844701371568e-06
Position 3888: 3.2146064173167696e-06
Position 3494: 3.085973745137177e-06
Position 4118: 2.921142575576658e-06
Position 3314: 2.631136271783851e-06
Position 2915: 1.7736181645897408e-06
Position 1996: 1.6952257315475995e-06
Position 2071: 6.003134338386055e-07
Position 4649: 2.023958537730524e-07
Position 4714: 1.4203311195882795e-07
Position 4843: 1.1273447193024903e-07
Position 237: 1.0189716260236672e-07
Position 5907: 4.5239377329208874e-08
Position 5970: 4.514491762924659e-08
Position 4615: 2.3074260046590963e-08
Position 713: 9.189351365514294e-09
Position 826: 7.441560636905032e-09
Position 457: 2.4392512507637563e-09
Position 1950: 1.1998135530698833e-09
Position 603: 4.076610492485989e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3473: 0.9736388134134096
Position 4648: 0.8655282299724616
Position 3302: 0.841429376853076
Position 1670: 0.7138399060440573
Position 8123: 0.6917249864947107
Position 6689: 0.6753046357283711
Position 7384: 0.1910947588694194
Position 7337: 0.135282627395504
Position 10176: 0.11547491159286341
Position 5549: 0.11453378881291319
Position 1722: 0.10784273839913879
Position 1709: 0.0988621882580417
Position 5811: 0.05926574910171994
Position 3275: 0.05562630021159567
Position 9195: 0.047221055820965904
Position 2318: 0.04029873147619143
Position 5787: 0.040174228330328104
Position 2344: 0.03422647689315908
Position 10060: 0.03281274774244504
Position 7424: 0.032587110988550654
Position 7470: 0.031915627776032955
Position 9456: 0.030628478418093873
Position 7508: 0.029429947236819826
Position 5459: 0.026987453707382834
Position 6045: 0.026678114762960385
Position 8473: 0.02612721259462964
Position 6471: 0.024933298491948506
Position 7652: 0.022374733913892532
Position 305: 0.020903868060377483
Position 6610: 0.019363459805531516
Position 4507: 0.018579974681453552
Position 7648: 0.01837504805879922
Position 5594: 0.016546530454848035
Position 1404: 0.015134376214583124
Position 4836: 0.013955564592078867
Position 4319: 0.013024802641602511
Position 8746: 0.012608608043185402
Position 5559: 0.01243933827818617
Position 8683: 0.012437867073371939
Position 1743: 0.012114173657488484
Position 7530: 0.01152105415059467
Position 8470: 0.0101142618108695
Position 7605: 0.007335300692709363
Position 7046: 0.007051368967543719
Position 4458: 0.006247318774662815
Position 242: 0.005968359744989139
Position 8537: 0.005339489248319831
Position 1631: 0.004834885937535636
Position 6705: 0.004447859526739498
Position 4955: 0.004065220771001424
Position 4675: 0.003945133492485829
Position 8514: 0.003397216139967431
Position 9473: 0.0033638829962375494
Position 3077: 0.0033631361263249883
Position 8795: 0.003261512943861655
Position 3785: 0.002884418227425783
Position 8979: 0.00266500183048372
