Gene = CIART
index = 372
Annotated 5SS: [  76 1091 1338 1962 2166]
Annotated 3SS: [ 664 1261 1882 2053 3888]
SMsplice 5SS: [  76 1091 1338 1962]
SMsplice 3SS: [ 918 1239 1882 3888]
top_k =  1000
Partition function (log Z): 4.221360801757676

Sorted 5' Splice Sites (High to Low Probability):
Position 1962: 0.9664292017749307
Position 76: 0.9539286190676147
Position 1338: 0.9475268050012318
Position 1091: 0.8955451257539057
Position 2166: 0.6607892841026658
Position 4079: 0.2328008727300599
Position 2627: 0.1250473722661942
Position 4223: 0.0955303048368357
Position 281: 0.056759318125465245
Position 2193: 0.04836480742952802
Position 3286: 0.04171289616206843
Position 2559: 0.040064530539703394
Position 825: 0.03318316694683025
Position 1756: 0.02656103613127711
Position 1105: 0.02029568130003096
Position 1053: 0.015571394270240116
Position 3660: 0.012776601636755728
Position 1023: 0.012126005771343387
Position 2935: 0.011657269880229198
Position 181: 0.010133120037397757
Position 3774: 0.009352824716317962
Position 3290: 0.00832060807392904
Position 939: 0.007912518168398601
Position 2082: 0.006209324774344531
Position 512: 0.005053698854094941
Position 671: 0.004382285037954227
Position 409: 0.003149953480725423
Position 801: 0.003005053758473963
Position 685: 0.002765433405080397
Position 975: 0.002599201354592369
Position 552: 0.00224560639173408
Position 518: 0.0022172133534091787
Position 1191: 0.002171285324408534
Position 1712: 0.002080601911668284
Position 105: 0.002012109793523419
Position 2641: 0.0018645282108149634
Position 394: 0.001815003137750972
Position 329: 0.0017120873146035792
Position 2780: 0.0016600606376312274
Position 268: 0.001440411607569747
Position 1933: 0.001387934945661999
Position 3039: 0.0013551340887933035
Position 1160: 0.0013467128312653486
Position 285: 0.0012511617971445968
Position 5: 0.0010732548545809323
Position 152: 0.0009682531888962288
Position 932: 0.000885802346889964
Position 794: 0.0008467421843094156
Position 3674: 0.0007343885212767125
Position 2220: 0.0007240722054355898
Position 2692: 0.0007114564087203458
Position 4453: 0.0006079464957139048
Position 405: 0.0006063200463911946
Position 3383: 0.0005109630516557957
Position 163: 0.0005008143497572107
Position 2812: 0.0004810611016760879
Position 113: 0.00030145920055399346
Position 450: 0.0002751614763399934
Position 1369: 0.0002586666251740593
Position 1323: 0.00023927226989757842
Position 3254: 0.0002226858288322835
Position 4437: 0.00021153759425178887
Position 310: 0.00020170875424416359
Position 3416: 0.0001859255112842995
Position 885: 0.00010670495965017893
Position 3345: 9.538971438141689e-05
Position 1263: 8.910089874107625e-05
Position 3815: 6.102564005885667e-05
Position 4273: 5.701623252444851e-05
Position 3600: 5.62558496707912e-05
Position 1937: 5.317670834967572e-05
Position 1739: 5.030486550303979e-05
Position 1145: 4.378305569973724e-05
Position 869: 3.961260911897725e-05
Position 1169: 3.154621484825328e-05
Position 1657: 3.052360767173044e-05
Position 1975: 2.979725452051575e-05
Position 1403: 2.8718586549874306e-05
Position 3153: 2.2460230094368928e-05
Position 1668: 2.2275079651917985e-05
Position 1966: 2.2215790258210124e-05
Position 1212: 2.209027627022573e-05
Position 3332: 2.204335684334058e-05
Position 262: 1.936955894320215e-05
Position 1570: 1.7647945801710922e-05
Position 2430: 1.4101784735006291e-05
Position 1056: 1.347843837479179e-05
Position 903: 1.2070956183645296e-05
Position 1988: 1.017772699734521e-05
Position 9: 8.90248260225711e-06
Position 2617: 8.30383400639742e-06
Position 2929: 6.534923212133736e-06
Position 3118: 5.828170468074259e-06
Position 2026: 5.208357931264244e-06
Position 1691: 5.006929763625119e-06
Position 4100: 3.368188406256718e-06
Position 1928: 1.7492954892177512e-06
Position 1078: 1.1295850873413928e-06
Position 2272: 1.02777453370971e-06
Position 577: 9.794023063269687e-07
Position 2259: 9.032747126495697e-07
Position 1416: 8.143943543119511e-07
Position 2140: 5.234544287270239e-07
Position 2019: 1.2362342389643066e-07
Position 247: 1.0575353459668501e-07
Position 314: 9.972695123240206e-08
Position 743: 8.95853154901927e-08
Position 2143: 2.740407751478696e-08
Position 2129: 2.224947768492449e-08
Position 123: 1.9767032202768383e-08
Position 592: 1.4940350198515237e-08
Position 526: 1.115349488163844e-08
Position 699: 4.4976441208417675e-09
Position 541: 1.2464724240826268e-09
Position 291: 4.027837365048915e-10
Position 396: 3.651994352167542e-10
Position 539: 3.503904463321575e-10
Position 174: 3.250484413766255e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1882: 0.9973526548224767
Position 3888: 0.8145794310827873
Position 918: 0.7287373652694717
Position 1239: 0.5426765615520097
Position 1261: 0.40015151166973223
Position 2053: 0.3026210999129045
Position 2036: 0.21580473938373593
Position 2433: 0.19145948014023048
Position 4316: 0.15198968205701074
Position 4146: 0.12478321694266452
Position 995: 0.11484339058947472
Position 2118: 0.10273093624746177
Position 4189: 0.09492991944809216
Position 970: 0.06912994935201769
Position 2081: 0.06014551384006714
Position 664: 0.04435182066786366
Position 3186: 0.041487761821606725
Position 180: 0.030758242645201838
Position 1519: 0.02374936347165093
Position 946: 0.018416587879104378
Position 2413: 0.01674679730284393
Position 3037: 0.016602144207660614
Position 4265: 0.0150969305914018
Position 2067: 0.01421260970870546
Position 2585: 0.013428588915940337
Position 4533: 0.01263345825954074
Position 3528: 0.009619153328545163
Position 4070: 0.009486640566017966
Position 2746: 0.009421867798368474
Position 4334: 0.00939165957756003
Position 3561: 0.008040997163212972
Position 271: 0.006931437997140738
Position 145: 0.00638716114716947
Position 3495: 0.006382098633664145
Position 794: 0.005864976747212128
Position 670: 0.004543649091722856
Position 2283: 0.004245954929765115
Position 4078: 0.00306653203101126
Position 3600: 0.0025611992603184076
Position 2714: 0.002423360784693212
Position 4204: 0.0023124960167841976
Position 328: 0.0022635848616969056
Position 592: 0.0022484785009716946
Position 1494: 0.0022357913173477544
Position 693: 0.001952283746279276
Position 1298: 0.0018296519488297353
Position 610: 0.0018023364817879347
Position 897: 0.0016226324092415644
Position 1221: 0.001544577575968546
Position 4288: 0.0015221232841123944
Position 1052: 0.0013891591500913864
Position 825: 0.0013345979896531932
Position 1657: 0.00109363534320779
Position 2259: 0.0010054871485008165
Position 3899: 0.0009691556447856733
Position 4362: 0.0009688694616784898
Position 405: 0.0009482567497395597
Position 4338: 0.0009243493775740605
Position 1087: 0.0008780112829714694
Position 1182: 0.0008124408433113114
Position 931: 0.0007579593338066145
Position 3948: 0.0007425138994442805
Position 4413: 0.0007252950167154972
Position 741: 0.0006983722374963714
Position 4108: 0.0006980531597812398
Position 1090: 0.0006200241247475611
Position 1660: 0.0006156568661544305
Position 2126: 0.0006027553281211991
Position 2272: 0.0005430045115444743
Position 3908: 0.0005136884772089078
Position 3454: 0.0005039537705201958
Position 3993: 0.0004893121634486231
Position 298: 0.00047319394084581375
Position 4512: 0.0004393807441250281
Position 1416: 0.00041580186658008974
Position 3648: 0.0004043387770946921
Position 353: 0.00035967628398676625
Position 393: 0.0003568998300941007
Position 3204: 0.00032780170949050743
Position 2150: 0.00031146132909118184
Position 3990: 0.00031144533889260315
Position 4094: 0.0003083706644462161
Position 2085: 0.00028387318350309225
Position 2873: 0.00027031716365266684
Position 1169: 0.0002598592457044757
Position 858: 0.0002436165765559143
Position 2851: 0.00023923338833868574
Position 3207: 0.00023522182893274656
Position 4507: 0.0002270591550281898
Position 2611: 0.00022666175847736332
Position 877: 0.00022417782391000705
Position 224: 0.0001985402748846806
Position 3457: 0.00019674147540834204
Position 3156: 0.00019594912879801544
Position 1064: 0.00019106182310979692
Position 1686: 0.00018018972765926306
Position 3414: 0.00016982889129971048
Position 1711: 0.0001573427312427532
Position 3503: 0.00014665334078949234
Position 1792: 0.00014399277424977577
Position 3112: 0.00012043126581897508
Position 1134: 0.00012022250268397474
Position 161: 0.00010787175460812334
Position 280: 9.618805337491897e-05
Position 2697: 9.46787020092536e-05
Position 3773: 9.349914687899162e-05
Position 707: 8.568205590914528e-05
Position 3582: 8.278312748581785e-05
Position 427: 8.251688862948129e-05
Position 1637: 8.107651384446136e-05
Position 1593: 7.848770187203613e-05
Position 547: 7.785344662971156e-05
Position 2763: 7.690765785693096e-05
Position 2926: 7.431959025890252e-05
Position 1268: 7.335132533670613e-05
Position 3704: 7.203883952633303e-05
Position 2099: 6.632765935275645e-05
Position 2229: 6.33292140667471e-05
Position 2686: 6.19243177353134e-05
Position 3677: 6.056478837017466e-05
Position 1889: 6.0483844241864375e-05
Position 2928: 6.03364938934685e-05
Position 1500: 5.5797552317975977e-05
Position 2922: 5.315807484214765e-05
Position 1617: 5.235515017399094e-05
Position 1576: 5.016208529705022e-05
Position 3674: 4.9303063279094135e-05
Position 2485: 4.9120884523771173e-05
Position 1038: 4.81891499265548e-05
Position 1196: 4.69072698227067e-05
Position 1892: 4.673582143036349e-05
Position 2129: 4.487455540964915e-05
Position 2779: 4.450504084650667e-05
Position 2156: 4.3228713363192336e-05
Position 1947: 4.2507315650354445e-05
Position 3226: 3.898253855051782e-05
Position 1190: 3.737822761536063e-05
Position 432: 3.641902414799912e-05
Position 1153: 3.578239028634707e-05
Position 1662: 3.52408496417136e-05
Position 3714: 3.5234802189853676e-05
Position 3069: 3.3837037673811344e-05
Position 884: 3.3396599630769324e-05
Position 2088: 3.058045155366621e-05
Position 192: 2.923312580552237e-05
Position 4365: 2.7549070670121905e-05
Position 3749: 2.541149066004228e-05
Position 2755: 2.4774629380049597e-05
Position 2388: 2.4025076956632525e-05
Position 3916: 2.4002403308875593e-05
Position 3570: 2.1221176144183006e-05
Position 879: 2.11074145081709e-05
Position 1902: 2.0372501680333703e-05
Position 387: 2.0005963346047467e-05
Position 3976: 1.90476077616038e-05
Position 1011: 1.6960976743832293e-05
Position 3153: 1.656089556190593e-05
Position 3507: 1.513025285923388e-05
Position 3197: 1.3517142919528139e-05
Position 863: 1.3443171137881855e-05
Position 1277: 1.2887373317849843e-05
Position 801: 1.2223364559621624e-05
Position 3084: 1.0008148334950112e-05
Position 2001: 9.63225154875558e-06
Position 2678: 9.615355237728389e-06
Position 4153: 8.915396200947657e-06
Position 2375: 8.41812290764766e-06
Position 480: 8.298928509636263e-06
Position 696: 7.989389064520944e-06
Position 1753: 7.064861961936695e-06
Position 1729: 6.168973321341569e-06
Position 1602: 5.466739348888522e-06
Position 206: 5.102709853725158e-06
Position 4018: 4.86651530846077e-06
Position 365: 3.966887515502295e-06
Position 1033: 3.866091871509838e-06
Position 1164: 3.1766362135465605e-06
Position 829: 3.1437749265630518e-06
Position 1141: 3.1241234628743896e-06
Position 1318: 2.5765097403308744e-06
Position 1368: 2.406949108678224e-06
Position 1919: 2.2327975646541713e-06
Position 187: 2.0615843676796953e-06
Position 454: 1.9385340579959756e-06
Position 1899: 1.8524480531457777e-06
Position 2784: 1.6392265837689576e-06
Position 1936: 1.5977022632323877e-06
Position 1066: 1.1894246529647676e-06
Position 835: 1.124560253455077e-06
Position 571: 1.12116350599015e-06
Position 2442: 1.1102710823695432e-06
Position 521: 7.51363799242507e-07
Position 2721: 7.168238400690424e-07
Position 334: 6.24207389657805e-07
Position 2644: 6.221207073278279e-07
Position 437: 5.198928161845877e-07
Position 239: 5.083329045373167e-07
Position 2964: 4.7068565181234916e-07
Position 2879: 4.462399111790886e-07
Position 2900: 4.4623152631756157e-07
Position 75: 3.5924159139991076e-07
Position 1904: 3.3731866501941567e-07
Position 1950: 3.332805940615698e-07
Position 577: 2.619569334382564e-07
Position 2165: 2.0894860690811157e-07
Position 336: 2.082484712412417e-07
Position 196: 1.5996781722138717e-07
Position 1739: 1.569942561273434e-07
Position 2666: 1.2341116373053696e-07
Position 2663: 1.1500836760956964e-07
Position 2593: 1.1413501185290782e-07
Position 1956: 1.012998876437282e-07
Position 2170: 9.94076985515364e-08
Position 1926: 9.324553463587787e-08
Position 2288: 4.291531000560742e-08
Position 2186: 2.9559857274542207e-08
Position 460: 2.644667395780855e-08
Position 482: 2.2056229599820223e-08
Position 2624: 2.0150630183839284e-08
Position 232: 1.4753304398233909e-08
Position 831: 1.4164852542021937e-08
Position 194: 1.1718281699952219e-08
Position 444: 7.096264237223126e-09
Position 484: 3.5038499148829256e-09
Position 234: 3.3718262790958125e-09
Position 242: 3.0499640679525764e-09
Position 462: 1.949905084466838e-09
Position 565: 7.087668614160805e-10
Position 2178: 4.0794946803242667e-10
Position 247: 1.922969768815009e-10
Position 80: 4.114026431375672e-12
Position 98: 1.900302882790078e-12
Position 123: 4.3474980848000126e-13
Position 91: 3.811808474733266e-13
Position 109: 3.6389305344424787e-13
Position 102: 2.5357338734601585e-13
Position 83: 2.2640566846909836e-13
Position 113: 2.2092394042003883e-13
