Gene = NSUN2
index = 966
Annotated 5SS: [  408   693  1419  7728 10078 11276 13186 15342 16565 21567 22337 23466
 26092 26472 28019 28687 29154 30831]
Annotated 3SS: [  534  1313  7621 10005 11190 12992 15266 16433 21492 22205 23368 25906
 26378 27882 28605 29014 30790 33058]
SMsplice 5SS: [  408   693  1419  7728 11276 13976 15342 16565 21567 22337 23466 28368
 28687 30831]
SMsplice 3SS: [  534  1313  7621 11190 13823 15266 16433 21492 22205 23368 28255 28605
 30697 33058]
top_k =  1000
Partition function (log Z): 20.625590952188197

Sorted 5' Splice Sites (High to Low Probability):
Position 16565: 0.9802899300126754
Position 408: 0.97924342174848
Position 13976: 0.9513350175912357
Position 15342: 0.9440111705293809
Position 30831: 0.927161922203967
Position 22337: 0.9012351190607678
Position 693: 0.8899893946319665
Position 11276: 0.8288616993336777
Position 1419: 0.7478452011896971
Position 23466: 0.741844173378181
Position 28687: 0.7100888460539012
Position 28368: 0.6677006904671242
Position 7728: 0.663443320239808
Position 21567: 0.6168090845933358
Position 26472: 0.5593758685008271
Position 26092: 0.4692386896779371
Position 25686: 0.4632047915212983
Position 13186: 0.3532516320650085
Position 32377: 0.3207758322037909
Position 29154: 0.3187697656965704
Position 10078: 0.26561522247324565
Position 28019: 0.26099460217739484
Position 17819: 0.24234867210192895
Position 21648: 0.2157050263100241
Position 1423: 0.20911216281300057
Position 973: 0.20686160226489886
Position 32952: 0.2047365583597554
Position 18180: 0.19353863996105447
Position 33362: 0.19312907034471385
Position 30621: 0.1891335159807972
Position 10895: 0.1846759396711468
Position 1787: 0.1765520391320604
Position 9659: 0.1435041509038379
Position 23662: 0.14137728740818653
Position 5403: 0.1360737022571705
Position 882: 0.12508820909259605
Position 11303: 0.1073986709046683
Position 21600: 0.1017904571258459
Position 1959: 0.09606940970554823
Position 866: 0.08323244500975102
Position 28760: 0.08300729296269335
Position 13555: 0.06734965996965586
Position 24330: 0.06621131389371612
Position 32675: 0.06540525487834332
Position 22358: 0.0650763433753902
Position 19550: 0.06372012538547442
Position 12566: 0.060366369077447656
Position 28005: 0.057864563181593116
Position 24892: 0.05380871788248576
Position 830: 0.05162368885455255
Position 18203: 0.051205669966574885
Position 5053: 0.049335639053621344
Position 25471: 0.047753826095022794
Position 19744: 0.04610437201764348
Position 11441: 0.042358084916250587
Position 19754: 0.04069560070057701
Position 31129: 0.04057090567615827
Position 624: 0.038315684763004274
Position 2124: 0.03766658979591114
Position 6269: 0.03536309597526247
Position 33177: 0.03522773039028502
Position 28483: 0.03407190686644837
Position 17701: 0.03368556280360966
Position 28260: 0.033192279577103224
Position 1385: 0.033176000920354484
Position 26070: 0.03277511061548579
Position 28307: 0.03184046500641873
Position 20444: 0.022526594098423135
Position 2015: 0.021696407310516374
Position 11689: 0.021506425950795417
Position 12508: 0.02081212925621797
Position 10853: 0.020453538769184015
Position 22401: 0.02030401477178823
Position 30896: 0.019228937025059973
Position 25914: 0.019071857255721747
Position 4165: 0.01762214114733599
Position 29901: 0.0168061897375096
Position 30995: 0.0162122809865103
Position 24842: 0.015995904216969257
Position 10570: 0.015953411495781476
Position 22159: 0.015521735736150325
Position 13453: 0.015018315954134966
Position 13848: 0.014589923154825145
Position 1085: 0.014118231279686306
Position 18965: 0.014091752773142624
Position 16225: 0.014048260515622132
Position 9525: 0.013313824514849396
Position 3841: 0.012301407836607648
Position 15630: 0.011927321281302285
Position 21362: 0.011919077499348675
Position 32747: 0.011801017517971349
Position 5882: 0.011543866948646696
Position 21604: 0.011276239185080575
Position 15410: 0.010029483829129946
Position 21810: 0.009973331235208138
Position 22345: 0.009695355803394087
Position 16119: 0.009625584712075525
Position 245: 0.009465966037317882
Position 28825: 0.009365443822464039
Position 11049: 0.009042604569872879
Position 4956: 0.008769116078186808
Position 26001: 0.008691669069805587
Position 14285: 0.008435602754277509
Position 11669: 0.007799153228293612
Position 7710: 0.007432875235524154
Position 28448: 0.0072871327180216725
Position 25043: 0.0061298039861500874
Position 16077: 0.006022609671251423
Position 20122: 0.0060159978597760086
Position 11803: 0.00588396229243554
Position 14254: 0.0053241204484259
Position 15817: 0.0053084463564318715
Position 4372: 0.005109921459555863
Position 14011: 0.00494845610400988
Position 30918: 0.004885828347901419
Position 183: 0.0048625951655986155
Position 2576: 0.004578764976083064
Position 20593: 0.004522617200699963
Position 17613: 0.004520785866811892
Position 28982: 0.004472009516713023
Position 10214: 0.0043238872970181655
Position 24370: 0.003968869085991844
Position 2523: 0.003857610502744899
Position 4043: 0.003825720618259552
Position 18955: 0.0037807336195023623
Position 26022: 0.0037694807984595827
Position 22393: 0.003689166988655372
Position 16127: 0.0035740589662648678
Position 30718: 0.0035562648399375383
Position 633: 0.0033267601551342234
Position 14610: 0.0033258056865563958
Position 13082: 0.0032990956269531263
Position 17684: 0.0032990231408366135
Position 19896: 0.0031901585032358412
Position 4971: 0.0031338927060423414
Position 30669: 0.0029341594461223756
Position 7100: 0.0028808731108997208
Position 14604: 0.002690674010204012
Position 20328: 0.002604567403886337
Position 18919: 0.002586021554926191
Position 20342: 0.0025708410464429
Position 20363: 0.0025514494434068107
Position 32720: 0.0025409994277327637
Position 21079: 0.0024247552671727533
Position 20161: 0.002248256657908424
Position 15439: 0.0022294007093075093
Position 14314: 0.0022127686294964614
Position 18865: 0.002195889574101441
Position 18829: 0.0021137324541537035
Position 807: 0.001902403679902961
Position 10704: 0.0018928829341674752
Position 13312: 0.0018849936856532648
Position 10060: 0.0018480021328497295
Position 1212: 0.0017193197832044598
Position 247: 0.001659116672961389
