Gene = OXNAD1
index = 991
Annotated 5SS: [  307  4077  5873  6524 21250 29799 36670 37550]
Annotated 3SS: [ 3926  5745  6459 21142 29656 36426 37440 38208]
SMsplice 5SS: [  281  4077  5873  6524  6797  7123 16362 21250 29799 36670 36992 37550]
SMsplice 3SS: [ 3926  5745  6459  6659  6945 16148 21142 29656 36523 36762 37440 39627]
top_k =  1000
Partition function (log Z): 6.811484719766083

Sorted 5' Splice Sites (High to Low Probability):
Position 29799: 0.9999999999999982
Position 16362: 0.9965222494723429
Position 21250: 0.9852151212453102
Position 36670: 0.960158393923286
Position 4077: 0.9134181758360043
Position 5873: 0.9068293336768173
Position 37550: 0.8574546483214341
Position 7123: 0.7744504009391538
Position 6797: 0.7703139353392383
Position 36992: 0.7498352004033124
Position 281: 0.5549644164050664
Position 22757: 0.4684089113860062
Position 25816: 0.43595940367811564
Position 37221: 0.43496550307300685
Position 8152: 0.4024712931286974
Position 34746: 0.38698301180847644
Position 6524: 0.3839323514260317
Position 307: 0.38109348901223
Position 34483: 0.3646180902277616
Position 33434: 0.28376818449385766
Position 3795: 0.2365982695366747
Position 38394: 0.21319813771027446
Position 21972: 0.1775728368543098
Position 4303: 0.17195552591644073
Position 12231: 0.15041569744586106
Position 6539: 0.12483018092565976
Position 6594: 0.12241457226915521
Position 34780: 0.11275469816382323
Position 16961: 0.11009393356577513
Position 37152: 0.09912965141484893
Position 2952: 0.09360394787045849
Position 27878: 0.09354434526709648
Position 34475: 0.09052933105046701
Position 36884: 0.08996352241000144
Position 7884: 0.08966705852691062
Position 19468: 0.08890349556455292
Position 25685: 0.08766488379152093
Position 21939: 0.08303838811553323
Position 12598: 0.08068722094003813
Position 38139: 0.0736447827468639
Position 8123: 0.0711869579415641
Position 32635: 0.06853713640959863
Position 15547: 0.06660015980460475
Position 4110: 0.06406287975312362
Position 18792: 0.060471245860737745
Position 34793: 0.0574821269701384
Position 19839: 0.057047295634670495
Position 25069: 0.05458941461859142
Position 24775: 0.05413974015501687
Position 25595: 0.049206959218145635
Position 24189: 0.0456119288195898
Position 3821: 0.044796646074243045
Position 40015: 0.04385770808231121
Position 1265: 0.04195088116919712
Position 3734: 0.04055864612940647
Position 28025: 0.03997830027530791
Position 17436: 0.038339593127061984
Position 14020: 0.03657533071759662
Position 12300: 0.03645329440406429
Position 36988: 0.036076482628646066
Position 17447: 0.03383936458876468
Position 25082: 0.032782408316713814
Position 6548: 0.03144706638617395
Position 23101: 0.02958471949923375
Position 36679: 0.02859156805747543
Position 37022: 0.02831181626020521
Position 4326: 0.027566570104695803
Position 1601: 0.025818561987378214
Position 2810: 0.025244618973887467
Position 11662: 0.02383951838903199
Position 661: 0.023401282055776608
Position 135: 0.022487984187160026
Position 33650: 0.022289850579199317
Position 24783: 0.02163107638826112
Position 569: 0.020993999762004455
Position 13274: 0.020213309897129817
Position 5967: 0.018391402247110736
Position 14932: 0.018069406016752613
Position 38360: 0.017451184090217432
Position 28874: 0.016292710924516285
Position 15647: 0.01377008380406905
Position 28866: 0.01275111029107423
Position 5623: 0.01268728239341808
Position 4660: 0.01248493456773201
Position 36234: 0.011984236091831479
Position 34799: 0.011039171171417247
Position 38631: 0.01059335857372736
Position 15131: 0.010234173423003147
Position 22886: 0.01001707434599579
Position 2919: 0.009275738060608458
Position 13986: 0.009130575154167837
Position 15109: 0.008657972898710233
Position 11580: 0.008192851552411722
Position 11287: 0.008191213619340885
Position 12113: 0.008158364443946492
Position 5594: 0.008119099004630396
Position 4812: 0.0073364578184661865
Position 23168: 0.007263974514507816
Position 142: 0.007045354157051094
Position 3049: 0.006993390711127385
Position 37364: 0.0069423465859990005
Position 25011: 0.006847341172940782
Position 1779: 0.006840415267933243
Position 31731: 0.006542714786798703
Position 34498: 0.006353112427331542
Position 59: 0.005516760113797625
Position 39679: 0.005430322399518741
Position 797: 0.005356385174088059
Position 5396: 0.00520279937548508
Position 24520: 0.005099455547381588
Position 38125: 0.004078275425262485
Position 2415: 0.003915391637871477
Position 33536: 0.0037866254357485363
Position 3512: 0.003516369355973204
Position 1431: 0.003358334972819315
Position 46: 0.0032602285321188976
Position 1192: 0.0032502340616339964
Position 21177: 0.003141779514337908
Position 2956: 0.0029433571758526243
Position 37217: 0.002903946220382542
Position 7837: 0.00285251328739368
Position 13184: 0.0024661641509661995
Position 13219: 0.0024327478032232642
Position 21309: 0.0016292532976125806
Position 6764: 0.0014690890670513207
Position 37951: 0.0014559414408730799
Position 23097: 0.001414691736634656
Position 25004: 0.0012877052419059448
Position 36871: 0.0012293475446450352
Position 36977: 0.0011596795308802148
Position 3816: 0.0011135685977410464
Position 34775: 0.001080247413496271
Position 3999: 0.001074871150812538
Position 34989: 0.001053073678646056
Position 2824: 0.0010337855320666528
Position 35501: 0.0009770029970560278
Position 5125: 0.0008813241292608946
Position 6528: 0.0007835451214040558
Position 1346: 0.0006980944006348031
Position 36691: 0.0006659548130860185
Position 6573: 0.0006518858398189177
Position 3867: 0.0005755959650062051
Position 10312: 0.0005666049416047499
Position 1017: 0.0005248360039970038
Position 36836: 0.0005170756788513566
Position 218: 0.00047120814223286284
Position 16600: 0.00045949987370372215
Position 718: 0.00043487013991995997
Position 708: 0.0004332032242004411
Position 1656: 0.0004277070577789184
Position 700: 0.00041579939921910353
Position 3805: 0.0003898210186018178
Position 696: 0.0003659856830218991
Position 6565: 0.00034533643051239685
Position 9995: 0.0003195890499164695
Position 1273: 0.0003005329397212285
Position 2850: 0.00028375322626161863
Position 6000: 0.00022240636756420127
Position 6639: 0.00021292757986740324
Position 3522: 0.0001624443382278171
Position 36866: 0.0001571718363612598
Position 258: 0.00015241947428098717
Position 2545: 0.00014976731983523046
Position 3696: 0.00014794163801723926
Position 21274: 8.37763543541177e-05
Position 6615: 8.235502052111295e-05
Position 7127: 7.391831467858429e-05
Position 4544: 7.118224723015749e-05
Position 6354: 6.80311692133266e-05
Position 729: 5.27149713888315e-05
Position 174: 4.4184648484110976e-05
Position 7601: 4.402849448441508e-05
Position 74: 4.230756423060691e-05
Position 289: 3.848401781616337e-05
Position 21982: 3.562642607943991e-05
Position 39158: 2.8465170301585787e-05
Position 3979: 2.078356461371082e-05
Position 2629: 1.926867675543471e-05
Position 485: 1.896434784211433e-05
Position 5111: 1.6536138266680805e-05
Position 2649: 1.5573421273540606e-05
Position 1924: 1.2730039684647483e-05
Position 1642: 1.2139282447938322e-05
Position 2018: 1.0348159993423956e-05
Position 1755: 9.035858664289066e-06
Position 34935: 8.475247400801124e-06
Position 1609: 8.341880744529718e-06
