Gene = AL645608.2
index = 66
Annotated 5SS: [  16 1471]
Annotated 3SS: [1452 1917]
SMsplice 5SS: [80]
SMsplice 3SS: [865]
top_k =  1000
Partition function (log Z): -10.833065318337933

Sorted 5' Splice Sites (High to Low Probability):
Position 80: 0.7269541792353165
Position 71: 0.2238126715668559
Position 725: 0.017951093259478013
Position 559: 0.01766110876328941
Position 251: 0.011860780029607686
Position 1018: 0.009645480246169317
Position 1399: 0.008243757602665809
Position 736: 0.007806199364204818
Position 138: 0.0045332921999240074
Position 192: 0.002393489906403739
Position 929: 0.001783251893425625
Position 1592: 0.0015102343474846917
Position 660: 0.0011566242052600793
Position 561: 0.0008700132944934538
Position 100: 0.0006792565182555607
Position 344: 0.0006733558151770969
Position 16: 0.0005694582828624438
Position 84: 0.0005066489545358332
Position 598: 0.0004450214977158807
Position 103: 0.00032940849116925295
Position 673: 0.0002545883107669345
Position 1410: 0.00020660525557423832
Position 394: 0.00018881297202310578
Position 196: 0.00012250690534439324
Position 815: 0.00011855587491428462
Position 194: 0.00010374298720164095
Position 1490: 7.53709832923938e-05
Position 675: 7.342743247001003e-05
Position 780: 6.448804052325563e-05
Position 1117: 5.617931489534547e-05
Position 42: 5.415487550994202e-05
Position 1081: 5.379886288857947e-05
Position 748: 5.249807634043732e-05
Position 213: 4.523734346316492e-05
Position 426: 4.475156570440524e-05
Position 266: 4.046404816251174e-05
Position 974: 3.9188602751127586e-05
Position 1164: 3.5665201994377176e-05
Position 791: 2.9189012397798592e-05
Position 232: 2.626472215030753e-05
Position 774: 2.0596328614602297e-05
Position 1614: 2.0143679360063437e-05
Position 1488: 1.9439377360036585e-05
Position 755: 1.8415248646392503e-05
Position 1705: 1.608606421689676e-05
Position 619: 1.4372530413405425e-05
Position 663: 1.4070231961123533e-05
Position 1121: 1.360447297944822e-05
Position 1115: 1.3081189856825511e-05
Position 21: 1.2595465783255465e-05
Position 1733: 7.778471018868632e-06
Position 271: 1.0475022425898005e-06
Position 506: 6.668693163299749e-07
Position 221: 5.288400928916671e-07
Position 468: 4.65735850578724e-07
Position 502: 4.592694157034557e-07
Position 702: 3.2976512596777555e-07
Position 1059: 2.8817015743914916e-07
Position 842: 2.786825958260442e-07
Position 515: 2.735302152877737e-07
Position 47: 2.6126647082108326e-07
Position 215: 2.317391055405992e-07
Position 92: 1.98064335713161e-07
Position 481: 1.9692627131562221e-07
Position 1028: 1.9145288811496517e-07
Position 971: 1.8680904271119907e-07
Position 681: 1.4051357056491717e-07
Position 729: 1.390168238937551e-07
Position 583: 1.2357013043465473e-07
Position 1151: 1.1128076042414942e-07
Position 201: 6.056733544262503e-08
Position 492: 4.6804736844876484e-08
Position 94: 3.833296441399968e-08
Position 602: 3.2483429211854e-08
Position 446: 2.3116723189146076e-08
Position 264: 1.7655057316110386e-08
Position 223: 1.3734029263175785e-08
Position 826: 1.0831253889737289e-08
Position 472: 1.0486098266488966e-08
Position 75: 1.0175706680697061e-08
Position 30: 9.324375736695416e-11
Position 338: 8.314174051187131e-11
Position 350: 4.977197379700952e-11
Position 335: 1.0209460507188707e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 865: 0.2817751694636287
Position 1591: 0.1585206117607494
Position 167: 0.13481489074247774
Position 1249: 0.11599735976676251
Position 343: 0.05803392546273896
Position 602: 0.045143087579351426
Position 1636: 0.034867021379987505
Position 185: 0.0319083768224929
Position 1438: 0.03017779303217377
Position 956: 0.022393260006476727
Position 1470: 0.01655280144186385
Position 1769: 0.016256654730896315
Position 1487: 0.012414865224345662
Position 318: 0.011412901993340892
Position 929: 0.006502353736564032
Position 1363: 0.005754021283631648
Position 995: 0.005176495128964275
Position 702: 0.003955293565885219
Position 481: 0.0034776307455317112
Position 1683: 0.0033799263412207597
Position 1421: 0.0033223680503898603
Position 1178: 0.0033055227317219105
Position 1290: 0.002921944255655998
Position 1188: 0.002794770848004498
Position 1273: 0.0025472259081442405
Position 510: 0.0025331012513026474
Position 735: 0.00244210528590623
Position 626: 0.0020170737448913243
Position 484: 0.001971981283789501
Position 534: 0.0019006211715599096
Position 841: 0.0017600420809134572
