Gene = FDPS
index = 552
Annotated 5SS: [  114  1114  1354  3544  9170  9440  9902 10077 10837 11077]
Annotated 3SS: [  936  1190  3402  9088  9316  9812 10003 10758 10941 11556]
SMsplice 5SS: [  114  1114  1354  3544  9170  9440  9902 10077 10837 11077]
SMsplice 3SS: [  936  1211  3402  9088  9316  9812 10003 10758 10941 11556]
top_k =  1000
Partition function (log Z): 24.789732237467973

Sorted 5' Splice Sites (High to Low Probability):
Position 10837: 0.9994784075466533
Position 1114: 0.994436838418182
Position 1354: 0.9586623601251899
Position 9170: 0.9475368154265713
Position 114: 0.9408723707822876
Position 3544: 0.8899235394839997
Position 10077: 0.8017874677712769
Position 11077: 0.7883586587715525
Position 9440: 0.5664181784472196
Position 4664: 0.507711118058425
Position 9902: 0.4211409468349068
Position 9912: 0.34460009984237566
Position 1602: 0.19802495250692928
Position 720: 0.1539151478673969
Position 11094: 0.12137893155308703
Position 1863: 0.1015422079812983
Position 3733: 0.08658259344981657
Position 3553: 0.05846323932513339
Position 3531: 0.04902069448332876
Position 8172: 0.046313924390725576
Position 8309: 0.04222734263390523
Position 9197: 0.038621383999512086
Position 225: 0.03824388840136414
Position 11365: 0.03622188787076887
Position 9481: 0.03419174165802949
Position 8198: 0.02929604447107883
Position 5315: 0.022609751838198695
Position 1378: 0.02232435696404025
Position 229: 0.02210410579286229
Position 2595: 0.021906741062930845
Position 5252: 0.01653094810651769
Position 9442: 0.016121000698660837
Position 9526: 0.0143635996983328
Position 4781: 0.013511866993915744
Position 9472: 0.011728330213421293
Position 10004: 0.011308516234610043
Position 3797: 0.011266321112692807
Position 10081: 0.010137122907278232
Position 7713: 0.00817293012430323
Position 4583: 0.007549055580583439
Position 4675: 0.006192752374500562
Position 7420: 0.005454273210184884
Position 1291: 0.005452161278582279
Position 100: 0.005355961631307999
Position 3097: 0.00533058132121255
Position 10195: 0.004755675998155651
Position 2908: 0.004568002715604744
Position 6225: 0.004289175051425992
Position 7810: 0.004190654981013743
Position 1129: 0.003929826423256889
Position 1737: 0.003923519847012125
Position 9731: 0.003918953920819387
Position 1801: 0.0034974092466823993
Position 4150: 0.0029269823608911783
Position 9193: 0.0027055590171313907
Position 489: 0.0026308074776259316
Position 11335: 0.0024487449114960224
Position 9160: 0.002353689741696193
Position 2680: 0.0023510575147244685
Position 10169: 0.0022239796162267914
Position 10199: 0.001989460855957431
Position 2584: 0.0019302584564063567
Position 8859: 0.001919107893196667
Position 1285: 0.0018188657244314426
Position 775: 0.0017357059996166476
Position 7645: 0.0015869982612803602
Position 1560: 0.0015805646419889692
Position 4461: 0.0014252623373154714
Position 10625: 0.001346425173150393
Position 2256: 0.0012401746600436939
Position 10385: 0.0011727577288150148
Position 1817: 0.0010356582347165755
Position 5607: 0.0010149866889780305
Position 9175: 0.0009866191277442724
Position 1695: 0.0009600790165652832
Position 3306: 0.0009100309896370493
Position 727: 0.0008663130276929087
Position 11026: 0.0008333301978425961
Position 184: 0.0008110555248150386
Position 9366: 0.0007560386674608699
Position 8464: 0.0007478122993665745
Position 10355: 0.0007439229734529652
Position 3062: 0.0007250402368381544
Position 9220: 0.0007108672865873471
Position 9592: 0.000698203099395087
Position 416: 0.0006844526408823572
Position 11596: 0.0006752177828485798
Position 2273: 0.000671024459933014
Position 10476: 0.0006680018497190083
Position 10070: 0.0006633112838281795
Position 257: 0.0006307545988206631
Position 320: 0.000612249294980389
Position 3977: 0.0005896708383362309
Position 10150: 0.0005777461777121467
Position 2305: 0.0004902195999446989
Position 1051: 0.00048240434824772
Position 10598: 0.00047978677931770624
Position 10674: 0.00047283344139855814
Position 455: 0.00044983714220097465
Position 643: 0.00040574522774511416
Position 1450: 0.0003976778881460304
Position 126: 0.00039297781596915604
Position 11061: 0.00038499323404186123
Position 5254: 0.00036309600240608746
Position 3588: 0.000353742049836698
Position 11106: 0.00033438706018185766
Position 4690: 0.0003249180798567568
Position 11091: 0.0002688682061974191
Position 1952: 0.00026762807233314144
Position 2429: 0.00025263133557143583
Position 1518: 0.0002327817220975391
Position 212: 0.00021545430878342593
Position 2737: 0.0002113572285653867
Position 1739: 0.00019007762627463228
Position 9639: 0.00018620422299990902
Position 2940: 0.00017499023473497482
Position 3597: 0.00014792629869625636
Position 3799: 0.0001444402376874755
Position 10253: 0.00013994901882053093
Position 3585: 0.00013957784029771205
Position 9623: 0.0001280275913319222
Position 11098: 0.0001270428217616649
Position 3858: 0.00011056124785596373
Position 1554: 0.00010968874861343482
Position 9581: 0.00010806386397276232
Position 173: 0.0001043834108058898
Position 11415: 0.0001037291034778153
Position 4159: 0.00010272101076752115
Position 2810: 0.0001024704820941201
Position 3523: 0.00010017482676007546
Position 3291: 9.914009660261672e-05
Position 11036: 9.889400444165431e-05
Position 2532: 9.275087397817822e-05
Position 2702: 8.056415454974935e-05
Position 11229: 7.605342484410464e-05
Position 2098: 7.3780498159384e-05
Position 11449: 7.362351397662585e-05
Position 397: 7.033605805912311e-05
Position 4063: 7.027958669288406e-05
Position 2491: 6.526113818016287e-05
Position 3836: 6.25457250351502e-05
Position 786: 6.198967338260473e-05
Position 3311: 6.0434619356940935e-05
Position 9244: 5.430583614224003e-05
Position 3572: 5.2022581285293836e-05
Position 11029: 4.711156518287618e-05
Position 739: 4.512450840560013e-05
Position 537: 4.402642485642297e-05
Position 2021: 4.055486959963491e-05
Position 2500: 3.9825137049148525e-05
Position 2690: 3.9387462409618924e-05
Position 2988: 3.664091602294473e-05
Position 11216: 3.571891429234112e-05
Position 843: 3.419007422388799e-05
Position 2296: 3.0033245642774732e-05
Position 703: 2.964550255805582e-05
Position 1012: 2.9409361120765604e-05
Position 598: 2.940707024332498e-05
Position 1586: 2.8612501588980328e-05
Position 9323: 2.7384066145194764e-05
Position 2796: 2.7205552964953924e-05
