Gene = THOC7
index = 1398
Annotated 5SS: [  132 24248 25532 25928 27603 28580 28750]
Annotated 3SS: [24129 25403 25840 27544 28512 28679 29703]
SMsplice 5SS: [  132  2388 10878 24248 25532 25928 27603 28580 28750]
SMsplice 3SS: [ 2250 10759 24129 25403 25840 27544 28512 28679 29703]
top_k =  1000
Partition function (log Z): -0.2674274014165068

Sorted 5' Splice Sites (High to Low Probability):
Position 25928: 0.9578044957353231
Position 25532: 0.9100443778610252
Position 28750: 0.9048155045195968
Position 27603: 0.8502681340725413
Position 132: 0.8215093032820316
Position 10878: 0.7681963134106009
Position 28580: 0.661953507709182
Position 2388: 0.6161308538014563
Position 24454: 0.4396259455533557
Position 24317: 0.39793453874121754
Position 24248: 0.3878615648189254
Position 15460: 0.3441348661027199
Position 11805: 0.26090447917505494
Position 2436: 0.198790585416882
Position 27465: 0.15857534261351908
Position 13969: 0.13253128518598756
Position 7923: 0.11883834180513686
Position 11893: 0.10499751584057435
Position 11930: 0.09731528670474483
Position 24221: 0.08955416959025592
Position 15414: 0.08312682007881289
Position 8125: 0.08060569699965381
Position 28886: 0.07464439078880464
Position 4118: 0.06779043221071232
Position 12197: 0.06767466221736686
Position 5591: 0.06681918355747925
Position 24519: 0.0647231945234098
Position 10532: 0.05544214820385814
Position 758: 0.052367516014057626
Position 3266: 0.0519740336316032
Position 17800: 0.051716303863193286
Position 513: 0.04301238078250639
Position 577: 0.04162480542363184
Position 4535: 0.03823252327116804
Position 26419: 0.03684754243014557
Position 15512: 0.02891236589131328
Position 1080: 0.025945222308826715
Position 5427: 0.025505960290999833
Position 1298: 0.023871856587645165
Position 26425: 0.019856295230975637
Position 29841: 0.018669614496304197
Position 9849: 0.017005783229882755
Position 25615: 0.01547400931113124
Position 27163: 0.014188521832291707
Position 11719: 0.013667497177017715
Position 420: 0.013502671816992877
Position 913: 0.011643977837022458
Position 28771: 0.01037348937403585
Position 24169: 0.010064634490872745
Position 1524: 0.009551591873929033
Position 854: 0.009010934141876656
Position 24312: 0.008416522837256316
Position 27216: 0.008306837346579105
Position 2484: 0.008280705843861978
Position 2955: 0.007395966100268438
Position 496: 0.007206547858717879
Position 10527: 0.006311105790794493
Position 809: 0.00600614750274373
Position 4504: 0.005840811428670352
Position 1027: 0.004739008555523813
Position 27665: 0.004405516929587679
Position 3505: 0.0041273673347474345
Position 27120: 0.004038701935352113
Position 29369: 0.003996334696581732
Position 400: 0.0039440221331425735
Position 437: 0.0037981543741879694
Position 1167: 0.0029022801778702026
Position 28149: 0.002858459503381118
Position 27452: 0.00271943720685937
Position 6756: 0.0026361788973363145
Position 475: 0.002477245097312678
Position 416: 0.0024545847352777195
Position 587: 0.0024393673851693287
Position 26005: 0.002374190665231446
Position 27220: 0.00210605483483888
Position 9530: 0.0016981394843829743
Position 891: 0.0016354879521423907
Position 26874: 0.0015159808676983063
Position 1087: 0.001260365185230902
Position 27441: 0.001144295329487101
Position 29892: 0.0010425560066389058
Position 27711: 0.0009814824406635164
Position 1642: 0.000930214785228873
Position 754: 0.0008792795578503129
Position 27045: 0.0008351169228818459
Position 1534: 0.0007204634806691268
Position 27370: 0.0006767846213071333
Position 1289: 0.0006575638984097634
Position 26869: 0.0005683769010943766
Position 2464: 0.0005233754396497902
Position 29462: 0.0002646497166089721
Position 29111: 0.00022110170829290628
Position 917: 0.0001999534080914445
Position 28646: 0.00019148051284443026
Position 2266: 0.00018893122421067895
Position 976: 0.00017299301499162041
Position 29724: 0.00014168383829677228
Position 29115: 0.0001409863528788784
Position 2842: 0.00014083710464756087
Position 921: 0.00013820039246304847
Position 919: 0.00013060710569310957
Position 1594: 0.00010610319357293832
Position 1698: 0.00010319497309600392
Position 1455: 0.00010096813881483852
Position 3015: 9.626669581899832e-05
Position 1914: 9.58465251437289e-05
Position 1221: 7.96594663285816e-05
Position 28163: 7.529644007250527e-05
Position 28111: 7.293003731434586e-05
Position 1103: 6.493468414443254e-05
Position 1257: 6.301732314649879e-05
Position 1646: 5.156998764622561e-05
Position 1173: 4.86085536480453e-05
Position 29838: 4.509775843071589e-05
Position 2078: 4.4188324704238673e-05
Position 1517: 3.876758581866309e-05
Position 2219: 3.514373481130383e-05
Position 4258: 3.4559791918104334e-05
Position 2407: 3.1310905008148056e-05
Position 2794: 3.0046437649838482e-05
Position 3954: 2.4284364282968506e-05
Position 2797: 1.269501014511447e-05
Position 2498: 8.481094501863165e-06
Position 26142: 6.78827093645245e-06
Position 26241: 6.76813692294906e-06
Position 26536: 5.707574223687272e-06
Position 26551: 5.702337104773837e-06
Position 2644: 4.9235706170998095e-06
Position 547: 4.781388308716928e-06
Position 463: 4.743217608556078e-06
Position 2459: 4.22519370192297e-06
Position 2527: 3.1940404891322236e-06
Position 310: 3.162668648070909e-06
Position 490: 3.0066480358199025e-06
Position 2854: 2.1639366573772825e-06
Position 820: 2.096715865592698e-06
Position 537: 2.0476133164400795e-06
Position 2281: 1.9411003006849318e-06
Position 2550: 1.7303363117224821e-06
Position 366: 1.4864899605421001e-06
Position 2928: 1.4332762315715897e-06
Position 29108: 1.3842980211360036e-06
Position 2816: 1.344531792130038e-06
Position 122: 1.2228872474129353e-06
Position 680: 1.0236307572545763e-06
Position 28809: 7.071152290873397e-07
Position 650: 6.199044215912791e-07
Position 925: 3.916647612726992e-07
Position 648: 2.896273883189813e-07
Position 868: 2.8285815725082553e-07
Position 544: 1.8456490273538847e-07
Position 441: 1.4987608088692053e-07
Position 413: 7.889470799703694e-08
Position 402: 6.820109251533991e-08
Position 935: 1.5967892125093025e-08
Position 35: 1.1512858057993265e-08
Position 941: 1.0862229934287067e-08
Position 599: 7.496739726268377e-09
Position 41: 1.6665574927384896e-09
Position 18: 1.6906851017542856e-10
Position 500: 7.740474927137129e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 24129: 0.9880312844833685
Position 25403: 0.9279028611553236
Position 25840: 0.9103942764074398
Position 28679: 0.8639185083832103
Position 29703: 0.8355327128158497
Position 2250: 0.8048889328277584
Position 27544: 0.8031462885056331
Position 10759: 0.7342906184440634
Position 28512: 0.4960074292719694
