Gene = HACD4
index = 637
Annotated 5SS: [   84  2342  5041 15739 20048 23616]
Annotated 3SS: [ 2237  4912 15625 19940 23489 24516]
SMsplice 5SS: [   84  1814  2342  5041 13688 13828 15739 20048 23616]
SMsplice 3SS: [ 1726  2150  4912 13633 13756 15625 19940 23489 24516]
top_k =  1000
Partition function (log Z): 1.6270028647004677

Sorted 5' Splice Sites (High to Low Probability):
Position 20048: 0.981101122845323
Position 2342: 0.9612458722229661
Position 15739: 0.9416165081114913
Position 23616: 0.8959229243761743
Position 13688: 0.8551626809309185
Position 84: 0.7907677947676708
Position 5041: 0.7258956103868726
Position 1814: 0.6171352803280624
Position 13828: 0.5189717219971405
Position 508: 0.38559624431411105
Position 237: 0.3190966599589216
Position 20912: 0.3032921665309295
Position 24885: 0.27009677706912566
Position 21402: 0.23642556931532543
Position 22311: 0.23384804735309195
Position 13859: 0.2306733529670406
Position 873: 0.2026838583830764
Position 19588: 0.16981330686463822
Position 20293: 0.1579720953338309
Position 547: 0.14972829132091997
Position 5328: 0.14701241394303816
Position 2974: 0.14214016371493554
Position 1868: 0.11601669872126363
Position 1902: 0.11244197686526533
Position 2061: 0.1097330377587165
Position 23900: 0.10615090549500314
Position 16818: 0.08042938526437707
Position 2753: 0.0770792362842739
Position 24652: 0.07106979113497605
Position 25271: 0.06830624713503393
Position 16436: 0.058065223538119486
Position 1878: 0.05775972953484377
Position 9671: 0.05377386977507173
Position 20410: 0.049887998597366826
Position 24202: 0.04386070113373114
Position 21725: 0.04131890850452928
Position 26011: 0.03381496444194806
Position 2056: 0.032973409363282476
Position 999: 0.03263359899345252
Position 20632: 0.030743781141515457
Position 1825: 0.02729977676886311
Position 13294: 0.02626864637136396
Position 20304: 0.02570651124574756
Position 2736: 0.025470810922892356
Position 16691: 0.025031994978899234
Position 24670: 0.023615926701102418
Position 24321: 0.020931729902268877
Position 24270: 0.020376164887948238
Position 3276: 0.020134012622989274
Position 21067: 0.020071476909428097
Position 16299: 0.0191691481192038
Position 21759: 0.017812021459672363
Position 23301: 0.017054149414689482
Position 2151: 0.01623650446660087
Position 11930: 0.01535521497866397
Position 1538: 0.014935225474042866
Position 22595: 0.012285545230855809
Position 1550: 0.011723527570127231
Position 21473: 0.011344214787792996
Position 15824: 0.009985748687198344
Position 17721: 0.009946233492066768
Position 24054: 0.009142782893654772
Position 415: 0.008174716003945239
Position 4406: 0.007575156619328752
Position 23264: 0.00748146260408568
Position 4580: 0.006932373574896463
Position 344: 0.006528159412554557
Position 20778: 0.005190807891145009
Position 3929: 0.004808375873106289
Position 2065: 0.004523391065176246
Position 4533: 0.004143952403339573
Position 23769: 0.003913009249755853
Position 28226: 0.0038538006392683883
Position 4599: 0.0037859622342185746
Position 2238: 0.0035572544013745913
Position 1367: 0.003280427898802148
Position 20651: 0.003091906833213102
Position 1742: 0.0028172668018582136
Position 17212: 0.002429802136712485
Position 456: 0.0023565847876611413
Position 21970: 0.0020592217304304422
Position 2102: 0.0020295421452408897
Position 5031: 0.0019987138816247993
Position 901: 0.001810500735509588
Position 428: 0.0016122959981231275
Position 16400: 0.0015928363339962697
Position 2218: 0.0013930219819834287
Position 13924: 0.0012893652473665476
