Gene = RP5-862P8.2
index = 1187
Annotated 5SS: [ 1066 18855 26188 27244 34526 44393 48299 48760 51943]
Annotated 3SS: [18673 26038 27067 34284 44269 48147 48661 51162 54536]
SMsplice 5SS: [ 1066  9139 11149 16324 27244 34450 44393 45015 48299 48760 51943]
SMsplice 3SS: [ 8971 11066 16169 27067 34329 44269 44884 48147 48661 51851 56283]
top_k =  1000
Partition function (log Z): -3.274060008510349

Sorted 5' Splice Sites (High to Low Probability):
Position 27244: 0.9899440460981941
Position 44393: 0.9802764078351769
Position 48760: 0.8959659730167505
Position 11149: 0.8912761873044626
Position 1066: 0.8782862443824825
Position 34450: 0.8485937132448141
Position 45015: 0.8064662350003089
Position 31767: 0.7689942103648122
Position 48299: 0.7450263969757482
Position 51943: 0.7359214106888537
Position 9139: 0.6728533692464347
Position 4690: 0.5830867109989122
Position 26188: 0.4856006932075377
Position 16324: 0.48508859188673165
Position 18855: 0.47594555003058475
Position 39145: 0.437797167882692
Position 5685: 0.4347217515272274
Position 18910: 0.40801732512335204
Position 56571: 0.34988098519592176
Position 16310: 0.29714741398503525
Position 10643: 0.27948853169408966
Position 28992: 0.26767491072411753
Position 19598: 0.2601224654000266
Position 36577: 0.1820067186602279
Position 51961: 0.1699391867365384
Position 10697: 0.16668425173962426
Position 18534: 0.15409818315065907
Position 20079: 0.14927752414136514
Position 34526: 0.13529049193162546
Position 28413: 0.12598226253521994
Position 7764: 0.12242557075466297
Position 10817: 0.11948098652906007
Position 16392: 0.11761968261151458
Position 20289: 0.11747997317209442
Position 14042: 0.10594018996985516
Position 16595: 0.09935819616153457
Position 16062: 0.09502308586564559
Position 48778: 0.08934726161385675
Position 35483: 0.08596860441723926
Position 56901: 0.08350628560578574
Position 5595: 0.08210441765333382
Position 9982: 0.08158580641186716
Position 46168: 0.07068372203352244
Position 1523: 0.06471589384396245
Position 10353: 0.06433708062243389
Position 27947: 0.06308915572646885
Position 39449: 0.056079590424690406
Position 5562: 0.051155346673558776
Position 39457: 0.048571192831601044
Position 30953: 0.0458309707351688
Position 29188: 0.04551680869184733
Position 29761: 0.04257572309055512
Position 53323: 0.042373240216844445
Position 5800: 0.03850026758411778
Position 9588: 0.03705342373654941
Position 45080: 0.03437603968423752
Position 500: 0.03420154812110405
Position 49910: 0.03404187115668643
Position 9160: 0.033917178309312436
Position 2021: 0.03306854471372441
Position 17749: 0.032519618708725585
Position 35003: 0.029998553394781673
Position 9832: 0.029461231756485406
Position 48592: 0.0286567089229927
Position 16293: 0.02789133930667669
Position 1510: 0.02497131907583125
Position 30427: 0.02484187132498773
Position 56887: 0.024302546951597864
Position 459: 0.023493590541659986
Position 513: 0.023480742917250667
Position 29750: 0.022191998417465386
Position 54025: 0.021737205731013638
Position 54849: 0.020796806548705457
Position 1086: 0.020701867926210895
Position 4105: 0.02009172360024428
Position 29586: 0.020071988854315406
Position 4475: 0.017303388470173507
Position 48241: 0.016866306328757893
Position 14642: 0.016507690629372143
Position 609: 0.016097245063814863
Position 50135: 0.014022483056379143
Position 4521: 0.013800937504675533
Position 56524: 0.012894035484642115
Position 51778: 0.012696375121485734
Position 55459: 0.01269357823355308
