Gene = C1orf194
index = 175
Annotated 5SS: [ 157 4835 5749 6221]
Annotated 3SS: [4717 5632 6095 6656]
SMsplice 5SS: [ 157 4835 6221]
SMsplice 3SS: [4717 6095 6656]
top_k =  1000
Partition function (log Z): -3.9382956535570703

Sorted 5' Splice Sites (High to Low Probability):
Position 4835: 0.9477159105703364
Position 157: 0.7699521913694639
Position 6221: 0.7088704724953421
Position 5749: 0.43532468648056355
Position 6240: 0.21712542385646505
Position 5807: 0.19793719779291605
Position 1828: 0.1268479681328138
Position 995: 0.09580493319441168
Position 5982: 0.060677756269281846
Position 1411: 0.04076868545354368
Position 406: 0.03785562949911467
Position 2595: 0.030907843519399743
Position 5373: 0.027650948862547837
Position 269: 0.024776302396998386
Position 2908: 0.022540376102480393
Position 1687: 0.018468323642873794
Position 233: 0.01820073336249699
Position 5840: 0.014689449165212655
Position 4580: 0.0143712383351864
Position 986: 0.013069114352249544
Position 3223: 0.011502869148093772
Position 4414: 0.009757400322349785
Position 197: 0.008680679793031821
Position 6227: 0.007883505374313557
Position 1014: 0.005387491735071604
Position 2108: 0.0053048377763013025
Position 705: 0.004927348238816655
Position 2568: 0.00463897411835563
Position 2432: 0.0045003179590215525
Position 528: 0.003913918428093687
Position 5706: 0.0038208049920343927
Position 185: 0.0034804793646018104
Position 2056: 0.003184829042797982
Position 14: 0.0031385747944861287
Position 4368: 0.003102586575387474
Position 4208: 0.0030298898935267778
Position 251: 0.0028209384257577444
Position 2988: 0.0027591085453964365
Position 4108: 0.0023351751563843344
Position 2574: 0.0022684396748639053
Position 1069: 0.0018849967126827233
Position 6580: 0.0016849778572867221
Position 654: 0.0016567821220584646
Position 5041: 0.001652812607651296
Position 280: 0.001643134843908576
Position 2067: 0.0015506485999151895
Position 1768: 0.001418838263413718
Position 5420: 0.001273058216516048
Position 1751: 0.001222780905924084
Position 4537: 0.001142693573899074
Position 356: 0.0010393150396174262
Position 3569: 0.0008318149395468229
Position 6568: 0.0006883539469619866
Position 433: 0.0006072379352168268
Position 2251: 0.0005789151424096038
Position 2421: 0.0005462953454281297
Position 6300: 0.000528379339438925
Position 61: 0.0005226043837742966
Position 5756: 0.00048281883078442713
Position 2556: 0.00043301513998375893
Position 5282: 0.00040522356468194055
Position 2038: 0.00035831448293797394
Position 3525: 0.00033593701050678204
Position 1395: 0.00033505663911818136
Position 2836: 0.0003336057208710799
Position 596: 0.00031803461130972433
Position 918: 0.00027424459985825626
Position 4045: 0.000265276160741613
Position 2974: 0.0002584062470491438
Position 2123: 0.00019005098027797136
Position 5500: 0.0001545922665668619
Position 6333: 0.00011522502842325574
Position 6708: 8.401540487801646e-05
Position 5595: 7.926871948855543e-05
Position 6535: 4.984947865390616e-05
Position 6311: 4.689029303151409e-05
Position 1201: 4.1417597773605606e-05
Position 660: 4.119265290971147e-05
Position 598: 3.399644483533405e-05
Position 317: 2.65325383826895e-05
Position 1249: 1.6673698272180967e-05
Position 571: 1.558520461949418e-05
Position 190: 1.4119534481771655e-05
Position 1141: 1.1906918759164912e-05
Position 5112: 1.1131304421780404e-05
Position 681: 1.0283853465046815e-05
Position 2599: 8.957446919059661e-06
Position 6366: 6.816134628862804e-06
Position 162: 6.417080205348874e-06
Position 217: 6.3551291210573784e-06
Position 416: 6.016803487567802e-06
Position 702: 5.71250145663853e-06
Position 165: 5.690376858300836e-06
Position 678: 5.254655057216861e-06
Position 981: 4.248070784933388e-06
Position 1192: 3.6787349638038105e-06
Position 844: 3.5895432004179325e-06
Position 913: 2.7162367311570745e-06
Position 410: 2.2811235702000825e-06
Position 587: 2.062953720379142e-06
Position 211: 1.6358973861480687e-06
Position 215: 1.1203219853936616e-06
Position 901: 1.0435594300454309e-06
Position 841: 9.421186742753104e-07
Position 2532: 9.409154135770579e-07
Position 1210: 9.220633055091744e-07
Position 1759: 8.56675599143114e-07
Position 615: 8.479061395667783e-07
Position 497: 8.010113061364142e-07
Position 815: 6.118467559360193e-07
Position 890: 5.298217240404326e-07
Position 22: 4.6011365798250675e-07
Position 548: 3.412656769158079e-07
Position 361: 2.999198415452825e-07
Position 1018: 1.7325190448216476e-07
Position 714: 1.6616103109090575e-07
Position 367: 2.0797882191989382e-08
Position 264: 1.8363374508385116e-08
Position 200: 1.2104605762366085e-08
Position 425: 2.284648096850812e-09
Position 557: 2.133293162141049e-09
Position 470: 1.2580236071417333e-09
Position 327: 3.0669368000213315e-10
Position 284: 9.730034284900754e-11
Position 546: 4.28253266254313e-12
Position 591: 1.7701471849295422e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6656: 0.9536367200866188
Position 4717: 0.933269512939945
Position 6095: 0.8863455733281593
Position 5663: 0.2658006534439043
Position 5632: 0.1846425685027826
Position 5666: 0.18010808345172674
Position 5979: 0.07002484865624513
Position 1289: 0.06003264735841536
Position 2488: 0.02880526329952125
Position 4283: 0.028765729886678325
Position 5892: 0.023102327844402474
Position 1481: 0.022732453189120583
Position 2738: 0.022223309632995264
Position 5219: 0.022105071873167192
Position 899: 0.02123077117335845
Position 5915: 0.01604824878392136
Position 6428: 0.015598496864892189
Position 5521: 0.014740762723672987
Position 1621: 0.013371990975421973
Position 794: 0.009964703166728362
Position 4687: 0.00968019710919517
Position 1750: 0.008677474408055507
Position 1455: 0.008606134654077039
Position 6674: 0.007819219053582172
Position 1975: 0.007463890949528372
Position 2474: 0.007415496913591062
Position 1313: 0.006541314099550811
Position 607: 0.0064573730860871805
Position 1534: 0.006272356566086062
Position 3989: 0.0057752585795690925
Position 5192: 0.005388625658554603
Position 3087: 0.004724779570180119
Position 6544: 0.004271194487667507
Position 884: 0.00391790392188074
Position 5441: 0.003281669200817663
Position 6449: 0.003174008240362909
Position 2952: 0.003118580625735236
Position 4756: 0.0030056461433786226
Position 4904: 0.0029476750348006904
Position 2870: 0.0025109319931115102
Position 832: 0.002452201877870506
Position 6788: 0.0023162461523192363
Position 5641: 0.0020580328228339225
Position 812: 0.001990143720210556
Position 5172: 0.0019513663883880864
Position 317: 0.0019513616517456446
Position 2345: 0.0019474021976276792
Position 5496: 0.0019030775857792003
Position 2693: 0.0016252255811040704
Position 657: 0.0016089094832682956
Position 6167: 0.0015966722175810458
Position 2293: 0.0015886685969515764
Position 1956: 0.0015239775619568668
Position 2287: 0.0015139518154258262
Position 1702: 0.001445327947892557
Position 1285: 0.0014202167745812843
Position 5698: 0.001400666460966009
Position 6102: 0.001383457420850026
Position 1980: 0.0013828954916768163
Position 2493: 0.0011683621199155413
Position 1579: 0.0011090684995070294
Position 3313: 0.001072603316941776
Position 227: 0.0010359616397953293
Position 6014: 0.0010293622344922041
Position 2955: 0.0010284549507148168
Position 466: 0.000984428473315436
Position 4753: 0.0009791935316825827
Position 638: 0.0008633378019786364
Position 2907: 0.0008134953568198827
Position 1736: 0.0008020163070650503
Position 6628: 0.0007118622655174681
Position 1500: 0.0006806887081292529
Position 1756: 0.000675590202335352
Position 5923: 0.0006617645736247865
Position 2708: 0.0006520503450243255
Position 4759: 0.0005951307399887102
Position 6290: 0.0005755444528179855
Position 5839: 0.0005611816099302264
Position 6299: 0.0005261543879457422
Position 6727: 0.0004921696675213229
Position 911: 0.0004889798474081295
Position 4940: 0.0004531528540448137
Position 6472: 0.000433409906889472
Position 818: 0.0004282726616210589
Position 6347: 0.0004186440659454584
Position 6595: 0.0004148730619097301
Position 1608: 0.00040858047441747077
Position 1944: 0.0003960350406946844
Position 1705: 0.00038400882382815405
Position 770: 0.0003687070298580802
Position 3127: 0.00034708271753261164
Position 5454: 0.00029654856260078345
Position 4994: 0.0002939386762456931
Position 1709: 0.00028692661411286257
Position 6603: 0.00024457478167705534
Position 841: 0.0002383218181749816
Position 1789: 0.00023631636059285086
Position 1728: 0.00022398386623560338
Position 2650: 0.00020132565613887045
Position 4732: 0.00018852854918983934
Position 5748: 0.00018741145437602683
Position 774: 0.0001874041406021825
Position 2244: 0.0001846767091429612
Position 5033: 0.0001807021072342608
Position 985: 0.00015862048947370882
Position 2920: 0.00015830033211190254
Position 333: 0.00015102770185402133
Position 6568: 0.00014616448185046042
Position 5293: 0.00014343007200379935
Position 1675: 0.00014200580841880136
Position 1568: 0.00013968791224390606
Position 6314: 0.00013592417231465375
Position 1596: 0.00012961150056297718
Position 5014: 0.00011990732242280249
Position 844: 0.00011654854838472716
Position 2148: 0.0001157930866971453
Position 1348: 0.00011407308538573635
Position 3334: 0.00011313686829511514
Position 1576: 0.00010602753179928861
Position 2070: 0.00010166196959285777
Position 1872: 0.0001005521680988895
Position 1625: 9.979726446558904e-05
Position 2500: 9.531047145331751e-05
Position 5935: 9.208306523994048e-05
Position 2273: 9.15650954582722e-05
Position 1386: 9.150758967555741e-05
Position 1905: 8.789557432603925e-05
Position 1649: 8.419846484930583e-05
Position 6203: 7.356682027441472e-05
Position 660: 7.346783479633607e-05
Position 5473: 7.121029249454854e-05
Position 928: 7.067706772874991e-05
Position 6189: 6.913417838037199e-05
Position 5420: 6.745584419072878e-05
Position 6443: 6.364369066869193e-05
Position 256: 6.133476678578856e-05
Position 1548: 5.9181502980524406e-05
Position 6736: 5.9038480162544104e-05
Position 1244: 5.704284901831182e-05
Position 6520: 5.582892703694944e-05
Position 5397: 5.206303922530512e-05
Position 349: 3.8010769290356376e-05
Position 5059: 3.764305726426322e-05
Position 6311: 3.574179826611597e-05
Position 5981: 3.225966526217011e-05
Position 5349: 2.7165354924496516e-05
Position 102: 1.982315755763206e-05
Position 4566: 1.680238267292678e-05
Position 3909: 1.6563743128103948e-05
Position 6430: 1.632005935832182e-05
Position 6455: 1.6147626964976043e-05
Position 6755: 1.494323023717565e-05
Position 6498: 1.4319830740890288e-05
Position 6700: 1.286068400500909e-05
Position 6557: 1.2498202917894515e-05
Position 4868: 1.0843942660153387e-05
Position 6476: 1.0671109657987162e-05
Position 6401: 1.0502938644505087e-05
Position 4954: 9.391657013218067e-06
Position 275: 7.811629015780204e-06
Position 938: 6.7007320609416015e-06
Position 1820: 6.49204060705925e-06
Position 177: 6.012191852379602e-06
Position 443: 5.998159439539818e-06
Position 1461: 4.9599538989184685e-06
Position 105: 4.3423317663040985e-06
Position 864: 4.288137834326954e-06
Position 5797: 3.877476075308094e-06
Position 136: 3.821278208265534e-06
Position 4212: 3.49791507890321e-06
Position 3868: 3.31511902439456e-06
Position 2790: 2.9957626704222333e-06
Position 3927: 2.982242423168911e-06
Position 6704: 2.859286124500949e-06
Position 264: 2.7250379566576586e-06
Position 480: 2.357981216690032e-06
Position 2020: 2.3302944919600834e-06
Position 956: 2.297008811840268e-06
