Gene = PAEP
index = 995
Annotated 5SS: [ 140  676 1136 2597 3757 4044]
Annotated 3SS: [ 535 1061 2485 3651 4026 4794]
SMsplice 5SS: [ 140 1136 1456]
SMsplice 3SS: [1061 1258 2485]
top_k =  1000
Partition function (log Z): -0.7666982130902267

Sorted 5' Splice Sites (High to Low Probability):
Position 1136: 0.9449656725856592
Position 140: 0.8624444203346849
Position 2191: 0.49315083202788385
Position 2597: 0.3920179510711954
Position 2628: 0.3693897510919451
Position 3757: 0.3509139922796356
Position 1456: 0.22432068029790098
Position 1464: 0.20603286558392364
Position 676: 0.18375878756139763
Position 4044: 0.1737877564889861
Position 1472: 0.16860995236617451
Position 916: 0.10619532317887628
Position 2624: 0.08641915168077942
Position 1476: 0.061951251842593744
Position 1395: 0.05450117418787842
Position 1484: 0.030443232908769175
Position 1361: 0.02817395064013124
Position 3728: 0.027950763416035706
Position 933: 0.024938705584162956
Position 4073: 0.023744031986279685
Position 1480: 0.019557146806826554
Position 2698: 0.016084253056326325
Position 2222: 0.01600631255789811
Position 3848: 0.014574611634425553
Position 325: 0.009175842545237132
Position 1504: 0.00850667676411887
Position 2646: 0.007823674371252429
Position 80: 0.004640916606951609
Position 3476: 0.004551707999124719
Position 1516: 0.003826118529153753
Position 744: 0.0032919607508369204
Position 985: 0.003139119482291329
Position 498: 0.0028066478033471885
Position 1528: 0.002133510050726516
Position 1365: 0.0020894741968889644
Position 1584: 0.0018293418668309499
Position 3912: 0.0017742185268158704
Position 188: 0.0015436137130791126
Position 4994: 0.0014512319272004745
Position 2405: 0.0012762799506027818
Position 1552: 0.001199324102964188
Position 955: 0.0010425572317343508
Position 2589: 0.0009843770275120398
Position 1090: 0.0009554582146202662
Position 1532: 0.0008491356735854235
Position 1556: 0.0007991242280277359
Position 1736: 0.0007577667440438647
Position 1672: 0.0007278702576569764
Position 2376: 0.0006694050256499559
Position 1616: 0.0006256431364625579
Position 412: 0.0005505418260093361
Position 4394: 0.000537039126975987
Position 2601: 0.0005344619892256703
Position 3460: 0.0004979940128187587
Position 503: 0.000496387169966551
Position 2704: 0.00041881726515050516
Position 1576: 0.0003455052086395748
Position 481: 0.00034435707339136313
Position 1740: 0.0002967538150369787
Position 2124: 0.0002880581357877345
Position 1724: 0.0002795204575920486
Position 1648: 0.00027817558358262176
Position 3328: 0.0002583047094903752
Position 443: 0.0002469222166174679
Position 170: 0.00024419679853477294
Position 260: 0.0002370748555314335
Position 1620: 0.00022302624939252386
Position 1608: 0.00021350552821268308
Position 296: 0.00019705220213816062
Position 1760: 0.00018957744111850556
Position 614: 0.0001848512131948125
Position 1652: 0.00016743299900153044
Position 1168: 0.00016694545315297456
Position 1688: 0.0001503239796412132
Position 1712: 0.00013719666866857615
Position 383: 0.00013511641297162054
Position 1752: 0.00013127218746982722
Position 1628: 0.00011766461225239118
Position 1488: 0.00011425082712532465
Position 1520: 0.00011248741080695422
Position 2195: 0.00010693492614845485
Position 1988: 0.00010642724755512905
Position 1664: 0.00010541819037689335
Position 1140: 0.00010148819174421189
Position 2212: 9.969255809104998e-05
Position 1776: 9.31399943424725e-05
Position 3026: 9.166098526811118e-05
Position 1536: 8.673446643134835e-05
Position 1768: 8.545328379594934e-05
Position 1624: 7.832612352477995e-05
Position 2583: 7.249388837051883e-05
Position 373: 7.199666019153316e-05
Position 820: 5.93948508021274e-05
Position 455: 5.35746418213003e-05
Position 1728: 4.966808104425689e-05
Position 2245: 4.588269840795769e-05
Position 680: 4.4121797533965437e-05
Position 1784: 4.1107859575020406e-05
Position 716: 4.0624165847292675e-05
Position 1374: 3.815062456576917e-05
Position 2348: 3.674542733233694e-05
Position 87: 3.453463996228707e-05
Position 1122: 3.448748197120648e-05
Position 732: 3.3652662111615835e-05
Position 748: 3.1358948846052734e-05
Position 976: 2.80704036229778e-05
Position 1568: 2.6297842981543984e-05
Position 2491: 2.5366679424903624e-05
Position 359: 2.4487675950777245e-05
Position 308: 2.331157199313958e-05
Position 1544: 2.233377549267063e-05
Position 1410: 1.945904281174636e-05
Position 1692: 1.5591265167198224e-05
Position 2206: 1.4104271477554328e-05
Position 1600: 1.3830256648036604e-05
Position 982: 1.2730615580159177e-05
Position 1997: 1.1466196326681854e-05
Position 1029: 1.0138928598972896e-05
Position 1142: 9.102199042039837e-06
Position 1008: 8.929965820685796e-06
Position 1991: 7.532382334479103e-06
Position 1280: 7.021358971188337e-06
Position 631: 5.462255231780374e-06
Position 904: 3.1747281766262216e-06
Position 89: 2.162110281978649e-06
Position 1078: 1.965139243765928e-06
Position 84: 1.663547507166493e-06
Position 535: 1.506338615802225e-06
Position 49: 1.382917740122529e-06
Position 1002: 2.3184949962919408e-07
Position 470: 8.046026527636533e-08
Position 71: 3.427052738365883e-10
Position 803: 8.754912503260185e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2485: 0.9740073036388011
Position 1061: 0.8486868889612698
Position 1258: 0.801441181846969
Position 2104: 0.49753176745927385
Position 3579: 0.35660351025082265
Position 3955: 0.21115028162097935
Position 4875: 0.18696866379610108
Position 4844: 0.15881820603764998
Position 877: 0.09223949350887188
Position 3651: 0.08788453180792519
Position 4026: 0.08459422454524637
Position 4734: 0.0757633707219788
Position 3978: 0.05877076907931878
Position 999: 0.053464290264097984
Position 4195: 0.05019215931744964
Position 788: 0.036958509522657106
Position 455: 0.0303035793244943
Position 4043: 0.027367791253486783
Position 4775: 0.018137687638600585
Position 3840: 0.0168086932366236
Position 3655: 0.013690249915059105
Position 294: 0.013674959682744134
Position 4433: 0.012978173798565133
Position 1381: 0.010833156213290661
Position 4144: 0.010815589239980446
Position 2553: 0.01077694176664877
Position 818: 0.010650195583468969
Position 459: 0.0099754244561662
Position 3381: 0.009150955198532136
Position 4811: 0.008707138014963298
Position 535: 0.008693101542545158
Position 519: 0.008507303049578831
Position 2770: 0.008007231787814092
Position 892: 0.00785708324613503
Position 4128: 0.0075927528523975635
Position 3899: 0.007307715820817015
Position 542: 0.007213810582726196
Position 2790: 0.006260786607908725
Position 4596: 0.005751836250417672
Position 3296: 0.005320435715146752
Position 3749: 0.004452987013997774
Position 4163: 0.004390473443607468
Position 1301: 0.004318464914251944
Position 2036: 0.004244639679409069
Position 4794: 0.00407180698875257
Position 2075: 0.003965363381640815
Position 1029: 0.0036832901667778
Position 4246: 0.003667265319184394
Position 792: 0.003643059914160896
Position 2840: 0.003382173376567849
Position 4456: 0.0033779487302602407
Position 4849: 0.0033473187063512173
Position 601: 0.0032090226656499594
Position 388: 0.0030282165736375435
Position 5059: 0.002921540734514074
Position 5105: 0.002867032664089256
Position 5084: 0.002684269026241019
Position 2123: 0.0025910312293816614
Position 4663: 0.0024412053810123394
Position 3620: 0.0023829844769946667
Position 5036: 0.0023625136199121794
Position 4308: 0.0022393312677635737
Position 3009: 0.0018313391849144253
Position 4149: 0.0017602473439063575
Position 4886: 0.0016565473326747692
Position 1981: 0.0014794983582973752
Position 3602: 0.0014065245518490154
Position 2429: 0.0013866756991740524
Position 1325: 0.0013558196134925361
Position 2766: 0.0012368936673929423
Position 3614: 0.0011205787574058146
Position 2283: 0.0010625408926846838
Position 3718: 0.001023922119651455
Position 316: 0.0010040138347504198
Position 1985: 0.000995328754013462
Position 729: 0.0009837770195934017
Position 525: 0.0009822473057347582
Position 1387: 0.0008580618888315077
Position 836: 0.0007863223088237346
Position 904: 0.0007072388078470988
Position 646: 0.0006705074163122944
Position 3151: 0.0006402757954674346
Position 383: 0.0005896754896123121
Position 235: 0.0005873344803772639
Position 4687: 0.0005406163252724178
Position 737: 0.0004904545311220337
Position 2045: 0.000479182184722231
Position 2931: 0.00047523749107202114
Position 774: 0.0004432199911370236
Position 1266: 0.00041916819204003376
Position 3628: 0.00041046372817122245
Position 915: 0.0004069335417948646
Position 909: 0.0004060287119037568
Position 1303: 0.0003627780267334538
Position 612: 0.0003460301942912842
Position 3312: 0.00034005367273620994
Position 415: 0.0003357089319993982
Position 1844: 0.00033043966601738114
Position 492: 0.0002794355601646734
Position 1002: 0.00024642022041124586
Position 1089: 0.0002447427282931457
Position 1086: 0.0002333024291598569
Position 844: 0.00023140760896831093
Position 1008: 0.0002225672141828867
Position 204: 0.00019036534737498298
Position 400: 0.0001869218640349302
Position 976: 0.0001630964713119738
Position 1073: 0.00013905111605488668
Position 4279: 0.00013668902985141827
Position 324: 0.00012862015210779462
Position 1320: 0.00012859941597613678
Position 1262: 9.630631022533374e-05
Position 768: 9.499252759878453e-05
Position 672: 9.303565098932093e-05
Position 2355: 8.504681699346214e-05
Position 3815: 6.689382940760383e-05
Position 363: 6.148865716720466e-05
Position 405: 6.0932451039704736e-05
Position 1104: 6.072459495026963e-05
Position 264: 5.947973649760677e-05
Position 1856: 5.9457508179921785e-05
Position 2574: 4.892387860732598e-05
Position 490: 4.5240396021379685e-05
Position 3706: 4.420010642974921e-05
Position 2111: 3.7514563434970135e-05
Position 3174: 3.667171221970043e-05
Position 465: 3.419270579730061e-05
Position 208: 3.28172540404612e-05
