Gene = CLDN16
index = 377
Annotated 5SS: [  572 14568 17055 20634]
Annotated 3SS: [14464 16889 20441 22030]
SMsplice 5SS: [  572 14568 17055 20634]
SMsplice 3SS: [14464 16889 20441 22030]
top_k =  1000
Partition function (log Z): -10.923256644496949

Sorted 5' Splice Sites (High to Low Probability):
Position 14568: 0.8351092585693042
Position 20634: 0.834129794107455
Position 17055: 0.7498826489529103
Position 572: 0.707316483769684
Position 365: 0.23967176002024576
Position 22180: 0.1928072384234243
Position 22230: 0.18129815475714037
Position 1398: 0.18083588818652768
Position 14288: 0.17529573243605728
Position 22140: 0.12951125321056556
Position 2268: 0.11256725148560555
Position 11213: 0.10584344500717943
Position 13562: 0.09800027793432384
Position 22728: 0.08752817717466126
Position 15836: 0.0832580911602867
Position 10953: 0.081443636917938
Position 14572: 0.05754493448960524
Position 10713: 0.05301433484664321
Position 20378: 0.04688991466655718
Position 14465: 0.04300240983114597
Position 19510: 0.03553657519453063
Position 11252: 0.03491127723458187
Position 18428: 0.03316102027268836
Position 20370: 0.02164176737612325
Position 10985: 0.020495714482135774
Position 1932: 0.01693869243115448
Position 19439: 0.015865153917084908
Position 18235: 0.01315449137942928
Position 6907: 0.012232578711920815
Position 18173: 0.009187576928025016
Position 22598: 0.008704586054280546
Position 753: 0.008454617471890573
Position 20529: 0.004659316170992679
Position 10511: 0.0038144372274784436
Position 9786: 0.003587474977785457
Position 20547: 0.003457855696232187
Position 6159: 0.0033210780954249057
Position 13698: 0.003265615841798594
Position 8448: 0.00307671853005106
Position 9963: 0.0028799080434746857
Position 9360: 0.00259014844319967
Position 2254: 0.002384813105401908
Position 9194: 0.002358673887466373
Position 11953: 0.002337767980582324
Position 9184: 0.0023103272560553154
Position 8232: 0.002131650070627407
Position 151: 0.0021127090849366085
Position 4865: 0.002091686972852606
Position 268: 0.0017832362241531733
Position 548: 0.0017323182832592848
Position 326: 0.0014622762794217561
Position 66: 0.000945441978112176
Position 336: 0.0006386659170076713
Position 1220: 0.0006118379844923093
Position 126: 0.0006036856390571691
Position 10769: 0.0005347879969490459
Position 1142: 0.0005265637694627102
Position 832: 0.0005104898926964207
Position 10144: 0.00036046321778314356
Position 640: 0.0002514138582617655
Position 1092: 0.00023928939768670752
Position 4801: 0.00021868240001285874
Position 79: 0.0001838602479723328
Position 3899: 0.00017696832128499788
Position 7732: 0.00016023979768977627
Position 7245: 0.0001566214093194404
Position 652: 0.00015558874990180023
Position 6868: 0.00014941520468020276
Position 3057: 0.00013767854642190424
Position 7601: 0.00012310116791862646
Position 1936: 0.00010665404391537825
Position 146: 5.3360467424067446e-05
Position 235: 5.071967710518316e-05
Position 10: 4.939284729998915e-05
Position 1277: 4.4713298855207024e-05
Position 402: 3.071482539208573e-05
Position 121: 2.988638715479028e-05
Position 282: 2.7958172125519796e-05
Position 1106: 1.9174352933147456e-05
Position 1795: 1.5145502511063314e-05
Position 903: 1.5144081939519801e-05
Position 1224: 1.373125297551969e-05
Position 417: 1.3391543526496356e-05
Position 1610: 1.131139319241273e-05
Position 1338: 8.001515457899581e-06
Position 347: 5.6784854677665325e-06
Position 2004: 5.625430328991987e-06
Position 740: 4.6508328480157e-06
Position 914: 1.573156091474585e-06
Position 1468: 1.4351705978224235e-06
Position 272: 7.927989705067219e-07
Position 58: 5.727340221709554e-07
Position 286: 4.718821409695452e-07
Position 511: 8.816756060980997e-08
Position 540: 1.2119754010876113e-08
Position 419: 8.361765515390002e-09
Position 161: 5.694187299737511e-09
Position 521: 2.4950244072038317e-09
Position 626: 5.435989792478475e-10
Position 707: 5.192228605559507e-10
Position 757: 4.122243268033524e-10
Position 429: 2.982728930977268e-10
Position 102: 1.4561945534641626e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14464: 0.8572554783172296
Position 20441: 0.8170100878407237
Position 16889: 0.7359787043021996
Position 22030: 0.5951264927804345
Position 14214: 0.25493018930725225
Position 23628: 0.2352379589747636
Position 22692: 0.21985865471096372
Position 23569: 0.2083615304747806
Position 11145: 0.13487398015254246
Position 2180: 0.11318986746340819
Position 13426: 0.10139022557287714
Position 23588: 0.09266973603361561
Position 10927: 0.08335109760054818
Position 20106: 0.07621207550254425
