Gene = ATP5J2
index = 112
Annotated 5SS: [  33 6076 7015]
Annotated 3SS: [5967 6897 7805]
SMsplice 5SS: [  51 6076]
SMsplice 3SS: [5967 6897]
top_k =  1000
Partition function (log Z): -4.234614414308078

Sorted 5' Splice Sites (High to Low Probability):
Position 51: 0.7949662116758167
Position 6076: 0.4859582130883139
Position 6183: 0.4455413685587046
Position 5312: 0.40002815174514755
Position 7015: 0.36482007499700486
Position 33: 0.19175251283904138
Position 3044: 0.14852417367316553
Position 6671: 0.13013625711023286
Position 578: 0.08880560070249799
Position 5588: 0.06695201860136868
Position 2288: 0.058806541661473095
Position 514: 0.057218293058012716
Position 480: 0.03821545167635309
Position 2035: 0.033410821542915574
Position 4193: 0.03097148543665102
Position 6692: 0.023005208007691017
Position 4926: 0.016474893379466907
Position 7247: 0.01589206166965031
Position 475: 0.014255197016337932
Position 245: 0.01415128496736403
Position 6307: 0.010951811163545704
Position 4124: 0.010142666224459184
Position 6097: 0.007814427066450701
Position 5433: 0.007026082735172408
Position 2163: 0.006488280063509698
Position 5370: 0.00563042270798931
Position 5839: 0.005627026500524579
Position 5076: 0.005384932713656489
Position 7617: 0.004730478642094251
Position 555: 0.004596368764955185
Position 5339: 0.0043776415509051555
Position 5746: 0.0041781849226420606
Position 528: 0.0035995027853871404
Position 2511: 0.003476824749890085
Position 2646: 0.003085636748207084
Position 1419: 0.0030767900928468663
Position 2895: 0.002949047219172694
Position 5260: 0.002490083610633389
Position 7176: 0.0023876969630003933
Position 3070: 0.0023518186174376317
Position 2954: 0.002310883001724711
Position 5742: 0.0021033289096413256
Position 6093: 0.001974166556862492
Position 2181: 0.0016786738638263957
Position 7610: 0.0015244001882652003
Position 3067: 0.0015171819515275317
Position 5639: 0.0014552408795937093
Position 1162: 0.0014453835537148966
Position 5236: 0.0012469494976817717
Position 259: 0.0012033755364446077
Position 6963: 0.0011866782207794135
Position 2230: 0.00103898351373698
Position 856: 0.0009639115736622422
Position 7413: 0.0008093834905787654
Position 3464: 0.00076941123274812
Position 641: 0.000743847451429946
Position 5230: 0.0007189974807315642
Position 7431: 0.0006973821227342987
Position 4255: 0.000647858957628415
Position 1463: 0.0005978500943620785
Position 3294: 0.0005684966892650795
Position 7630: 0.0005601332017493771
Position 5781: 0.0005237188130598521
Position 4210: 0.0005073432572830145
Position 5085: 0.0004894065509799552
Position 6454: 0.0004660010129266151
Position 1487: 0.0004092406425817973
Position 6908: 0.0003977423417383273
Position 2134: 0.0002877680757737294
Position 3022: 0.00028361291281113823
Position 2050: 0.00027304672372385096
Position 7064: 0.0002471657006611772
Position 816: 0.0002443236810983237
Position 3647: 0.00020414684812207658
Position 1120: 0.00019398739330990422
Position 7649: 0.00017475049053916562
Position 25: 0.0001544822336562386
Position 7433: 0.00011710929000366318
Position 6660: 0.00011661252712363314
Position 4880: 0.00010102861348382419
Position 4273: 9.725563773725086e-05
Position 6920: 9.720382727560693e-05
Position 2770: 9.651871680516888e-05
Position 538: 9.214905743088756e-05
Position 2463: 6.958412187118059e-05
Position 29: 6.878436482960679e-05
