Gene = IL33
index = 694
Annotated 5SS: [  104  8918  9584 11310 11921 12872]
Annotated 3SS: [ 8791  9457 11183 11869 12779 14285]
SMsplice 5SS: [  104 11310 12872]
SMsplice 3SS: [11183 12779 14285]
top_k =  1000
Partition function (log Z): -7.386663448644096

Sorted 5' Splice Sites (High to Low Probability):
Position 104: 0.9899743317473493
Position 12872: 0.8735237229501759
Position 11310: 0.6636242147689364
Position 8918: 0.43910249257366885
Position 11921: 0.40968256609785386
Position 6765: 0.36785975517682623
Position 9584: 0.330846711371915
Position 12052: 0.1359694146146845
Position 1571: 0.12546256380998747
Position 3030: 0.06325033237074887
Position 6402: 0.05838112744229632
Position 12319: 0.056108163756842626
Position 14567: 0.05514558606125099
Position 12294: 0.04987501911296293
Position 15086: 0.042748810681556434
Position 9625: 0.03352596515283476
Position 879: 0.029290930895811383
Position 11539: 0.022276514524333015
Position 9659: 0.020256656491316978
Position 6874: 0.01706019536193273
Position 13517: 0.016048852145576806
Position 12344: 0.011797313507594758
Position 15377: 0.010344399537356939
Position 14500: 0.008321708299393169
Position 2026: 0.008246745662978033
Position 11970: 0.007593855970257395
Position 620: 0.007511115786949816
Position 2914: 0.007460049022929412
Position 13607: 0.006165418576485072
Position 3999: 0.006019126542977469
Position 8501: 0.0047305794678261185
Position 10082: 0.00424775261821229
Position 9744: 0.0038959717017676794
Position 12105: 0.0037407401308008703
Position 9530: 0.003739372695416122
Position 1189: 0.0032894223662941224
Position 6671: 0.0030989080207154606
Position 2910: 0.002385574437996961
Position 2851: 0.0018334840379793517
Position 6752: 0.001631114681656489
Position 2865: 0.0015818781416374423
Position 6161: 0.0014179957460912806
Position 6655: 0.001344709106849586
Position 1239: 0.0013236442218745345
Position 3379: 0.0012376031860107319
Position 4037: 0.0012056936931608272
Position 3941: 0.0011130964185513338
Position 12795: 0.0010097178845502614
Position 2933: 0.0010062061832023124
Position 3230: 0.0009573660335813379
Position 5276: 0.0008770249856489889
Position 3478: 0.0008166370224034446
Position 12029: 0.0007634401748580297
Position 2720: 0.0007609630621021747
Position 1344: 0.0006782782239615502
Position 4651: 0.0005992843157646607
Position 6158: 0.0005982064200253426
Position 3899: 0.0005837277285473333
Position 3869: 0.0005077362557521192
Position 247: 0.000494915072128821
Position 3241: 0.00047214936145841105
Position 1559: 0.00046532066749576
Position 3519: 0.0004497986012757908
Position 6220: 0.0003631415582107628
Position 13039: 0.0002817264770211718
Position 2399: 0.0002734904719868787
Position 6369: 0.00026880485185293214
Position 3540: 0.0002611983804654731
Position 856: 0.0002581331845711174
Position 11938: 0.00023864228579275018
Position 9755: 0.00020280207149613432
Position 2788: 0.0001991955040326826
Position 3295: 0.00019015502232000393
Position 3906: 0.0001728540464778384
Position 10145: 0.00016374943192144748
Position 10786: 0.00016279213099766783
Position 1360: 0.00015917698951841794
Position 5437: 0.00014937381077964742
Position 116: 0.00014144921889139568
Position 462: 0.00013858464963113144
Position 2461: 3.3767647600096416e-05
Position 845: 2.415541781956559e-05
Position 1585: 2.0452078552725234e-05
Position 503: 1.957966904870875e-05
Position 996: 1.7907796646592244e-05
Position 1083: 1.7538243362071764e-05
Position 1112: 1.654886291058367e-05
Position 866: 1.5321919742644788e-05
Position 582: 1.1820297704094392e-05
Position 2483: 8.093503009956885e-06
Position 1015: 7.183032671425613e-06
Position 30: 6.906957982466617e-06
Position 1128: 6.7407984908703655e-06
Position 2374: 6.3106726533450924e-06
Position 2081: 5.716633446884484e-06
Position 1251: 5.540417156241267e-06
Position 2475: 5.327098791647566e-06
Position 1875: 4.5685527307840095e-06
Position 1170: 3.974145577049962e-06
Position 2570: 3.2319211876385335e-06
Position 2454: 2.1868227995986174e-06
Position 1799: 1.9874176777723686e-06
Position 2299: 1.9707149290650702e-06
Position 1575: 1.9358613966983013e-06
Position 3003: 1.3362431530573314e-06
Position 1580: 9.882275956227216e-07
Position 345: 9.814657287944403e-07
Position 3041: 7.609206923170178e-07
Position 1552: 7.082999263784528e-07
Position 854: 6.868563486083255e-07
Position 1390: 5.471123188678335e-07
Position 2331: 5.274567389578247e-07
Position 2223: 4.0274187753205527e-07
Position 60: 3.9813770867765255e-07
Position 2827: 2.759353739732504e-07
Position 352: 1.9465092821488817e-07
Position 129: 1.8083285444321768e-07
Position 265: 1.437190272471084e-07
Position 653: 1.335763405172065e-07
Position 87: 1.285490902723596e-07
Position 1053: 1.2288921337381093e-07
Position 500: 1.1710052839958968e-07
Position 2339: 5.772863473372114e-08
Position 1466: 5.737527595237381e-08
Position 514: 5.613458470298794e-08
Position 89: 5.177852283337388e-08
Position 175: 4.1867622867946886e-08
Position 517: 2.2328023757667696e-08
Position 151: 8.548087369049083e-09
Position 987: 2.625904377851086e-09
Position 980: 1.7564965925642587e-09
Position 759: 1.6371853925673944e-09
Position 592: 1.265679398693406e-09
Position 590: 6.135100808815006e-10
Position 750: 1.2840523977013666e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12779: 0.8977190580511483
Position 11183: 0.5879142832804143
Position 14285: 0.4666593274273581
Position 11869: 0.4243741797303617
Position 9457: 0.38420855060443176
Position 6588: 0.36416939979962526
Position 12007: 0.22989021553445377
Position 8729: 0.20425232183923325
Position 8791: 0.16455443575780992
Position 13266: 0.11161713934369388
Position 1457: 0.08985425618888326
Position 15754: 0.08381711632209558
Position 2674: 0.05483323769894602
Position 15343: 0.05027748604512871
Position 11220: 0.05019493016645655
Position 8663: 0.05002958689787324
Position 12183: 0.046053865816456103
Position 14777: 0.03871682301633208
Position 15499: 0.02706189534154309
Position 800: 0.026597984986703817
Position 11201: 0.025904107366515525
Position 15589: 0.025238612560257397
Position 14471: 0.024113332359789016
Position 15318: 0.02333369410124052
Position 6249: 0.022585610623144996
Position 6584: 0.021644140522831107
Position 1421: 0.021423865891872642
Position 11844: 0.01969552545022581
Position 14899: 0.019674316033615233
Position 11453: 0.019530921129578535
Position 2756: 0.018940012703539736
Position 8838: 0.017697225604654292
Position 12972: 0.017447516936070277
Position 13449: 0.016611984470783332
Position 6203: 0.01614894722237695
Position 14652: 0.016064665938980836
Position 13037: 0.015983107115264142
Position 15006: 0.014277841036522998
Position 13101: 0.012978580956220521
Position 6328: 0.012650042135293048
Position 14430: 0.009271321970012136
Position 13795: 0.008847003737857753
Position 9501: 0.00859334800968942
Position 3825: 0.008412454909680457
Position 12097: 0.007528672120395412
Position 15211: 0.007424223043496216
Position 15821: 0.007114506906424412
Position 1144: 0.005997802096684292
Position 10018: 0.005363165615905242
Position 6066: 0.0048452373749169105
Position 13903: 0.004561320555528209
Position 13098: 0.004552161118929532
Position 2944: 0.004285268908645119
Position 14486: 0.004050260199819007
Position 8356: 0.0039046674566634333
Position 15405: 0.0038596608295494305
Position 6818: 0.003852325310136955
Position 15281: 0.00379233140915535
Position 15923: 0.003607860263959114
Position 15048: 0.003492638301713534
Position 11482: 0.003328269278007376
Position 14912: 0.003107767647102871
Position 12799: 0.0030607146482745963
Position 1717: 0.003056265833670441
Position 6306: 0.0029520363463424928
Position 1699: 0.002707662215073751
Position 8882: 0.002609533914312792
Position 11406: 0.0025676421368047648
Position 13104: 0.002342090325710173
Position 13286: 0.002285696166523484
Position 492: 0.0021627012791510586
Position 15443: 0.0021602440967123365
Position 773: 0.0021233923594732133
Position 3354: 0.001956532010512068
Position 509: 0.0019153772306855152
Position 11419: 0.0018472463454308726
Position 14714: 0.00172850799100481
Position 1486: 0.001711402309965105
Position 13083: 0.0016034593072579368
Position 644: 0.0015369214004157413
Position 6265: 0.0014906759024934445
Position 12947: 0.0014828051605729942
Position 996: 0.0013743945568240057
Position 15573: 0.0012218551998805789
Position 13453: 0.001148406250344316
Position 13510: 0.0011330832087354749
Position 13190: 0.0011280710970049718
Position 14221: 0.0011020424308659045
Position 13004: 0.0010627639596468782
Position 14040: 0.0010327088955172732
Position 14209: 0.001027709695676683
Position 3765: 0.0009624993100940298
Position 1342: 0.0009177840487597647
Position 1854: 0.0008455894950200216
Position 6607: 0.0007914620301980154
Position 6765: 0.0007650043355909316
Position 3040: 0.0006779806035513042
Position 1460: 0.0006625252343308839
Position 14085: 0.000661672225950251
Position 3100: 0.0006573100688536431
Position 16284: 0.000638226616117198
Position 6088: 0.0006361034856373746
Position 6438: 0.0006235257910480242
Position 8406: 0.000621601391748688
Position 3018: 0.0005825571202748493
Position 10597: 0.0005721520689848819
Position 1857: 0.00046431173780225714
Position 446: 0.0004640168473183884
Position 2616: 0.000446635728229256
Position 12187: 0.00044156047856400377
Position 461: 0.00043735930827179254
Position 5099: 0.0004119951196739647
Position 1497: 0.000401863317417892
Position 4519: 0.00039390393375876624
Position 1071: 0.000385383362697601
Position 13425: 0.00037306120630615147
Position 1651: 0.0003633303451383641
Position 1926: 0.00033243545337345495
Position 5219: 0.00032517777017213625
Position 3268: 0.00032277884124345117
Position 882: 0.00029335801728188905
Position 3377: 0.00028609042026450936
Position 9658: 0.0002816269929468704
Position 1152: 0.0002740072875992784
Position 3925: 0.00026470796761750195
Position 13212: 0.00024519697638900924
Position 8436: 0.0002244087852638302
Position 12975: 0.00021359289940715932
Position 3290: 0.00019275257612421209
Position 2788: 0.00019188433091743803
Position 5222: 0.0001874992013713665
