Gene = NFIL3
index = 938
Annotated 5SS: [223]
Annotated 3SS: [12955]
SMsplice 5SS: [  223 13013 13252]
SMsplice 3SS: [12955 13133 13701]
top_k =  1000
Partition function (log Z): -7.5602226918885655

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9947910606631859
Position 13252: 0.805825545100797
Position 13013: 0.5892518794124786
Position 4972: 0.2674186385133085
Position 7186: 0.23122843689965378
Position 1798: 0.2211642032654279
Position 1432: 0.19883717092684425
Position 6393: 0.1800668930035972
Position 10116: 0.13964625310854278
Position 13602: 0.12367844595348043
Position 13113: 0.06528723717240333
Position 1863: 0.06068015785424974
Position 6108: 0.05349952232357773
Position 7190: 0.04700571265164415
Position 8551: 0.03519729754897208
Position 14007: 0.03378909361840605
Position 5990: 0.03251237753490422
Position 2737: 0.029782618884779566
Position 3905: 0.02163224981772949
Position 921: 0.020197084381440772
Position 10413: 0.019427808789653153
Position 4766: 0.018409382064825557
Position 13971: 0.01578012065675816
Position 1807: 0.014498281081802355
Position 6398: 0.013309467921163358
Position 539: 0.01237211413871194
Position 3275: 0.01233820715819045
Position 1672: 0.011849862413601411
Position 1288: 0.008055432557462446
Position 4139: 0.007965160693054123
Position 10102: 0.00663299287744633
Position 3383: 0.0061532686057345805
Position 834: 0.004971211770488301
Position 940: 0.004797204060229575
Position 6047: 0.004427554076299949
Position 1344: 0.004354010035969959
Position 12259: 0.00333281948396813
Position 4555: 0.0031231945857195277
Position 2276: 0.002959136929725348
Position 4591: 0.0024126213607341403
Position 1463: 0.0019052648082325634
Position 13889: 0.0015907768793734511
Position 6059: 0.0015005261679629804
Position 3938: 0.001437190594812644
Position 5713: 0.0014207723579667572
Position 694: 0.0008687569151026209
Position 333: 0.0006578707790490987
Position 639: 0.0006495263486974686
Position 877: 0.0006445851760444628
Position 3280: 0.000567031713969797
Position 475: 0.0004238444023645512
Position 302: 0.0002978009882524953
Position 426: 0.0002573605572684606
Position 1068: 0.0002517694430416288
Position 1802: 0.00024490492362228634
Position 360: 0.00018741482669317825
Position 1006: 0.00018291760198904615
Position 1079: 0.00018112726557196218
Position 5994: 0.00014706912700504908
Position 3580: 9.396412667656851e-05
Position 462: 8.61774796806699e-05
Position 706: 6.013323113120574e-05
Position 3553: 4.559339047739651e-05
Position 722: 4.483100205930118e-05
Position 1420: 4.396935524143065e-05
Position 1266: 4.248396461186134e-05
Position 2566: 3.677144132363937e-05
Position 2235: 3.337212832100086e-05
Position 1316: 2.8985003247899106e-05
Position 980: 2.247155670935946e-05
Position 2314: 1.8129665811014624e-05
Position 318: 1.8121695064705473e-05
Position 2171: 1.659673077988516e-05
Position 325: 1.5551571107091632e-05
Position 798: 1.5253264286852966e-05
Position 2281: 1.4844101590225543e-05
Position 2251: 1.4083251875322828e-05
Position 805: 1.3161865505517258e-05
Position 508: 1.2521239684806239e-05
Position 710: 1.2492609922597686e-05
Position 925: 9.820292323179874e-06
Position 907: 9.132321169427175e-06
Position 661: 7.3604957076610676e-06
Position 1600: 5.0198875414241285e-06
Position 884: 4.889588286499155e-06
Position 2239: 4.665280243555562e-06
Position 762: 4.231129911686928e-06
Position 1465: 3.987045302605128e-06
Position 752: 3.6546342269588345e-06
Position 1243: 3.0029768810174275e-06
Position 601: 2.111048074902214e-06
Position 1132: 1.5301895329164184e-06
Position 1443: 1.2325611634614105e-06
Position 756: 8.96424916870309e-07
Position 533: 8.28098093359491e-07
Position 774: 7.94826255624283e-07
Position 927: 7.660674834009826e-07
Position 316: 7.500342985714115e-07
Position 772: 4.6230864971189565e-07
Position 1137: 3.345065955661831e-07
Position 837: 3.13658691682042e-07
Position 603: 2.4570660530897476e-07
Position 715: 2.3840484951822027e-07
Position 465: 2.0979460203021883e-08
Position 400: 2.0439290409255822e-08
Position 802: 2.659846064122664e-09
Position 1094: 1.1773141135982938e-09
Position 498: 4.589900306882957e-10
Position 616: 3.0838305222840645e-11
Position 679: 8.226705275997013e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12955: 0.8707347953884148
Position 13133: 0.5259567499923473
Position 13701: 0.5187773104252895
Position 7105: 0.2684526809237692
Position 14274: 0.23971261554403303
Position 6314: 0.19808969108332697
Position 4849: 0.19439966311016205
Position 1217: 0.15558298812102686
Position 9956: 0.14637299772157067
Position 13107: 0.14549044791802818
Position 1564: 0.1347928012643512
Position 1711: 0.12016790684934528
Position 13516: 0.08512057111803421
Position 5897: 0.06544688197476926
Position 4896: 0.06382770730134589
Position 1401: 0.04971013291061543
Position 13917: 0.04719677088376348
Position 13933: 0.04026090316321413
Position 8435: 0.03523147578735516
Position 2699: 0.028977442476911426
Position 1650: 0.027347939234943892
Position 5970: 0.026202071065278602
Position 13578: 0.02517068083570529
Position 14665: 0.02203658931574433
Position 13524: 0.02064984196706928
Position 13366: 0.01740175378817446
Position 3662: 0.015513506727874082
Position 766: 0.015179078954630392
Position 10181: 0.014202819588117763
Position 14034: 0.011194614944258184
Position 13681: 0.011105025389222282
Position 3250: 0.00865063559689831
Position 4038: 0.008214182534412204
Position 14105: 0.008111002046691733
Position 7035: 0.007881893291864854
Position 10184: 0.007846615899407784
Position 404: 0.007659133534855042
Position 4765: 0.007420818753407733
Position 3852: 0.006182124160934092
Position 4629: 0.006146284995116275
Position 1415: 0.00550027658696125
Position 1831: 0.005497887933108958
Position 13186: 0.005363880690323784
Position 783: 0.0052965463417352955
Position 1101: 0.005014075685221004
Position 13431: 0.004936906231512739
Position 4590: 0.004925522055133379
Position 13340: 0.004621059314007945
Position 13230: 0.004356558945237874
Position 1745: 0.004320313752814649
Position 13704: 0.004318792391011172
Position 444: 0.0040069919528444966
Position 1507: 0.0037508873222693276
Position 4508: 0.0037142147767224303
Position 522: 0.003660932681890526
Position 12102: 0.00349601217565715
Position 809: 0.003333230836837966
Position 13563: 0.003245596845728348
Position 4374: 0.003149578812879697
Position 1540: 0.003131574293366982
Position 3146: 0.0029883622489779243
Position 4675: 0.0027488647762380688
Position 3111: 0.00259777912194434
Position 1721: 0.0024031926745905195
Position 14771: 0.002300650057696684
Position 704: 0.002187011056370063
Position 6881: 0.002076007419148074
Position 4216: 0.0020554262320171025
Position 3038: 0.0018838443952210958
Position 6014: 0.0018405208177833478
Position 1603: 0.0017423971310321755
Position 4834: 0.001481488128881212
Position 2103: 0.0014468576836400853
Position 2078: 0.0013757916668571833
Position 3803: 0.001225317539037029
Position 13344: 0.0011544584658959667
Position 601: 0.0010799356575814441
Position 1288: 0.0010674089885249452
Position 3132: 0.0009734509338554005
Position 2641: 0.0009192410541223342
Position 4468: 0.0007917634314634924
Position 3087: 0.0007563150112545974
Position 4919: 0.0007278780259533089
Position 3233: 0.0007128967032380798
Position 5521: 0.000642921213973474
Position 4486: 0.0006138680165012564
Position 7839: 0.0005975695497517928
Position 3066: 0.0005921762920893873
Position 1382: 0.0005465106892090115
Position 14566: 0.0005262917320522404
Position 5528: 0.0005234258101288064
Position 3683: 0.0005169506909684754
Position 5660: 0.0005089864993833806
Position 1182: 0.0004624944285365939
Position 13775: 0.0004158110431407219
Position 425: 0.00040254074424792805
Position 7237: 0.00031165929040402444
Position 4379: 0.00028646526543249994
Position 1798: 0.00026137351995341563
Position 1005: 0.00026037315995444514
Position 11768: 0.000211360962149496
Position 1340: 0.00019792452109443272
Position 11012: 0.0001261895221274689
Position 2645: 0.00012273486856516583
Position 2034: 0.00011987325750844032
Position 2029: 0.0001151728239410809
Position 1243: 0.00010882881759680953
Position 6383: 0.00010749148973972159
Position 4358: 0.0001069971107085835
Position 2978: 9.226778944386305e-05
Position 465: 9.156611029692067e-05
Position 3381: 9.039390270899966e-05
Position 1625: 8.952609513198047e-05
Position 6703: 8.358147631423295e-05
Position 11037: 8.02398539029995e-05
Position 4404: 7.85436681294368e-05
Position 1637: 7.817266716646878e-05
Position 5280: 7.664131047265122e-05
Position 833: 6.309935238429346e-05
Position 1748: 4.890556162627211e-05
Position 2139: 4.703227851525415e-05
Position 5042: 4.3848328204756766e-05
Position 5684: 4.1408173263899736e-05
Position 6601: 3.762799674133403e-05
Position 3547: 3.591097696583163e-05
Position 2145: 3.488598139217189e-05
Position 713: 3.219513428529812e-05
Position 1665: 2.8720409327528645e-05
Position 967: 2.737453983903137e-05
Position 5196: 2.6984904942124153e-05
Position 1654: 2.4423376897564055e-05
Position 544: 2.1612152809200077e-05
Position 3459: 1.826889782866721e-05
Position 5733: 1.6703735082570272e-05
Position 7518: 1.5736797099048973e-05
Position 892: 1.5549485448813556e-05
Position 822: 1.4424713416379374e-05
Position 2482: 1.2928720305110041e-05
Position 737: 1.1805833729301637e-05
Position 5419: 1.1737961670650464e-05
Position 948: 1.0709350521822138e-05
Position 1423: 9.800841880404465e-06
Position 2457: 8.334088384794616e-06
Position 547: 7.889545459772368e-06
Position 2080: 6.557239551769175e-06
Position 2115: 6.132067098396092e-06
Position 954: 5.852527846143794e-06
Position 2251: 5.783187063280135e-06
Position 2600: 5.431750206770827e-06
Position 2183: 5.4068586317930035e-06
Position 1292: 5.397581536767536e-06
Position 2367: 5.207687844722401e-06
