Gene = DTL
index = 473
Annotated 5SS: [  366  7542  9182 11636 11841 27373 29453 31309 32751 33127 36637 42686
 45174 65508]
Annotated 3SS: [ 7415  9082 11573 11719 27306 29339 31234 32646 33021 36523 42595 45037
 64674 67264]
SMsplice 5SS: [  366  1892  3966  7296  7542  9182 11636 11841 29453 31309 32751 33127
 36637 65508 67192 67376]
SMsplice 3SS: [ 1775  3887  7247  7415  9082 11573 11719 29339 31234 32646 32972 36523
 65415 67012 67264 67496]
top_k =  1000
Partition function (log Z): 7.288843500974444

Sorted 5' Splice Sites (High to Low Probability):
Position 29453: 0.9982320782685767
Position 9182: 0.9939885661539208
Position 1892: 0.9862347836510288
Position 36637: 0.979548146921006
Position 33127: 0.9794003754131461
Position 11841: 0.9776360685909957
Position 7542: 0.9765944481399724
Position 3966: 0.9224203774529438
Position 32751: 0.8819083078900712
Position 31309: 0.8339596875355522
Position 11636: 0.8265081333171026
Position 7296: 0.8078936917916086
Position 57685: 0.802096949635804
Position 366: 0.7126694338279357
Position 67376: 0.6346166221145076
Position 42686: 0.5457683696829171
Position 995: 0.5439067538871
Position 45174: 0.4186600353232799
Position 27373: 0.27340575624254776
Position 18815: 0.2574494501618737
Position 31765: 0.2421063677769598
Position 6476: 0.2360887081034339
Position 489: 0.17256506448179162
Position 158: 0.15850213670250035
Position 6833: 0.15688304959565524
Position 5387: 0.1519316813394654
Position 1171: 0.131262995312112
Position 42731: 0.12171794882715277
Position 51440: 0.12105178783263719
Position 32730: 0.10162888406727578
Position 7100: 0.07852160016570905
Position 27359: 0.07736917785842401
Position 1052: 0.06621782594519925
Position 5239: 0.06150703114185486
Position 41270: 0.06068538028677504
Position 2130: 0.058118868557060145
Position 31770: 0.05741233980191579
Position 14852: 0.05647831160104574
Position 7967: 0.05256170223620745
Position 39664: 0.051746396111123125
Position 5245: 0.04420429823080389
Position 5184: 0.04321333974058917
Position 45128: 0.0397501992864262
Position 35700: 0.03903626635718537
Position 35975: 0.034502874270227885
Position 38458: 0.0314863657552058
Position 44673: 0.02737871972606802
Position 32132: 0.02733290542414275
Position 4870: 0.025760007783565513
Position 31723: 0.02328843265952546
Position 9504: 0.02290691158965235
Position 6211: 0.02169742325800132
Position 4326: 0.02119601072406934
Position 30791: 0.01882936874394653
Position 4191: 0.017934286700226308
Position 34937: 0.016285542059858455
Position 5394: 0.01553458297884766
Position 4330: 0.015185221892285257
Position 10641: 0.014196383822660714
Position 6837: 0.01333375633136266
Position 62: 0.012367908196911359
Position 11812: 0.012204345414516395
Position 6944: 0.012173355723618107
Position 30272: 0.012010482543423639
Position 6953: 0.011792394328553283
Position 19668: 0.010904625125092474
Position 42131: 0.010457730954876409
Position 39691: 0.010437740195736482
Position 4314: 0.00966555505458489
Position 11845: 0.009647877273920804
Position 7024: 0.008499604955443227
Position 6451: 0.008184056755391722
Position 12398: 0.00784482373195214
Position 2060: 0.007506657921018489
Position 10136: 0.006537736752015665
Position 7190: 0.006536008369545463
Position 18597: 0.006329789377251513
Position 18363: 0.00620594171343056
Position 777: 0.005757483065735424
Position 691: 0.0055519338896145
Position 10616: 0.005309940258878442
Position 1137: 0.005228226187323356
Position 36092: 0.005081624001495575
Position 15766: 0.004693892891930201
Position 10817: 0.0044186576318511655
Position 16059: 0.0043850223682263
Position 16259: 0.004320338459481183
