Gene = TAMM41
index = 1375
Annotated 5SS: [  271  2744  7551 17059 29581 37256 38940]
Annotated 3SS: [ 2560  7457 16907 29434 37089 38876 56190]
SMsplice 5SS: [  271  2744  7551 17059 20055 29581 37256 38940]
SMsplice 3SS: [ 2560  7457 16907 19966 29434 37089 38876 56190]
top_k =  1000
Partition function (log Z): 0.2626420942959764

Sorted 5' Splice Sites (High to Low Probability):
Position 7551: 0.9997819077156429
Position 37256: 0.9960439386296908
Position 17059: 0.9935302431633808
Position 271: 0.9758786229750035
Position 2744: 0.9606229441990217
Position 20055: 0.9127887315846367
Position 38940: 0.8570377386264895
Position 29581: 0.7786426836194208
Position 39744: 0.5597358295004858
Position 38438: 0.4898482048547957
Position 16544: 0.3808626602297557
Position 17946: 0.3572947331802675
Position 1074: 0.31265995670390134
Position 18530: 0.20258943973784674
Position 37434: 0.19723886165045734
Position 7353: 0.17793029207267916
Position 39987: 0.16009920957804516
Position 39544: 0.15277581839078702
Position 3732: 0.10933373194898928
Position 2024: 0.10459083441701282
Position 39083: 0.10391252342769819
Position 19723: 0.10149415772687002
Position 13770: 0.09040191026724728
Position 17518: 0.07763322222098278
Position 39358: 0.07226056947349933
Position 18572: 0.06514555755191972
Position 18551: 0.061166633139595895
Position 40893: 0.05833320087362788
Position 14571: 0.049527159866273096
Position 39539: 0.04308798248057464
Position 18991: 0.03983189686884425
Position 16362: 0.03873026769212924
Position 2739: 0.037478651960422375
Position 8095: 0.03732719847246012
Position 18555: 0.037116556657761555
Position 42435: 0.03203575777495877
Position 39463: 0.026897575455889517
Position 1882: 0.025966801166646725
Position 706: 0.025774444719200804
Position 14422: 0.025084307226810945
Position 18921: 0.02488428229745435
Position 11613: 0.02371565119459088
Position 38317: 0.023258689883150094
Position 15374: 0.02188315367215418
Position 3530: 0.021301393582659527
Position 15679: 0.0160134123292576
Position 473: 0.015915724793721747
Position 5531: 0.015390345886936576
Position 19430: 0.015012885956070683
Position 39427: 0.013259255241062851
Position 14982: 0.0132587329986603
Position 13570: 0.012149881626765738
Position 15426: 0.01177074681542468
Position 4754: 0.011028381408229305
Position 19233: 0.010965414911575573
Position 18894: 0.010775352760975696
Position 38470: 0.010282295783494766
Position 13331: 0.010200276339039683
Position 42381: 0.010044762089487042
Position 16011: 0.00985230668604787
Position 16583: 0.008969119401781413
Position 39078: 0.008928601283158557
Position 5297: 0.00883819606181308
Position 16051: 0.008651465975212822
Position 13555: 0.006807523173177124
Position 15580: 0.006662429257950357
Position 13335: 0.006600730514258184
Position 13192: 0.006135269201040575
Position 5657: 0.006054845488341446
Position 559: 0.005723018896840707
Position 16029: 0.005639423850276748
Position 821: 0.0054041716876419375
Position 1785: 0.005227619790182065
Position 10700: 0.005133528523293426
Position 19014: 0.00472372331431111
Position 3254: 0.004352620971630569
Position 2480: 0.004034573179520993
Position 3863: 0.0039044380960724283
Position 16530: 0.003890273458939505
Position 3642: 0.003616155517891925
Position 37758: 0.0036145896225392724
Position 17463: 0.0035280997298533638
Position 9477: 0.0035158535538904953
Position 14425: 0.003028345677694979
Position 9742: 0.0029773021014809047
Position 37442: 0.0029678658574311878
Position 39127: 0.002885599422011303
Position 9607: 0.0028517962821907822
Position 45373: 0.002797650870989498
Position 3665: 0.002714274362518149
Position 4777: 0.0024369698324904995
Position 5335: 0.0024042905403865423
Position 17263: 0.0023684222044994367
Position 19025: 0.0023286343568657466
Position 38098: 0.0021748905104747637
Position 13308: 0.0021312071936759364
Position 3005: 0.0021097903718402707
Position 18521: 0.0020423161462024744
Position 4024: 0.0019999371865463606
Position 37246: 0.0019181714128657435
Position 897: 0.0018816856633028446
Position 848: 0.001802087668563508
Position 5287: 0.0016862892125776077
Position 17511: 0.0016497085161877572
Position 3567: 0.001619709586916312
Position 19387: 0.0014629240212354416
Position 14083: 0.0013882338376104751
Position 8390: 0.001344001053625549
Position 5576: 0.0013387912270360065
Position 2892: 0.0012480251291305496
Position 496: 0.0012372177504759243
Position 5178: 0.001158517602067964
Position 17611: 0.0010750433942110593
Position 3013: 0.0010621527496953943
Position 2012: 0.001057015556586718
Position 38959: 0.0010016674069203248
Position 4327: 0.0009916372800071514
Position 4918: 0.0009874911729244862
Position 11647: 0.0009017800363154083
Position 6932: 0.0008896794612587742
Position 1394: 0.0008751427195814805
Position 2879: 0.0008302917519324701
Position 1172: 0.0008074105644274552
Position 3298: 0.0007459488109855738
Position 4028: 0.0006724784198642131
Position 1800: 0.0006594470723538287
Position 1916: 0.0006298186037012403
Position 162: 0.0006266194950243169
Position 5441: 0.0006134236281214436
Position 753: 0.0006126899173083989
Position 2016: 0.0006099801808366686
Position 257: 0.0006043099962603861
Position 852: 0.0005944007009342588
Position 3963: 0.0005874694615247539
Position 14180: 0.0004757469362380071
Position 951: 0.0004699971463258469
Position 5301: 0.00043522357596862657
Position 5491: 0.0004121684925484769
Position 6464: 0.0003948722744930955
Position 2314: 0.0003878670567475565
Position 17972: 0.00037121663010541116
Position 237: 0.0003436801277701804
Position 1886: 0.0003433052747991868
Position 39030: 0.0003203864040988776
Position 661: 0.00031541086959196524
Position 17660: 0.00029484580960621395
Position 18782: 0.0002946110676241269
Position 8964: 0.0002618587924183333
Position 957: 0.00025470261581409946
Position 18189: 0.00025432078857082636
Position 70: 0.0002397024264652624
Position 7574: 0.0001892212227399073
Position 1354: 0.0001870390283757015
Position 2188: 0.0001810236053848451
Position 832: 0.0001615823186205665
Position 13418: 0.00014867113296656112
Position 2733: 0.0001432755819034502
Position 13203: 0.00014091206948602393
Position 18173: 0.00014070946213628428
Position 8306: 0.00013632835416406056
Position 2477: 0.0001295671700992804
Position 447: 0.00012858253616156127
Position 1760: 0.00012526849813998005
Position 477: 0.00012507808042603452
Position 2080: 0.00012046289653320393
Position 12315: 0.00011837268052795312
Position 13865: 0.00011640772832055808
Position 13448: 0.00010852329159870246
Position 1910: 0.00010315235153426057
Position 72: 9.664784696722464e-05
Position 166: 9.552722006839871e-05
Position 8109: 9.11376965927263e-05
Position 1772: 7.510440491923667e-05
Position 996: 6.953163772962758e-05
Position 379: 6.023268082333363e-05
Position 11175: 5.950542364930555e-05
Position 8091: 5.172808566452151e-05
